title:K                                                                               , recorded:02.07.20 11.48.36, sampling:128, subject:K                                                                               , labels:COUNTER INTERPOLATED AF3 F7 F3 FC5 T7 P7 O1 O2 P8 T8 FC6 F4 F8 AF4,, units:emotiv,,,,,,,,,
67,0,4211.281948,4201.538359,4221.538358,4207.179384,4215.897333,4220.512717,4222.563999,4219.999897,4221.538358,4218.974256,4221.538358,4227.179384,4220.512717,4210.256307
68,0,4201.025538,4188.205026,4213.846051,4201.538359,4208.717846,4219.999897,4215.897333,4217.435794,4215.384512,4207.179384,4219.999897,4225.640922,4216.410153,4203.589641
69,0,4196.410154,4188.205026,4211.794769,4204.102461,4204.615282,4223.07682,4214.871692,4213.846051,4207.692205,4204.102461,4225.640922,4224.102461,4219.999897,4202.051179
70,0,4201.538359,4194.871692,4214.358871,4205.128102,4214.871692,4224.615281,4218.974256,4214.871692,4209.230666,4207.692205,4220.512717,4221.025538,4222.563999,4205.128102
71,0,4207.179384,4185.128103,4219.487076,4203.07682,4221.538358,4226.153743,4225.640922,4221.025538,4223.07682,4208.205025,4218.461435,4226.666563,4223.58964,4208.717846
72,0,4201.538359,4177.948616,4217.435794,4199.999897,4208.717846,4219.999897,4220.512717,4213.33323,4216.922974,4199.999897,4216.410153,4225.128102,4217.948615,4206.153743
73,0,4216.922974,4208.717846,4224.615281,4217.948615,4214.358871,4219.999897,4221.538358,4211.281948,4214.358871,4212.82041,4214.871692,4221.538358,4220.512717,4214.358871
74,0,4227.179384,4221.538358,4229.230666,4228.717845,4223.07682,4224.615281,4222.051179,4215.897333,4220.512717,4225.640922,4210.769128,4219.999897,4220.512717,4214.358871
75,0,4215.897333,4204.615282,4225.640922,4224.102461,4218.974256,4224.102461,4218.974256,4214.358871,4219.487076,4216.410153,4215.897333,4223.07682,4222.051179,4208.205025
76,0,4207.692205,4197.435795,4221.538358,4217.435794,4224.102461,4221.025538,4216.922974,4211.281948,4211.794769,4203.07682,4218.974256,4222.051179,4223.07682,4207.179384
77,0,4212.307589,4203.589641,4219.999897,4216.410153,4222.051179,4221.538358,4223.07682,4216.410153,4214.358871,4213.846051,4213.33323,4219.487076,4220.512717,4209.743487
78,0,4203.07682,4193.333231,4214.358871,4210.769128,4196.922974,4216.922974,4222.051179,4212.82041,4211.794769,4214.871692,4202.564,4210.769128,4209.743487,4199.999897
79,0,4194.358872,4189.743487,4208.717846,4209.230666,4207.692205,4220.512717,4219.999897,4207.692205,4204.615282,4196.922974,4201.025538,4205.128102,4205.640923,4195.897333
80,0,4202.564,4201.025538,4210.256307,4214.358871,4235.897332,4229.743486,4227.179384,4213.846051,4214.871692,4201.538359,4209.743487,4211.281948,4215.384512,4204.615282
81,0,4203.589641,4202.051179,4207.179384,4210.769128,4224.615281,4222.563999,4227.179384,4214.358871,4221.538358,4217.435794,4209.743487,4212.307589,4216.410153,4206.153743
82,0,4203.07682,4201.025538,4208.205025,4211.281948,4212.82041,4215.384512,4220.512717,4215.384512,4221.538358,4219.999897,4213.33323,4212.307589,4215.897333,4209.230666
83,0,4216.922974,4211.281948,4219.999897,4224.102461,4223.58964,4224.615281,4223.58964,4223.58964,4229.230666,4226.666563,4229.230666,4224.615281,4229.743486,4223.58964
84,0,4231.281948,4224.615281,4231.794768,4233.84605,4227.692204,4231.794768,4233.84605,4232.307589,4241.538358,4243.076819,4243.58964,4241.538358,4245.128101,4237.435794
85,0,4216.410153,4209.743487,4223.07682,4217.435794,4219.487076,4222.563999,4227.179384,4223.58964,4229.230666,4225.640922,4227.692204,4229.230666,4225.640922,4219.487076
86,0,4205.640923,4193.846051,4214.871692,4209.743487,4226.666563,4217.948615,4222.051179,4218.461435,4219.487076,4211.281948,4214.871692,4214.358871,4210.256307,4203.07682
87,0,4201.025538,4191.281949,4210.769128,4212.307589,4219.487076,4218.461435,4218.461435,4215.897333,4217.948615,4207.179384,4217.948615,4213.33323,4214.358871,4203.589641
88,0,4201.025538,4197.948615,4211.281948,4214.358871,4206.153743,4216.922974,4214.358871,4212.307589,4213.846051,4205.128102,4219.487076,4216.410153,4218.974256,4208.717846
89,0,4196.410154,4190.769128,4208.205025,4207.692205,4206.666564,4209.230666,4204.615282,4201.538359,4203.589641,4205.128102,4204.102461,4205.128102,4206.666564,4202.564
90,0,4204.102461,4194.358872,4213.33323,4215.384512,4217.435794,4211.794769,4212.82041,4205.640923,4211.281948,4218.974256,4206.153743,4206.666564,4209.230666,4208.205025
91,0,4206.153743,4201.538359,4213.846051,4217.435794,4217.948615,4214.871692,4218.461435,4212.307589,4213.33323,4215.897333,4214.871692,4213.33323,4213.33323,4209.743487
92,0,4205.128102,4201.025538,4216.922974,4215.897333,4221.538358,4215.897333,4218.974256,4216.922974,4213.846051,4206.153743,4219.487076,4216.410153,4214.871692,4207.692205
93,0,4201.025538,4193.333231,4217.435794,4215.384512,4222.051179,4217.948615,4219.487076,4216.410153,4216.922974,4200.512718,4217.435794,4211.794769,4211.281948,4204.102461
94,0,4209.743487,4199.487077,4219.999897,4219.999897,4229.230666,4226.666563,4226.153743,4222.051179,4222.051179,4207.692205,4222.051179,4215.897333,4212.307589,4209.743487
95,0,4223.07682,4205.640923,4224.615281,4220.512717,4225.128102,4226.666563,4225.640922,4227.692204,4229.230666,4225.128102,4230.769127,4225.128102,4222.051179,4219.999897
96,0,4223.58964,4205.640923,4227.179384,4225.128102,4212.307589,4221.025538,4222.563999,4224.615281,4235.897332,4235.384512,4235.384512,4228.717845,4233.33323,4225.640922
97,0,4218.974256,4206.666564,4224.102461,4229.743486,4224.615281,4216.922974,4223.58964,4218.974256,4231.794768,4226.153743,4228.205025,4224.102461,4226.666563,4221.025538
98,0,4213.846051,4204.102461,4215.384512,4221.025538,4237.948614,4214.871692,4222.563999,4216.410153,4223.07682,4212.307589,4219.999897,4214.871692,4212.82041,4213.846051
99,0,4207.179384,4198.461436,4212.82041,4212.82041,4223.58964,4215.897333,4220.512717,4215.384512,4223.07682,4210.769128,4222.563999,4209.230666,4214.358871,4211.281948
100,0,4202.564,4194.358872,4210.769128,4209.743487,4210.769128,4216.922974,4217.948615,4210.769128,4222.051179,4215.897333,4222.563999,4206.153743,4215.384512,4206.153743
101,0,4206.666564,4198.974256,4210.769128,4210.769128,4222.563999,4217.948615,4222.563999,4209.230666,4222.051179,4221.025538,4218.974256,4208.205025,4214.871692,4207.179384
102,0,4205.640923,4201.025538,4210.769128,4212.307589,4224.615281,4218.974256,4223.58964,4210.256307,4222.563999,4214.871692,4215.384512,4207.179384,4213.33323,4207.179384
103,0,4211.794769,4208.205025,4216.410153,4219.999897,4227.179384,4222.051179,4222.051179,4216.922974,4227.179384,4214.871692,4221.538358,4209.743487,4218.461435,4210.769128
104,0,4211.281948,4204.102461,4213.33323,4214.871692,4225.640922,4216.922974,4214.358871,4209.743487,4219.487076,4208.717846,4218.974256,4202.564,4213.846051,4207.692205
105,0,4206.153743,4197.948615,4207.179384,4210.256307,4216.922974,4212.82041,4207.692205,4200.512718,4209.743487,4203.589641,4210.769128,4194.358872,4207.692205,4206.666564
106,0,4207.179384,4204.102461,4208.717846,4216.410153,4221.538358,4213.846051,4206.666564,4203.07682,4210.769128,4209.743487,4209.230666,4195.897333,4209.743487,4211.281948
107,0,4226.666563,4224.102461,4221.538358,4232.307589,4237.435794,4223.58964,4226.666563,4221.538358,4233.84605,4230.769127,4226.153743,4213.33323,4228.205025,4225.640922
108,0,4225.128102,4217.948615,4218.974256,4224.615281,4228.205025,4225.128102,4230.769127,4222.051179,4236.410153,4231.794768,4228.717845,4211.794769,4229.230666,4222.563999
109,0,4214.871692,4209.743487,4211.281948,4216.922974,4222.051179,4219.999897,4221.538358,4214.358871,4225.640922,4224.102461,4224.102461,4203.589641,4223.58964,4214.871692
110,0,4211.281948,4211.794769,4209.230666,4217.435794,4231.794768,4217.435794,4216.922974,4207.179384,4218.974256,4214.871692,4221.025538,4199.999897,4219.487076,4212.82041
111,0,4223.58964,4221.025538,4215.384512,4218.974256,4237.435794,4220.512717,4222.051179,4210.769128,4222.051179,4209.230666,4227.179384,4208.205025,4225.128102,4223.07682
112,0,4244.10246,4229.230666,4223.58964,4222.563999,4226.666563,4218.974256,4223.07682,4217.948615,4225.640922,4215.897333,4230.769127,4216.922974,4230.256307,4239.999896
113,0,4264.61528,4243.58964,4231.281948,4233.33323,4224.102461,4217.948615,4224.615281,4219.999897,4225.640922,4216.922974,4228.205025,4221.538358,4233.84605,4256.410152
114,0,4282.563998,4255.897332,4227.692204,4233.84605,4221.025538,4213.33323,4211.794769,4210.769128,4212.82041,4189.743487,4228.717845,4221.538358,4233.84605,4276.410152
115,0,4311.281946,4274.35887,4227.179384,4235.384512,4211.794769,4207.179384,4196.410154,4200.512718,4204.615282,4185.128103,4234.871691,4226.153743,4243.076819,4312.307587
116,0,4342.563996,4292.307587,4238.461435,4244.615281,4200.512718,4205.128102,4202.051179,4197.948615,4209.230666,4210.769128,4237.948614,4233.33323,4261.025537,4344.615278
117,0,4361.025534,4295.38451,4242.051178,4243.58964,4198.461436,4209.743487,4213.846051,4199.487077,4210.256307,4211.794769,4239.999896,4237.948614,4271.794767,4360.512714
118,0,4379.487072,4309.743484,4243.58964,4246.153742,4222.563999,4216.922974,4219.487076,4209.230666,4219.487076,4208.205025,4254.871691,4251.794768,4287.179382,4383.076816
119,0,4394.358867,4333.846048,4252.820409,4256.410152,4241.538358,4219.487076,4221.025538,4218.461435,4235.897332,4229.743486,4264.61528,4267.692203,4301.025536,4399.487072
120,0,4386.666559,4334.358868,4254.871691,4260.512716,4225.640922,4218.461435,4223.07682,4217.948615,4235.897332,4236.922973,4259.999896,4269.230665,4294.358869,4386.153739
121,0,4353.846047,4308.205023,4233.33323,4245.640922,4206.666564,4212.82041,4212.82041,4203.07682,4213.33323,4205.640923,4243.58964,4250.769127,4265.128101,4348.717842
122,0,4341.538355,4303.076818,4228.717845,4241.538358,4227.179384,4213.846051,4210.769128,4201.025538,4213.846051,4203.07682,4238.974255,4247.179383,4256.922973,4332.820407
123,0,4331.281945,4296.922972,4233.84605,4237.435794,4228.717845,4211.794769,4209.743487,4200.512718,4216.922974,4213.846051,4236.410153,4247.692204,4256.410152,4321.025535
124,0,4304.102459,4278.974254,4226.153743,4228.717845,4205.128102,4208.717846,4204.615282,4196.410154,4208.717846,4208.205025,4230.256307,4241.538358,4241.538358,4295.897331
125,0,4278.461434,4265.128101,4212.82041,4219.999897,4208.205025,4208.717846,4197.948615,4196.410154,4208.205025,4196.410154,4219.999897,4234.358871,4222.051179,4273.333229
126,0,4288.205023,4275.897331,4226.666563,4230.256307,4238.461435,4219.487076,4217.435794,4213.33323,4231.281948,4215.897333,4229.743486,4249.743486,4234.871691,4284.61528
127,0,4291.281946,4276.410152,4238.974255,4235.384512,4234.358871,4221.538358,4228.205025,4217.435794,4236.410153,4225.640922,4241.025537,4258.461434,4245.640922,4286.666562
128,0,4281.025536,4269.230665,4237.435794,4235.384512,4217.948615,4215.897333,4219.999897,4211.281948,4224.102461,4215.897333,4241.538358,4254.35887,4240.512717,4272.820408
0,0,4273.333229,4267.692203,4235.384512,4236.922973,4224.615281,4218.461435,4221.025538,4212.307589,4223.58964,4223.07682,4236.410153,4251.281947,4233.84605,4265.128101
1,0,4272.820408,4273.846049,4236.922973,4241.025537,4241.025537,4229.230666,4234.358871,4222.563999,4241.538358,4247.179383,4243.58964,4259.487075,4242.051178,4268.717844
2,0,4266.666562,4270.256306,4235.897332,4236.410153,4232.307589,4224.615281,4227.179384,4218.974256,4240.512717,4239.999896,4247.692204,4259.999896,4242.051178,4263.076819
3,0,4258.974255,4259.487075,4236.410153,4229.743486,4222.563999,4217.948615,4216.922974,4211.794769,4231.794768,4229.743486,4243.58964,4255.384511,4232.307589,4254.35887
4,0,4251.281947,4252.820409,4234.871691,4225.128102,4231.281948,4222.051179,4221.025538,4219.487076,4240.512717,4245.640922,4244.10246,4257.435793,4230.769127,4249.743486
5,0,4246.666563,4251.281947,4232.307589,4226.153743,4234.358871,4225.128102,4224.615281,4227.692204,4242.563999,4245.128101,4245.640922,4257.435793,4232.820409,4249.743486
6,0,4241.538358,4248.205024,4232.307589,4226.666563,4226.666563,4223.58964,4227.692204,4223.58964,4228.205025,4226.666563,4236.922973,4249.743486,4225.640922,4242.563999
7,0,4231.794768,4240.512717,4227.179384,4217.948615,4227.179384,4223.58964,4230.769127,4216.410153,4221.025538,4222.563999,4227.179384,4244.615281,4212.307589,4226.666563
8,0,4229.230666,4236.410153,4223.58964,4214.358871,4227.179384,4219.999897,4227.692204,4216.410153,4226.666563,4219.999897,4229.743486,4245.128101,4209.743487,4224.102461
9,0,4228.205025,4235.384512,4221.538358,4215.897333,4224.102461,4218.974256,4221.025538,4216.410153,4222.051179,4208.717846,4229.743486,4237.948614,4210.769128,4227.179384
10,0,4231.794768,4240.512717,4225.128102,4220.512717,4240.512717,4227.179384,4229.230666,4223.07682,4227.179384,4225.640922,4232.307589,4240.512717,4216.922974,4229.743486
11,0,4229.230666,4235.384512,4225.640922,4219.999897,4229.743486,4226.666563,4233.33323,4224.615281,4233.33323,4234.358871,4229.230666,4242.051178,4215.897333,4224.615281
12,0,4223.58964,4230.769127,4224.615281,4221.025538,4209.230666,4222.051179,4229.230666,4223.58964,4233.84605,4224.102461,4227.179384,4239.999896,4213.33323,4221.538358
13,0,4211.281948,4225.128102,4213.33323,4209.743487,4229.230666,4222.563999,4220.512717,4220.512717,4226.153743,4215.384512,4223.07682,4229.743486,4202.564,4211.794769
14,0,4212.82041,4228.205025,4214.871692,4208.205025,4251.794768,4223.58964,4222.563999,4220.512717,4225.128102,4217.435794,4224.102461,4232.307589,4202.051179,4214.358871
15,0,4212.307589,4225.640922,4218.974256,4210.769128,4232.307589,4217.435794,4218.461435,4214.871692,4222.563999,4208.717846,4218.461435,4232.307589,4203.589641,4214.871692
16,0,4209.230666,4225.640922,4215.384512,4213.846051,4222.563999,4217.948615,4218.974256,4221.025538,4229.743486,4222.051179,4219.487076,4229.743486,4208.717846,4211.281948
17,0,4204.102461,4221.025538,4206.666564,4206.666564,4224.615281,4220.512717,4224.102461,4228.717845,4235.384512,4237.948614,4218.974256,4224.615281,4204.615282,4203.589641
18,0,4208.205025,4222.051179,4212.307589,4206.153743,4230.256307,4226.153743,4236.922973,4234.871691,4239.999896,4231.281948,4222.563999,4228.205025,4207.179384,4211.281948
19,0,4205.640923,4218.974256,4214.871692,4204.615282,4232.307589,4226.153743,4238.461435,4236.922973,4239.487076,4222.051179,4224.615281,4230.769127,4210.256307,4213.33323
20,0,4199.487077,4213.846051,4208.717846,4200.512718,4227.692204,4224.102461,4231.281948,4236.922973,4236.410153,4232.307589,4223.58964,4230.769127,4207.692205,4205.640923
21,0,4199.487077,4211.794769,4207.692205,4202.051179,4225.640922,4221.025538,4225.640922,4228.717845,4230.769127,4229.230666,4222.563999,4229.743486,4201.025538,4205.128102
22,0,4204.102461,4215.384512,4213.846051,4207.692205,4229.230666,4219.487076,4225.128102,4221.538358,4227.179384,4213.33323,4224.102461,4232.307589,4202.051179,4209.743487
23,0,4201.538359,4215.384512,4212.307589,4205.128102,4216.410153,4217.435794,4219.487076,4215.384512,4222.051179,4213.33323,4220.512717,4231.794768,4201.025538,4204.615282
24,0,4198.974256,4213.33323,4209.230666,4203.07682,4212.82041,4216.410153,4213.846051,4206.666564,4215.384512,4220.512717,4215.384512,4225.640922,4195.384513,4200.512718
25,0,4209.230666,4221.538358,4218.974256,4213.33323,4234.871691,4221.025538,4219.999897,4210.256307,4219.487076,4220.512717,4219.999897,4225.640922,4199.999897,4208.205025
26,0,4211.794769,4223.58964,4219.999897,4216.410153,4231.281948,4220.512717,4221.025538,4214.358871,4222.051179,4208.717846,4218.461435,4227.179384,4202.051179,4206.153743
27,0,4205.128102,4221.538358,4214.358871,4212.82041,4218.461435,4220.512717,4221.538358,4215.384512,4221.025538,4205.640923,4216.922974,4225.128102,4201.025538,4201.538359
28,0,4196.410154,4216.922974,4210.769128,4208.717846,4226.153743,4224.102461,4224.102461,4218.461435,4218.974256,4211.281948,4217.948615,4221.025538,4198.461436,4199.999897
29,0,4202.564,4221.025538,4219.487076,4214.871692,4238.974255,4229.743486,4229.743486,4228.205025,4227.692204,4223.58964,4223.58964,4228.205025,4205.640923,4204.615282
30,0,4206.666564,4222.051179,4221.025538,4214.358871,4229.743486,4226.153743,4227.179384,4222.563999,4225.128102,4216.922974,4218.974256,4228.717845,4199.487077,4203.07682
31,0,4205.640923,4222.563999,4215.384512,4212.307589,4221.538358,4218.974256,4220.512717,4213.33323,4217.435794,4206.666564,4212.82041,4226.666563,4187.179385,4201.025538
32,0,4203.589641,4215.384512,4208.717846,4209.743487,4221.538358,4217.948615,4208.205025,4205.128102,4208.717846,4203.07682,4210.769128,4222.563999,4185.128103,4197.435795
33,0,4216.922974,4219.999897,4217.435794,4217.435794,4232.820409,4224.102461,4209.230666,4210.769128,4214.871692,4219.487076,4224.615281,4230.769127,4204.102461,4210.769128
34,0,4221.025538,4225.640922,4223.58964,4218.461435,4235.897332,4221.538358,4213.33323,4217.948615,4223.58964,4228.205025,4233.33323,4236.922973,4211.794769,4217.948615
35,0,4216.410153,4226.153743,4224.615281,4218.461435,4228.205025,4216.410153,4215.897333,4222.051179,4227.179384,4224.102461,4237.948614,4239.487076,4212.307589,4214.871692
36,0,4209.230666,4215.897333,4218.974256,4215.384512,4217.435794,4215.384512,4209.743487,4217.435794,4219.487076,4216.410153,4236.922973,4234.358871,4211.794769,4208.205025
37,0,4205.640923,4212.307589,4214.358871,4211.794769,4221.538358,4218.461435,4210.769128,4215.384512,4223.07682,4225.640922,4233.84605,4231.794768,4212.307589,4211.281948
38,0,4202.051179,4211.794769,4212.82041,4206.153743,4230.256307,4219.999897,4219.487076,4216.410153,4229.743486,4227.692204,4228.717845,4229.743486,4208.205025,4210.256307
39,0,4206.153743,4216.410153,4215.897333,4211.794769,4243.58964,4225.640922,4231.794768,4217.948615,4226.153743,4220.512717,4226.153743,4224.615281,4202.564,4204.615282
40,0,4198.461436,4211.281948,4209.743487,4214.358871,4232.820409,4224.615281,4227.692204,4213.33323,4211.794769,4204.615282,4216.410153,4215.384512,4189.743487,4192.82041
41,0,4183.076821,4199.999897,4201.025538,4207.179384,4202.564,4217.435794,4216.922974,4203.589641,4196.922974,4181.538359,4205.128102,4207.692205,4179.487077,4181.025539
42,0,4187.692205,4200.512718,4201.025538,4204.615282,4209.743487,4216.410153,4215.384512,4204.615282,4194.871692,4184.615282,4204.615282,4204.615282,4183.076821,4183.076821
43,0,4195.384513,4205.640923,4204.102461,4207.692205,4235.384512,4217.948615,4218.974256,4211.281948,4203.589641,4209.230666,4208.205025,4208.205025,4190.256308,4193.846051
