title:A                                                                               , recorded:02.07.20 12.55.20, sampling:128, subject:S                                                                               , labels:COUNTER INTERPOLATED AF3 F7 F3 FC5 T7 P7 O1 O2 P8 T8 FC6 F4 F8 AF4,, units:emotiv,,,,,,,,,
76,0,4300.512715,4314.871689,4296.922972,4294.358869,4286.153741,4288.205023,4291.794767,4281.538357,4286.153741,4292.307587,4299.487074,4200.512718,4280.512716,4282.563998
77,0,4309.743484,4329.230663,4311.794766,4306.666561,4295.38451,4301.538356,4301.025536,4290.769126,4290.256305,4304.102459,4310.256305,4222.563999,4288.205023,4297.435792
78,0,4298.461433,4313.846048,4302.563997,4293.333228,4288.717844,4293.333228,4290.256305,4282.051177,4276.922972,4288.205023,4303.589638,4214.871692,4281.538357,4285.1281
79,0,4284.61528,4291.281946,4286.153741,4275.384511,4272.820408,4274.87169,4274.87169,4267.179383,4259.487075,4271.281947,4290.256305,4197.948615,4273.333229,4272.307588
80,0,4276.922972,4284.102459,4280.512716,4269.743485,4259.999896,4267.692203,4266.666562,4262.563998,4253.84605,4263.589639,4276.922972,4190.256308,4266.666562,4260.512716
81,0,4265.128101,4272.820408,4273.846049,4256.922973,4254.871691,4266.666562,4263.076819,4257.435793,4245.128101,4237.948614,4259.487075,4175.384513,4251.794768,4236.922973
82,0,4253.333229,4255.384511,4264.61528,4238.461435,4246.666563,4256.410152,4253.333229,4250.256306,4235.897332,4219.999897,4254.35887,4158.461437,4246.666563,4226.666563
83,0,4251.794768,4254.871691,4262.051178,4236.410153,4238.461435,4250.256306,4251.281947,4249.230665,4243.58964,4232.307589,4257.948614,4161.025539,4254.35887,4236.922973
84,0,4271.281947,4282.051177,4277.435793,4262.563998,4255.384511,4269.230665,4272.307588,4271.281947,4268.205024,4264.61528,4271.794767,4189.230667,4268.205024,4261.538357
85,0,4271.794767,4285.1281,4275.384511,4264.10246,4258.461434,4272.820408,4268.205024,4268.205024,4258.461434,4256.410152,4268.717844,4187.179385,4264.10246,4257.948614
86,0,4263.076819,4276.922972,4269.743485,4256.410152,4258.461434,4263.589639,4258.974255,4254.871691,4250.769127,4247.179383,4264.10246,4175.384513,4257.435793,4247.179383
87,0,4238.461435,4253.333229,4246.666563,4233.33323,4243.58964,4243.58964,4244.615281,4238.974255,4240.512717,4230.769127,4250.256306,4158.461437,4249.743486,4229.230666
88,0,4228.205025,4245.640922,4237.435794,4225.128102,4238.461435,4246.666563,4240.512717,4234.871691,4227.692204,4220.512717,4246.153742,4150.256309,4252.820409,4226.153743
89,0,4214.358871,4228.717845,4221.025538,4206.153743,4221.538358,4233.84605,4218.974256,4216.922974,4203.07682,4201.025538,4231.794768,4126.153745,4241.025537,4205.640923
90,0,4219.487076,4231.794768,4224.615281,4210.769128,4227.179384,4228.205025,4221.025538,4219.487076,4209.230666,4205.640923,4233.33323,4129.743489,4236.922973,4208.717846
91,0,4214.871692,4227.179384,4222.563999,4207.692205,4224.102461,4222.051179,4219.487076,4217.435794,4203.589641,4193.846051,4230.256307,4127.179386,4238.461435,4211.281948
92,0,4211.794769,4225.640922,4224.615281,4204.102461,4220.512717,4225.128102,4218.974256,4216.410153,4201.538359,4189.743487,4228.205025,4123.076822,4238.461435,4208.205025
93,0,4205.128102,4214.358871,4217.948615,4193.846051,4210.769128,4212.307589,4208.717846,4211.281948,4197.948615,4183.076821,4222.563999,4114.871694,4225.640922,4192.30759
94,0,4205.640923,4212.307589,4214.871692,4191.281949,4211.281948,4207.692205,4210.256307,4211.281948,4197.948615,4182.564,4226.666563,4123.076822,4226.666563,4193.333231
95,0,4192.30759,4193.333231,4201.025538,4170.769129,4193.333231,4194.358872,4193.846051,4197.948615,4183.589641,4166.153744,4215.897333,4113.846053,4223.58964,4184.102462
96,0,4193.333231,4192.30759,4199.999897,4166.666565,4188.717846,4191.794769,4188.205026,4196.922974,4175.384513,4164.102462,4210.256307,4107.692207,4221.025538,4180.512718
97,0,4204.615282,4208.205025,4209.230666,4179.487077,4199.999897,4198.974256,4198.461436,4205.640923,4184.615282,4178.461436,4218.461435,4115.897335,4225.128102,4187.179385
98,0,4203.07682,4209.743487,4209.743487,4182.05118,4199.999897,4196.410154,4200.512718,4204.102461,4191.281949,4180.512718,4218.974256,4113.846053,4224.615281,4182.05118
99,0,4186.153744,4195.897333,4192.82041,4167.692206,4187.692205,4182.05118,4187.179385,4192.30759,4179.487077,4165.640924,4203.589641,4098.461438,4214.871692,4165.128103
100,0,4184.615282,4196.410154,4191.794769,4168.205026,4191.794769,4181.538359,4191.281949,4190.769128,4168.717847,4157.435796,4197.435795,4093.846054,4213.33323,4170.256308
101,0,4197.435795,4210.769128,4209.230666,4185.128103,4208.205025,4195.384513,4209.230666,4204.615282,4183.589641,4168.717847,4207.692205,4105.128105,4219.487076,4183.076821
102,0,4191.794769,4204.102461,4207.179384,4178.461436,4205.128102,4192.82041,4205.640923,4203.07682,4187.692205,4165.128103,4208.205025,4104.615284,4215.897333,4167.692206
103,0,4207.179384,4221.538358,4219.487076,4195.384513,4218.974256,4204.102461,4215.384512,4207.179384,4193.333231,4182.564,4222.563999,4121.02554,4226.153743,4181.025539
104,0,4230.256307,4247.692204,4238.974255,4224.615281,4235.897332,4218.974256,4231.794768,4216.922974,4203.07682,4205.128102,4235.897332,4141.02554,4241.025537,4210.256307
105,0,4237.435794,4257.435793,4249.230665,4235.384512,4241.538358,4222.563999,4236.410153,4229.743486,4219.999897,4215.384512,4242.051178,4154.358873,4247.692204,4224.102461
106,0,4225.640922,4242.051178,4235.384512,4213.33323,4226.153743,4208.205025,4221.025538,4219.487076,4214.871692,4202.051179,4233.84605,4145.128104,4239.999896,4215.384512
107,0,4241.538358,4257.948614,4243.58964,4225.640922,4238.974255,4220.512717,4234.358871,4224.615281,4219.487076,4213.33323,4244.615281,4155.897334,4246.666563,4230.256307
108,0,4247.692204,4265.128101,4246.153742,4235.897332,4247.692204,4231.794768,4244.10246,4232.307589,4218.461435,4216.410153,4248.205024,4158.461437,4251.794768,4225.128102
109,0,4241.025537,4259.487075,4245.128101,4231.794768,4245.640922,4239.487076,4251.281947,4239.487076,4223.58964,4221.538358,4249.743486,4159.999898,4254.35887,4217.435794
110,0,4221.025538,4233.84605,4227.692204,4207.692205,4214.358871,4212.82041,4225.640922,4222.051179,4211.281948,4202.051179,4234.871691,4144.102463,4242.051178,4205.128102
111,0,4218.974256,4230.256307,4223.58964,4201.025538,4197.435795,4196.922974,4208.717846,4211.281948,4202.051179,4184.615282,4224.102461,4133.333232,4231.281948,4198.974256
112,0,4223.07682,4233.84605,4226.153743,4201.538359,4201.025538,4205.128102,4213.33323,4212.307589,4203.589641,4186.666564,4223.07682,4132.820412,4228.717845,4195.897333
113,0,4249.230665,4261.538357,4251.281947,4229.230666,4232.307589,4233.33323,4244.615281,4233.84605,4232.820409,4225.128102,4249.230665,4167.179385,4250.256306,4230.769127
114,0,4264.10246,4273.333229,4263.589639,4241.025537,4234.871691,4233.33323,4251.281947,4243.58964,4243.076819,4238.974255,4263.589639,4183.589641,4260.512716,4250.769127
115,0,4264.61528,4270.769126,4263.076819,4237.948614,4223.58964,4231.281948,4248.717845,4243.58964,4238.461435,4234.358871,4262.051178,4178.974257,4254.871691,4249.230665
116,0,4267.692203,4274.35887,4266.153742,4243.076819,4228.717845,4239.999896,4251.794768,4243.58964,4243.076819,4241.538358,4261.025537,4183.076821,4254.871691,4252.307588
117,0,4273.846049,4281.538357,4272.307588,4252.820409,4237.435794,4240.512717,4255.384511,4244.10246,4246.153742,4245.640922,4261.025537,4190.769128,4262.051178,4257.948614
118,0,4267.179383,4275.384511,4265.128101,4246.666563,4229.743486,4231.281948,4247.179383,4241.025537,4238.461435,4236.922973,4261.025537,4188.205026,4266.153742,4249.230665
119,0,4243.076819,4249.743486,4243.58964,4219.999897,4204.615282,4215.384512,4226.153743,4223.58964,4217.948615,4212.82041,4248.205024,4169.743488,4252.820409,4224.615281
120,0,4230.769127,4230.769127,4234.358871,4204.615282,4186.666564,4200.512718,4208.205025,4211.281948,4201.538359,4194.358872,4229.743486,4150.769129,4238.461435,4207.179384
121,0,4231.281948,4229.230666,4237.948614,4206.666564,4184.102462,4193.846051,4206.153743,4209.230666,4195.384513,4185.128103,4221.025538,4142.564001,4237.948614,4205.640923
122,0,4240.512717,4247.692204,4252.307588,4224.615281,4198.974256,4206.666564,4223.58964,4220.512717,4212.307589,4203.07682,4234.358871,4156.922975,4249.743486,4223.07682
123,0,4224.102461,4234.358871,4237.435794,4208.205025,4184.615282,4195.384513,4212.82041,4207.692205,4201.538359,4188.205026,4222.563999,4136.922976,4237.948614,4199.999897
124,0,4230.769127,4236.922973,4239.487076,4212.307589,4192.82041,4199.487077,4216.922974,4213.33323,4202.051179,4189.743487,4220.512717,4133.846053,4234.871691,4196.410154
125,0,4249.743486,4254.35887,4257.435793,4233.33323,4211.281948,4211.794769,4230.256307,4226.153743,4213.846051,4208.205025,4232.307589,4154.358873,4245.640922,4223.07682
126,0,4251.281947,4261.025537,4261.538357,4235.897332,4210.769128,4213.33323,4226.153743,4224.102461,4214.358871,4209.230666,4234.358871,4156.922975,4247.692204,4233.33323
127,0,4219.999897,4228.717845,4224.615281,4195.384513,4175.384513,4183.076821,4192.30759,4199.487077,4185.128103,4169.230667,4210.769128,4123.589643,4229.743486,4200.512718
128,0,4224.615281,4229.743486,4221.025538,4197.435795,4179.999898,4185.128103,4198.461436,4207.179384,4190.256308,4171.281949,4217.435794,4129.743489,4235.897332,4206.153743
0,0,4226.666563,4223.07682,4219.487076,4202.051179,4182.05118,4185.128103,4199.999897,4204.615282,4196.922974,4178.461436,4219.999897,4127.179386,4238.461435,4202.564
1,0,4218.461435,4211.281948,4217.435794,4195.897333,4174.358872,4177.948616,4191.794769,4191.281949,4186.666564,4172.820411,4214.871692,4121.02554,4232.307589,4190.256308
2,0,4219.487076,4211.794769,4219.487076,4192.30759,4168.205026,4170.769129,4183.076821,4178.974257,4168.205026,4157.948616,4207.692205,4123.076822,4228.205025,4195.384513
3,0,4234.871691,4232.307589,4232.820409,4206.666564,4179.999898,4182.05118,4190.256308,4187.692205,4178.461436,4164.615283,4210.769128,4129.230668,4235.384512,4210.256307
4,0,4229.743486,4223.07682,4226.666563,4198.974256,4178.974257,4178.461436,4183.076821,4188.205026,4183.589641,4166.666565,4208.717846,4118.974258,4230.769127,4196.922974
5,0,4209.230666,4202.564,4207.692205,4177.948616,4170.769129,4168.717847,4174.871693,4176.410154,4169.230667,4153.846052,4201.025538,4111.281951,4223.58964,4181.538359
6,0,4189.743487,4191.794769,4193.333231,4161.025539,4163.076821,4163.076821,4167.692206,4167.179385,4157.948616,4141.02554,4190.256308,4102.564002,4219.999897,4173.846052
7,0,4192.30759,4196.410154,4196.410154,4163.589642,4167.179385,4166.153744,4173.846052,4174.871693,4169.743488,4148.717847,4191.281949,4102.564002,4219.487076,4176.922975
8,0,4212.82041,4213.33323,4209.743487,4186.153744,4184.102462,4180.512718,4196.410154,4195.384513,4192.82041,4172.30759,4205.640923,4121.538361,4225.640922,4193.846051
9,0,4215.897333,4218.461435,4207.179384,4189.743487,4190.256308,4188.717846,4201.538359,4196.922974,4193.333231,4172.820411,4203.07682,4122.564002,4228.205025,4192.30759
10,0,4214.358871,4221.025538,4205.640923,4188.205026,4194.358872,4193.333231,4196.922974,4194.871692,4192.30759,4175.897334,4198.461436,4117.948617,4230.256307,4185.640923
11,0,4219.999897,4225.128102,4211.281948,4195.897333,4197.948615,4189.230667,4194.358872,4197.435795,4195.384513,4184.615282,4203.07682,4121.02554,4231.794768,4192.30759
12,0,4237.435794,4244.10246,4232.820409,4216.922974,4210.256307,4199.487077,4207.692205,4212.307589,4209.743487,4204.102461,4221.025538,4140.512719,4244.10246,4219.999897
13,0,4225.128102,4228.205025,4223.07682,4197.948615,4191.794769,4192.30759,4193.333231,4200.512718,4195.897333,4185.128103,4212.307589,4128.717848,4239.487076,4205.640923
14,0,4216.922974,4220.512717,4211.794769,4190.256308,4189.230667,4185.640923,4187.692205,4191.794769,4191.281949,4172.30759,4204.102461,4123.589643,4233.33323,4191.794769
15,0,4215.384512,4221.538358,4211.281948,4192.82041,4193.846051,4178.461436,4189.230667,4185.640923,4191.281949,4170.256308,4201.025538,4124.102463,4232.820409,4189.230667
16,0,4239.487076,4246.153742,4239.487076,4219.487076,4214.871692,4203.589641,4218.974256,4209.743487,4210.769128,4198.974256,4225.128102,4150.256309,4254.35887,4214.871692
17,0,4251.794768,4259.487075,4247.179383,4233.84605,4226.153743,4225.640922,4239.999896,4233.33323,4225.128102,4217.435794,4237.435794,4163.076821,4259.487075,4228.717845
18,0,4260.512716,4269.230665,4253.84605,4241.538358,4241.025537,4239.999896,4255.897332,4252.307588,4245.640922,4236.410153,4243.076819,4173.333231,4258.974255,4244.10246
19,0,4252.307588,4253.333229,4249.230665,4227.692204,4226.666563,4225.128102,4242.563999,4244.10246,4241.538358,4228.717845,4241.538358,4168.717847,4260.512716,4241.025537
20,0,4248.205024,4247.692204,4244.10246,4225.640922,4219.999897,4223.07682,4237.948614,4239.487076,4236.922973,4223.07682,4246.153742,4169.230667,4263.589639,4240.512717
21,0,4243.58964,4244.615281,4235.897332,4221.538358,4221.025538,4225.640922,4233.84605,4240.512717,4241.538358,4221.025538,4243.076819,4166.153744,4255.384511,4239.487076
22,0,4241.538358,4241.538358,4239.999896,4220.512717,4219.487076,4223.58964,4231.281948,4241.025537,4242.051178,4217.435794,4238.974255,4166.153744,4253.333229,4235.384512
23,0,4235.897332,4233.33323,4237.948614,4212.307589,4206.153743,4211.794769,4223.07682,4231.794768,4225.640922,4206.666564,4231.794768,4163.589642,4249.743486,4221.025538
24,0,4249.230665,4253.333229,4255.384511,4232.307589,4222.051179,4227.692204,4239.999896,4237.948614,4232.820409,4222.563999,4240.512717,4180.512718,4255.384511,4238.461435
25,0,4264.10246,4269.230665,4270.256306,4254.871691,4241.025537,4248.717845,4255.384511,4245.640922,4244.10246,4239.999896,4251.281947,4193.846051,4264.61528,4261.025537
26,0,4241.025537,4236.410153,4241.538358,4226.153743,4215.384512,4231.281948,4233.84605,4226.666563,4218.974256,4210.769128,4229.230666,4166.666565,4251.794768,4234.358871
27,0,4215.384512,4206.153743,4214.358871,4190.769128,4185.128103,4202.564,4209.230666,4209.230666,4198.461436,4179.487077,4205.640923,4141.53836,4236.410153,4202.564
28,0,4225.128102,4223.58964,4227.179384,4204.615282,4195.384513,4203.07682,4215.897333,4214.358871,4207.692205,4188.205026,4214.358871,4153.846052,4245.128101,4213.846051
29,0,4230.256307,4229.743486,4231.281948,4213.33323,4203.07682,4206.666564,4213.33323,4211.794769,4207.692205,4189.743487,4217.435794,4159.999898,4246.666563,4217.435794
30,0,4213.846051,4209.230666,4211.281948,4188.717846,4185.128103,4199.487077,4197.948615,4198.974256,4197.435795,4172.820411,4203.07682,4144.615283,4234.358871,4198.461436
31,0,4224.615281,4225.128102,4222.563999,4199.999897,4191.281949,4210.256307,4212.82041,4215.897333,4217.948615,4195.384513,4217.435794,4158.974257,4245.640922,4217.435794
32,0,4229.230666,4233.33323,4230.256307,4209.230666,4192.30759,4211.794769,4218.461435,4218.974256,4216.922974,4204.102461,4222.563999,4163.589642,4250.769127,4224.102461
33,0,4213.846051,4214.871692,4219.999897,4193.333231,4176.922975,4202.564,4205.640923,4207.692205,4201.025538,4188.205026,4212.307589,4152.820411,4241.538358,4206.666564
34,0,4197.435795,4190.256308,4205.128102,4170.769129,4156.410155,4184.615282,4189.743487,4196.410154,4190.769128,4166.153744,4199.487077,4137.948617,4232.820409,4192.30759
35,0,4215.384512,4209.230666,4217.435794,4185.640923,4174.358872,4194.871692,4203.589641,4207.179384,4204.615282,4185.128103,4209.743487,4150.769129,4239.999896,4211.794769
36,0,4205.640923,4196.922974,4203.07682,4173.333231,4161.53836,4180.512718,4185.128103,4191.281949,4189.743487,4174.358872,4199.999897,4139.487078,4230.256307,4197.948615
37,0,4190.256308,4180.512718,4192.82041,4160.512719,4141.53836,4167.692206,4168.205026,4176.922975,4175.384513,4152.820411,4187.179385,4130.76913,4223.07682,4183.076821
38,0,4183.589641,4176.410154,4189.743487,4157.948616,4140.512719,4165.640924,4166.666565,4175.897334,4171.281949,4141.53836,4181.025539,4129.230668,4220.512717,4182.564
39,0,4199.487077,4199.999897,4206.153743,4180.512718,4169.743488,4188.717846,4188.717846,4195.897333,4188.717846,4166.666565,4199.999897,4152.820411,4232.307589,4212.82041
40,0,4199.999897,4201.025538,4205.640923,4179.999898,4170.256308,4191.794769,4186.666564,4194.871692,4191.794769,4173.333231,4203.589641,4153.846052,4234.358871,4214.358871
41,0,4192.82041,4193.333231,4198.974256,4168.717847,4159.999898,4183.589641,4177.435795,4184.102462,4185.128103,4162.05118,4195.384513,4140.512719,4232.307589,4190.256308
42,0,4176.410154,4171.281949,4183.589641,4149.230668,4144.615283,4166.153744,4157.948616,4168.717847,4167.179385,4145.640924,4183.589641,4118.461438,4223.58964,4163.589642
43,0,4165.640924,4157.435796,4178.974257,4143.076822,4136.410155,4161.53836,4155.384514,4162.564001,4158.461437,4139.999899,4175.384513,4109.230669,4215.897333,4159.999898
44,0,4174.358872,4171.79477,4193.333231,4161.025539,4149.743488,4174.358872,4170.256308,4175.384513,4171.281949,4150.256309,4182.05118,4126.153745,4218.461435,4173.846052
45,0,4181.025539,4184.102462,4200.512718,4173.846052,4164.615283,4178.974257,4175.384513,4185.128103,4179.487077,4156.410155,4190.769128,4138.974258,4224.615281,4181.025539
46,0,4195.384513,4202.051179,4213.33323,4193.846051,4182.564,4194.358872,4191.794769,4203.07682,4198.461436,4181.538359,4207.692205,4158.974257,4238.461435,4201.538359
47,0,4207.179384,4218.461435,4222.563999,4208.717846,4191.794769,4207.692205,4207.179384,4210.256307,4213.33323,4201.538359,4218.461435,4173.333231,4247.179383,4211.281948
48,0,4198.461436,4213.33323,4214.358871,4197.948615,4187.179385,4198.461436,4194.871692,4200.512718,4204.102461,4193.846051,4210.256307,4164.102462,4246.153742,4200.512718
49,0,4160.512719,4169.230667,4177.948616,4153.846052,4149.743488,4167.179385,4158.974257,4173.333231,4167.179385,4151.28195,4174.871693,4123.589643,4225.128102,4171.281949
50,0,4154.358873,4156.922975,4165.128103,4142.051181,4134.871694,4160.512719,4155.384514,4167.692206,4163.076821,4142.564001,4164.615283,4115.897335,4217.435794,4168.205026
51,0,4171.281949,4173.846052,4176.922975,4152.820411,4144.615283,4163.076821,4162.05118,4168.205026,4173.846052,4157.948616,4176.922975,4132.820412,4226.666563,4180.512718
52,0,4209.743487,4220.512717,4222.563999,4197.435795,4188.205026,4197.435795,4198.461436,4199.487077,4207.179384,4202.564,4207.692205,4172.30759,4251.794768,4222.051179
53,0,4214.358871,4230.256307,4236.922973,4212.82041,4199.487077,4215.897333,4212.82041,4219.999897,4221.538358,4211.794769,4213.33323,4180.512718,4253.333229,4229.743486
54,0,4196.410154,4212.82041,4226.153743,4200.512718,4186.153744,4209.230666,4199.487077,4210.769128,4210.256307,4193.846051,4202.051179,4169.230667,4245.640922,4209.230666
55,0,4179.999898,4192.30759,4209.230666,4181.538359,4170.769129,4193.333231,4180.512718,4188.717846,4189.230667,4174.358872,4186.666564,4154.358873,4241.538358,4189.230667
56,0,4193.333231,4210.769128,4221.025538,4200.512718,4190.256308,4207.692205,4199.487077,4206.153743,4208.717846,4193.846051,4197.435795,4169.743488,4247.692204,4210.256307
57,0,4192.30759,4219.999897,4222.051179,4205.128102,4193.333231,4208.717846,4201.025538,4212.82041,4212.307589,4192.82041,4197.948615,4172.30759,4246.153742,4215.384512
58,0,4178.461436,4209.743487,4208.717846,4187.179385,4181.538359,4198.461436,4187.692205,4193.333231,4186.153744,4171.79477,4184.615282,4159.999898,4242.051178,4199.999897
59,0,4189.743487,4211.794769,4214.358871,4188.717846,4188.205026,4203.07682,4192.30759,4191.794769,4189.230667,4178.974257,4190.769128,4170.256308,4244.10246,4210.256307
60,0,4228.717845,4250.256306,4250.256306,4229.230666,4221.538358,4230.256307,4222.563999,4222.051179,4229.230666,4221.025538,4221.538358,4209.230666,4262.051178,4250.256306
61,0,4244.615281,4268.205024,4263.076819,4244.10246,4232.307589,4239.487076,4231.281948,4235.384512,4242.563999,4240.512717,4233.84605,4225.128102,4273.846049,4263.589639
62,0,4236.410153,4257.948614,4252.820409,4232.307589,4225.128102,4227.692204,4219.999897,4224.102461,4223.07682,4228.717845,4229.230666,4215.897333,4271.281947,4255.897332
