title:sujeto 1                                                                        , recorded:30.06.20 13.34.02, sampling:128, subject:sujeto 1                                                                        , labels:COUNTER INTERPOLATED AF3 F7 F3 FC5 T7 P7 O1 O2 P8 T8 FC6 F4 F8 AF4 , chan:37, units:emotiv,,,,,,,,,
123,0,4213.33323,4213.846051,4202.051179,4278.461434,4231.794768,4214.871692,4234.871691,4225.640922,4235.897332,4239.999896,4229.743486,4234.871691,4199.487077,4212.82041
124,0,4210.256307,4216.922974,4198.461436,4268.205024,4238.974255,4212.307589,4233.33323,4230.256307,4235.384512,4261.538357,4228.717845,4229.230666,4202.564,4209.743487
125,0,4220.512717,4219.999897,4209.230666,4264.61528,4231.281948,4215.897333,4232.307589,4226.666563,4229.743486,4258.974255,4232.820409,4235.384512,4203.589641,4215.384512
126,0,4229.743486,4216.922974,4219.999897,4274.87169,4221.025538,4215.384512,4232.820409,4219.999897,4229.230666,4243.076819,4235.897332,4247.692204,4201.538359,4230.769127
127,0,4224.615281,4223.07682,4222.051179,4285.640921,4224.615281,4215.384512,4234.358871,4216.410153,4227.692204,4238.974255,4234.358871,4251.281947,4199.487077,4233.84605
128,0,4221.025538,4233.33323,4217.948615,4292.820408,4231.794768,4218.974256,4234.871691,4216.922974,4221.025538,4232.820409,4233.33323,4245.640922,4199.999897,4220.512717
0,0,4230.256307,4230.256307,4215.384512,4289.230664,4215.384512,4216.922974,4232.820409,4215.384512,4214.871692,4223.58964,4229.230666,4235.384512,4183.589641,4215.384512
1,0,4231.794768,4229.230666,4216.922974,4278.461434,4210.769128,4212.307589,4230.769127,4213.33323,4214.871692,4229.230666,4218.461435,4229.230666,4149.230668,4218.974256
2,0,4225.640922,4230.769127,4219.487076,4271.281947,4242.051178,4220.512717,4233.33323,4215.897333,4223.58964,4234.871691,4216.410153,4234.871691,4162.564001,4219.487076
3,0,4223.58964,4226.153743,4219.487076,4277.435793,4251.281947,4220.512717,4237.435794,4221.538358,4229.230666,4232.820409,4228.717845,4241.538358,4234.871691,4219.999897
4,0,4221.538358,4222.563999,4212.307589,4279.999895,4231.794768,4204.102461,4231.794768,4219.487076,4217.435794,4239.487076,4228.205025,4232.307589,4286.153741,4216.922974
5,0,4222.563999,4229.230666,4210.256307,4270.256306,4228.205025,4206.153743,4226.153743,4215.384512,4212.82041,4241.538358,4221.025538,4224.102461,4307.179382,4213.33323
6,0,4224.102461,4236.410153,4217.435794,4271.794767,4233.84605,4223.58964,4231.794768,4220.512717,4228.205025,4234.871691,4227.692204,4232.820409,4339.487073,4218.974256
7,0,4212.307589,4227.692204,4211.281948,4277.948613,4229.743486,4217.948615,4233.33323,4225.128102,4232.307589,4231.794768,4228.717845,4231.281948,4363.589637,4213.33323
8,0,4205.128102,4211.794769,4198.461436,4268.717844,4211.794769,4201.538359,4225.640922,4217.435794,4216.410153,4230.769127,4217.948615,4219.487076,4358.974252,4198.974256
9,0,4220.512717,4218.461435,4204.615282,4269.743485,4196.922974,4206.666564,4227.179384,4211.794769,4212.82041,4230.256307,4224.615281,4224.615281,4357.435791,4207.179384
10,0,4232.820409,4236.410153,4210.769128,4279.487075,4209.743487,4221.025538,4235.897332,4219.487076,4224.615281,4231.281948,4235.897332,4234.358871,4362.051175,4223.07682
11,0,4226.153743,4231.281948,4205.640923,4272.307588,4235.384512,4221.025538,4237.948614,4223.07682,4226.153743,4233.33323,4219.999897,4227.692204,4354.358868,4218.461435
12,0,4226.666563,4226.666563,4211.794769,4272.307588,4237.948614,4206.153743,4233.84605,4212.82041,4213.33323,4230.769127,4203.589641,4223.58964,4343.076817,4210.769128
13,0,4238.461435,4235.384512,4222.563999,4278.461434,4226.153743,4198.974256,4232.307589,4206.666564,4209.743487,4226.666563,4218.461435,4237.948614,4344.102458,4224.102461
14,0,4243.076819,4229.743486,4221.538358,4270.256306,4219.999897,4208.717846,4230.769127,4213.846051,4216.922974,4226.153743,4236.410153,4251.794768,4356.92297,4241.025537
15,0,4232.307589,4217.435794,4217.948615,4265.640921,4221.538358,4210.256307,4222.563999,4218.461435,4219.487076,4226.153743,4233.84605,4246.666563,4358.974252,4235.384512
16,0,4221.538358,4221.538358,4211.794769,4264.10246,4224.615281,4200.512718,4214.871692,4209.743487,4214.358871,4229.230666,4230.769127,4234.358871,4348.205022,4219.487076
17,0,4225.640922,4230.256307,4204.102461,4259.999896,4208.717846,4196.922974,4215.384512,4205.640923,4212.82041,4228.205025,4228.717845,4227.179384,4333.846048,4211.281948
18,0,4227.692204,4223.07682,4200.512718,4269.230665,4194.358872,4198.974256,4215.384512,4211.281948,4213.33323,4220.512717,4210.769128,4219.487076,4319.487074,4203.07682
19,0,4220.512717,4214.871692,4196.922974,4278.974254,4201.025538,4202.564,4216.410153,4214.871692,4212.307589,4221.025538,4197.948615,4212.307589,4315.38451,4195.897333
20,0,4225.640922,4222.563999,4201.538359,4280.512716,4212.82041,4217.948615,4225.640922,4214.871692,4210.256307,4236.410153,4209.743487,4221.025538,4322.051176,4205.640923
21,0,4239.487076,4226.153743,4216.410153,4277.948613,4222.051179,4221.538358,4227.179384,4218.974256,4212.307589,4236.922973,4222.051179,4233.84605,4326.666561,4221.538358
22,0,4235.897332,4214.358871,4217.435794,4270.769126,4224.102461,4205.128102,4217.948615,4217.948615,4218.461435,4221.538358,4221.025538,4232.820409,4318.461433,4219.487076
23,0,4228.205025,4213.846051,4206.666564,4270.256306,4212.307589,4204.102461,4216.922974,4205.128102,4214.358871,4221.538358,4217.948615,4227.692204,4303.076818,4206.666564
24,0,4233.84605,4223.58964,4207.179384,4271.794767,4214.358871,4212.307589,4215.897333,4198.461436,4204.615282,4228.717845,4210.769128,4227.179384,4285.640921,4199.487077
25,0,4238.461435,4224.615281,4214.358871,4266.153742,4223.58964,4208.717846,4205.640923,4201.538359,4207.179384,4226.153743,4206.666564,4228.717845,4273.333229,4202.051179
26,0,4242.051178,4225.640922,4215.384512,4270.256306,4199.487077,4203.07682,4202.051179,4202.051179,4216.410153,4226.666563,4216.410153,4230.256307,4275.897331,4210.256307
27,0,4244.615281,4225.128102,4213.33323,4282.051177,4188.205026,4204.615282,4207.179384,4204.102461,4218.461435,4238.461435,4227.692204,4233.84605,4284.102459,4217.948615
28,0,4244.10246,4218.461435,4213.846051,4278.461434,4226.666563,4206.153743,4205.640923,4211.794769,4217.435794,4247.692204,4232.307589,4241.538358,4286.153741,4223.07682
29,0,4247.179383,4218.974256,4217.948615,4273.846049,4242.051178,4211.794769,4205.128102,4217.435794,4218.974256,4245.128101,4235.384512,4248.717845,4281.538357,4221.538358
30,0,4248.717845,4222.051179,4220.512717,4277.948613,4212.82041,4211.794769,4207.692205,4211.794769,4217.435794,4237.948614,4234.871691,4248.717845,4276.410152,4217.948615
31,0,4245.128101,4220.512717,4219.999897,4281.538357,4197.948615,4205.640923,4204.102461,4204.615282,4215.384512,4236.922973,4231.794768,4246.153742,4274.35887,4221.538358
32,0,4247.692204,4220.512717,4221.025538,4281.025536,4210.256307,4211.794769,4203.07682,4206.666564,4217.435794,4245.640922,4231.794768,4246.666563,4274.35887,4228.717845
33,0,4250.256306,4218.974256,4222.051179,4272.820408,4216.922974,4218.974256,4212.82041,4212.307589,4219.487076,4249.743486,4235.384512,4246.666563,4277.948613,4232.307589
34,0,4241.025537,4216.922974,4218.461435,4264.10246,4215.384512,4218.461435,4217.435794,4217.948615,4218.461435,4251.794768,4239.487076,4244.615281,4277.435793,4227.692204
35,0,4232.820409,4216.922974,4210.769128,4261.025537,4212.307589,4216.410153,4207.692205,4216.410153,4215.897333,4255.384511,4237.435794,4239.999896,4270.256306,4219.999897
36,0,4235.384512,4216.410153,4204.102461,4266.666562,4192.30759,4205.128102,4202.051179,4208.205025,4214.871692,4242.563999,4229.230666,4237.435794,4260.512716,4215.384512
37,0,4241.025537,4222.563999,4206.153743,4272.820408,4179.999898,4198.461436,4209.230666,4206.153743,4215.384512,4233.33323,4232.307589,4244.10246,4259.487075,4222.051179
38,0,4247.692204,4231.281948,4215.897333,4272.820408,4206.666564,4211.281948,4215.384512,4213.846051,4216.410153,4252.307588,4246.666563,4254.35887,4269.743485,4232.307589
39,0,4245.640922,4226.666563,4213.846051,4275.897331,4221.025538,4214.358871,4215.897333,4214.871692,4216.922974,4255.897332,4243.58964,4247.692204,4266.666562,4227.692204
40,0,4237.948614,4218.974256,4206.666564,4279.999895,4195.897333,4197.435795,4214.358871,4209.230666,4214.871692,4224.615281,4225.128102,4234.358871,4250.256306,4214.358871
41,0,4236.922973,4219.487076,4207.692205,4269.230665,4194.871692,4196.410154,4215.384512,4213.33323,4216.922974,4227.179384,4226.666563,4238.974255,4249.230665,4214.358871
42,0,4239.999896,4217.948615,4208.717846,4258.974255,4218.974256,4213.33323,4218.461435,4218.974256,4219.487076,4264.10246,4241.538358,4252.307588,4263.589639,4225.640922
43,0,4237.435794,4215.897333,4206.153743,4273.846049,4212.82041,4219.487076,4218.974256,4216.922974,4214.871692,4264.61528,4239.487076,4246.153742,4261.538357,4226.153743
44,0,4234.358871,4219.487076,4202.564,4278.974254,4201.538359,4213.33323,4218.461435,4213.846051,4214.358871,4233.33323,4227.179384,4233.84605,4247.692204,4217.435794
45,0,4237.948614,4220.512717,4204.615282,4262.051178,4198.974256,4211.281948,4217.948615,4214.358871,4218.974256,4228.205025,4227.692204,4237.435794,4245.128101,4215.384512
46,0,4247.179383,4213.846051,4227.179384,4268.205024,4186.153744,4216.410153,4217.948615,4215.897333,4216.410153,4244.615281,4234.358871,4245.640922,4249.743486,4221.025538
47,0,4249.230665,4204.615282,4251.281947,4284.61528,4198.974256,4215.897333,4216.922974,4213.33323,4213.33323,4249.230665,4229.743486,4241.025537,4249.743486,4221.538358
48,0,4237.948614,4196.410154,4250.256306,4268.205024,4225.128102,4204.615282,4215.384512,4208.205025,4215.384512,4244.615281,4221.538358,4233.33323,4246.153742,4215.384512
49,0,4233.33323,4192.30759,4243.076819,4253.333229,4210.769128,4197.948615,4214.358871,4204.615282,4214.871692,4241.025537,4228.717845,4238.461435,4246.153742,4220.512717
50,0,4243.58964,4195.384513,4251.794768,4273.333229,4189.230667,4201.538359,4215.897333,4204.102461,4214.871692,4235.897332,4239.999896,4247.692204,4250.769127,4229.230666
51,0,4244.10246,4199.999897,4255.384511,4283.076818,4196.922974,4201.538359,4216.922974,4202.564,4212.82041,4230.769127,4231.794768,4242.051178,4248.205024,4223.07682
52,0,4234.871691,4195.897333,4245.640922,4265.128101,4211.281948,4200.512718,4214.871692,4203.07682,4207.179384,4228.717845,4214.358871,4230.256307,4236.410153,4213.846051
53,0,4232.820409,4187.179385,4237.948614,4258.461434,4214.358871,4205.128102,4214.871692,4203.07682,4209.743487,4226.666563,4212.307589,4228.717845,4229.230666,4215.897333
54,0,4234.358871,4191.794769,4237.948614,4264.61528,4202.564,4207.692205,4216.922974,4204.102461,4217.435794,4231.281948,4219.999897,4233.33323,4233.33323,4216.410153
55,0,4235.384512,4201.025538,4241.025537,4263.589639,4190.769128,4208.717846,4217.948615,4210.256307,4216.410153,4242.051178,4222.563999,4236.410153,4236.922973,4216.922974
56,0,4237.435794,4203.07682,4243.076819,4263.589639,4198.461436,4213.846051,4217.948615,4218.974256,4218.461435,4239.999896,4230.256307,4243.076819,4242.563999,4226.666563
57,0,4239.487076,4199.487077,4237.435794,4266.153742,4212.82041,4214.358871,4217.948615,4215.897333,4218.974256,4230.256307,4234.871691,4247.179383,4245.128101,4226.153743
58,0,4237.435794,4193.846051,4230.769127,4263.076819,4217.435794,4207.692205,4216.410153,4207.179384,4204.615282,4230.256307,4226.153743,4244.10246,4236.922973,4217.435794
59,0,4237.948614,4198.461436,4237.948614,4266.666562,4210.769128,4207.692205,4215.897333,4207.692205,4202.051179,4237.948614,4224.102461,4246.666563,4236.410153,4223.07682
60,0,4244.615281,4207.692205,4247.692204,4277.948613,4203.07682,4214.358871,4217.435794,4214.358871,4217.435794,4241.538358,4235.384512,4253.333229,4247.692204,4236.410153
61,0,4244.10246,4207.692205,4242.563999,4277.948613,4206.153743,4217.435794,4217.948615,4217.948615,4222.563999,4233.84605,4239.487076,4253.333229,4252.307588,4235.897332
62,0,4233.33323,4202.564,4229.743486,4264.61528,4215.897333,4211.281948,4215.384512,4213.33323,4215.384512,4230.256307,4233.33323,4245.128101,4247.692204,4223.07682
63,0,4226.153743,4198.461436,4221.025538,4248.205024,4214.358871,4197.435795,4209.743487,4206.666564,4212.82041,4237.948614,4231.281948,4235.384512,4243.076819,4217.435794
64,0,4231.281948,4197.948615,4223.07682,4253.333229,4199.487077,4191.794769,4210.256307,4209.743487,4216.410153,4247.179383,4232.820409,4236.410153,4244.10246,4225.128102
65,0,4237.435794,4209.230666,4230.769127,4270.769126,4195.384513,4207.692205,4219.487076,4216.410153,4218.974256,4246.666563,4233.33323,4245.640922,4251.281947,4234.358871
66,0,4235.897332,4212.82041,4233.33323,4261.538357,4215.897333,4226.153743,4223.07682,4216.922974,4218.974256,4241.538358,4236.410153,4247.692204,4247.692204,4231.794768
67,0,4232.820409,4204.615282,4229.743486,4250.256306,4229.743486,4223.58964,4218.974256,4217.948615,4217.435794,4235.897332,4234.358871,4243.076819,4233.33323,4226.153743
68,0,4233.84605,4210.256307,4230.769127,4268.205024,4219.487076,4214.871692,4219.487076,4216.922974,4218.974256,4230.256307,4230.256307,4242.051178,4236.410153,4227.692204
69,0,4236.922973,4217.948615,4233.84605,4278.461434,4214.358871,4218.461435,4226.666563,4214.871692,4217.435794,4231.794768,4238.461435,4247.692204,4250.256306,4230.256307
70,0,4237.948614,4208.717846,4235.384512,4268.717844,4214.358871,4229.230666,4231.794768,4221.025538,4215.384512,4238.974255,4242.563999,4247.179383,4245.640922,4229.743486
71,0,4239.487076,4211.281948,4242.051178,4273.333229,4212.82041,4228.717845,4232.820409,4231.281948,4226.666563,4242.051178,4233.84605,4245.128101,4236.410153,4230.769127
72,0,4242.563999,4220.512717,4246.666563,4282.051177,4215.384512,4216.922974,4231.794768,4227.179384,4231.281948,4239.999896,4233.33323,4255.897332,4242.051178,4235.897332
73,0,4242.051178,4214.871692,4239.487076,4274.35887,4204.102461,4212.82041,4229.230666,4216.410153,4223.58964,4241.538358,4239.999896,4261.025537,4248.205024,4234.871691
74,0,4244.615281,4211.794769,4237.435794,4268.205024,4205.640923,4218.974256,4230.256307,4215.384512,4223.07682,4249.743486,4242.051178,4251.794768,4245.128101,4234.358871
75,0,4251.794768,4216.922974,4248.717845,4269.230665,4232.307589,4223.58964,4231.281948,4220.512717,4226.153743,4251.794768,4248.205024,4254.35887,4249.230665,4244.615281
76,0,4254.35887,4222.051179,4253.84605,4275.384511,4237.435794,4225.128102,4230.769127,4223.58964,4222.563999,4240.512717,4249.230665,4266.153742,4254.871691,4254.871691
77,0,4251.281947,4225.640922,4245.640922,4285.1281,4228.205025,4223.58964,4231.281948,4220.512717,4224.102461,4236.410153,4244.10246,4265.128101,4253.84605,4253.84605
78,0,4249.743486,4221.538358,4243.58964,4278.974254,4230.256307,4222.563999,4233.33323,4219.999897,4228.717845,4243.58964,4250.769127,4261.538357,4256.410152,4250.256306
79,0,4249.230665,4217.948615,4249.230665,4267.179383,4217.435794,4225.128102,4233.84605,4225.128102,4223.58964,4248.717845,4255.384511,4266.153742,4262.051178,4255.897332
80,0,4246.666563,4219.487076,4249.743486,4273.846049,4213.33323,4220.512717,4232.820409,4223.07682,4219.487076,4249.743486,4250.256306,4266.666562,4260.512716,4259.999896
81,0,4252.307588,4217.435794,4246.666563,4286.666562,4231.281948,4218.461435,4233.33323,4221.538358,4227.179384,4253.84605,4254.871691,4263.076819,4259.999896,4259.999896
82,0,4264.61528,4222.051179,4251.794768,4286.666562,4222.051179,4228.717845,4234.871691,4231.794768,4234.358871,4255.384511,4264.10246,4266.153742,4268.717844,4264.10246
83,0,4266.666562,4233.33323,4260.512716,4282.563998,4208.717846,4232.307589,4235.897332,4235.384512,4225.128102,4246.153742,4263.076819,4273.846049,4271.281947,4267.179383
84,0,4262.051178,4235.384512,4257.435793,4288.717844,4226.666563,4227.692204,4234.871691,4228.717845,4219.999897,4236.922973,4263.076819,4275.897331,4267.692203,4264.61528
85,0,4261.025537,4235.384512,4248.717845,4293.846049,4238.974255,4229.230666,4231.794768,4229.743486,4229.230666,4246.153742,4264.61528,4268.205024,4264.61528,4263.076819
86,0,4258.974255,4232.820409,4246.666563,4282.051177,4231.794768,4225.640922,4230.256307,4232.820409,4223.58964,4257.435793,4251.794768,4262.051178,4259.487075,4259.487075
87,0,4250.769127,4225.128102,4246.153742,4267.179383,4226.666563,4220.512717,4230.256307,4229.743486,4213.846051,4251.794768,4241.538358,4260.512716,4255.897332,4249.743486
88,0,4245.128101,4220.512717,4243.076819,4269.230665,4228.717845,4227.179384,4232.820409,4229.230666,4218.974256,4236.922973,4246.153742,4262.051178,4253.84605,4245.640922
89,0,4249.743486,4218.974256,4244.615281,4281.025536,4228.205025,4230.256307,4232.820409,4228.205025,4219.487076,4228.717845,4249.743486,4264.61528,4252.307588,4248.717845
90,0,4256.922973,4221.538358,4249.230665,4284.61528,4219.487076,4228.205025,4233.33323,4230.256307,4216.410153,4236.922973,4247.692204,4265.640921,4258.461434,4253.84605
91,0,4254.871691,4229.743486,4247.692204,4280.512716,4215.897333,4235.897332,4239.487076,4233.33323,4227.179384,4251.281947,4249.743486,4261.025537,4261.025537,4255.384511
92,0,4248.205024,4231.794768,4246.153742,4277.435793,4233.33323,4238.974255,4240.512717,4233.84605,4231.794768,4249.230665,4248.717845,4261.025537,4255.384511,4251.281947
93,0,4246.153742,4231.281948,4246.153742,4285.640921,4245.128101,4229.230666,4234.358871,4237.948614,4224.102461,4236.410153,4243.58964,4262.051178,4253.333229,4247.179383
