title:K                                                                               , recorded:02.07.20 11.36.40, sampling:128, subject:K                                                                               , labels:COUNTER INTERPOLATED AF3 F7 F3 FC5 T7 P7 O1 O2 P8 T8 FC6 F4 F8 AF4,, units:emotiv,,,,,,,,,
36,0,4206.666564,4211.281948,4202.051179,4189.743487,4219.487076,4221.538358,4246.153742,4231.281948,4219.999897,4216.410153,4214.358871,4216.410153,4225.128102,4203.07682
37,0,4221.025538,4232.820409,4218.461435,4213.846051,4234.358871,4243.076819,4262.563998,4250.769127,4242.563999,4226.153743,4227.179384,4222.051179,4234.871691,4202.564
38,0,4222.563999,4235.384512,4216.922974,4224.615281,4239.999896,4231.794768,4255.897332,4244.10246,4240.512717,4229.230666,4224.615281,4218.461435,4229.230666,4196.922974
39,0,4217.435794,4228.717845,4213.33323,4209.743487,4231.794768,4230.256307,4248.717845,4232.820409,4220.512717,4231.794768,4221.538358,4221.538358,4221.538358,4208.205025
40,0,4219.999897,4241.538358,4221.538358,4216.922974,4227.179384,4254.871691,4255.384511,4241.025537,4229.743486,4238.974255,4229.743486,4234.871691,4233.33323,4222.051179
41,0,4222.563999,4241.025537,4219.487076,4220.512717,4225.128102,4244.10246,4248.717845,4241.538358,4243.58964,4231.794768,4229.743486,4230.769127,4235.897332,4207.179384
42,0,4208.205025,4218.461435,4209.230666,4203.589641,4215.384512,4199.999897,4230.769127,4223.58964,4228.717845,4208.205025,4219.487076,4211.794769,4219.999897,4189.743487
43,0,4204.615282,4217.435794,4215.384512,4206.153743,4210.769128,4202.564,4230.256307,4219.999897,4214.358871,4196.410154,4215.384512,4208.717846,4211.794769,4197.948615
44,0,4216.922974,4232.307589,4222.051179,4219.487076,4221.538358,4236.410153,4238.461435,4228.205025,4216.922974,4205.640923,4218.461435,4219.999897,4216.410153,4205.640923
45,0,4222.563999,4229.743486,4216.410153,4206.666564,4222.051179,4229.743486,4238.461435,4230.256307,4222.563999,4217.948615,4218.461435,4222.563999,4220.512717,4201.538359
46,0,4221.025538,4226.153743,4218.461435,4197.948615,4212.307589,4214.871692,4236.922973,4231.281948,4227.692204,4224.615281,4215.897333,4218.974256,4222.563999,4202.564
47,0,4223.58964,4237.948614,4229.230666,4220.512717,4218.461435,4237.435794,4241.538358,4228.205025,4228.205025,4222.563999,4214.871692,4218.974256,4223.58964,4207.692205
48,0,4225.640922,4242.051178,4225.640922,4240.512717,4228.717845,4233.33323,4242.051178,4221.538358,4217.435794,4209.230666,4217.435794,4217.948615,4214.871692,4205.128102
49,0,4224.102461,4234.358871,4216.410153,4225.128102,4223.07682,4194.871692,4232.820409,4212.82041,4207.179384,4197.435795,4216.410153,4216.922974,4208.205025,4201.025538
50,0,4219.487076,4231.794768,4216.410153,4200.512718,4219.487076,4208.717846,4230.256307,4209.743487,4210.769128,4197.435795,4210.256307,4217.435794,4214.358871,4203.589641
51,0,4211.794769,4227.692204,4218.461435,4206.153743,4220.512717,4253.84605,4239.487076,4212.307589,4216.922974,4201.538359,4204.615282,4218.461435,4209.743487,4203.07682
52,0,4209.743487,4218.461435,4216.922974,4220.512717,4219.999897,4251.281947,4245.128101,4211.794769,4210.769128,4199.487077,4205.640923,4219.999897,4196.410154,4196.922974
53,0,4216.410153,4221.025538,4215.897333,4216.922974,4232.820409,4223.07682,4242.051178,4213.846051,4207.692205,4198.974256,4215.897333,4225.640922,4199.487077,4203.589641
54,0,4223.58964,4232.820409,4222.563999,4209.743487,4240.512717,4224.102461,4239.487076,4227.179384,4215.384512,4209.743487,4225.128102,4236.922973,4218.461435,4221.025538
55,0,4220.512717,4229.230666,4227.179384,4211.794769,4217.435794,4218.461435,4234.358871,4228.205025,4219.487076,4213.846051,4221.025538,4237.435794,4219.999897,4217.948615
56,0,4221.538358,4224.615281,4227.692204,4222.051179,4208.205025,4216.410153,4234.871691,4217.435794,4227.179384,4216.410153,4221.025538,4232.307589,4212.307589,4205.128102
57,0,4231.794768,4237.435794,4235.897332,4227.692204,4229.230666,4237.948614,4240.512717,4223.58964,4243.58964,4234.358871,4231.794768,4237.435794,4225.640922,4217.948615
58,0,4233.84605,4237.435794,4233.84605,4217.948615,4231.281948,4220.512717,4232.307589,4224.615281,4232.307589,4231.281948,4232.820409,4236.410153,4230.769127,4223.58964
59,0,4224.615281,4226.666563,4219.999897,4217.435794,4213.33323,4190.256308,4222.051179,4211.794769,4211.794769,4214.358871,4226.153743,4228.717845,4224.102461,4212.307589
60,0,4225.640922,4233.84605,4227.179384,4236.922973,4216.922974,4225.640922,4233.33323,4223.07682,4226.153743,4225.640922,4230.769127,4234.871691,4228.717845,4221.025538
61,0,4228.205025,4244.615281,4237.435794,4236.922973,4237.948614,4259.999896,4242.051178,4235.897332,4239.487076,4231.281948,4229.743486,4235.384512,4229.230666,4230.256307
62,0,4219.487076,4239.487076,4217.435794,4216.922974,4234.871691,4218.974256,4230.256307,4219.487076,4219.999897,4204.615282,4213.33323,4214.871692,4214.871692,4213.846051
63,0,4210.256307,4223.07682,4203.589641,4208.717846,4215.384512,4194.871692,4227.179384,4212.82041,4218.461435,4203.07682,4210.769128,4207.179384,4211.794769,4198.461436
64,0,4215.897333,4225.128102,4213.846051,4217.948615,4214.871692,4238.461435,4242.051178,4230.769127,4242.051178,4231.281948,4220.512717,4214.358871,4218.461435,4202.564
65,0,4227.692204,4242.563999,4217.435794,4226.153743,4231.281948,4260.512716,4245.640922,4235.384512,4237.435794,4230.769127,4222.051179,4217.948615,4217.948615,4208.205025
66,0,4231.794768,4241.538358,4214.358871,4217.435794,4232.307589,4223.58964,4234.358871,4221.538358,4221.025538,4206.153743,4216.410153,4217.435794,4216.410153,4205.128102
67,0,4225.128102,4233.84605,4213.33323,4210.256307,4222.563999,4197.435795,4233.33323,4213.846051,4225.640922,4196.922974,4213.33323,4212.307589,4211.794769,4203.589641
68,0,4217.435794,4243.58964,4213.33323,4216.922974,4221.025538,4230.256307,4243.58964,4226.153743,4229.743486,4210.769128,4216.410153,4212.82041,4208.205025,4214.871692
69,0,4219.999897,4241.025537,4214.871692,4221.538358,4203.07682,4244.10246,4243.58964,4230.256307,4217.435794,4215.897333,4213.33323,4216.922974,4207.692205,4223.58964
70,0,4227.179384,4229.230666,4217.435794,4220.512717,4195.384513,4215.897333,4237.435794,4217.948615,4216.922974,4204.102461,4206.153743,4218.974256,4202.051179,4216.410153
71,0,4228.717845,4237.948614,4220.512717,4219.999897,4225.640922,4217.435794,4238.974255,4218.974256,4226.153743,4201.538359,4211.281948,4225.640922,4201.538359,4210.769128
72,0,4227.179384,4243.58964,4228.205025,4217.948615,4237.948614,4251.794768,4243.58964,4230.769127,4227.692204,4208.717846,4222.051179,4231.794768,4213.33323,4215.897333
73,0,4226.153743,4236.410153,4231.794768,4215.384512,4217.948615,4255.384511,4244.10246,4225.640922,4228.205025,4214.358871,4214.871692,4225.128102,4216.410153,4215.897333
74,0,4219.487076,4232.820409,4220.512717,4220.512717,4215.384512,4215.897333,4231.794768,4209.743487,4217.435794,4209.743487,4204.102461,4212.82041,4201.538359,4204.102461
75,0,4214.871692,4230.769127,4214.871692,4219.487076,4218.974256,4193.846051,4223.58964,4208.717846,4204.102461,4201.538359,4208.205025,4210.769128,4197.435795,4199.999897
76,0,4224.102461,4239.487076,4226.153743,4214.871692,4210.256307,4223.58964,4232.307589,4216.410153,4212.307589,4204.102461,4218.974256,4220.512717,4213.33323,4215.384512
77,0,4230.769127,4247.692204,4229.743486,4224.615281,4218.461435,4256.922973,4242.563999,4220.512717,4225.640922,4210.769128,4225.128102,4228.205025,4222.051179,4226.153743
78,0,4212.82041,4236.922973,4210.769128,4233.84605,4220.512717,4234.358871,4235.897332,4218.461435,4219.487076,4204.615282,4219.487076,4215.384512,4215.897333,4214.358871
79,0,4205.128102,4216.922974,4203.589641,4223.58964,4201.538359,4208.205025,4231.794768,4217.948615,4212.307589,4202.051179,4209.743487,4199.999897,4214.871692,4202.051179
80,0,4217.948615,4209.230666,4212.307589,4207.692205,4195.384513,4215.897333,4236.410153,4217.948615,4215.384512,4208.205025,4202.051179,4202.051179,4208.717846,4202.051179
81,0,4222.563999,4218.974256,4208.717846,4209.743487,4202.051179,4216.922974,4237.435794,4217.435794,4215.897333,4202.564,4201.025538,4202.564,4196.410154,4203.589641
82,0,4213.33323,4231.281948,4200.512718,4215.897333,4209.743487,4224.102461,4240.512717,4224.102461,4217.948615,4201.025538,4205.640923,4197.435795,4199.999897,4198.461436
83,0,4206.666564,4229.230666,4199.487077,4215.897333,4218.461435,4247.179383,4246.153742,4227.692204,4217.435794,4204.102461,4203.07682,4196.410154,4203.07682,4192.30759
84,0,4204.615282,4231.281948,4201.025538,4225.128102,4219.999897,4247.692204,4247.179383,4224.102461,4220.512717,4204.102461,4199.487077,4199.487077,4198.461436,4194.358872
85,0,4207.179384,4235.384512,4198.461436,4218.974256,4210.256307,4221.538358,4237.435794,4218.974256,4217.948615,4205.640923,4201.025538,4202.051179,4196.410154,4200.512718
86,0,4212.82041,4214.871692,4196.922974,4189.230667,4201.538359,4210.769128,4227.692204,4212.307589,4202.564,4196.922974,4200.512718,4195.897333,4193.846051,4196.922974
87,0,4210.256307,4204.615282,4199.487077,4190.769128,4196.922974,4226.666563,4235.897332,4212.307589,4201.538359,4189.743487,4196.922974,4190.256308,4192.82041,4191.281949
88,0,4204.102461,4223.07682,4199.487077,4223.07682,4187.179385,4234.871691,4243.076819,4222.051179,4215.384512,4196.922974,4203.07682,4193.846051,4197.948615,4192.30759
89,0,4207.692205,4228.717845,4202.564,4219.487076,4188.205026,4226.666563,4236.922973,4228.717845,4221.538358,4206.153743,4212.307589,4203.07682,4206.666564,4196.922974
90,0,4219.487076,4216.922974,4207.692205,4199.487077,4204.615282,4226.153743,4233.84605,4229.743486,4224.615281,4215.897333,4211.794769,4207.692205,4212.82041,4198.461436
91,0,4222.051179,4219.999897,4208.717846,4213.846051,4210.256307,4227.179384,4239.999896,4228.717845,4234.358871,4224.102461,4213.33323,4210.256307,4210.769128,4199.999897
92,0,4215.384512,4224.615281,4205.640923,4220.512717,4196.922974,4217.948615,4241.025537,4225.128102,4229.743486,4217.948615,4214.871692,4212.307589,4199.487077,4203.07682
93,0,4216.410153,4214.358871,4209.743487,4202.051179,4193.846051,4223.58964,4238.461435,4227.692204,4220.512717,4209.743487,4215.384512,4214.871692,4202.051179,4204.102461
94,0,4226.153743,4218.974256,4221.025538,4206.153743,4201.538359,4247.692204,4242.051178,4231.794768,4228.205025,4213.846051,4222.563999,4221.538358,4221.025538,4208.717846
95,0,4222.563999,4234.358871,4224.102461,4231.281948,4198.461436,4250.769127,4243.076819,4231.281948,4233.84605,4220.512717,4227.179384,4224.615281,4226.666563,4219.487076
96,0,4215.384512,4225.640922,4216.922974,4229.743486,4199.999897,4222.563999,4237.948614,4228.717845,4227.179384,4223.58964,4219.487076,4219.999897,4217.948615,4214.871692
97,0,4217.948615,4212.82041,4209.230666,4203.589641,4210.769128,4205.128102,4231.794768,4219.999897,4218.461435,4215.897333,4212.82041,4213.846051,4212.82041,4201.538359
98,0,4229.230666,4225.640922,4217.948615,4208.205025,4204.615282,4226.666563,4239.487076,4219.999897,4226.666563,4209.230666,4218.974256,4215.897333,4217.948615,4207.692205
99,0,4230.256307,4231.281948,4226.153743,4234.358871,4187.179385,4243.076819,4244.615281,4226.153743,4234.871691,4211.281948,4222.563999,4219.999897,4218.974256,4213.846051
100,0,4220.512717,4225.128102,4219.487076,4232.307589,4189.230667,4231.281948,4236.922973,4220.512717,4227.692204,4208.205025,4218.461435,4214.871692,4213.33323,4203.589641
101,0,4217.435794,4231.281948,4214.358871,4212.307589,4211.794769,4233.33323,4238.974255,4220.512717,4225.640922,4203.07682,4216.410153,4209.743487,4215.897333,4205.640923
102,0,4223.07682,4224.102461,4215.384512,4211.281948,4218.974256,4233.84605,4247.692204,4230.256307,4230.256307,4211.281948,4216.410153,4211.281948,4217.435794,4216.410153
103,0,4231.281948,4215.897333,4221.025538,4230.769127,4209.743487,4221.025538,4249.230665,4232.820409,4233.84605,4225.128102,4219.999897,4222.563999,4218.974256,4220.512717
104,0,4241.025537,4241.538358,4233.84605,4246.666563,4211.281948,4238.461435,4253.84605,4239.999896,4246.666563,4237.948614,4239.487076,4243.076819,4235.897332,4233.33323
105,0,4233.84605,4249.743486,4235.897332,4231.794768,4215.897333,4261.538357,4259.999896,4250.256306,4257.948614,4239.999896,4246.666563,4246.153742,4240.512717,4234.871691
106,0,4218.461435,4222.051179,4217.948615,4212.82041,4209.743487,4248.717845,4251.794768,4239.487076,4245.128101,4224.615281,4229.743486,4223.58964,4218.461435,4214.871692
107,0,4219.999897,4215.384512,4209.743487,4219.999897,4202.051179,4222.563999,4241.538358,4226.666563,4225.640922,4211.794769,4219.999897,4215.384512,4213.33323,4215.384512
108,0,4223.07682,4225.640922,4217.948615,4226.153743,4200.512718,4208.717846,4240.512717,4228.205025,4219.999897,4209.230666,4223.07682,4228.717845,4229.230666,4226.153743
109,0,4228.717845,4228.717845,4226.153743,4226.153743,4208.205025,4223.07682,4246.153742,4230.769127,4222.051179,4217.435794,4228.205025,4233.33323,4237.435794,4228.205025
110,0,4243.076819,4232.307589,4233.84605,4232.820409,4212.307589,4247.692204,4252.820409,4233.84605,4231.281948,4234.358871,4241.025537,4231.281948,4245.640922,4236.922973
111,0,4250.256306,4235.897332,4235.384512,4233.33323,4203.07682,4237.435794,4251.794768,4235.384512,4237.948614,4232.820409,4241.538358,4238.461435,4252.307588,4238.974255
112,0,4245.640922,4236.410153,4233.33323,4234.871691,4195.897333,4221.538358,4248.717845,4233.33323,4235.384512,4213.846051,4231.281948,4246.666563,4248.205024,4231.794768
113,0,4243.58964,4237.435794,4243.58964,4235.897332,4207.179384,4238.461435,4256.410152,4234.871691,4236.410153,4214.871692,4235.897332,4251.794768,4246.153742,4242.051178
114,0,4239.487076,4230.256307,4247.179383,4221.025538,4219.999897,4238.461435,4255.384511,4232.820409,4237.948614,4224.615281,4238.461435,4247.692204,4247.179383,4252.307588
115,0,4242.563999,4227.692204,4242.563999,4225.128102,4221.538358,4235.384512,4251.281947,4231.281948,4233.33323,4222.563999,4235.897332,4244.10246,4246.153742,4246.153742
116,0,4246.666563,4239.999896,4245.128101,4247.179383,4217.948615,4253.84605,4253.84605,4234.358871,4234.871691,4223.07682,4244.10246,4246.666563,4252.820409,4243.076819
117,0,4234.358871,4227.692204,4232.820409,4236.410153,4202.051179,4228.205025,4244.615281,4226.153743,4230.769127,4222.051179,4237.435794,4235.897332,4248.205024,4231.794768
118,0,4229.230666,4215.384512,4219.487076,4220.512717,4195.897333,4197.948615,4234.871691,4221.538358,4224.102461,4219.487076,4225.128102,4229.230666,4237.435794,4227.179384
119,0,4250.256306,4236.922973,4239.999896,4232.307589,4214.871692,4239.487076,4253.84605,4243.58964,4239.487076,4232.820409,4244.615281,4249.230665,4253.84605,4250.769127
120,0,4257.435793,4245.128101,4254.871691,4240.512717,4221.538358,4255.384511,4263.589639,4255.384511,4255.384511,4238.461435,4256.922973,4258.974255,4267.692203,4259.999896
121,0,4245.128101,4230.256307,4239.999896,4231.794768,4210.769128,4203.07682,4245.128101,4234.358871,4237.948614,4226.153743,4236.922973,4246.153742,4249.743486,4243.58964
122,0,4245.128101,4235.384512,4239.999896,4229.743486,4209.230666,4204.102461,4244.615281,4228.717845,4224.102461,4229.743486,4235.897332,4248.205024,4241.025537,4243.58964
123,0,4254.35887,4244.10246,4248.717845,4238.461435,4206.153743,4242.563999,4263.076819,4249.743486,4235.384512,4239.999896,4254.871691,4261.025537,4255.384511,4253.333229
124,0,4245.128101,4227.692204,4237.948614,4232.307589,4201.538359,4224.615281,4262.051178,4251.281947,4239.487076,4227.692204,4249.230665,4255.384511,4251.281947,4242.563999
125,0,4231.281948,4224.615281,4231.281948,4216.410153,4213.846051,4204.615282,4252.820409,4236.922973,4228.205025,4223.58964,4235.384512,4249.230665,4241.538358,4238.974255
126,0,4238.461435,4238.461435,4233.84605,4223.07682,4224.102461,4222.563999,4255.897332,4234.871691,4218.974256,4222.051179,4236.922973,4250.769127,4246.153742,4248.205024
127,0,4238.461435,4229.743486,4228.205025,4234.871691,4213.846051,4224.615281,4257.948614,4232.820409,4214.871692,4195.897333,4225.640922,4241.025537,4235.384512,4232.820409
128,0,4227.692204,4213.33323,4223.58964,4223.07682,4198.974256,4213.33323,4255.897332,4229.230666,4212.82041,4191.281949,4214.871692,4232.820409,4221.025538,4216.410153
0,0,4231.281948,4219.999897,4230.769127,4211.794769,4201.025538,4224.615281,4257.435793,4237.435794,4222.051179,4225.128102,4235.384512,4243.076819,4232.307589,4234.358871
1,0,4244.10246,4233.33323,4239.999896,4223.07682,4217.948615,4235.897332,4258.461434,4239.487076,4231.281948,4237.435794,4248.717845,4251.281947,4247.179383,4253.333229
2,0,4244.615281,4236.922973,4238.974255,4243.58964,4222.563999,4232.307589,4255.384511,4233.33323,4227.692204,4228.205025,4237.435794,4248.717845,4250.256306,4247.692204
3,0,4242.051178,4239.487076,4233.84605,4247.179383,4209.743487,4218.974256,4248.205024,4227.692204,4220.512717,4221.025538,4233.33323,4246.666563,4245.128101,4238.461435
4,0,4242.051178,4243.076819,4230.769127,4226.666563,4213.846051,4213.33323,4243.076819,4223.07682,4221.025538,4209.230666,4239.487076,4248.717845,4237.948614,4235.897332
5,0,4244.10246,4230.769127,4231.281948,4207.179384,4219.487076,4213.33323,4239.487076,4218.461435,4215.384512,4208.205025,4232.307589,4246.666563,4236.410153,4238.461435
6,0,4244.615281,4223.58964,4238.461435,4223.58964,4219.999897,4214.871692,4239.999896,4222.563999,4214.358871,4224.615281,4230.256307,4247.179383,4246.153742,4246.666563
7,0,4243.58964,4242.563999,4247.692204,4245.640922,4234.358871,4228.717845,4248.205024,4231.281948,4226.666563,4223.58964,4238.974255,4251.281947,4254.35887,4252.820409
8,0,4241.025537,4249.230665,4243.076819,4244.615281,4240.512717,4230.256307,4247.692204,4226.153743,4224.102461,4207.179384,4237.435794,4248.717845,4251.794768,4246.666563
9,0,4243.58964,4234.358871,4235.897332,4233.84605,4226.153743,4218.461435,4241.025537,4223.58964,4221.538358,4211.281948,4234.871691,4243.58964,4247.692204,4233.84605
10,0,4240.512717,4223.07682,4233.33323,4217.948615,4217.435794,4214.871692,4246.153742,4230.256307,4224.615281,4227.179384,4231.281948,4236.922973,4238.461435,4225.640922
11,0,4229.230666,4228.717845,4223.07682,4218.461435,4225.128102,4214.871692,4255.897332,4235.897332,4224.102461,4228.717845,4222.051179,4227.692204,4235.384512,4232.307589
12,0,4225.640922,4241.538358,4218.974256,4237.948614,4231.794768,4221.025538,4256.410152,4238.461435,4234.358871,4226.666563,4225.128102,4226.153743,4248.717845,4243.076819
13,0,4236.922973,4248.717845,4228.205025,4244.10246,4231.281948,4236.410153,4255.897332,4239.487076,4246.153742,4232.820409,4235.897332,4232.820409,4256.922973,4242.051178
14,0,4249.743486,4251.281947,4234.871691,4232.307589,4228.205025,4234.358871,4255.384511,4237.948614,4234.871691,4233.84605,4236.410153,4234.358871,4250.256306,4232.820409
15,0,4247.692204,4248.717845,4236.922973,4227.179384,4235.384512,4223.07682,4252.307588,4231.281948,4223.58964,4224.615281,4234.871691,4234.871691,4249.230665,4232.820409
16,0,4241.538358,4241.538358,4238.461435,4230.769127,4244.615281,4235.897332,4256.410152,4231.281948,4231.794768,4220.512717,4233.33323,4234.358871,4252.820409,4238.461435
17,0,4236.922973,4233.84605,4233.33323,4231.794768,4235.897332,4234.358871,4251.794768,4238.461435,4227.692204,4214.871692,4221.025538,4223.07682,4238.974255,4230.769127
18,0,4231.281948,4238.461435,4225.640922,4234.871691,4233.84605,4210.256307,4239.999896,4230.769127,4211.794769,4206.153743,4212.307589,4210.769128,4223.58964,4219.487076
19,0,4229.743486,4246.666563,4225.640922,4232.820409,4245.640922,4208.717846,4241.538358,4217.948615,4212.307589,4209.230666,4217.435794,4212.82041,4228.717845,4218.974256
20,0,4240.512717,4243.076819,4233.33323,4233.33323,4244.10246,4227.179384,4253.333229,4225.640922,4226.153743,4222.051179,4223.07682,4221.025538,4240.512717,4227.692204
21,0,4247.692204,4245.640922,4244.615281,4241.538358,4235.384512,4231.794768,4256.410152,4240.512717,4233.84605,4227.179384,4232.307589,4233.84605,4246.666563,4238.974255
22,0,4241.538358,4249.743486,4245.128101,4238.974255,4230.769127,4226.153743,4253.333229,4236.410153,4224.102461,4217.435794,4242.563999,4244.615281,4250.769127,4241.025537
23,0,4232.820409,4237.948614,4235.384512,4232.820409,4219.487076,4222.051179,4250.256306,4231.794768,4213.846051,4213.33323,4235.897332,4236.922973,4244.615281,4232.820409
24,0,4236.410153,4227.692204,4231.281948,4229.230666,4209.743487,4216.922974,4249.743486,4236.922973,4217.435794,4221.538358,4225.128102,4224.615281,4234.871691,4221.538358
25,0,4238.461435,4234.358871,4230.769127,4233.84605,4225.128102,4230.769127,4256.922973,4242.563999,4230.769127,4232.307589,4234.871691,4230.256307,4244.10246,4222.051179
26,0,4233.33323,4237.435794,4228.717845,4237.435794,4245.128101,4245.128101,4263.076819,4247.692204,4237.435794,4233.33323,4248.717845,4243.076819,4255.384511,4237.948614
27,0,4226.666563,4232.820409,4226.666563,4222.051179,4247.179383,4229.230666,4255.897332,4244.615281,4234.358871,4225.128102,4244.615281,4246.153742,4250.769127,4249.230665
28,0,4231.281948,4231.794768,4230.256307,4212.307589,4245.640922,4216.922974,4249.230665,4234.871691,4233.84605,4220.512717,4240.512717,4245.128101,4247.692204,4240.512717
29,0,4238.461435,4233.84605,4236.410153,4233.84605,4243.076819,4219.999897,4251.281947,4231.281948,4234.871691,4223.07682,4238.461435,4244.10246,4247.179383,4230.256307
30,0,4240.512717,4238.461435,4239.999896,4252.307588,4234.871691,4221.538358,4252.820409,4233.84605,4232.307589,4226.153743,4236.922973,4241.538358,4241.538358,4231.794768
31,0,4244.615281,4246.666563,4245.640922,4241.025537,4233.33323,4236.922973,4254.35887,4241.025537,4232.820409,4224.102461,4242.051178,4241.538358,4240.512717,4238.461435
32,0,4246.153742,4248.205024,4248.717845,4236.410153,4235.384512,4243.58964,4255.384511,4241.538358,4229.230666,4226.153743,4241.025537,4241.025537,4241.025537,4243.58964
33,0,4238.461435,4239.999896,4245.640922,4241.025537,4228.717845,4223.58964,4253.333229,4233.84605,4220.512717,4235.384512,4235.897332,4242.563999,4243.58964,4242.051178
34,0,4234.358871,4241.025537,4241.025537,4241.538358,4229.743486,4224.615281,4255.384511,4236.410153,4222.563999,4233.84605,4244.615281,4250.769127,4249.230665,4236.410153
35,0,4241.025537,4245.640922,4238.974255,4243.076819,4243.58964,4237.948614,4258.974255,4248.717845,4229.743486,4228.717845,4248.717845,4246.666563,4246.153742,4233.84605
36,0,4242.563999,4239.487076,4243.076819,4235.897332,4242.563999,4233.33323,4256.922973,4252.307588,4235.897332,4234.358871,4238.461435,4236.922973,4244.615281,4237.948614
37,0,4241.538358,4240.512717,4246.153742,4225.640922,4229.743486,4236.922973,4256.922973,4239.999896,4235.384512,4226.153743,4233.84605,4237.435794,4245.128101,4241.025537
38,0,4240.512717,4247.179383,4237.948614,4230.256307,4229.230666,4234.871691,4250.769127,4229.230666,4222.563999,4201.538359,4232.307589,4235.897332,4234.871691,4233.84605
39,0,4241.025537,4237.948614,4230.769127,4236.410153,4237.435794,4218.461435,4243.076819,4229.230666,4214.871692,4202.564,4228.205025,4228.717845,4226.666563,4230.256307
40,0,4239.999896,4228.205025,4235.384512,4235.384512,4234.871691,4223.07682,4244.615281,4227.692204,4216.922974,4217.948615,4233.33323,4227.179384,4232.820409,4232.307589
41,0,4238.974255,4237.435794,4234.871691,4236.922973,4228.717845,4236.410153,4245.640922,4218.461435,4208.717846,4210.769128,4231.281948,4225.640922,4233.84605,4225.128102
42,0,4230.769127,4236.410153,4218.974256,4229.230666,4232.820409,4209.743487,4235.384512,4208.717846,4195.384513,4194.871692,4214.358871,4210.769128,4219.999897,4212.82041
43,0,4223.07682,4225.640922,4210.256307,4214.871692,4217.435794,4175.897334,4231.794768,4207.692205,4198.461436,4199.487077,4206.666564,4201.025538,4210.256307,4209.230666
44,0,4229.230666,4235.897332,4224.615281,4224.615281,4207.692205,4196.922974,4241.538358,4218.461435,4209.743487,4215.384512,4223.58964,4217.435794,4219.487076,4221.538358
45,0,4248.717845,4250.769127,4245.640922,4249.230665,4242.051178,4246.666563,4254.35887,4235.897332,4225.128102,4223.07682,4242.563999,4244.10246,4239.487076,4243.076819
46,0,4254.871691,4252.820409,4251.281947,4247.692204,4258.461434,4259.487075,4258.461434,4244.10246,4233.33323,4219.999897,4245.640922,4248.717845,4245.640922,4249.230665
