title:A                                                                               , recorded:02.07.20 13.03.30, sampling:128, subject:S                                                                               , labels:COUNTER INTERPOLATED AF3 F7 F3 FC5 T7 P7 O1 O2 P8 T8 FC6 F4 F8 AF4,, units:emotiv,,,,,,,,,
21,0,4120.51272,4205.128102,4194.871692,4189.743487,4215.384512,4208.205025,4227.179384,4265.640921,4338.974253,4197.948615,4236.410153,4203.589641,4202.564,4227.179384
22,0,4135.897335,4217.435794,4207.179384,4205.128102,4218.974256,4208.205025,4234.871691,4265.640921,4341.025535,4203.07682,4243.58964,4218.461435,4215.897333,4238.974255
23,0,4138.461437,4214.871692,4208.205025,4202.051179,4217.948615,4202.051179,4229.743486,4265.128101,4337.948612,4205.128102,4243.076819,4216.410153,4214.358871,4235.384512
24,0,4134.358873,4208.205025,4207.179384,4197.948615,4215.897333,4198.974256,4218.461435,4262.051178,4333.846048,4200.512718,4235.384512,4207.179384,4204.102461,4228.717845
25,0,4136.922976,4213.846051,4214.871692,4202.051179,4222.563999,4205.128102,4224.102461,4266.153742,4335.89733,4202.564,4233.84605,4212.82041,4207.179384,4230.256307
26,0,4146.666565,4214.871692,4218.974256,4202.564,4225.128102,4208.717846,4237.435794,4279.999895,4346.15374,4212.307589,4239.487076,4225.128102,4214.871692,4234.871691
27,0,4146.153745,4205.640923,4212.307589,4199.999897,4220.512717,4209.230666,4237.435794,4284.102459,4352.820406,4219.999897,4245.128101,4226.666563,4215.384512,4237.435794
28,0,4145.640924,4205.128102,4207.692205,4199.487077,4213.33323,4209.743487,4232.307589,4275.897331,4346.66656,4214.358871,4249.230665,4224.615281,4215.384512,4235.384512
29,0,4149.743488,4214.358871,4211.794769,4202.051179,4217.435794,4209.743487,4232.307589,4273.846049,4344.615278,4215.384512,4250.256306,4224.102461,4222.051179,4231.794768
30,0,4154.871693,4217.948615,4213.846051,4203.589641,4223.58964,4210.769128,4232.820409,4277.948613,4350.769124,4228.717845,4249.743486,4223.58964,4225.640922,4231.794768
31,0,4156.922975,4216.922974,4210.769128,4206.666564,4227.692204,4210.256307,4233.84605,4279.999895,4348.205022,4226.666563,4250.769127,4226.666563,4225.640922,4238.974255
32,0,4158.461437,4222.051179,4213.33323,4210.256307,4230.769127,4208.205025,4232.820409,4277.435793,4340.512714,4214.358871,4251.794768,4227.179384,4228.205025,4243.076819
33,0,4158.974257,4223.07682,4219.487076,4212.82041,4221.538358,4211.794769,4229.743486,4268.205024,4339.487073,4212.82041,4247.179383,4221.025538,4230.769127,4241.025537
34,0,4166.153744,4218.461435,4223.07682,4212.307589,4216.410153,4209.743487,4227.179384,4268.205024,4340.512714,4214.871692,4243.076819,4221.538358,4231.281948,4243.076819
35,0,4176.410154,4220.512717,4225.128102,4212.307589,4234.871691,4198.461436,4223.07682,4278.461434,4341.025535,4212.307589,4249.743486,4229.230666,4234.358871,4251.281947
36,0,4175.897334,4221.538358,4223.07682,4210.256307,4240.512717,4201.025538,4220.512717,4271.794767,4341.025535,4214.871692,4255.897332,4228.717845,4236.922973,4254.35887
37,0,4172.30759,4218.974256,4218.461435,4205.128102,4213.33323,4210.256307,4222.563999,4259.487075,4341.538355,4214.871692,4251.281947,4223.58964,4233.33323,4248.717845
38,0,4171.79477,4219.999897,4218.974256,4203.589641,4202.051179,4207.179384,4226.666563,4268.205024,4345.128099,4213.33323,4245.640922,4225.128102,4230.256307,4246.666563
39,0,4175.897334,4220.512717,4225.640922,4207.692205,4215.384512,4206.153743,4232.820409,4284.102459,4351.794765,4228.205025,4250.256306,4232.820409,4235.384512,4251.794768
40,0,4172.30759,4216.410153,4221.025538,4207.179384,4217.948615,4210.256307,4233.33323,4278.974254,4353.333227,4233.84605,4249.230665,4229.230666,4234.358871,4245.640922
41,0,4164.615283,4212.82041,4208.205025,4199.487077,4212.307589,4203.589641,4227.692204,4267.179383,4348.205022,4219.487076,4243.076819,4222.563999,4223.58964,4233.33323
42,0,4163.076821,4211.794769,4205.128102,4197.435795,4214.871692,4199.999897,4232.307589,4271.281947,4347.692201,4216.922974,4245.640922,4222.563999,4224.102461,4238.974255
43,0,4168.717847,4213.846051,4209.743487,4203.07682,4219.999897,4211.281948,4244.615281,4282.051177,4353.846047,4232.307589,4248.717845,4228.205025,4234.358871,4246.666563
44,0,4165.128103,4215.384512,4208.205025,4203.589641,4217.948615,4214.871692,4242.563999,4276.922972,4352.820406,4231.281948,4236.410153,4224.615281,4231.794768,4236.410153
45,0,4159.999898,4210.256307,4206.153743,4199.999897,4221.025538,4208.205025,4233.84605,4265.640921,4343.589637,4219.999897,4222.563999,4214.871692,4227.179384,4229.230666
46,0,4160.512719,4202.051179,4208.717846,4198.974256,4216.922974,4199.999897,4231.794768,4269.743485,4341.538355,4219.999897,4217.435794,4211.281948,4225.128102,4231.281948
47,0,4163.589642,4202.564,4213.33323,4201.025538,4202.051179,4199.487077,4232.820409,4281.538357,4345.128099,4222.051179,4216.922974,4216.922974,4220.512717,4229.230666
48,0,4161.53836,4208.205025,4218.461435,4199.999897,4204.615282,4206.666564,4232.820409,4281.025536,4344.615278,4222.563999,4217.948615,4221.538358,4223.58964,4228.205025
49,0,4161.025539,4205.640923,4221.025538,4198.461436,4217.435794,4209.230666,4231.281948,4274.35887,4341.025535,4221.025538,4222.563999,4218.974256,4228.205025,4230.256307
50,0,4163.589642,4203.589641,4217.435794,4202.564,4215.897333,4205.128102,4231.281948,4275.897331,4341.538355,4217.435794,4226.153743,4216.922974,4226.666563,4230.769127
51,0,4166.666565,4211.794769,4216.410153,4205.128102,4214.871692,4207.179384,4230.256307,4278.461434,4343.076817,4219.487076,4225.640922,4216.922974,4228.205025,4230.769127
52,0,4165.640924,4216.410153,4215.384512,4202.051179,4214.358871,4213.846051,4229.743486,4274.35887,4341.025535,4227.692204,4223.58964,4216.410153,4230.769127,4230.769127
53,0,4173.333231,4215.897333,4217.435794,4203.589641,4211.281948,4211.281948,4235.897332,4277.435793,4345.640919,4236.410153,4228.717845,4222.051179,4236.410153,4241.025537
54,0,4183.589641,4218.461435,4219.487076,4210.769128,4233.33323,4199.999897,4236.410153,4281.025536,4352.820406,4236.410153,4234.871691,4226.153743,4246.666563,4250.256306
55,0,4183.589641,4219.999897,4213.33323,4210.769128,4247.179383,4206.666564,4229.230666,4274.87169,4349.743483,4234.871691,4233.33323,4223.58964,4248.205024,4248.717845
56,0,4182.05118,4217.435794,4207.179384,4205.640923,4213.846051,4221.538358,4231.794768,4280.512716,4343.589637,4235.384512,4231.281948,4225.128102,4241.025537,4249.230665
57,0,4179.999898,4214.358871,4207.179384,4201.025538,4190.256308,4218.461435,4234.871691,4288.205023,4342.051176,4226.666563,4226.153743,4220.512717,4236.922973,4245.640922
58,0,4174.358872,4210.256307,4204.615282,4199.487077,4210.769128,4212.82041,4232.820409,4274.87169,4342.563996,4215.384512,4223.07682,4214.871692,4232.307589,4235.384512
59,0,4176.922975,4211.794769,4206.666564,4203.07682,4228.717845,4221.025538,4238.974255,4267.179383,4342.051176,4225.640922,4217.948615,4218.461435,4231.281948,4239.487076
60,0,4191.794769,4224.102461,4218.974256,4208.205025,4224.615281,4219.487076,4241.025537,4276.410152,4338.974253,4237.948614,4198.974256,4226.666563,4238.461435,4251.794768
61,0,4185.640923,4219.487076,4219.999897,4204.102461,4213.33323,4208.717846,4236.410153,4279.487075,4337.948612,4233.84605,4175.384513,4223.58964,4234.358871,4244.10246
62,0,4167.692206,4198.461436,4208.717846,4195.897333,4201.538359,4204.102461,4230.769127,4273.846049,4339.487073,4227.692204,4169.743488,4219.487076,4217.435794,4229.230666
63,0,4172.30759,4200.512718,4204.615282,4193.846051,4204.615282,4198.461436,4219.487076,4270.256306,4335.89733,4221.538358,4174.358872,4218.974256,4214.871692,4228.205025
64,0,4189.230667,4221.538358,4209.230666,4201.025538,4217.435794,4198.461436,4223.58964,4275.897331,4336.41015,4222.051179,4179.999898,4220.512717,4230.256307,4234.358871
65,0,4183.076821,4225.128102,4208.205025,4204.102461,4211.794769,4202.051179,4235.384512,4282.051177,4343.589637,4231.794768,4180.512718,4216.922974,4235.897332,4232.820409
66,0,4166.666565,4209.230666,4193.333231,4194.871692,4201.025538,4200.512718,4222.051179,4272.820408,4342.051176,4230.769127,4172.30759,4209.230666,4226.666563,4223.58964
67,0,4162.564001,4199.999897,4181.025539,4185.128103,4207.692205,4198.974256,4210.769128,4258.974255,4333.846048,4225.640922,4167.692206,4208.205025,4219.999897,4216.922974
68,0,4166.153744,4200.512718,4185.128103,4184.102462,4216.922974,4202.051179,4222.051179,4261.025537,4331.794766,4229.743486,4171.281949,4211.281948,4220.512717,4211.281948
69,0,4164.615283,4199.487077,4187.692205,4185.128103,4214.358871,4201.538359,4221.538358,4261.025537,4332.820407,4225.128102,4165.640924,4204.615282,4215.897333,4206.153743
70,0,4171.281949,4198.461436,4188.717846,4190.769128,4211.281948,4201.025538,4217.948615,4259.999896,4336.922971,4218.974256,4162.05118,4203.589641,4214.358871,4209.230666
71,0,4181.025539,4205.640923,4196.410154,4201.025538,4210.256307,4210.256307,4228.205025,4263.076819,4341.538355,4227.179384,4170.256308,4210.769128,4216.922974,4214.358871
72,0,4181.538359,4212.82041,4197.948615,4202.051179,4210.769128,4214.871692,4231.281948,4262.051178,4340.512714,4232.820409,4172.820411,4209.230666,4216.922974,4213.33323
73,0,4184.615282,4213.33323,4199.487077,4197.948615,4218.461435,4209.743487,4226.666563,4268.717844,4342.051176,4231.281948,4169.743488,4209.230666,4219.999897,4215.897333
74,0,4191.794769,4213.33323,4205.640923,4203.07682,4216.410153,4206.666564,4224.615281,4275.384511,4341.025535,4227.692204,4167.179385,4211.281948,4221.025538,4218.974256
75,0,4202.564,4219.999897,4213.33323,4215.897333,4210.769128,4209.230666,4228.717845,4272.307588,4338.974253,4231.794768,4169.743488,4215.897333,4223.58964,4223.58964
76,0,4211.794769,4227.692204,4214.871692,4218.461435,4227.179384,4202.564,4229.743486,4272.307588,4341.025535,4239.487076,4176.922975,4218.974256,4234.871691,4233.33323
77,0,4209.743487,4222.051179,4206.153743,4207.692205,4238.974255,4197.948615,4223.58964,4271.794767,4336.41015,4232.820409,4176.410154,4213.33323,4233.84605,4227.692204
78,0,4195.384513,4209.230666,4192.30759,4196.922974,4219.999897,4208.717846,4224.615281,4266.153742,4328.717843,4220.512717,4166.153744,4201.025538,4215.384512,4210.256307
79,0,4193.333231,4211.794769,4189.743487,4200.512718,4204.615282,4221.538358,4234.871691,4271.794767,4333.846048,4223.58964,4165.128103,4201.538359,4212.82041,4209.230666
80,0,4200.512718,4217.948615,4195.384513,4203.589641,4212.307589,4217.435794,4234.871691,4275.384511,4339.999894,4230.769127,4170.769129,4205.128102,4221.025538,4216.410153
81,0,4203.07682,4213.846051,4197.435795,4201.538359,4221.025538,4206.666564,4229.743486,4266.666562,4335.89733,4230.256307,4170.769129,4203.589641,4218.974256,4215.384512
82,0,4203.07682,4215.384512,4197.435795,4203.589641,4222.051179,4206.153743,4236.410153,4271.281947,4335.89733,4229.743486,4170.256308,4205.640923,4218.461435,4215.384512
83,0,4201.025538,4214.358871,4194.358872,4201.538359,4211.794769,4205.128102,4234.871691,4278.974254,4336.41015,4227.692204,4171.79477,4208.717846,4218.974256,4213.846051
84,0,4194.358872,4207.179384,4191.794769,4194.871692,4202.051179,4202.051179,4218.974256,4264.61528,4326.15374,4225.640922,4169.230667,4206.153743,4217.948615,4209.230666
85,0,4201.025538,4212.307589,4194.871692,4193.846051,4216.410153,4211.281948,4219.487076,4261.025537,4325.128099,4229.743486,4172.820411,4207.179384,4227.179384,4213.33323
86,0,4209.743487,4219.999897,4196.922974,4198.974256,4228.717845,4219.487076,4234.871691,4279.487075,4340.512714,4239.487076,4181.025539,4212.82041,4234.358871,4218.974256
87,0,4211.281948,4215.897333,4199.487077,4202.564,4218.974256,4211.794769,4230.769127,4273.846049,4343.589637,4245.128101,4183.589641,4215.384512,4231.794768,4217.435794
88,0,4212.82041,4215.384512,4202.051179,4207.179384,4220.512717,4209.743487,4219.487076,4251.794768,4333.846048,4239.999896,4176.922975,4211.794769,4229.743486,4215.384512
89,0,4223.07682,4223.58964,4209.743487,4212.82041,4226.153743,4216.410153,4231.794768,4261.025537,4341.025535,4237.435794,4175.897334,4212.82041,4231.281948,4219.999897
90,0,4216.410153,4217.435794,4207.179384,4201.025538,4214.358871,4207.692205,4234.358871,4273.333229,4341.538355,4237.948614,4174.871693,4211.794769,4222.563999,4218.461435
91,0,4202.051179,4202.564,4191.281949,4184.615282,4209.743487,4195.384513,4217.948615,4259.999896,4324.102458,4235.384512,4167.692206,4203.589641,4212.82041,4207.692205
92,0,4207.179384,4204.102461,4190.769128,4187.179385,4217.948615,4203.07682,4222.563999,4259.999896,4327.692202,4231.794768,4167.692206,4205.128102,4215.897333,4206.153743
93,0,4218.461435,4215.384512,4207.179384,4201.538359,4217.948615,4219.487076,4235.897332,4275.384511,4341.025535,4236.922973,4175.897334,4213.846051,4229.230666,4219.999897
94,0,4223.58964,4219.999897,4212.82041,4214.358871,4215.897333,4219.999897,4236.922973,4277.948613,4331.794766,4242.563999,4177.948616,4215.897333,4232.307589,4227.692204
95,0,4219.999897,4216.922974,4200.512718,4211.281948,4224.102461,4210.769128,4235.384512,4274.87169,4319.487074,4239.999896,4170.256308,4206.153743,4218.461435,4216.410153
96,0,4213.33323,4214.871692,4190.769128,4195.897333,4224.102461,4206.153743,4228.205025,4266.153742,4314.871689,4231.794768,4164.615283,4199.487077,4210.256307,4206.666564
97,0,4212.82041,4213.33323,4191.794769,4191.281949,4214.871692,4201.538359,4219.487076,4262.051178,4307.692202,4228.205025,4165.640924,4198.974256,4212.82041,4209.743487
98,0,4226.666563,4216.922974,4202.564,4204.102461,4210.769128,4201.025538,4229.230666,4277.435793,4312.307587,4241.025537,4176.922975,4208.205025,4221.025538,4219.999897
99,0,4234.871691,4222.563999,4209.230666,4210.256307,4218.974256,4208.717846,4236.410153,4279.999895,4322.051176,4252.307588,4186.666564,4214.358871,4229.743486,4225.640922
100,0,4231.794768,4221.025538,4204.102461,4208.205025,4227.692204,4214.358871,4223.07682,4256.922973,4317.435792,4243.58964,4183.076821,4211.281948,4228.717845,4220.512717
101,0,4225.640922,4217.435794,4195.897333,4205.128102,4223.07682,4210.256307,4216.410153,4247.692204,4304.102459,4226.666563,4169.743488,4206.153743,4214.358871,4212.82041
102,0,4231.794768,4218.461435,4202.051179,4205.128102,4216.410153,4210.256307,4226.153743,4264.10246,4309.743484,4235.384512,4172.30759,4216.410153,4219.487076,4222.051179
103,0,4235.897332,4221.538358,4212.82041,4210.256307,4217.948615,4209.230666,4231.794768,4274.35887,4324.615279,4253.333229,4185.128103,4227.692204,4235.384512,4234.871691
104,0,4230.256307,4217.435794,4208.205025,4206.153743,4217.948615,4194.871692,4222.563999,4266.153742,4315.38451,4240.512717,4181.025539,4220.512717,4227.692204,4225.640922
105,0,4226.666563,4213.846051,4201.538359,4203.589641,4217.948615,4187.179385,4216.410153,4258.974255,4298.461433,4227.692204,4172.30759,4211.281948,4218.461435,4216.922974
106,0,4234.358871,4219.487076,4208.717846,4211.794769,4221.538358,4196.922974,4225.128102,4262.563998,4305.64092,4239.487076,4182.05118,4216.410153,4226.666563,4226.153743
107,0,4232.820409,4219.999897,4210.256307,4206.666564,4217.948615,4204.102461,4233.33323,4264.61528,4314.871689,4245.640922,4184.102462,4217.948615,4226.153743,4226.153743
108,0,4221.538358,4207.179384,4197.948615,4196.922974,4212.307589,4203.07682,4231.281948,4263.076819,4307.692202,4233.84605,4172.820411,4208.205025,4210.256307,4210.769128
109,0,4214.871692,4197.948615,4192.82041,4199.487077,4213.33323,4202.564,4226.153743,4262.563998,4304.102459,4226.666563,4168.717847,4203.589641,4204.102461,4203.589641
110,0,4218.974256,4204.615282,4202.051179,4203.07682,4208.205025,4204.615282,4229.743486,4263.076819,4309.230664,4234.358871,4173.333231,4205.640923,4211.794769,4211.281948
111,0,4230.769127,4215.384512,4213.846051,4203.589641,4214.358871,4202.564,4235.897332,4267.692203,4311.281946,4243.58964,4182.05118,4210.769128,4218.974256,4217.435794
112,0,4235.384512,4218.461435,4214.358871,4208.717846,4230.769127,4198.974256,4227.179384,4263.589639,4303.076818,4242.051178,4185.128103,4208.717846,4218.974256,4215.384512
113,0,4226.666563,4212.307589,4201.025538,4205.640923,4226.153743,4197.948615,4212.307589,4246.153742,4289.230664,4230.256307,4178.461436,4201.025538,4213.846051,4210.769128
114,0,4219.487076,4207.179384,4191.794769,4194.358872,4209.230666,4197.435795,4216.410153,4252.307588,4294.87169,4228.205025,4175.897334,4200.512718,4211.794769,4211.281948
115,0,4230.256307,4211.794769,4198.974256,4198.974256,4211.794769,4201.025538,4230.769127,4273.846049,4316.922971,4241.538358,4189.230667,4211.281948,4217.435794,4215.897333
116,0,4242.563999,4218.974256,4211.281948,4209.230666,4226.153743,4205.128102,4232.307589,4272.307588,4322.051176,4251.281947,4192.82041,4217.948615,4224.615281,4225.640922
117,0,4245.128101,4217.435794,4210.769128,4207.179384,4229.743486,4204.102461,4221.538358,4258.461434,4309.230664,4247.179383,4185.640923,4215.897333,4223.58964,4233.33323
118,0,4241.025537,4216.410153,4205.128102,4206.153743,4223.58964,4204.615282,4219.487076,4259.999896,4307.179382,4241.025537,4189.230667,4211.794769,4223.58964,4229.743486
119,0,4249.230665,4225.128102,4215.384512,4218.461435,4219.999897,4214.358871,4233.33323,4269.743485,4318.974253,4245.640922,4202.051179,4219.487076,4234.358871,4234.358871
120,0,4255.897332,4227.179384,4223.07682,4223.07682,4226.666563,4215.384512,4235.897332,4269.743485,4323.076817,4250.256306,4204.615282,4223.58964,4238.461435,4244.10246
121,0,4249.743486,4217.435794,4210.769128,4210.769128,4226.666563,4194.358872,4217.948615,4264.61528,4314.358869,4247.692204,4193.333231,4211.794769,4225.128102,4232.307589
122,0,4239.487076,4212.82041,4204.615282,4201.538359,4218.974256,4184.615282,4210.769128,4257.435793,4306.153741,4246.153742,4185.128103,4201.538359,4215.897333,4220.512717
123,0,4242.563999,4215.897333,4210.256307,4203.07682,4216.410153,4196.922974,4217.948615,4249.230665,4304.102459,4247.179383,4189.743487,4207.692205,4218.974256,4226.153743
124,0,4243.076819,4215.384512,4208.717846,4203.07682,4215.897333,4207.692205,4218.461435,4245.128101,4307.179382,4247.692204,4192.30759,4211.281948,4219.487076,4223.58964
125,0,4238.974255,4213.846051,4208.205025,4201.538359,4215.897333,4210.256307,4219.999897,4252.307588,4305.1281,4244.615281,4189.743487,4207.692205,4217.435794,4215.897333
126,0,4234.871691,4209.743487,4205.128102,4200.512718,4212.82041,4209.230666,4222.051179,4256.410152,4293.846049,4234.358871,4189.743487,4206.153743,4215.897333,4216.410153
127,0,4232.820409,4207.179384,4197.435795,4201.538359,4208.717846,4204.615282,4216.410153,4256.410152,4295.38451,4229.230666,4194.871692,4204.615282,4214.358871,4215.897333
128,0,4239.487076,4213.33323,4203.589641,4202.051179,4212.82041,4201.538359,4214.871692,4264.61528,4314.871689,4235.897332,4199.487077,4210.256307,4216.410153,4215.897333
0,0,4243.58964,4213.33323,4209.743487,4198.461436,4219.487076,4199.999897,4216.410153,4257.948614,4310.769125,4237.948614,4199.999897,4212.307589,4221.025538,4219.487076
1,0,4236.410153,4207.179384,4203.07682,4199.999897,4218.461435,4193.846051,4213.846051,4244.10246,4292.820408,4230.256307,4196.922974,4204.615282,4218.461435,4215.384512
2,0,4235.384512,4210.769128,4203.07682,4205.128102,4216.410153,4196.410154,4213.33323,4251.794768,4298.974254,4228.717845,4194.358872,4204.102461,4214.871692,4214.358871
3,0,4247.179383,4217.435794,4211.281948,4208.205025,4213.846051,4205.640923,4215.897333,4257.948614,4306.153741,4234.358871,4200.512718,4214.358871,4219.999897,4222.051179
4,0,4245.640922,4213.846051,4209.743487,4203.07682,4212.82041,4199.999897,4213.846051,4244.10246,4295.897331,4232.820409,4203.589641,4213.33323,4222.051179,4223.07682
5,0,4241.538358,4212.82041,4210.256307,4204.102461,4216.410153,4188.717846,4212.82041,4244.615281,4296.922972,4228.205025,4202.051179,4212.82041,4219.487076,4223.58964
6,0,4250.256306,4219.487076,4221.025538,4213.846051,4217.948615,4192.30759,4217.435794,4261.025537,4311.281946,4230.769127,4204.615282,4219.487076,4226.153743,4230.769127
7,0,4257.435793,4224.615281,4223.58964,4212.82041,4222.563999,4202.051179,4218.974256,4252.820409,4313.333228,4233.84605,4210.256307,4222.563999,4233.33323,4234.871691
8,0,4250.769127,4222.563999,4215.384512,4209.230666,4229.743486,4203.589641,4217.435794,4242.051178,4306.153741,4230.256307,4204.102461,4219.999897,4229.743486,4232.307589
9,0,4249.230665,4216.922974,4213.33323,4213.846051,4229.743486,4201.025538,4216.922974,4258.974255,4307.692202,4226.666563,4204.615282,4223.58964,4227.692204,4231.794768
10,0,4251.794768,4222.563999,4215.384512,4217.435794,4229.743486,4199.999897,4215.897333,4265.128101,4311.281946,4228.717845,4215.384512,4223.58964,4233.84605,4233.33323
11,0,4253.84605,4230.256307,4217.435794,4216.410153,4230.769127,4202.564,4219.487076,4248.717845,4308.717843,4232.820409,4215.384512,4218.974256,4231.281948,4233.84605
12,0,4246.666563,4217.435794,4213.33323,4211.794769,4219.999897,4196.922974,4214.871692,4243.076819,4299.999895,4226.153743,4201.025538,4211.281948,4218.461435,4228.205025
13,0,4235.897332,4196.410154,4198.974256,4195.897333,4212.82041,4183.589641,4199.999897,4242.051178,4291.281946,4208.205025,4190.769128,4202.051179,4209.230666,4213.33323
14,0,4240.512717,4202.564,4198.461436,4191.281949,4214.871692,4188.205026,4203.589641,4240.512717,4292.820408,4204.102461,4192.82041,4203.589641,4210.256307,4213.846051
15,0,4252.307588,4218.974256,4216.410153,4212.307589,4217.435794,4208.205025,4225.640922,4257.948614,4305.64092,4216.410153,4196.922974,4214.358871,4212.82041,4224.102461
16,0,4257.435793,4222.051179,4228.717845,4226.153743,4225.640922,4215.897333,4235.897332,4269.230665,4313.846048,4229.230666,4206.153743,4223.58964,4224.615281,4231.281948
17,0,4259.487075,4219.999897,4225.640922,4214.871692,4223.07682,4205.640923,4227.692204,4260.512716,4309.743484,4231.794768,4215.897333,4228.717845,4241.538358,4244.615281
18,0,4259.999896,4214.358871,4226.666563,4205.640923,4214.871692,4191.794769,4223.07682,4265.128101,4311.281946,4224.615281,4216.410153,4234.358871,4242.051178,4253.84605
19,0,4263.076819,4214.358871,4233.33323,4217.948615,4219.487076,4181.538359,4221.025538,4267.179383,4311.281946,4225.640922,4215.897333,4238.461435,4237.948614,4253.84605
20,0,4272.307588,4224.102461,4234.358871,4230.256307,4222.563999,4186.153744,4217.948615,4252.307588,4302.563997,4232.307589,4222.563999,4235.897332,4247.692204,4262.051178
21,0,4271.794767,4222.563999,4223.58964,4213.846051,4222.051179,4199.999897,4221.538358,4252.307588,4296.922972,4224.615281,4221.538358,4230.256307,4252.820409,4264.61528
22,0,4264.61528,4213.846051,4214.871692,4198.461436,4231.794768,4208.205025,4222.563999,4257.435793,4291.794767,4213.33323,4218.461435,4232.307589,4245.640922,4254.35887
23,0,4266.666562,4223.58964,4225.128102,4214.358871,4237.948614,4204.102461,4218.974256,4246.666563,4296.410151,4226.153743,4225.128102,4239.487076,4248.717845,4257.435793
24,0,4270.256306,4227.692204,4232.307589,4226.666563,4229.230666,4183.076821,4216.922974,4246.666563,4308.717843,4236.410153,4221.025538,4237.435794,4248.205024,4260.512716
