title:A                                                                               , recorded:02.07.20 13.28.07, sampling:128, subject:S                                                                               , labels:COUNTER INTERPOLATED AF3 F7 F3 FC5 T7 P7 O1 O2 P8 T8 FC6 F4 F8 AF4,, units:emotiv,,,,,,,,,
51,0,4190.769128,4154.358873,4216.410153,4221.025538,4178.461436,4178.974257,4203.589641,4312.820407,3673.333244,4162.05118,4180.512718,4238.461435,4186.153744,4192.30759
52,0,4182.564,4147.179386,4223.58964,4219.999897,4172.820411,4176.410154,4201.025538,4309.743484,3690.769141,4150.256309,4179.999898,4238.461435,4179.999898,4197.948615
53,0,4176.410154,4149.743488,4224.102461,4213.846051,4172.820411,4176.410154,4207.179384,4303.076818,3634.358885,4145.640924,4177.435795,4238.974255,4177.435795,4195.897333
54,0,4185.640923,4159.487078,4226.666563,4214.358871,4175.897334,4178.461436,4211.281948,4299.487074,3619.487091,4146.666565,4177.948616,4241.025537,4178.461436,4186.666564
55,0,4189.230667,4158.974257,4228.205025,4212.82041,4176.922975,4176.922975,4204.615282,4297.948613,3628.71786,4147.179386,4176.922975,4238.461435,4179.487077,4186.666564
56,0,4185.640923,4158.461437,4225.128102,4208.205025,4171.79477,4174.358872,4194.871692,4294.358869,3618.97427,4150.769129,4176.410154,4237.435794,4178.461436,4191.794769
57,0,4185.640923,4169.230667,4223.58964,4210.256307,4167.692206,4172.30759,4195.384513,4291.794767,3617.435809,4153.333232,4177.948616,4239.999896,4176.410154,4194.358872
58,0,4192.30759,4182.05118,4229.743486,4221.025538,4180.512718,4180.512718,4204.615282,4292.820408,3618.46145,4156.410155,4180.512718,4239.487076,4182.564,4194.358872
59,0,4191.794769,4191.281949,4236.922973,4227.179384,4193.846051,4191.794769,4213.33323,4295.38451,3623.076834,4164.615283,4185.128103,4237.948614,4189.230667,4192.82041
60,0,4188.717846,4197.948615,4232.820409,4226.153743,4191.281949,4193.333231,4215.897333,4295.897331,3623.076834,4169.743488,4190.256308,4239.999896,4187.179385,4195.897333
61,0,4192.30759,4192.30759,4230.256307,4224.615281,4186.666564,4188.205026,4213.33323,4292.307587,3621.538373,4165.640924,4190.256308,4239.999896,4184.102462,4198.974256
62,0,4191.794769,4182.05118,4230.769127,4226.666563,4188.717846,4181.025539,4205.640923,4283.076818,3622.564014,4162.564001,4189.743487,4234.358871,4189.743487,4198.974256
63,0,4191.281949,4183.589641,4228.205025,4223.58964,4183.589641,4177.435795,4198.461436,4275.384511,3637.435808,4163.589642,4187.179385,4226.666563,4189.230667,4195.384513
64,0,4193.333231,4193.846051,4224.615281,4223.07682,4185.640923,4181.538359,4199.999897,4276.922972,3637.948629,4166.153744,4181.538359,4223.07682,4178.974257,4192.82041
65,0,4196.410154,4196.922974,4231.281948,4229.230666,4196.410154,4192.30759,4207.692205,4280.512716,3632.307603,4162.05118,4183.076821,4230.256307,4181.025539,4202.564
66,0,4195.384513,4198.461436,4241.538358,4233.84605,4197.948615,4195.897333,4214.871692,4281.538357,3636.922988,4169.743488,4192.30759,4240.512717,4197.435795,4211.794769
67,0,4196.410154,4200.512718,4235.897332,4228.717845,4188.717846,4193.333231,4213.33323,4277.948613,3631.281962,4176.922975,4191.281949,4234.871691,4198.461436,4196.410154
68,0,4194.358872,4197.435795,4228.205025,4225.640922,4189.743487,4191.794769,4213.846051,4276.410152,3614.358886,4171.281949,4187.179385,4226.666563,4187.692205,4190.769128
69,0,4199.487077,4192.30759,4235.897332,4231.794768,4199.999897,4200.512718,4224.615281,4283.589639,3615.897347,4177.948616,4194.358872,4235.384512,4196.922974,4212.82041
70,0,4202.051179,4202.564,4239.999896,4236.410153,4207.179384,4211.794769,4232.307589,4288.205023,3621.025552,4194.358872,4199.999897,4241.538358,4211.794769,4217.435794
71,0,4203.07682,4214.358871,4230.256307,4230.769127,4204.615282,4210.769128,4228.717845,4282.051177,3621.538373,4191.281949,4194.358872,4235.897332,4204.102461,4204.102461
72,0,4200.512718,4206.666564,4226.153743,4228.205025,4203.07682,4202.051179,4224.102461,4276.922972,3621.538373,4179.999898,4196.410154,4235.384512,4198.461436,4209.743487
73,0,4198.974256,4189.743487,4234.871691,4228.717845,4202.051179,4201.025538,4226.153743,4279.999895,3619.487091,4184.102462,4204.102461,4241.025537,4206.666564,4219.999897
74,0,4194.358872,4183.589641,4236.410153,4223.58964,4193.846051,4198.461436,4225.128102,4277.435793,3616.410168,4185.640923,4199.487077,4236.922973,4205.640923,4213.33323
75,0,4201.025538,4186.153744,4238.461435,4226.666563,4195.384513,4196.410154,4223.07682,4273.846049,3607.692219,4184.615282,4195.384513,4234.871691,4203.07682,4214.358871
76,0,4209.743487,4190.769128,4245.640922,4239.999896,4209.743487,4205.128102,4226.666563,4273.846049,3597.435809,4192.82041,4202.564,4241.025537,4210.256307,4218.974256
77,0,4207.179384,4188.205026,4248.717845,4234.871691,4208.717846,4208.717846,4229.230666,4271.281947,3588.20504,4187.692205,4203.07682,4244.10246,4211.794769,4213.846051
78,0,4201.538359,4178.974257,4249.743486,4223.07682,4195.897333,4199.999897,4223.07682,4266.666562,3585.128117,4177.435795,4198.461436,4244.10246,4207.179384,4214.871692
79,0,4210.769128,4182.05118,4248.205024,4229.230666,4199.999897,4198.461436,4221.538358,4267.692203,3584.615297,4188.205026,4204.102461,4245.128101,4210.256307,4226.153743
80,0,4224.102461,4189.743487,4247.179383,4237.948614,4208.717846,4206.153743,4227.179384,4271.281947,3592.820425,4204.615282,4211.281948,4246.666563,4218.974256,4228.717845
81,0,4219.487076,4182.564,4249.230665,4235.384512,4206.666564,4205.128102,4228.205025,4271.281947,3599.487091,4208.717846,4212.307589,4244.10246,4224.102461,4222.563999
82,0,4207.179384,4169.743488,4247.692204,4228.205025,4200.512718,4199.999897,4223.07682,4267.179383,3596.410168,4199.487077,4207.179384,4238.461435,4217.948615,4219.487076
83,0,4198.974256,4169.230667,4236.922973,4224.102461,4198.461436,4201.025538,4221.025538,4259.999896,3588.20504,4191.794769,4202.564,4230.256307,4206.666564,4213.846051
84,0,4205.640923,4173.333231,4236.410153,4226.153743,4196.922974,4204.615282,4217.435794,4255.384511,3582.564015,4189.743487,4205.128102,4227.179384,4204.615282,4206.153743
85,0,4211.281948,4171.79477,4244.615281,4226.153743,4200.512718,4200.512718,4209.230666,4252.307588,3582.051194,4191.794769,4203.589641,4225.128102,4208.717846,4207.179384
86,0,4208.205025,4169.230667,4243.076819,4221.025538,4198.974256,4195.384513,4205.640923,4245.128101,3582.051194,4182.564,4198.974256,4218.974256,4206.153743,4211.281948
87,0,4205.640923,4177.435795,4239.487076,4229.230666,4200.512718,4199.487077,4210.769128,4244.10246,3584.102476,4180.512718,4204.615282,4221.538358,4209.230666,4220.512717
88,0,4216.922974,4181.025539,4244.10246,4235.384512,4208.717846,4207.692205,4213.33323,4248.717845,3588.20504,4190.256308,4211.281948,4230.256307,4213.846051,4228.205025
89,0,4212.82041,4177.948616,4244.615281,4228.717845,4211.794769,4207.179384,4210.769128,4244.615281,3585.128117,4191.794769,4207.692205,4226.666563,4212.82041,4222.051179
90,0,4205.128102,4185.128103,4237.948614,4226.153743,4209.743487,4207.692205,4211.281948,4239.487076,3582.051194,4193.333231,4206.153743,4222.563999,4214.358871,4217.948615
91,0,4207.692205,4190.256308,4234.871691,4230.256307,4208.717846,4209.743487,4213.846051,4246.666563,3585.128117,4199.999897,4208.717846,4228.717845,4216.922974,4225.640922
92,0,4211.281948,4177.435795,4237.948614,4227.692204,4204.615282,4205.128102,4213.33323,4245.128101,3587.179399,4197.435795,4208.205025,4227.692204,4214.871692,4221.538358
93,0,4205.128102,4169.743488,4233.84605,4220.512717,4197.435795,4204.615282,4211.794769,4233.84605,3583.076835,4186.153744,4205.128102,4215.384512,4206.666564,4207.179384
94,0,4199.999897,4168.717847,4225.128102,4214.358871,4194.358872,4205.128102,4207.179384,4231.794768,3577.94863,4176.410154,4204.102461,4211.281948,4202.051179,4210.256307
95,0,4193.333231,4157.948616,4228.717845,4209.743487,4190.256308,4202.051179,4204.615282,4232.820409,3577.94863,4167.692206,4200.512718,4213.33323,4197.948615,4206.666564
96,0,4195.384513,4161.53836,4237.435794,4215.384512,4192.30759,4202.564,4206.153743,4229.230666,3578.461451,4172.820411,4200.512718,4211.794769,4195.897333,4195.897333
97,0,4204.615282,4177.435795,4241.025537,4222.563999,4198.974256,4207.179384,4210.769128,4232.307589,3577.94863,4185.128103,4202.051179,4213.33323,4196.922974,4201.025538
98,0,4209.743487,4173.333231,4238.461435,4216.410153,4199.487077,4206.666564,4209.230666,4233.84605,3584.102476,4184.615282,4199.487077,4211.281948,4198.461436,4212.307589
99,0,4201.025538,4159.487078,4227.179384,4197.948615,4188.205026,4205.128102,4197.948615,4226.153743,3584.615297,4174.871693,4192.30759,4201.025538,4191.794769,4199.999897
100,0,4187.179385,4146.153745,4215.384512,4183.076821,4174.871693,4204.102461,4187.179385,4215.897333,3570.256323,4166.153744,4186.153744,4189.230667,4181.538359,4177.948616
101,0,4181.538359,4121.538361,4210.256307,4167.179385,4164.102462,4196.922974,4177.948616,4204.615282,3559.487092,4148.717847,4178.461436,4179.999898,4171.79477,4166.666565
102,0,4171.79477,4112.307592,4196.922974,4148.717847,4156.410155,4192.30759,4171.281949,4199.999897,3562.051195,4139.999899,4171.79477,4173.333231,4165.128103,4162.564001
103,0,4157.435796,4116.922976,4179.999898,4135.384514,4144.615283,4192.30759,4164.102462,4198.461436,3561.025554,4132.307591,4166.153744,4163.589642,4155.897334,4147.692206
104,0,4150.256309,4106.153746,4179.999898,4129.743489,4137.948617,4185.640923,4155.897334,4192.30759,3556.410169,4118.461438,4159.999898,4152.820411,4146.153745,4131.28195
105,0,4159.487078,4097.948618,4191.794769,4135.384514,4138.461437,4185.640923,4154.358873,4187.179385,3560.512733,4119.487079,4162.05118,4163.589642,4150.769129,4134.358873
106,0,4161.53836,4114.358874,4192.82041,4143.076822,4143.076822,4195.384513,4160.512719,4189.230667,3569.743502,4138.974258,4169.743488,4179.999898,4165.128103,4149.743488
107,0,4162.05118,4112.307592,4193.333231,4138.974258,4137.948617,4192.30759,4156.410155,4187.692205,3568.717861,4138.461437,4167.692206,4169.743488,4161.025539,4150.769129
108,0,4161.025539,4089.230669,4196.922974,4130.256309,4127.692207,4181.025539,4144.615283,4177.435795,3561.025554,4121.538361,4157.435796,4153.333232,4147.692206,4139.999899
109,0,4158.461437,4093.846054,4188.717846,4122.564002,4128.205027,4184.615282,4142.564001,4172.820411,3553.333246,4115.384515,4153.846052,4155.897334,4146.153745,4133.846053
110,0,4154.871693,4117.948617,4174.358872,4118.461438,4137.948617,4193.846051,4149.743488,4177.948616,3550.769144,4119.999899,4157.948616,4158.461437,4148.717847,4137.948617
111,0,4156.922975,4117.948617,4177.435795,4118.461438,4139.999899,4192.82041,4150.769129,4182.05118,3553.333246,4125.128104,4159.487078,4157.435796,4149.743488,4142.564001
112,0,4154.871693,4107.692207,4182.564,4121.02554,4136.922976,4190.769128,4147.692206,4178.974257,3555.384528,4129.743489,4160.512719,4161.025539,4155.384514,4139.487078
113,0,4154.871693,4115.384515,4176.410154,4126.153745,4137.948617,4192.82041,4149.230668,4179.487077,3554.358887,4136.410155,4162.564001,4161.025539,4161.53836,4135.384514
114,0,4156.922975,4117.435797,4178.974257,4133.846053,4137.948617,4193.846051,4151.79477,4179.999898,3550.256323,4136.922976,4158.974257,4155.384514,4161.025539,4134.871694
115,0,4155.384514,4107.692207,4185.640923,4134.871694,4137.948617,4191.281949,4151.28195,4172.30759,3550.769144,4129.230668,4154.358873,4149.230668,4156.922975,4142.051181
116,0,4153.846052,4110.25631,4185.640923,4130.76913,4137.948617,4189.743487,4145.128104,4166.666565,3553.846067,4121.02554,4153.333232,4151.28195,4152.307591,4144.615283
117,0,4155.897334,4119.999899,4181.538359,4131.28195,4138.974258,4189.743487,4139.999899,4167.692206,3550.769144,4118.461438,4153.333232,4154.358873,4149.743488,4131.28195
118,0,4151.28195,4113.333233,4177.948616,4128.205027,4139.487078,4192.82041,4141.53836,4168.717847,3548.717862,4114.358874,4151.28195,4151.28195,4145.640924,4124.102463
119,0,4143.076822,4100.51272,4176.410154,4121.02554,4140.512719,4192.82041,4146.153745,4170.256308,3557.948631,4116.410156,4150.256309,4147.179386,4146.666565,4138.461437
120,0,4146.153745,4095.897336,4179.487077,4115.897335,4136.922976,4190.769128,4149.230668,4170.769129,3565.128118,4120.51272,4146.153745,4146.153745,4148.717847,4143.589642
121,0,4152.307591,4101.538361,4182.564,4126.153745,4137.435796,4193.333231,4153.846052,4169.743488,3567.1794,4125.128104,4146.153745,4146.153745,4149.743488,4135.384514
122,0,4155.897334,4109.230669,4182.564,4143.076822,4145.640924,4200.512718,4158.974257,4170.769129,3577.94863,4133.846053,4149.743488,4147.179386,4154.871693,4135.384514
123,0,4155.384514,4116.410156,4177.435795,4147.179386,4154.871693,4199.999897,4159.999898,4171.281949,3585.128117,4142.564001,4155.897334,4150.769129,4163.589642,4138.974258
124,0,4163.589642,4120.51272,4176.410154,4142.051181,4152.820411,4195.897333,4159.487078,4169.230667,3582.051194,4143.076822,4163.076821,4152.307591,4163.589642,4139.487078
125,0,4162.564001,4119.487079,4180.512718,4141.53836,4150.769129,4195.897333,4159.487078,4167.692206,3586.666579,4146.153745,4164.102462,4151.28195,4164.102462,4144.102463
126,0,4155.384514,4113.846053,4181.538359,4143.589642,4150.769129,4197.948615,4158.461437,4164.102462,3594.358886,4143.589642,4162.05118,4151.28195,4163.076821,4144.102463
127,0,4150.256309,4107.179387,4180.512718,4144.615283,4147.179386,4195.897333,4158.461437,4159.999898,3595.384527,4129.743489,4158.974257,4151.28195,4154.871693,4141.53836
128,0,4153.846052,4101.538361,4185.128103,4147.692206,4143.589642,4197.435795,4159.999898,4162.564001,3597.94863,4126.666566,4154.871693,4152.820411,4155.384514,4143.076822
0,0,4151.79477,4101.538361,4179.999898,4147.179386,4146.666565,4203.07682,4159.999898,4163.589642,3598.974271,4131.794771,4151.79477,4158.974257,4159.487078,4134.358873
1,0,4150.769129,4108.717848,4171.79477,4145.640924,4150.256309,4203.589641,4159.487078,4161.025539,3597.435809,4129.743489,4153.846052,4172.30759,4154.358873,4130.76913
2,0,4153.846052,4124.615284,4177.948616,4153.333232,4156.410155,4206.666564,4164.615283,4164.102462,3605.640937,4134.358873,4162.05118,4189.230667,4159.487078,4158.461437
3,0,4161.025539,4147.179386,4192.82041,4167.179385,4171.281949,4218.974256,4176.410154,4172.30759,3621.025552,4154.871693,4175.384513,4207.179384,4179.999898,4187.179385
4,0,4168.717847,4159.487078,4195.384513,4176.410154,4174.871693,4224.102461,4180.512718,4171.281949,3626.666578,4164.102462,4183.076821,4216.410153,4186.666564,4182.05118
5,0,4170.769129,4156.410155,4189.230667,4177.948616,4166.666565,4218.461435,4175.384513,4165.128103,3628.205039,4157.948616,4179.487077,4213.33323,4177.435795,4171.79477
6,0,4169.230667,4157.435796,4187.179385,4176.922975,4163.589642,4219.487076,4173.846052,4163.076821,3629.743501,4155.897334,4175.897334,4212.82041,4174.358872,4177.948616
7,0,4168.717847,4166.666565,4188.717846,4177.948616,4172.30759,4223.58964,4175.897334,4164.615283,3630.256321,4158.974257,4175.897334,4214.871692,4178.461436,4177.948616
8,0,4171.79477,4166.666565,4194.358872,4184.615282,4178.461436,4223.07682,4178.461436,4166.153744,3633.333244,4155.384514,4175.384513,4217.435794,4180.512718,4171.79477
9,0,4169.743488,4161.53836,4196.410154,4189.743487,4180.512718,4223.07682,4187.692205,4169.743488,3642.051193,4159.487078,4182.05118,4225.128102,4183.589641,4183.076821
10,0,4166.153744,4166.153744,4196.410154,4191.281949,4185.128103,4230.769127,4199.999897,4178.461436,3651.281962,4177.948616,4189.743487,4236.922973,4189.743487,4194.871692
11,0,4167.692206,4178.461436,4203.589641,4199.999897,4192.82041,4236.410153,4205.128102,4185.128103,3655.897346,4190.256308,4190.769128,4243.076819,4194.871692,4193.846051
12,0,4171.79477,4174.871693,4215.897333,4207.692205,4191.281949,4232.820409,4200.512718,4178.461436,3650.256321,4175.384513,4185.128103,4241.025537,4188.205026,4190.769128
13,0,4164.102462,4168.717847,4207.179384,4204.615282,4188.205026,4224.102461,4193.846051,4168.717847,3645.640936,4163.589642,4180.512718,4238.974255,4183.076821,4192.82041
14,0,4169.230667,4177.435795,4197.435795,4204.615282,4193.333231,4223.58964,4191.281949,4172.30759,3654.358885,4175.384513,4185.128103,4242.051178,4188.717846,4190.769128
15,0,4179.999898,4188.205026,4206.153743,4219.487076,4202.564,4228.205025,4197.435795,4178.461436,3665.128116,4189.743487,4194.871692,4243.076819,4199.999897,4196.410154
16,0,4179.487077,4187.692205,4206.666564,4225.128102,4200.512718,4230.769127,4205.128102,4176.410154,3669.23068,4191.281949,4201.538359,4245.128101,4208.205025,4206.153743
17,0,4170.256308,4192.30759,4196.922974,4220.512717,4200.512718,4235.384512,4206.666564,4175.384513,3675.897346,4199.999897,4204.102461,4253.333229,4212.82041,4211.281948
18,0,4178.974257,4194.871692,4204.102461,4224.615281,4206.666564,4241.025537,4205.640923,4178.974257,3680.512731,4209.230666,4206.666564,4259.999896,4217.435794,4218.461435
19,0,4186.153744,4186.153744,4214.358871,4230.256307,4207.692205,4242.563999,4212.82041,4179.999898,3682.051192,4202.564,4207.179384,4257.435793,4220.512717,4226.153743
20,0,4178.974257,4190.256308,4208.717846,4226.153743,4206.153743,4241.538358,4221.538358,4178.461436,3688.205038,4201.538359,4207.179384,4259.487075,4223.58964,4231.281948
21,0,4168.205026,4209.230666,4209.230666,4227.179384,4210.256307,4239.487076,4222.563999,4181.538359,3694.871705,4211.281948,4208.205025,4267.692203,4223.58964,4232.307589
22,0,4172.30759,4214.358871,4217.435794,4241.025537,4213.846051,4238.974255,4226.153743,4186.153744,3699.99991,4213.846051,4215.384512,4270.256306,4221.025538,4229.743486
23,0,4183.076821,4209.230666,4214.358871,4248.717845,4212.307589,4241.025537,4229.230666,4186.666564,3700.51273,4210.256307,4220.512717,4268.205024,4219.487076,4228.205025
24,0,4187.179385,4216.922974,4212.307589,4250.769127,4215.384512,4242.563999,4226.153743,4185.640923,3701.538371,4217.948615,4221.025538,4272.307588,4226.153743,4241.025537
25,0,4190.256308,4224.615281,4221.538358,4259.487075,4216.922974,4237.948614,4228.205025,4185.128103,3708.717858,4226.153743,4223.07682,4279.999895,4230.769127,4247.692204
26,0,4194.358872,4222.051179,4224.615281,4266.153742,4221.538358,4236.922973,4235.384512,4185.640923,3720.51273,4227.179384,4226.153743,4281.538357,4228.717845,4239.999896
27,0,4197.948615,4229.743486,4223.07682,4268.717844,4233.84605,4248.717845,4242.051178,4191.281949,3727.179396,4233.33323,4225.640922,4283.589639,4233.33323,4249.230665
28,0,4202.051179,4245.128101,4228.205025,4277.948613,4242.563999,4259.999896,4251.794768,4201.538359,3732.820422,4249.743486,4231.794768,4287.692203,4245.640922,4267.179383
29,0,4206.153743,4237.948614,4234.871691,4284.61528,4235.384512,4258.974255,4256.922973,4202.051179,3735.897345,4252.820409,4239.487076,4288.205023,4245.640922,4263.589639
30,0,4202.051179,4225.640922,4233.33323,4281.025536,4226.666563,4251.281947,4247.692204,4193.846051,3742.564011,4246.666563,4238.461435,4284.61528,4240.512717,4260.512716
31,0,4200.512718,4229.230666,4228.717845,4277.948613,4225.640922,4249.743486,4241.025537,4191.794769,3735.384524,4244.10246,4233.84605,4278.974254,4241.025537,4269.230665
32,0,4198.974256,4229.230666,4231.281948,4282.563998,4228.205025,4252.307588,4249.230665,4193.846051,3696.922987,4245.128101,4235.897332,4277.948613,4246.153742,4264.61528
33,0,4204.102461,4221.538358,4234.871691,4283.076818,4228.717845,4255.384511,4255.897332,4194.871692,3662.051193,4241.025537,4238.974255,4282.563998,4247.692204,4252.820409
34,0,4205.128102,4231.794768,4232.307589,4283.589639,4234.871691,4251.794768,4254.35887,4197.435795,3664.102475,4240.512717,4238.974255,4279.999895,4249.743486,4257.435793
35,0,4208.717846,4251.794768,4235.897332,4295.897331,4245.128101,4249.743486,4257.435793,4202.564,3676.410167,4248.717845,4241.538358,4277.948613,4256.410152,4268.717844
36,0,4214.871692,4251.794768,4245.128101,4306.666561,4245.640922,4256.410152,4263.589639,4202.051179,3675.384526,4246.153742,4243.58964,4284.61528,4259.999896,4276.410152
37,0,4218.974256,4245.128101,4242.051178,4301.538356,4241.025537,4258.974255,4262.563998,4201.025538,3675.384526,4233.33323,4242.563999,4284.61528,4252.820409,4276.922972
38,0,4216.410153,4254.35887,4238.974255,4302.563997,4250.769127,4255.897332,4263.076819,4203.589641,3685.128115,4241.025537,4246.153742,4282.563998,4255.384511,4275.384511
39,0,4225.128102,4261.025537,4255.384511,4315.89733,4263.076819,4258.974255,4272.307588,4209.743487,3691.794782,4256.922973,4254.871691,4294.87169,4269.743485,4287.692203
40,0,4230.769127,4253.84605,4257.948614,4317.948612,4259.487075,4263.589639,4275.897331,4211.281948,3692.307602,4251.794768,4256.410152,4301.025536,4274.35887,4301.538356
41,0,4221.025538,4254.35887,4239.999896,4313.333228,4258.974255,4263.589639,4274.87169,4208.205025,3695.897346,4250.256306,4252.820409,4291.794767,4274.35887,4299.487074
42,0,4222.051179,4266.153742,4240.512717,4316.922971,4267.179383,4264.61528,4274.87169,4207.179384,3702.564012,4258.461434,4250.256306,4290.769126,4274.35887,4289.743485
43,0,4231.281948,4264.61528,4251.281947,4320.512715,4265.640921,4265.640921,4274.87169,4206.153743,3701.025551,4249.743486,4244.10246,4288.205023,4266.153742,4286.153741
44,0,4225.128102,4251.281947,4248.717845,4316.922971,4259.487075,4265.640921,4271.794767,4199.999897,3695.897346,4235.897332,4238.461435,4279.999895,4256.410152,4283.589639
45,0,4215.384512,4253.84605,4243.076819,4314.358869,4264.10246,4263.589639,4270.256306,4198.974256,3702.051192,4238.461435,4245.128101,4281.538357,4261.538357,4285.1281
46,0,4226.153743,4264.61528,4251.281947,4314.358869,4265.640921,4264.10246,4274.87169,4203.589641,3712.820422,4243.076819,4255.897332,4288.205023,4267.692203,4292.820408
47,0,4237.435794,4266.666562,4261.538357,4320.512715,4267.692203,4267.179383,4284.102459,4206.666564,3718.461448,4256.922973,4262.563998,4293.846049,4273.333229,4299.999895
48,0,4237.948614,4262.563998,4260.512716,4325.64092,4273.333229,4270.256306,4286.666562,4207.692205,3721.538371,4268.717844,4264.10246,4298.461433,4281.025536,4301.025536
49,0,4234.871691,4264.10246,4251.794768,4322.563997,4277.435793,4269.230665,4283.589639,4205.128102,3728.205037,4263.589639,4263.589639,4294.87169,4284.102459,4304.615279
50,0,4237.435794,4256.922973,4252.820409,4321.025535,4272.307588,4269.743485,4284.102459,4204.102461,3732.307601,4256.410152,4262.563998,4287.179382,4279.487075,4309.230664
51,0,4232.820409,4246.153742,4260.512716,4323.076817,4270.769126,4272.307588,4287.692203,4209.743487,3732.820422,4258.974255,4263.589639,4290.256305,4279.999895,4310.256305
52,0,4230.769127,4248.717845,4260.512716,4318.461433,4271.281947,4273.333229,4287.692203,4211.794769,3736.410165,4257.435793,4265.640921,4296.410151,4285.1281,4307.692202
53,0,4229.230666,4256.410152,4255.384511,4317.435792,4270.769126,4274.87169,4289.230664,4210.256307,3738.974268,4251.281947,4263.076819,4292.307587,4280.512716,4299.487074
54,0,4234.358871,4255.897332,4253.84605,4318.974253,4270.256306,4272.820408,4290.256305,4212.307589,3736.410165,4253.333229,4258.461434,4284.61528,4272.307588,4294.87169
55,0,4238.974255,4249.743486,4252.307588,4318.461433,4272.820408,4271.281947,4287.179382,4210.769128,3735.897345,4256.922973,4261.025537,4280.512716,4278.461434,4298.974254
56,0,4239.999896,4245.640922,4253.84605,4322.051176,4276.410152,4273.333229,4286.153741,4207.692205,3743.076832,4251.281947,4269.743485,4281.025536,4288.717844,4304.102459
57,0,4236.922973,4246.153742,4255.897332,4326.666561,4275.897331,4274.87169,4290.769126,4208.717846,3748.717857,4251.281947,4270.769126,4279.487075,4286.153741,4298.461433
58,0,4245.640922,4250.769127,4255.384511,4321.538356,4277.435793,4273.846049,4291.794767,4210.769128,3751.28196,4263.076819,4266.153742,4277.948613,4282.051177,4289.743485
59,0,4253.84605,4255.384511,4254.871691,4318.461433,4277.948613,4273.333229,4287.179382,4210.769128,3750.769139,4264.61528,4267.179383,4280.512716,4285.640921,4291.281946
60,0,4254.35887,4249.743486,4261.025537,4320.512715,4273.846049,4272.307588,4283.589639,4205.640923,3750.769139,4253.333229,4268.205024,4278.974254,4284.102459,4299.487074
61,0,4254.871691,4247.692204,4264.61528,4319.487074,4270.256306,4273.846049,4284.102459,4201.025538,3755.384524,4248.717845,4262.563998,4272.820408,4277.435793,4298.974254
62,0,4253.333229,4255.384511,4253.333229,4319.487074,4274.35887,4277.435793,4286.666562,4202.051179,3759.999908,4252.820409,4261.025537,4268.205024,4275.897331,4292.307587
63,0,4248.205024,4243.076819,4245.128101,4314.358869,4271.281947,4277.435793,4284.61528,4201.025538,3758.974267,4241.538358,4256.410152,4262.051178,4266.153742,4281.025536
64,0,4245.640922,4225.128102,4245.640922,4305.1281,4267.692203,4277.948613,4283.589639,4199.487077,3763.589652,4236.922973,4251.794768,4256.922973,4261.025537,4271.794767
65,0,4251.794768,4231.281948,4246.153742,4303.589638,4268.205024,4279.487075,4286.153741,4204.102461,3770.256318,4250.256306,4254.871691,4260.512716,4270.769126,4268.717844
