title:J                                                                               , recorded:01.07.20 13.41.40, sampling:128, subject:J                                                                               , labels:COUNTER INTERPOLATED AF3 F7 F3 FC5 T7 P7 O1 O2 P8 T8 FC6 F4 F8 AF4, chan:37, units:emotiv,,,,,,,,,
59,0,4253.84605,4252.820409,4233.33323,4221.538358,4240.512717,4232.307589,4223.07682,4240.512717,4214.871692,4192.30759,4244.10246,4250.769127,4221.025538,4235.384512
60,0,4239.999896,4238.974255,4232.307589,4204.615282,4218.461435,4234.871691,4223.58964,4232.820409,4252.307588,4181.538359,4232.820409,4238.974255,4215.897333,4219.487076
61,0,4228.205025,4234.358871,4227.179384,4215.384512,4212.82041,4231.794768,4215.897333,4224.615281,4267.692203,4171.281949,4224.615281,4229.230666,4217.948615,4219.487076
62,0,4247.692204,4254.871691,4234.358871,4233.33323,4249.230665,4233.84605,4219.999897,4236.410153,4281.025536,4183.589641,4244.10246,4246.666563,4233.33323,4243.076819
63,0,4254.35887,4253.84605,4237.948614,4219.999897,4255.897332,4235.897332,4221.025538,4239.999896,4286.153741,4189.743487,4246.153742,4252.820409,4228.717845,4244.10246
64,0,4237.948614,4236.922973,4226.153743,4212.307589,4228.205025,4233.84605,4214.871692,4225.128102,4281.538357,4180.512718,4220.512717,4233.84605,4213.33323,4226.666563
65,0,4237.948614,4241.538358,4227.179384,4222.051179,4229.230666,4234.871691,4223.58964,4228.717845,4289.230664,4181.538359,4219.487076,4236.922973,4224.615281,4234.871691
66,0,4242.563999,4249.230665,4234.871691,4217.948615,4236.410153,4232.307589,4227.179384,4240.512717,4297.948613,4187.179385,4234.358871,4249.743486,4233.84605,4244.10246
67,0,4235.897332,4234.358871,4229.230666,4212.307589,4232.307589,4232.820409,4219.487076,4235.897332,4294.358869,4187.179385,4234.871691,4240.512717,4220.512717,4233.84605
68,0,4229.230666,4216.922974,4221.025538,4222.563999,4232.307589,4234.871691,4215.897333,4226.666563,4292.820408,4182.05118,4225.128102,4230.256307,4213.33323,4223.58964
69,0,4225.128102,4218.974256,4216.410153,4221.025538,4229.743486,4233.33323,4219.999897,4227.692204,4297.435792,4182.05118,4222.051179,4233.33323,4219.487076,4223.07682
70,0,4224.102461,4222.563999,4215.897333,4202.051179,4231.281948,4241.025537,4226.153743,4232.307589,4296.410151,4192.30759,4223.07682,4232.307589,4219.487076,4226.153743
71,0,4230.769127,4220.512717,4223.07682,4201.025538,4249.230665,4245.640922,4225.640922,4234.358871,4297.948613,4204.102461,4223.07682,4234.358871,4218.461435,4230.256307
72,0,4230.256307,4215.384512,4223.58964,4228.717845,4245.128101,4235.897332,4219.999897,4234.358871,4301.538356,4204.102461,4226.666563,4240.512717,4219.487076,4226.666563
73,0,4213.846051,4198.974256,4212.82041,4235.897332,4213.846051,4226.153743,4214.358871,4225.128102,4288.717844,4192.30759,4223.58964,4226.666563,4215.897333,4215.384512
74,0,4214.358871,4203.07682,4218.461435,4213.33323,4222.051179,4234.358871,4218.974256,4223.58964,4283.076818,4192.82041,4221.025538,4223.58964,4217.948615,4220.512717
75,0,4225.128102,4217.435794,4234.358871,4215.384512,4254.35887,4247.179383,4228.717845,4236.410153,4293.333228,4201.538359,4229.230666,4241.025537,4223.58964,4233.33323
76,0,4226.153743,4216.410153,4233.33323,4229.743486,4254.35887,4245.128101,4232.307589,4237.435794,4292.820408,4197.435795,4237.435794,4241.538358,4218.461435,4232.820409
77,0,4228.205025,4219.487076,4227.179384,4223.07682,4231.794768,4236.410153,4227.692204,4226.666563,4277.435793,4192.30759,4233.33323,4229.230666,4214.358871,4227.692204
78,0,4234.871691,4230.256307,4232.307589,4221.025538,4235.384512,4242.051178,4228.205025,4231.794768,4272.820408,4205.640923,4229.230666,4241.025537,4224.102461,4231.794768
79,0,4234.358871,4224.102461,4234.358871,4231.281948,4248.205024,4247.179383,4233.84605,4243.076819,4277.948613,4215.384512,4232.820409,4250.769127,4228.205025,4234.871691
80,0,4225.128102,4212.307589,4229.230666,4224.615281,4239.999896,4236.410153,4232.820409,4235.384512,4275.897331,4206.666564,4232.307589,4234.871691,4219.487076,4230.769127
81,0,4219.999897,4215.897333,4230.256307,4218.461435,4229.230666,4238.461435,4232.307589,4229.743486,4275.384511,4204.102461,4231.281948,4229.743486,4216.922974,4229.230666
82,0,4215.897333,4212.82041,4227.179384,4223.58964,4225.640922,4244.10246,4226.153743,4233.84605,4278.974254,4200.512718,4225.640922,4233.84605,4217.948615,4218.974256
83,0,4214.871692,4201.538359,4221.538358,4225.128102,4232.820409,4236.922973,4220.512717,4235.897332,4282.051177,4194.358872,4223.58964,4231.794768,4214.871692,4211.794769
84,0,4225.640922,4196.922974,4231.794768,4239.999896,4239.487076,4235.897332,4229.230666,4232.820409,4282.051177,4207.179384,4234.358871,4238.974255,4213.33323,4227.179384
85,0,4230.256307,4207.692205,4233.33323,4247.179383,4225.640922,4237.435794,4229.230666,4231.281948,4279.999895,4209.230666,4231.794768,4244.10246,4214.871692,4232.820409
86,0,4222.563999,4222.051179,4216.922974,4222.563999,4221.025538,4230.769127,4218.974256,4232.307589,4277.948613,4196.410154,4223.07682,4235.384512,4215.897333,4220.512717
87,0,4220.512717,4210.769128,4218.974256,4209.230666,4244.10246,4229.743486,4216.922974,4229.743486,4278.974254,4197.435795,4228.717845,4229.743486,4215.384512,4221.025538
88,0,4233.84605,4208.717846,4235.384512,4230.769127,4259.999896,4234.871691,4223.07682,4230.256307,4288.717844,4210.769128,4244.10246,4236.922973,4219.999897,4235.897332
89,0,4239.999896,4226.666563,4234.871691,4248.205024,4247.692204,4234.358871,4225.640922,4235.897332,4299.487074,4210.256307,4242.051178,4240.512717,4229.230666,4238.974255
90,0,4235.384512,4230.256307,4229.230666,4244.615281,4232.307589,4237.948614,4226.153743,4236.410153,4302.563997,4207.179384,4233.33323,4238.461435,4231.794768,4235.897332
91,0,4236.410153,4224.102461,4232.820409,4241.025537,4228.717845,4245.128101,4228.205025,4234.871691,4302.563997,4208.205025,4237.948614,4241.538358,4229.230666,4238.974255
92,0,4246.666563,4233.84605,4241.538358,4248.205024,4250.256306,4245.128101,4236.410153,4249.230665,4307.179382,4216.410153,4245.128101,4250.256306,4235.384512,4249.230665
93,0,4249.230665,4241.025537,4242.563999,4256.410152,4256.922973,4239.999896,4235.384512,4258.461434,4305.64092,4220.512717,4241.538358,4252.307588,4233.33323,4250.256306
94,0,4228.205025,4221.538358,4221.025538,4237.948614,4209.743487,4229.230666,4214.358871,4238.461435,4292.307587,4194.871692,4223.07682,4232.307589,4212.307589,4227.179384
95,0,4221.025538,4220.512717,4210.769128,4216.410153,4204.102461,4228.717845,4213.33323,4232.307589,4292.820408,4189.743487,4218.974256,4225.640922,4214.358871,4216.410153
96,0,4240.512717,4247.692204,4229.743486,4227.692204,4255.384511,4238.461435,4228.717845,4249.230665,4308.205023,4214.358871,4238.974255,4243.58964,4231.794768,4231.794768
97,0,4241.025537,4251.794768,4233.33323,4249.743486,4264.61528,4237.948614,4223.07682,4251.794768,4307.692202,4209.743487,4242.563999,4244.10246,4223.07682,4234.871691
98,0,4228.205025,4236.410153,4223.07682,4251.794768,4239.999896,4233.84605,4223.07682,4250.256306,4302.051177,4201.025538,4231.794768,4231.794768,4218.461435,4228.717845
99,0,4228.717845,4235.897332,4224.102461,4237.948614,4230.769127,4238.461435,4235.897332,4253.333229,4304.102459,4212.307589,4229.230666,4229.230666,4230.256307,4230.769127
100,0,4235.384512,4240.512717,4231.281948,4238.461435,4239.999896,4237.948614,4231.281948,4250.769127,4301.538356,4217.948615,4232.307589,4235.897332,4231.281948,4234.358871
101,0,4235.897332,4233.33323,4232.820409,4241.538358,4249.230665,4229.743486,4222.563999,4246.666563,4294.358869,4215.897333,4232.307589,4240.512717,4226.153743,4233.84605
102,0,4236.410153,4240.512717,4232.307589,4242.563999,4246.666563,4230.769127,4229.230666,4250.769127,4293.846049,4216.410153,4238.974255,4240.512717,4226.666563,4233.84605
103,0,4233.33323,4255.897332,4228.717845,4245.128101,4234.358871,4234.358871,4226.153743,4251.281947,4297.435792,4206.153743,4241.538358,4238.461435,4219.999897,4231.794768
104,0,4229.743486,4245.128101,4227.179384,4234.871691,4229.743486,4229.230666,4213.33323,4243.076819,4294.87169,4196.922974,4230.256307,4238.461435,4214.358871,4232.820409
105,0,4235.384512,4235.897332,4233.84605,4236.410153,4235.384512,4228.717845,4219.999897,4241.025537,4296.922972,4203.07682,4226.666563,4245.128101,4221.025538,4234.358871
106,0,4236.410153,4245.128101,4233.33323,4250.256306,4239.487076,4231.281948,4229.743486,4248.205024,4304.102459,4206.153743,4233.33323,4244.615281,4222.563999,4233.33323
107,0,4233.84605,4245.128101,4230.256307,4243.58964,4239.487076,4232.307589,4222.563999,4247.692204,4305.1281,4207.179384,4236.922973,4237.948614,4218.461435,4232.820409
108,0,4229.743486,4226.153743,4227.179384,4233.84605,4233.84605,4230.769127,4211.794769,4232.307589,4301.538356,4202.051179,4229.230666,4232.820409,4215.897333,4227.692204
109,0,4231.281948,4228.717845,4224.102461,4246.153742,4247.692204,4233.33323,4216.922974,4232.307589,4307.179382,4194.358872,4221.538358,4235.897332,4216.410153,4227.179384
110,0,4230.256307,4242.563999,4220.512717,4238.461435,4253.333229,4228.717845,4221.025538,4241.538358,4313.333228,4190.769128,4222.051179,4234.871691,4213.33323,4227.692204
111,0,4218.974256,4234.871691,4211.794769,4223.07682,4229.230666,4217.435794,4213.846051,4234.871691,4308.717843,4195.384513,4225.640922,4223.07682,4212.307589,4219.999897
112,0,4220.512717,4232.307589,4213.33323,4243.58964,4228.717845,4224.102461,4210.769128,4230.769127,4311.281946,4210.769128,4230.769127,4225.128102,4223.07682,4224.102461
113,0,4235.384512,4245.128101,4226.153743,4250.256306,4246.666563,4236.410153,4218.461435,4245.640922,4322.051176,4207.179384,4234.358871,4234.871691,4228.205025,4236.922973
114,0,4235.897332,4238.974255,4229.743486,4231.281948,4238.461435,4233.33323,4224.615281,4251.281947,4325.64092,4192.82041,4232.820409,4235.384512,4219.487076,4235.384512
115,0,4223.58964,4229.230666,4217.435794,4226.666563,4226.153743,4228.205025,4219.999897,4236.922973,4322.563997,4200.512718,4232.307589,4231.281948,4215.897333,4226.666563
116,0,4230.256307,4242.051178,4215.384512,4238.461435,4242.051178,4233.33323,4222.563999,4236.410153,4323.589638,4211.281948,4238.461435,4234.358871,4223.58964,4228.717845
117,0,4238.461435,4238.461435,4226.153743,4250.769127,4248.205024,4231.281948,4231.794768,4249.230665,4326.666561,4202.564,4239.999896,4238.974255,4224.615281,4232.820409
118,0,4222.051179,4218.461435,4219.487076,4241.025537,4219.999897,4220.512717,4222.563999,4243.076819,4326.666561,4197.435795,4227.179384,4232.307589,4212.82041,4226.153743
119,0,4216.922974,4226.666563,4212.82041,4237.948614,4220.512717,4222.563999,4212.307589,4234.871691,4331.281945,4210.769128,4226.153743,4228.205025,4210.256307,4225.640922
120,0,4230.769127,4238.974255,4223.07682,4250.769127,4247.692204,4229.230666,4225.128102,4245.128101,4335.89733,4209.743487,4235.384512,4230.769127,4218.974256,4232.307589
121,0,4228.205025,4230.256307,4224.102461,4236.922973,4244.615281,4228.717845,4232.307589,4246.153742,4329.230663,4197.948615,4224.615281,4231.794768,4220.512717,4231.794768
122,0,4216.410153,4225.640922,4214.358871,4215.897333,4223.58964,4225.640922,4218.974256,4232.820409,4324.102458,4194.871692,4214.871692,4230.256307,4214.358871,4224.615281
123,0,4226.153743,4229.743486,4221.538358,4230.256307,4232.307589,4229.230666,4218.461435,4235.897332,4330.256304,4200.512718,4233.33323,4232.820409,4216.410153,4227.179384
124,0,4239.487076,4229.743486,4230.769127,4254.871691,4250.256306,4232.307589,4231.794768,4246.666563,4339.487073,4200.512718,4243.076819,4236.410153,4222.051179,4235.897332
125,0,4235.384512,4233.84605,4222.051179,4250.256306,4248.717845,4232.307589,4232.820409,4245.128101,4343.589637,4207.692205,4229.743486,4235.384512,4222.563999,4237.948614
126,0,4225.640922,4227.692204,4213.846051,4233.84605,4235.384512,4229.230666,4222.051179,4244.615281,4343.076817,4221.025538,4230.769127,4233.33323,4218.974256,4231.794768
127,0,4223.07682,4211.794769,4219.487076,4233.33323,4228.205025,4222.563999,4213.846051,4243.076819,4337.948612,4209.743487,4231.281948,4231.281948,4214.358871,4224.615281
128,0,4231.794768,4226.666563,4228.717845,4250.769127,4243.58964,4225.128102,4218.974256,4238.461435,4339.487073,4192.82041,4218.461435,4232.820409,4218.974256,4230.256307
0,0,4234.358871,4248.717845,4227.179384,4244.10246,4249.230665,4228.717845,4226.666563,4239.487076,4346.66656,4205.128102,4224.102461,4233.84605,4228.205025,4235.897332
1,0,4222.051179,4227.179384,4218.461435,4205.128102,4220.512717,4222.563999,4222.051179,4241.538358,4346.15374,4208.717846,4231.794768,4224.615281,4219.999897,4222.563999
2,0,4210.256307,4206.153743,4211.794769,4206.666564,4205.640923,4223.58964,4217.948615,4236.410153,4341.538355,4181.025539,4208.717846,4213.33323,4201.025538,4208.717846
3,0,4217.435794,4222.563999,4216.922974,4247.692204,4245.128101,4241.538358,4235.897332,4246.153742,4346.15374,4184.102462,4205.128102,4222.563999,4204.615282,4216.410153
4,0,4226.666563,4219.999897,4225.640922,4259.999896,4266.153742,4247.179383,4247.179383,4257.948614,4351.794765,4213.846051,4226.153743,4234.358871,4216.410153,4226.666563
5,0,4220.512717,4200.512718,4221.025538,4238.461435,4233.33323,4230.769127,4229.230666,4243.076819,4349.743483,4210.256307,4221.538358,4226.666563,4212.307589,4221.538358
6,0,4223.07682,4218.974256,4218.461435,4227.179384,4225.640922,4227.179384,4219.999897,4232.820409,4350.256304,4202.564,4219.999897,4223.07682,4217.435794,4223.07682
7,0,4234.871691,4242.051178,4226.666563,4237.435794,4251.281947,4235.384512,4233.33323,4247.692204,4356.92297,4211.281948,4232.307589,4235.384512,4231.281948,4235.897332
8,0,4226.153743,4229.230666,4224.615281,4234.358871,4240.512717,4231.794768,4234.358871,4252.307588,4360.512714,4206.153743,4222.051179,4234.871691,4225.128102,4234.358871
9,0,4217.435794,4215.384512,4216.410153,4224.615281,4215.897333,4226.666563,4223.58964,4241.025537,4358.461432,4201.538359,4215.897333,4225.640922,4210.769128,4225.128102
10,0,4237.435794,4230.256307,4227.692204,4241.025537,4237.948614,4235.384512,4235.384512,4247.692204,4366.153739,4222.563999,4242.563999,4236.922973,4217.435794,4235.897332
11,0,4248.717845,4246.153742,4239.487076,4258.974255,4264.10246,4237.948614,4247.692204,4263.589639,4378.461431,4236.410153,4251.281947,4250.769127,4229.743486,4249.743486
12,0,4232.820409,4235.897332,4227.692204,4248.205024,4245.640922,4231.281948,4236.410153,4255.897332,4377.948611,4218.974256,4232.820409,4239.999896,4223.07682,4239.999896
13,0,4226.153743,4223.58964,4222.051179,4238.461435,4225.640922,4230.769127,4229.230666,4244.615281,4373.333226,4206.666564,4230.769127,4227.692204,4216.922974,4230.256307
14,0,4236.922973,4239.487076,4230.769127,4248.205024,4244.10246,4232.307589,4236.922973,4250.769127,4381.538354,4222.563999,4237.948614,4232.307589,4227.692204,4243.076819
15,0,4237.435794,4244.615281,4233.33323,4246.153742,4254.871691,4232.307589,4238.461435,4253.333229,4380.512713,4227.692204,4229.230666,4231.794768,4235.897332,4246.666563
16,0,4228.205025,4219.487076,4227.692204,4238.461435,4232.820409,4230.769127,4229.743486,4244.10246,4361.025534,4216.922974,4225.640922,4222.563999,4230.769127,4231.281948
17,0,4238.974255,4223.07682,4231.794768,4246.666563,4237.948614,4233.33323,4238.974255,4249.743486,4357.435791,4229.230666,4245.128101,4228.717845,4229.230666,4237.948614
18,0,4252.820409,4245.640922,4237.948614,4254.35887,4260.512716,4243.58964,4248.717845,4259.999896,4367.692201,4238.461435,4248.717845,4239.999896,4234.358871,4251.281947
19,0,4239.487076,4238.461435,4232.820409,4252.307588,4252.820409,4245.640922,4237.435794,4251.794768,4366.66656,4223.07682,4236.922973,4231.794768,4232.820409,4239.487076
20,0,4228.205025,4228.205025,4226.153743,4244.10246,4237.948614,4236.410153,4228.717845,4246.666563,4364.615278,4225.128102,4241.538358,4220.512717,4230.769127,4229.743486
21,0,4242.563999,4234.871691,4220.512717,4239.999896,4238.974255,4229.230666,4233.33323,4251.794768,4366.153739,4235.897332,4241.025537,4221.538358,4228.717845,4237.435794
22,0,4250.769127,4237.948614,4224.615281,4245.640922,4255.897332,4232.307589,4236.922973,4253.84605,4366.66656,4229.230666,4233.84605,4231.281948,4228.717845,4241.538358
23,0,4238.461435,4236.922973,4229.230666,4249.230665,4265.640921,4232.307589,4233.84605,4249.743486,4366.153739,4227.692204,4238.461435,4231.794768,4233.84605,4238.461435
24,0,4225.640922,4228.205025,4217.948615,4235.384512,4240.512717,4226.666563,4229.743486,4245.128101,4351.794765,4221.025538,4234.358871,4217.948615,4229.743486,4230.256307
25,0,4229.743486,4223.58964,4219.487076,4231.794768,4231.281948,4227.692204,4229.743486,4245.128101,4331.794766,4216.410153,4232.820409,4220.512717,4225.640922,4232.307589
26,0,4237.948614,4233.33323,4234.871691,4251.794768,4269.230665,4235.384512,4234.358871,4251.794768,4328.205022,4234.871691,4246.666563,4236.922973,4232.307589,4247.179383
27,0,4217.948615,4219.999897,4226.153743,4253.333229,4280.512716,4235.384512,4233.33323,4249.743486,4328.205022,4234.871691,4238.974255,4227.179384,4226.153743,4240.512717
28,0,4197.948615,4199.999897,4213.846051,4241.025537,4253.84605,4232.307589,4230.256307,4244.10246,4326.666561,4223.58964,4224.102461,4213.846051,4215.384512,4226.153743
29,0,4203.07682,4216.922974,4221.025538,4242.563999,4254.35887,4233.84605,4232.820409,4246.666563,4333.333227,4233.84605,4231.794768,4223.07682,4226.153743,4232.820409
30,0,4206.153743,4233.33323,4218.461435,4242.051178,4265.640921,4230.769127,4231.281948,4247.692204,4335.384509,4236.922973,4234.871691,4223.07682,4230.256307,4237.435794
31,0,4207.692205,4229.230666,4218.974256,4236.922973,4261.025537,4228.205025,4230.256307,4249.230665,4333.846048,4234.358871,4231.794768,4220.512717,4219.999897,4232.307589
32,0,4214.871692,4224.615281,4228.205025,4233.84605,4252.307588,4229.743486,4233.84605,4246.666563,4316.410151,4239.999896,4229.743486,4229.743486,4222.563999,4234.358871
33,0,4206.666564,4217.435794,4218.974256,4234.358871,4248.717845,4230.769127,4231.794768,4236.410153,4254.35887,4230.769127,4224.615281,4222.563999,4221.025538,4232.307589
34,0,4196.922974,4211.794769,4211.794769,4242.051178,4257.948614,4230.769127,4228.717845,4234.358871,4248.205024,4224.102461,4228.205025,4212.307589,4211.281948,4226.666563
35,0,4214.358871,4217.948615,4223.58964,4252.307588,4269.230665,4232.307589,4229.743486,4239.999896,4351.794765,4234.871691,4234.358871,4221.538358,4222.051179,4233.33323
36,0,4218.974256,4213.846051,4223.07682,4247.692204,4252.820409,4232.307589,4230.256307,4235.384512,4286.666562,4233.84605,4229.230666,4222.563999,4231.281948,4235.384512
37,0,4201.025538,4211.281948,4209.743487,4235.897332,4229.743486,4229.230666,4229.743486,4229.743486,4621.538349,4226.153743,4226.153743,4213.846051,4219.487076,4229.230666
38,0,4212.307589,4232.307589,4221.538358,4240.512717,4248.717845,4229.743486,4231.794768,4241.025537,6020.512673,4233.84605,4236.922973,4226.153743,4223.07682,4237.948614
39,0,4230.769127,4241.025537,4233.33323,4240.512717,4270.769126,4229.743486,4231.794768,4249.230665,7235.384438,4234.871691,4243.58964,4237.435794,4236.922973,4248.205024
40,0,4222.563999,4228.717845,4224.102461,4237.948614,4263.076819,4231.281948,4230.256307,4248.205024,7209.743413,4233.33323,4243.58964,4233.33323,4232.820409,4244.615281
41,0,4218.974256,4230.769127,4224.615281,4256.410152,4264.10246,4235.897332,4232.820409,4248.717845,6926.666497,4246.153742,4244.615281,4232.307589,4229.743486,4246.153742
42,0,4225.640922,4232.820409,4229.230666,4255.384511,4255.384511,4231.281948,4232.307589,4249.230665,7037.435725,4242.563999,4236.410153,4231.794768,4235.897332,4247.692204
43,0,4219.999897,4215.897333,4224.615281,4226.153743,4230.769127,4222.051179,4228.205025,4246.666563,6998.974188,4230.256307,4229.230666,4229.230666,4234.871691,4239.487076
44,0,4221.025538,4214.358871,4225.128102,4238.461435,4238.974255,4227.179384,4228.205025,4245.640922,6836.410089,4243.076819,4238.974255,4231.281948,4234.358871,4241.025537
45,0,4234.358871,4234.358871,4230.256307,4269.230665,4259.487075,4236.922973,4230.769127,4254.871691,6820.512654,4259.487075,4252.307588,4235.384512,4245.128101,4252.307588
46,0,4233.33323,4240.512717,4231.794768,4256.410152,4255.897332,4234.871691,4238.974255,4265.640921,6781.025475,4251.794768,4251.281947,4243.076819,4249.743486,4253.333229
47,0,4229.743486,4227.692204,4232.820409,4245.640922,4259.487075,4232.307589,4242.563999,4266.153742,6734.35881,4244.615281,4246.153742,4247.179383,4247.692204,4249.230665
48,0,4234.871691,4226.666563,4230.769127,4251.794768,4268.717844,4233.33323,4234.871691,4260.512716,6695.897272,4247.179383,4249.230665,4236.410153,4246.153742,4248.205024
49,0,4236.410153,4235.384512,4229.230666,4243.58964,4265.640921,4234.871691,4238.974255,4263.589639,6653.333171,4249.743486,4252.307588,4230.769127,4247.179383,4249.743486
50,0,4231.281948,4227.179384,4230.769127,4242.051178,4259.487075,4237.948614,4247.692204,4265.128101,6614.358813,4250.256306,4245.128101,4236.410153,4248.205024,4250.769127
51,0,4227.179384,4217.948615,4226.153743,4253.333229,4251.281947,4235.897332,4237.435794,4261.025537,6569.230609,4244.10246,4238.974255,4231.794768,4246.666563,4246.153742
52,0,4236.922973,4230.256307,4227.179384,4243.076819,4248.205024,4232.820409,4230.769127,4263.589639,6537.948558,4244.615281,4247.179383,4232.307589,4248.717845,4249.743486
53,0,4233.84605,4224.102461,4224.615281,4227.692204,4243.58964,4234.871691,4234.871691,4256.410152,6502.051123,4237.435794,4240.512717,4231.281948,4243.58964,4248.717845
54,0,4215.897333,4201.025538,4213.33323,4237.948614,4234.871691,4229.743486,4230.256307,4243.076819,6454.871637,4216.410153,4218.461435,4217.948615,4231.281948,4233.84605
55,0,4216.410153,4212.307589,4214.358871,4247.692204,4243.58964,4218.974256,4228.717845,4247.179383,6419.999843,4213.846051,4223.58964,4215.897333,4229.230666,4233.33323
56,0,4221.538358,4225.640922,4218.461435,4231.794768,4249.743486,4215.384512,4228.205025,4249.743486,6389.230613,4223.58964,4232.307589,4220.512717,4233.84605,4238.974255
57,0,4224.615281,4223.07682,4218.461435,4229.230666,4250.256306,4224.615281,4224.615281,4248.205024,6350.769075,4224.102461,4228.717845,4222.051179,4235.897332,4238.974255
58,0,4241.538358,4239.999896,4229.743486,4251.281947,4265.640921,4234.358871,4232.820409,4259.999896,6322.051127,4230.769127,4243.076819,4232.820409,4243.58964,4252.820409
59,0,4254.35887,4250.256306,4236.922973,4254.35887,4259.999896,4232.820409,4237.948614,4257.435793,6294.871641,4235.384512,4249.230665,4237.948614,4254.35887,4266.153742
60,0,4252.307588,4231.281948,4228.717845,4248.205024,4239.487076,4230.256307,4229.743486,4243.076819,6259.487026,4220.512717,4229.743486,4227.692204,4255.384511,4259.487075
61,0,4259.999896,4230.769127,4228.205025,4251.281947,4248.717845,4231.281948,4230.256307,4252.820409,6231.794719,4218.461435,4231.794768,4233.33323,4254.35887,4260.512716
62,0,4276.410152,4256.410152,4241.025537,4257.948614,4253.84605,4227.692204,4231.794768,4259.999896,6209.743438,4232.307589,4262.563998,4248.717845,4266.666562,4284.102459
63,0,4288.205023,4266.666562,4248.205024,4267.692203,4239.999896,4218.974256,4225.640922,4250.769127,6184.615233,4237.948614,4267.179383,4251.281947,4279.999895,4298.974254
64,0,4294.87169,4260.512716,4246.153742,4263.076819,4237.948614,4218.461435,4226.153743,4249.743486,6154.871644,4224.102461,4245.128101,4251.794768,4272.307588,4295.38451
65,0,4307.179382,4268.717844,4254.871691,4258.974255,4249.230665,4223.58964,4231.281948,4256.410152,6123.076773,4213.846051,4251.794768,4260.512716,4268.205024,4303.076818
66,0,4324.615279,4291.794767,4269.230665,4271.794767,4256.922973,4223.58964,4234.871691,4261.025537,6100.512671,4233.33323,4278.461434,4272.820408,4285.640921,4326.15374
67,0,4309.230664,4274.87169,4259.999896,4268.717844,4242.051178,4215.384512,4227.179384,4256.410152,6073.333185,4230.769127,4269.230665,4264.10246,4279.999895,4313.846048
68,0,4277.948613,4235.384512,4244.10246,4252.307588,4223.58964,4211.281948,4214.358871,4244.615281,6035.897288,4203.07682,4239.999896,4243.58964,4256.410152,4277.435793
69,0,4276.410152,4237.435794,4243.076819,4252.307588,4230.769127,4214.871692,4217.435794,4244.615281,6014.358827,4212.82041,4240.512717,4242.563999,4257.948614,4274.35887
70,0,4274.35887,4249.230665,4237.948614,4246.666563,4232.307589,4217.948615,4229.743486,4257.948614,6005.128058,4234.358871,4250.256306,4249.230665,4263.076819,4278.974254
71,0,4259.487075,4238.974255,4235.897332,4244.10246,4239.999896,4225.640922,4233.84605,4267.179383,5985.640879,4232.307589,4248.717845,4247.179383,4256.922973,4266.666562
72,0,4258.461434,4232.820409,4244.10246,4252.820409,4264.61528,4233.33323,4234.358871,4268.205024,5964.102418,4237.435794,4247.692204,4246.666563,4261.025537,4262.051178
