title:K                                                                               , recorded:02.07.20 11.34.31, sampling:128, subject:K                                                                               , labels:COUNTER INTERPOLATED AF3 F7 F3 FC5 T7 P7 O1 O2 P8 T8 FC6 F4 F8 AF4,, units:emotiv,,,,,,,,,
82,0,4214.358871,4201.025538,4221.538358,4218.461435,4201.025538,4252.307588,4237.948614,4237.435794,4235.897332,4248.205024,4225.128102,4225.128102,4194.871692,4203.07682
83,0,4208.717846,4213.846051,4206.666564,4207.179384,4211.281948,4252.820409,4229.743486,4223.07682,4218.461435,4237.948614,4221.538358,4217.948615,4187.692205,4202.051179
84,0,4195.384513,4212.307589,4196.410154,4211.794769,4226.153743,4226.666563,4224.102461,4225.640922,4214.358871,4207.692205,4214.358871,4208.205025,4183.589641,4197.948615
85,0,4201.025538,4218.461435,4209.230666,4231.794768,4208.717846,4225.128102,4227.692204,4231.281948,4235.897332,4233.84605,4226.666563,4224.102461,4203.589641,4211.281948
86,0,4207.692205,4221.025538,4228.717845,4218.974256,4193.846051,4239.999896,4225.640922,4224.615281,4242.563999,4260.512716,4235.384512,4236.922973,4211.281948,4222.051179
87,0,4196.922974,4198.461436,4214.358871,4195.897333,4205.640923,4219.487076,4214.871692,4215.897333,4222.563999,4224.615281,4218.461435,4217.435794,4185.640923,4203.07682
88,0,4187.692205,4185.640923,4183.589641,4208.717846,4213.846051,4199.487077,4215.384512,4213.846051,4207.692205,4191.794769,4205.640923,4198.461436,4167.692206,4183.076821
89,0,4190.256308,4208.205025,4186.666564,4226.153743,4213.33323,4230.256307,4232.307589,4224.102461,4219.487076,4220.512717,4215.384512,4210.769128,4179.999898,4201.538359
90,0,4196.922974,4228.205025,4210.256307,4214.871692,4211.794769,4269.230665,4245.640922,4241.538358,4242.051178,4246.666563,4225.640922,4226.153743,4192.30759,4223.58964
91,0,4188.717846,4214.358871,4203.589641,4195.897333,4209.230666,4248.205024,4232.820409,4234.358871,4234.871691,4221.538358,4215.384512,4209.743487,4175.384513,4206.666564
92,0,4170.256308,4184.102462,4175.384513,4188.717846,4208.717846,4202.564,4215.897333,4210.256307,4207.179384,4200.512718,4191.794769,4177.435795,4148.205027,4177.435795
93,0,4170.256308,4177.948616,4172.820411,4199.999897,4205.128102,4218.461435,4227.692204,4214.358871,4212.82041,4212.307589,4187.692205,4172.30759,4151.28195,4176.922975
94,0,4191.794769,4208.205025,4195.384513,4224.615281,4196.922974,4252.307588,4234.358871,4230.769127,4231.281948,4214.871692,4204.615282,4191.281949,4170.256308,4194.871692
95,0,4206.153743,4228.717845,4218.461435,4226.153743,4216.410153,4256.922973,4226.666563,4234.358871,4232.307589,4229.230666,4220.512717,4209.743487,4181.538359,4202.564
96,0,4203.589641,4213.846051,4217.435794,4206.153743,4242.051178,4241.025537,4229.743486,4226.666563,4229.743486,4247.692204,4215.897333,4212.307589,4184.615282,4197.948615
97,0,4194.871692,4211.281948,4201.538359,4212.82041,4217.948615,4224.102461,4226.666563,4217.435794,4229.230666,4213.33323,4202.051179,4202.564,4179.487077,4191.794769
98,0,4196.410154,4228.717845,4204.615282,4232.307589,4204.615282,4218.461435,4213.846051,4220.512717,4226.666563,4187.179385,4211.281948,4205.640923,4181.538359,4202.051179
99,0,4211.281948,4235.384512,4221.025538,4232.820409,4235.897332,4224.615281,4217.435794,4227.179384,4229.743486,4219.487076,4231.281948,4226.666563,4196.922974,4216.410153
100,0,4223.07682,4233.33323,4227.692204,4233.33323,4234.871691,4239.999896,4232.307589,4229.230666,4234.358871,4242.051178,4230.256307,4239.999896,4196.410154,4217.948615
101,0,4219.999897,4232.820409,4230.769127,4230.769127,4206.153743,4242.563999,4231.794768,4230.769127,4231.794768,4228.717845,4219.999897,4238.974255,4183.076821,4219.487076
102,0,4222.051179,4233.33323,4238.461435,4217.948615,4209.743487,4234.871691,4228.205025,4232.307589,4228.205025,4223.07682,4228.717845,4243.076819,4193.333231,4231.281948
103,0,4224.102461,4234.358871,4232.307589,4227.179384,4221.538358,4223.58964,4229.230666,4227.179384,4222.051179,4222.563999,4235.897332,4245.640922,4206.153743,4236.922973
104,0,4213.33323,4231.281948,4221.025538,4245.128101,4215.384512,4227.179384,4226.666563,4220.512717,4218.974256,4216.410153,4223.07682,4239.487076,4193.333231,4225.640922
105,0,4209.743487,4232.307589,4229.743486,4235.897332,4220.512717,4237.948614,4225.128102,4221.538358,4224.615281,4211.794769,4216.410153,4235.897332,4181.538359,4217.435794
106,0,4224.615281,4237.948614,4246.666563,4213.33323,4234.871691,4228.205025,4228.205025,4223.58964,4227.692204,4223.07682,4224.102461,4234.871691,4192.82041,4219.999897
107,0,4227.692204,4232.307589,4238.974255,4212.307589,4230.256307,4225.128102,4231.794768,4221.538358,4229.743486,4233.84605,4229.230666,4234.871691,4201.025538,4221.538358
108,0,4209.743487,4221.538358,4210.256307,4239.999896,4216.410153,4225.128102,4230.256307,4220.512717,4230.256307,4213.846051,4226.666563,4232.820409,4191.794769,4215.897333
109,0,4207.692205,4226.666563,4210.769128,4259.999896,4214.871692,4225.640922,4227.692204,4235.897332,4229.743486,4217.435794,4227.179384,4228.205025,4187.179385,4207.692205
110,0,4215.384512,4239.487076,4230.769127,4230.769127,4219.999897,4245.640922,4232.307589,4247.692204,4233.84605,4259.487075,4226.153743,4223.58964,4193.846051,4202.051179
111,0,4211.281948,4235.384512,4227.179384,4196.410154,4214.871692,4243.58964,4235.897332,4235.384512,4234.871691,4261.025537,4218.461435,4216.922974,4194.358872,4203.589641
112,0,4211.794769,4224.102461,4212.307589,4212.82041,4212.307589,4212.307589,4229.230666,4223.58964,4229.230666,4229.743486,4214.358871,4212.307589,4192.30759,4212.82041
113,0,4224.102461,4236.410153,4210.256307,4245.640922,4225.640922,4221.538358,4228.717845,4229.230666,4231.281948,4229.230666,4215.384512,4212.82041,4199.999897,4219.487076
114,0,4225.640922,4251.794768,4212.82041,4239.999896,4239.487076,4261.538357,4238.461435,4237.435794,4238.974255,4243.076819,4222.563999,4219.487076,4204.615282,4219.487076
115,0,4217.948615,4239.487076,4230.256307,4215.384512,4236.922973,4262.563998,4238.974255,4235.897332,4238.974255,4253.333229,4232.307589,4225.128102,4198.974256,4217.948615
116,0,4224.615281,4236.410153,4245.640922,4222.051179,4231.794768,4246.153742,4231.794768,4231.794768,4239.999896,4245.640922,4236.410153,4227.179384,4205.128102,4222.051179
117,0,4235.384512,4246.153742,4229.230666,4243.58964,4231.281948,4245.128101,4226.666563,4229.230666,4237.435794,4223.58964,4229.743486,4225.640922,4216.922974,4218.461435
118,0,4227.692204,4238.974255,4212.82041,4243.076819,4214.871692,4234.358871,4224.615281,4228.205025,4221.025538,4227.692204,4221.025538,4218.461435,4210.256307,4203.07682
119,0,4217.948615,4233.84605,4229.743486,4228.205025,4197.948615,4223.07682,4229.230666,4231.281948,4221.025538,4233.33323,4221.538358,4215.384512,4200.512718,4210.769128
120,0,4222.563999,4237.435794,4239.999896,4219.487076,4206.153743,4229.230666,4234.358871,4231.794768,4232.820409,4221.025538,4223.58964,4219.487076,4199.999897,4232.307589
121,0,4224.102461,4228.717845,4222.563999,4215.897333,4217.948615,4227.179384,4230.256307,4227.692204,4224.102461,4229.743486,4216.922974,4216.410153,4188.717846,4222.563999
122,0,4223.07682,4234.871691,4216.410153,4237.948614,4217.948615,4227.692204,4227.179384,4229.230666,4218.974256,4254.871691,4213.846051,4214.358871,4176.922975,4213.33323
123,0,4229.230666,4253.84605,4237.948614,4249.743486,4216.410153,4250.256306,4233.33323,4234.358871,4236.410153,4247.692204,4220.512717,4222.563999,4186.666564,4230.769127
124,0,4230.769127,4246.666563,4243.076819,4230.256307,4222.051179,4248.717845,4233.84605,4230.769127,4235.384512,4218.461435,4221.538358,4223.07682,4198.461436,4227.692204
125,0,4221.025538,4240.512717,4212.307589,4239.487076,4230.769127,4215.384512,4229.743486,4228.205025,4219.487076,4207.692205,4215.897333,4212.307589,4192.82041,4210.256307
126,0,4214.358871,4245.128101,4201.025538,4251.281947,4231.281948,4224.102461,4233.33323,4234.871691,4225.128102,4218.974256,4219.487076,4213.33323,4192.82041,4218.974256
127,0,4216.922974,4245.128101,4217.435794,4235.384512,4215.897333,4248.717845,4232.307589,4234.871691,4235.897332,4241.025537,4230.769127,4226.666563,4207.179384,4232.820409
128,0,4223.07682,4243.076819,4219.487076,4232.307589,4202.051179,4225.640922,4225.128102,4234.358871,4237.435794,4258.461434,4236.410153,4227.179384,4216.922974,4234.358871
0,0,4222.051179,4225.640922,4226.153743,4231.794768,4197.948615,4210.256307,4224.615281,4235.384512,4230.256307,4258.461434,4229.743486,4217.435794,4209.230666,4234.358871
1,0,4219.487076,4223.58964,4232.307589,4226.666563,4198.974256,4233.84605,4226.153743,4224.615281,4219.487076,4243.58964,4225.128102,4221.538358,4201.025538,4229.743486
2,0,4222.563999,4251.281947,4217.948615,4242.563999,4211.281948,4237.435794,4223.07682,4219.999897,4222.563999,4222.051179,4231.281948,4234.358871,4205.128102,4228.717845
3,0,4223.58964,4256.922973,4214.871692,4251.794768,4219.999897,4222.563999,4223.07682,4231.281948,4233.33323,4221.538358,4232.820409,4234.871691,4204.615282,4234.871691
4,0,4226.153743,4240.512717,4235.384512,4247.692204,4221.025538,4229.743486,4230.256307,4236.922973,4236.922973,4243.58964,4231.281948,4229.230666,4206.153743,4235.384512
5,0,4229.743486,4245.128101,4236.410153,4257.435793,4223.07682,4229.230666,4231.281948,4228.205025,4229.230666,4237.948614,4227.692204,4225.128102,4208.205025,4229.743486
6,0,4228.717845,4253.333229,4231.281948,4250.769127,4210.769128,4230.769127,4232.820409,4230.256307,4231.281948,4212.82041,4221.538358,4226.153743,4203.589641,4228.717845
7,0,4233.33323,4242.563999,4234.358871,4244.10246,4198.974256,4235.897332,4233.33323,4237.435794,4240.512717,4230.256307,4222.051179,4230.256307,4202.051179,4234.871691
8,0,4233.33323,4229.230666,4221.538358,4247.179383,4201.025538,4204.102461,4219.487076,4223.07682,4221.025538,4264.10246,4221.025538,4220.512717,4202.564,4233.84605
9,0,4226.666563,4228.717845,4221.538358,4233.33323,4200.512718,4195.384513,4218.974256,4212.82041,4198.974256,4256.410152,4215.897333,4212.82041,4202.564,4228.717845
10,0,4226.153743,4243.076819,4227.692204,4235.897332,4212.82041,4241.025537,4234.871691,4226.666563,4219.487076,4222.563999,4215.384512,4216.922974,4204.102461,4232.820409
11,0,4227.692204,4249.230665,4217.435794,4258.974255,4238.974255,4245.640922,4231.794768,4233.84605,4238.461435,4203.589641,4217.948615,4216.410153,4203.07682,4227.692204
12,0,4225.128102,4239.999896,4214.358871,4255.384511,4241.025537,4225.128102,4224.102461,4220.512717,4221.538358,4214.358871,4221.538358,4215.897333,4205.128102,4214.358871
13,0,4227.179384,4246.153742,4226.666563,4234.871691,4219.999897,4246.153742,4233.33323,4213.846051,4217.948615,4230.769127,4224.615281,4222.563999,4212.82041,4223.58964
14,0,4226.666563,4252.820409,4225.640922,4234.358871,4199.487077,4229.230666,4226.666563,4217.435794,4226.666563,4215.897333,4217.948615,4217.948615,4205.128102,4237.435794
15,0,4221.025538,4236.410153,4218.974256,4250.769127,4193.846051,4191.281949,4214.358871,4219.999897,4216.922974,4205.640923,4216.922974,4217.948615,4197.435795,4237.435794
16,0,4230.256307,4232.820409,4231.794768,4256.922973,4219.487076,4234.871691,4230.769127,4230.769127,4225.128102,4241.025537,4239.487076,4239.999896,4221.025538,4245.640922
17,0,4238.461435,4255.384511,4237.435794,4240.512717,4241.538358,4266.666562,4239.999896,4241.538358,4250.769127,4276.410152,4253.333229,4256.410152,4241.538358,4255.384511
18,0,4233.33323,4262.563998,4231.794768,4234.871691,4226.153743,4232.307589,4228.205025,4236.922973,4244.615281,4266.666562,4247.692204,4256.922973,4233.84605,4252.307588
19,0,4237.435794,4265.640921,4236.922973,4261.538357,4232.307589,4225.640922,4228.205025,4232.307589,4231.281948,4244.10246,4249.230665,4264.61528,4232.820409,4258.461434
20,0,4248.205024,4264.10246,4252.307588,4259.487075,4254.871691,4232.307589,4235.384512,4234.871691,4241.538358,4249.230665,4250.256306,4266.666562,4237.948614,4267.692203
21,0,4244.615281,4246.666563,4254.871691,4234.358871,4234.358871,4206.153743,4229.230666,4229.743486,4246.153742,4242.563999,4241.025537,4251.794768,4228.717845,4262.051178
22,0,4240.512717,4253.84605,4245.640922,4236.922973,4212.307589,4205.640923,4224.102461,4227.692204,4243.58964,4233.84605,4248.717845,4251.794768,4228.717845,4257.435793
23,0,4251.281947,4277.435793,4255.384511,4256.922973,4231.281948,4257.948614,4241.538358,4247.179383,4260.512716,4265.128101,4275.384511,4275.384511,4252.307588,4266.153742
24,0,4253.84605,4268.205024,4261.538357,4258.974255,4242.563999,4276.410152,4249.230665,4252.820409,4262.051178,4269.743485,4273.846049,4274.87169,4256.410152,4269.743485
25,0,4239.999896,4244.615281,4242.563999,4248.717845,4222.563999,4221.538358,4223.58964,4224.615281,4226.666563,4227.692204,4237.948614,4238.461435,4227.179384,4251.281947
26,0,4238.461435,4251.794768,4232.820409,4250.769127,4221.538358,4195.897333,4209.230666,4214.358871,4215.897333,4220.512717,4224.102461,4227.692204,4217.948615,4234.871691
27,0,4247.179383,4264.10246,4250.769127,4244.615281,4241.538358,4229.230666,4222.563999,4226.666563,4227.692204,4245.128101,4242.051178,4249.230665,4235.897332,4245.128101
28,0,4243.58964,4261.025537,4253.333229,4243.076819,4247.692204,4237.435794,4227.179384,4227.692204,4223.58964,4246.153742,4247.179383,4253.84605,4241.025537,4258.974255
29,0,4239.487076,4257.435793,4236.922973,4259.999896,4246.153742,4221.025538,4228.205025,4229.743486,4227.179384,4241.538358,4242.051178,4244.10246,4238.461435,4255.897332
