title:C                                                                               , recorded:01.07.20 13.25.12, sampling:128, subject:C                                                                               , labels:COUNTER INTERPOLATED AF3 F7 F3 FC5 T7 P7 O1 O2 P8 T8 FC6 F4 F8 AF4, chan:37, units:emotiv,,,,,,,,,
23,0,4224.102461,4119.487079,4228.717845,4252.820409,4216.922974,4229.743486,4237.435794,4235.384512,4241.538358,4216.410153,4226.666563,4232.820409,4227.179384,4232.307589
24,0,4224.102461,4126.153745,4230.256307,4256.922973,4226.666563,4241.025537,4245.128101,4241.538358,4234.358871,4211.281948,4224.615281,4230.769127,4226.153743,4233.33323
25,0,4217.948615,4112.820412,4229.743486,4245.640922,4227.179384,4233.84605,4236.410153,4237.948614,4234.871691,4213.33323,4219.999897,4226.666563,4224.102461,4222.563999
26,0,4216.410153,4110.76913,4224.102461,4241.538358,4216.922974,4224.102461,4233.33323,4236.410153,4236.410153,4209.230666,4215.897333,4217.948615,4219.487076,4216.922974
27,0,4224.102461,4131.28195,4223.58964,4252.820409,4219.487076,4234.358871,4243.58964,4243.076819,4229.230666,4202.564,4215.897333,4215.897333,4215.897333,4222.563999
28,0,4230.256307,4135.384514,4231.794768,4255.897332,4230.256307,4244.615281,4248.717845,4246.153742,4232.820409,4215.897333,4229.743486,4229.230666,4226.153743,4235.384512
29,0,4231.281948,4129.743489,4238.974255,4252.820409,4229.743486,4237.948614,4248.205024,4244.615281,4241.025537,4227.179384,4237.435794,4241.025537,4234.871691,4239.487076
30,0,4228.717845,4131.28195,4233.84605,4250.256306,4223.58964,4231.794768,4242.563999,4242.563999,4231.281948,4213.33323,4223.58964,4233.33323,4230.256307,4230.769127
31,0,4225.640922,4125.640925,4224.102461,4244.10246,4224.102461,4232.820409,4234.358871,4242.563999,4228.717845,4213.846051,4224.102461,4229.230666,4231.794768,4232.307589
32,0,4212.307589,4112.307592,4216.922974,4234.871691,4222.563999,4228.205025,4225.128102,4237.948614,4230.769127,4216.410153,4223.07682,4227.692204,4223.07682,4224.102461
33,0,4207.692205,4118.974258,4220.512717,4243.076819,4225.640922,4227.692204,4231.794768,4237.435794,4228.717845,4211.281948,4214.871692,4228.205025,4214.358871,4211.281948
34,0,4223.07682,4128.205027,4227.179384,4250.256306,4229.230666,4235.384512,4240.512717,4238.461435,4229.743486,4217.435794,4229.743486,4236.922973,4234.358871,4230.769127
35,0,4241.538358,4130.76913,4231.281948,4248.717845,4228.717845,4238.461435,4241.025537,4239.487076,4234.358871,4228.717845,4254.35887,4247.692204,4262.051178,4268.205024
36,0,4239.999896,4125.128104,4228.717845,4243.076819,4225.640922,4235.897332,4236.922973,4237.435794,4233.33323,4225.128102,4248.717845,4248.205024,4263.589639,4269.743485
37,0,4233.84605,4115.897335,4226.666563,4238.974255,4223.58964,4236.922973,4236.922973,4237.948614,4235.384512,4227.692204,4243.58964,4251.281947,4265.128101,4265.128101
38,0,4234.871691,4110.76913,4226.666563,4238.461435,4217.435794,4235.384512,4237.948614,4241.538358,4239.487076,4233.33323,4257.948614,4257.435793,4278.461434,4283.076818
39,0,4245.128101,4117.948617,4236.410153,4244.615281,4219.999897,4241.538358,4249.230665,4248.205024,4245.128101,4239.487076,4270.256306,4264.10246,4290.256305,4303.589638
40,0,4247.179383,4117.435797,4237.435794,4240.512717,4230.256307,4245.640922,4254.871691,4249.743486,4248.717845,4245.128101,4270.256306,4262.051178,4295.38451,4301.025536
41,0,4233.84605,4108.205028,4229.743486,4230.769127,4233.33323,4239.487076,4248.205024,4248.205024,4249.230665,4241.538358,4272.307588,4257.435793,4296.410151,4288.717844
42,0,4224.615281,4106.666566,4232.820409,4229.743486,4225.128102,4235.897332,4246.666563,4251.281947,4248.717845,4239.487076,4274.35887,4261.025537,4293.333228,4284.61528
43,0,4229.743486,4108.205028,4238.461435,4232.307589,4215.384512,4238.974255,4249.230665,4253.84605,4245.640922,4244.615281,4267.179383,4267.692203,4287.692203,4286.153741
44,0,4229.743486,4104.102464,4233.33323,4226.666563,4208.205025,4233.33323,4241.538358,4246.153742,4238.974255,4237.948614,4257.948614,4261.025537,4282.051177,4282.563998
45,0,4227.692204,4109.230669,4234.358871,4228.717845,4211.281948,4228.205025,4238.461435,4238.461435,4241.025537,4229.230666,4259.487075,4254.871691,4281.025536,4277.435793
46,0,4230.769127,4121.538361,4237.948614,4233.84605,4225.128102,4235.897332,4246.153742,4242.563999,4247.179383,4232.307589,4258.461434,4258.974255,4279.487075,4269.230665
47,0,4227.179384,4123.076822,4231.794768,4229.743486,4227.692204,4240.512717,4246.153742,4244.10246,4239.999896,4227.179384,4249.230665,4258.974255,4274.87169,4264.10246
48,0,4227.692204,4121.02554,4233.84605,4227.179384,4225.128102,4237.948614,4244.615281,4246.666563,4241.025537,4227.179384,4254.871691,4265.128101,4279.487075,4275.897331
49,0,4229.230666,4122.051181,4239.999896,4228.205025,4229.743486,4237.948614,4244.615281,4249.743486,4248.717845,4238.461435,4261.538357,4270.769126,4284.102459,4282.563998
50,0,4222.563999,4127.692207,4235.384512,4229.743486,4236.410153,4242.051178,4247.179383,4249.230665,4246.153742,4242.051178,4255.897332,4265.640921,4281.538357,4270.256306
51,0,4217.435794,4128.205027,4227.692204,4226.666563,4228.717845,4239.487076,4254.871691,4253.333229,4245.640922,4235.897332,4253.333229,4258.461434,4279.999895,4269.743485
52,0,4227.692204,4132.820412,4234.358871,4229.230666,4219.999897,4234.358871,4265.128101,4263.076819,4255.384511,4242.563999,4264.10246,4267.179383,4285.1281,4290.256305
53,0,4225.640922,4139.487078,4230.769127,4229.230666,4218.974256,4233.84605,4255.897332,4252.820409,4244.615281,4235.897332,4255.384511,4260.512716,4278.461434,4281.025536
54,0,4210.256307,4138.974258,4215.384512,4222.563999,4222.563999,4236.922973,4244.615281,4238.974255,4230.256307,4221.538358,4238.974255,4241.025537,4268.717844,4251.281947
55,0,4204.102461,4128.717848,4208.717846,4212.82041,4224.615281,4238.461435,4247.692204,4246.153742,4239.487076,4228.717845,4245.128101,4240.512717,4271.281947,4248.205024
56,0,4216.410153,4138.974258,4219.999897,4219.487076,4232.307589,4243.58964,4255.384511,4256.922973,4249.743486,4243.076819,4256.410152,4250.769127,4278.974254,4265.640921
57,0,4223.58964,4161.53836,4224.102461,4230.256307,4232.820409,4242.563999,4250.769127,4251.281947,4245.640922,4237.948614,4245.128101,4244.10246,4273.846049,4260.512716
58,0,4217.948615,4162.05118,4216.922974,4227.179384,4227.179384,4234.871691,4244.10246,4245.640922,4246.153742,4235.897332,4237.948614,4239.487076,4267.179383,4251.794768
59,0,4208.205025,4149.743488,4212.307589,4214.358871,4233.84605,4231.794768,4237.435794,4242.563999,4240.512717,4231.794768,4242.051178,4239.487076,4264.10246,4254.35887
60,0,4212.307589,4160.512719,4217.948615,4215.897333,4246.153742,4238.461435,4239.999896,4242.563999,4227.179384,4222.051179,4242.051178,4239.487076,4263.589639,4255.384511
61,0,4215.897333,4173.846052,4222.051179,4225.640922,4232.307589,4237.948614,4244.10246,4245.640922,4222.563999,4212.82041,4235.384512,4241.025537,4257.435793,4248.717845
62,0,4199.999897,4159.487078,4211.281948,4215.897333,4217.435794,4230.256307,4239.999896,4241.025537,4223.07682,4202.564,4230.769127,4236.410153,4247.692204,4236.922973
63,0,4193.333231,4152.307591,4206.666564,4203.07682,4233.84605,4232.307589,4240.512717,4234.871691,4218.974256,4201.538359,4232.820409,4228.717845,4249.743486,4236.410153
64,0,4208.205025,4174.871693,4222.563999,4214.871692,4249.230665,4236.922973,4248.717845,4242.051178,4224.102461,4214.871692,4241.025537,4237.435794,4262.051178,4254.35887
65,0,4212.307589,4190.256308,4229.230666,4227.179384,4243.58964,4234.358871,4248.717845,4249.230665,4232.307589,4221.025538,4242.563999,4244.10246,4259.999896,4258.974255
66,0,4203.07682,4186.666564,4221.025538,4219.999897,4239.999896,4233.84605,4244.10246,4244.615281,4231.794768,4221.025538,4238.974255,4236.410153,4252.307588,4245.640922
67,0,4205.128102,4189.230667,4219.999897,4217.948615,4245.640922,4237.435794,4250.769127,4246.153742,4235.384512,4229.743486,4245.128101,4239.487076,4260.512716,4250.769127
68,0,4200.512718,4190.256308,4217.948615,4215.384512,4241.538358,4236.410153,4249.743486,4248.205024,4236.410153,4223.58964,4245.128101,4243.58964,4260.512716,4254.871691
69,0,4189.743487,4195.897333,4215.897333,4213.846051,4245.128101,4237.948614,4247.692204,4246.666563,4232.820409,4213.33323,4236.922973,4239.487076,4247.692204,4242.563999
70,0,4194.871692,4202.564,4218.461435,4216.922974,4248.717845,4241.538358,4254.871691,4248.717845,4229.230666,4209.743487,4233.33323,4234.358871,4245.128101,4232.820409
71,0,4206.153743,4204.102461,4224.102461,4223.07682,4242.563999,4242.051178,4264.10246,4251.794768,4234.871691,4217.948615,4242.563999,4242.051178,4256.922973,4244.10246
72,0,4202.051179,4207.692205,4221.538358,4222.051179,4238.974255,4237.948614,4255.897332,4243.076819,4233.84605,4225.128102,4242.563999,4244.615281,4254.871691,4248.717845
73,0,4205.640923,4218.461435,4224.102461,4223.58964,4246.666563,4236.922973,4245.640922,4239.487076,4234.358871,4227.179384,4237.948614,4243.58964,4250.256306,4246.153742
74,0,4211.794769,4209.230666,4229.230666,4222.051179,4248.205024,4238.974255,4247.692204,4245.128101,4234.358871,4222.563999,4236.922973,4243.076819,4249.230665,4249.230665
75,0,4206.666564,4199.999897,4229.230666,4219.487076,4244.615281,4242.051178,4251.281947,4247.179383,4228.717845,4217.435794,4234.871691,4242.051178,4247.692204,4248.205024
76,0,4197.948615,4205.128102,4223.58964,4220.512717,4242.563999,4239.487076,4242.051178,4241.025537,4225.640922,4213.33323,4230.769127,4237.948614,4244.10246,4238.974255
77,0,4210.256307,4216.410153,4230.769127,4229.230666,4249.743486,4240.512717,4245.640922,4243.076819,4231.281948,4218.461435,4236.922973,4242.563999,4244.615281,4244.615281
78,0,4224.102461,4219.999897,4242.563999,4235.384512,4254.35887,4247.179383,4257.948614,4249.743486,4236.410153,4227.692204,4244.10246,4252.307588,4248.205024,4255.384511
79,0,4219.999897,4208.717846,4239.999896,4228.205025,4252.820409,4248.205024,4253.333229,4246.666563,4236.922973,4225.128102,4243.076819,4253.333229,4251.281947,4250.256306
80,0,4207.692205,4196.922974,4230.769127,4219.999897,4251.794768,4242.563999,4244.10246,4241.538358,4237.948614,4218.974256,4242.563999,4249.743486,4254.35887,4245.640922
81,0,4199.999897,4197.435795,4225.640922,4222.563999,4248.717845,4238.974255,4245.128101,4243.076819,4236.922973,4220.512717,4242.563999,4243.58964,4251.281947,4246.666563
82,0,4206.666564,4196.410154,4224.615281,4223.07682,4236.922973,4239.487076,4250.256306,4246.666563,4236.410153,4225.640922,4242.563999,4243.58964,4248.717845,4239.999896
83,0,4208.205025,4189.230667,4223.07682,4217.435794,4229.743486,4240.512717,4249.743486,4251.794768,4238.461435,4223.07682,4239.999896,4245.128101,4249.743486,4237.948614
84,0,4199.487077,4188.717846,4221.538358,4221.538358,4238.974255,4239.999896,4245.640922,4256.410152,4240.512717,4217.435794,4237.435794,4241.538358,4247.179383,4242.051178
85,0,4202.051179,4190.256308,4223.07682,4224.102461,4249.743486,4241.025537,4242.051178,4254.35887,4247.179383,4225.640922,4242.051178,4242.051178,4248.717845,4244.10246
86,0,4215.897333,4193.846051,4227.692204,4223.07682,4252.307588,4243.58964,4245.128101,4255.384511,4251.281947,4239.999896,4248.717845,4251.794768,4257.435793,4255.897332
87,0,4212.82041,4192.82041,4227.179384,4223.58964,4248.717845,4241.025537,4242.563999,4252.307588,4243.076819,4231.794768,4240.512717,4248.205024,4253.84605,4256.410152
88,0,4206.666564,4187.179385,4228.205025,4224.615281,4246.666563,4239.999896,4241.025537,4245.640922,4242.563999,4223.07682,4235.384512,4244.10246,4247.179383,4248.205024
89,0,4215.897333,4188.205026,4232.307589,4224.102461,4239.999896,4239.487076,4245.640922,4246.153742,4246.153742,4225.640922,4240.512717,4247.692204,4249.230665,4249.743486
90,0,4223.58964,4194.871692,4233.33323,4228.205025,4236.410153,4240.512717,4249.230665,4248.717845,4242.563999,4223.07682,4243.58964,4251.794768,4251.794768,4251.794768
91,0,4213.846051,4183.076821,4227.179384,4224.615281,4228.717845,4235.897332,4243.076819,4239.999896,4231.794768,4211.281948,4231.794768,4246.153742,4244.10246,4241.025537
92,0,4209.743487,4177.435795,4226.153743,4222.563999,4225.128102,4229.743486,4240.512717,4239.999896,4234.358871,4216.922974,4228.717845,4246.153742,4244.10246,4239.487076
93,0,4210.769128,4183.076821,4227.692204,4224.615281,4232.307589,4229.230666,4238.974255,4248.717845,4242.563999,4221.025538,4236.410153,4247.692204,4248.717845,4243.076819
94,0,4212.82041,4187.692205,4229.230666,4229.230666,4244.615281,4240.512717,4242.051178,4250.769127,4244.615281,4218.461435,4241.538358,4248.205024,4248.717845,4243.58964
95,0,4211.281948,4186.153744,4225.640922,4227.692204,4242.051178,4242.051178,4239.999896,4248.205024,4240.512717,4221.538358,4239.487076,4249.230665,4248.717845,4242.563999
96,0,4211.281948,4184.615282,4223.58964,4223.07682,4232.307589,4230.769127,4233.84605,4249.230665,4236.922973,4218.974256,4239.999896,4251.794768,4250.256306,4241.025537
97,0,4212.307589,4183.076821,4221.538358,4222.563999,4226.666563,4224.102461,4231.794768,4244.615281,4231.794768,4207.692205,4234.358871,4244.10246,4246.153742,4240.512717
98,0,4207.179384,4173.846052,4219.999897,4223.58964,4225.128102,4226.153743,4231.794768,4236.410153,4228.205025,4208.717846,4228.205025,4234.871691,4243.58964,4245.640922
99,0,4207.179384,4164.102462,4223.07682,4219.999897,4229.743486,4230.256307,4232.307589,4237.948614,4234.871691,4219.999897,4232.307589,4239.999896,4247.692204,4241.538358
100,0,4218.974256,4172.30759,4230.256307,4223.58964,4237.435794,4234.871691,4235.897332,4244.10246,4241.025537,4219.487076,4234.358871,4247.692204,4244.10246,4235.384512
101,0,4230.769127,4189.230667,4235.384512,4240.512717,4243.076819,4238.461435,4236.922973,4242.051178,4236.922973,4212.82041,4232.307589,4247.692204,4237.948614,4246.666563
102,0,4229.743486,4181.538359,4235.897332,4244.615281,4237.948614,4236.410153,4230.256307,4238.461435,4232.820409,4216.410153,4237.435794,4247.179383,4246.153742,4254.871691
103,0,4226.153743,4167.692206,4237.948614,4238.461435,4228.717845,4233.33323,4228.205025,4241.538358,4235.897332,4218.461435,4236.922973,4250.769127,4249.230665,4245.640922
104,0,4224.102461,4167.179385,4234.358871,4235.897332,4223.58964,4230.256307,4226.666563,4237.948614,4232.307589,4198.974256,4223.07682,4246.153742,4232.307589,4235.384512
105,0,4222.563999,4166.153744,4229.743486,4236.922973,4225.128102,4231.281948,4232.307589,4238.461435,4229.743486,4195.897333,4226.153743,4243.58964,4227.692204,4242.563999
106,0,4217.435794,4153.846052,4228.205025,4234.358871,4229.743486,4231.794768,4239.487076,4245.640922,4229.230666,4211.794769,4235.384512,4242.051178,4235.384512,4246.153742
107,0,4216.922974,4157.435796,4227.692204,4235.384512,4230.769127,4230.256307,4236.410153,4243.076819,4227.179384,4210.256307,4228.205025,4235.897332,4233.33323,4237.435794
108,0,4219.487076,4166.153744,4226.666563,4236.922973,4223.07682,4228.205025,4229.743486,4235.897332,4225.128102,4195.897333,4219.487076,4230.769127,4225.640922,4229.743486
109,0,4223.58964,4165.128103,4231.794768,4237.435794,4228.205025,4233.84605,4241.025537,4244.615281,4234.358871,4210.256307,4231.281948,4239.999896,4232.307589,4234.358871
110,0,4218.461435,4157.435796,4228.205025,4230.769127,4237.435794,4233.33323,4239.487076,4246.153742,4236.922973,4218.461435,4234.358871,4242.563999,4235.384512,4230.256307
111,0,4219.487076,4165.128103,4223.58964,4230.256307,4235.384512,4230.769127,4232.307589,4242.563999,4234.358871,4211.281948,4228.717845,4241.538358,4233.33323,4228.205025
112,0,4224.102461,4172.30759,4226.153743,4236.410153,4227.179384,4232.820409,4239.487076,4250.256306,4239.999896,4212.82041,4230.769127,4246.153742,4235.384512,4237.948614
113,0,4222.563999,4165.128103,4223.07682,4235.897332,4222.051179,4227.179384,4238.974255,4252.820409,4243.58964,4212.82041,4232.307589,4243.076819,4238.461435,4243.58964
114,0,4212.82041,4155.384514,4211.794769,4228.205025,4214.871692,4216.922974,4223.07682,4241.025537,4230.769127,4199.487077,4220.512717,4225.128102,4231.281948,4233.33323
115,0,4210.256307,4155.897334,4213.846051,4226.666563,4220.512717,4226.666563,4229.743486,4242.563999,4228.205025,4197.435795,4219.999897,4224.102461,4225.640922,4230.256307
116,0,4213.846051,4157.948616,4217.948615,4227.179384,4228.717845,4234.358871,4239.487076,4248.205024,4235.897332,4206.666564,4228.717845,4233.33323,4231.281948,4232.820409
117,0,4210.256307,4158.974257,4213.33323,4229.230666,4217.948615,4224.615281,4224.615281,4236.410153,4229.230666,4202.564,4224.102461,4226.666563,4232.307589,4222.051179
118,0,4207.692205,4161.025539,4213.33323,4232.820409,4214.871692,4223.58964,4218.461435,4230.256307,4219.999897,4194.871692,4219.487076,4218.974256,4227.692204,4214.871692
119,0,4212.82041,4165.640924,4215.384512,4233.33323,4229.230666,4233.84605,4225.128102,4233.84605,4222.051179,4198.974256,4224.102461,4224.102461,4227.692204,4221.538358
120,0,4218.974256,4167.179385,4214.358871,4229.743486,4231.794768,4229.230666,4221.538358,4231.794768,4223.58964,4204.102461,4227.692204,4227.179384,4228.717845,4228.205025
121,0,4221.025538,4158.974257,4215.897333,4227.179384,4220.512717,4217.948615,4212.307589,4227.179384,4221.538358,4198.974256,4228.205025,4224.102461,4227.179384,4226.666563
122,0,4223.58964,4162.05118,4224.615281,4235.384512,4222.563999,4225.640922,4218.974256,4231.281948,4228.717845,4203.589641,4232.307589,4230.769127,4230.256307,4227.179384
123,0,4225.640922,4173.846052,4229.230666,4242.563999,4224.102461,4233.84605,4228.205025,4235.897332,4233.33323,4207.692205,4229.743486,4233.84605,4228.205025,4229.230666
124,0,4230.769127,4173.333231,4231.794768,4243.58964,4224.102461,4233.84605,4237.948614,4242.051178,4240.512717,4211.794769,4229.743486,4236.410153,4228.205025,4238.974255
125,0,4228.205025,4163.589642,4226.666563,4236.922973,4227.692204,4230.769127,4234.871691,4245.128101,4243.58964,4213.33323,4231.794768,4234.358871,4231.281948,4242.051178
126,0,4226.666563,4170.769129,4224.615281,4236.922973,4229.743486,4232.307589,4226.153743,4240.512717,4238.461435,4213.33323,4234.358871,4237.948614,4231.794768,4235.384512
127,0,4227.179384,4170.256308,4226.153743,4237.948614,4225.128102,4230.769127,4223.07682,4235.897332,4233.84605,4205.640923,4231.281948,4239.999896,4225.640922,4234.358871
128,0,4229.743486,4163.589642,4228.205025,4238.461435,4224.102461,4227.692204,4227.692204,4242.563999,4236.922973,4205.128102,4229.230666,4236.410153,4228.205025,4246.666563
0,0,4219.487076,4154.871693,4224.615281,4231.794768,4221.025538,4225.640922,4223.58964,4243.58964,4235.384512,4205.128102,4223.07682,4226.666563,4228.205025,4236.922973
1,0,4211.281948,4147.692206,4224.102461,4228.717845,4223.58964,4227.179384,4219.999897,4237.948614,4227.692204,4194.871692,4215.897333,4225.640922,4219.487076,4221.025538
2,0,4219.487076,4151.79477,4227.692204,4232.820409,4225.640922,4227.692204,4220.512717,4235.897332,4223.58964,4192.82041,4211.794769,4229.743486,4216.410153,4231.794768
3,0,4230.769127,4169.743488,4227.179384,4237.948614,4220.512717,4226.666563,4221.025538,4235.897332,4227.179384,4201.025538,4212.307589,4227.179384,4219.487076,4246.153742
4,0,4234.358871,4179.487077,4221.538358,4239.487076,4223.58964,4224.615281,4217.435794,4231.281948,4224.615281,4193.846051,4208.205025,4218.974256,4211.281948,4234.358871
5,0,4238.974255,4186.153744,4225.640922,4242.563999,4235.384512,4228.717845,4223.07682,4232.820409,4220.512717,4186.666564,4209.743487,4219.999897,4200.512718,4233.33323
