title:K                                                                               , recorded:02.07.20 11.26.20, sampling:128, subject:K                                                                               , labels:COUNTER INTERPOLATED AF3 F7 F3 FC5 T7 P7 O1 O2 P8 T8 FC6 F4 F8 AF4,, units:emotiv,,,,,,,,,
23,0,4209.230666,4213.33323,4234.871691,4216.410153,4214.871692,4202.564,4224.102461,4246.153742,4227.692204,4236.922973,4228.205025,4249.230665,4229.230666,4232.307589
24,0,4214.871692,4210.256307,4226.153743,4225.128102,4216.922974,4215.384512,4224.102461,4243.58964,4226.666563,4229.230666,4237.435794,4247.692204,4232.307589,4232.820409
25,0,4219.487076,4220.512717,4234.871691,4228.717845,4230.256307,4217.435794,4218.461435,4240.512717,4233.33323,4242.563999,4253.84605,4248.205024,4242.563999,4240.512717
26,0,4220.512717,4224.615281,4242.051178,4233.84605,4225.128102,4193.846051,4220.512717,4237.435794,4227.692204,4246.666563,4233.84605,4246.153742,4246.153742,4242.563999
27,0,4236.410153,4231.281948,4261.025537,4237.948614,4217.948615,4214.871692,4230.256307,4248.717845,4229.743486,4240.512717,4240.512717,4262.051178,4251.794768,4249.230665
28,0,4242.563999,4238.461435,4267.692203,4233.84605,4225.640922,4246.666563,4230.256307,4254.35887,4240.512717,4241.538358,4274.35887,4270.256306,4258.461434,4258.974255
29,0,4218.974256,4230.256307,4237.948614,4230.769127,4235.897332,4221.538358,4219.487076,4235.384512,4233.33323,4250.256306,4258.974255,4251.281947,4252.307588,4252.307588
30,0,4213.33323,4223.07682,4233.84605,4243.076819,4239.487076,4207.179384,4219.487076,4225.640922,4223.58964,4248.717845,4233.33323,4250.256306,4247.179383,4245.640922
31,0,4235.897332,4236.922973,4264.10246,4254.871691,4246.153742,4239.999896,4227.692204,4237.435794,4230.256307,4238.461435,4251.794768,4268.205024,4256.922973,4255.384511
32,0,4234.871691,4235.897332,4263.076819,4227.692204,4238.461435,4231.281948,4221.025538,4237.948614,4226.153743,4236.410153,4255.897332,4262.051178,4252.820409,4249.743486
33,0,4212.82041,4212.82041,4239.999896,4208.717846,4207.692205,4194.871692,4213.846051,4225.640922,4213.33323,4230.256307,4231.281948,4241.538358,4233.84605,4229.230666
34,0,4212.82041,4216.410153,4237.435794,4243.076819,4205.128102,4225.640922,4225.128102,4232.307589,4225.640922,4218.461435,4234.358871,4243.58964,4235.384512,4233.33323
35,0,4216.410153,4221.538358,4232.820409,4247.692204,4230.769127,4230.769127,4224.615281,4238.461435,4231.794768,4219.999897,4237.948614,4241.025537,4234.871691,4236.410153
36,0,4206.153743,4210.256307,4224.102461,4210.256307,4231.281948,4175.897334,4210.256307,4230.256307,4215.384512,4228.205025,4219.487076,4218.974256,4213.33323,4214.871692
37,0,4211.281948,4223.07682,4229.230666,4211.794769,4227.179384,4188.205026,4217.435794,4233.33323,4218.461435,4230.256307,4219.487076,4221.025538,4215.384512,4216.410153
38,0,4228.205025,4234.358871,4234.358871,4233.33323,4245.128101,4266.153742,4238.974255,4247.179383,4237.948614,4234.358871,4233.84605,4244.615281,4235.897332,4242.563999
39,0,4215.384512,4206.666564,4229.230666,4222.563999,4241.025537,4276.410152,4241.538358,4255.897332,4236.410153,4230.769127,4227.692204,4242.051178,4227.179384,4237.435794
40,0,4186.153744,4181.538359,4214.358871,4202.051179,4202.564,4212.82041,4228.205025,4250.256306,4219.999897,4201.025538,4209.743487,4213.846051,4201.538359,4207.179384
41,0,4194.358872,4195.897333,4213.846051,4209.230666,4208.205025,4201.538359,4227.179384,4237.948614,4217.948615,4193.333231,4211.794769,4209.743487,4206.153743,4203.589641
42,0,4212.307589,4204.102461,4224.615281,4216.922974,4238.974255,4214.358871,4227.179384,4228.717845,4218.974256,4212.82041,4217.435794,4224.615281,4218.461435,4215.897333
43,0,4209.230666,4199.999897,4226.153743,4209.743487,4222.051179,4208.717846,4224.615281,4236.410153,4219.999897,4223.07682,4215.897333,4229.743486,4222.051179,4219.487076
44,0,4214.871692,4213.846051,4234.358871,4218.461435,4207.179384,4231.281948,4229.230666,4246.666563,4231.794768,4230.256307,4224.615281,4238.461435,4235.384512,4227.179384
45,0,4228.205025,4223.07682,4250.256306,4238.461435,4241.538358,4255.384511,4231.281948,4239.487076,4236.922973,4235.384512,4232.307589,4249.230665,4242.563999,4243.076819
46,0,4227.179384,4214.358871,4251.794768,4237.435794,4250.769127,4244.615281,4227.179384,4233.84605,4229.230666,4231.794768,4230.256307,4247.692204,4234.871691,4246.666563
47,0,4227.179384,4212.82041,4246.153742,4230.256307,4215.897333,4219.999897,4222.563999,4236.410153,4223.58964,4230.769127,4226.153743,4240.512717,4232.307589,4236.922973
48,0,4227.179384,4210.256307,4244.10246,4228.205025,4205.640923,4190.769128,4216.922974,4231.794768,4219.999897,4223.07682,4222.051179,4234.871691,4227.692204,4231.281948
49,0,4221.025538,4203.07682,4244.10246,4218.974256,4221.538358,4191.794769,4218.974256,4228.205025,4216.410153,4202.051179,4216.922974,4234.358871,4223.07682,4228.717845
50,0,4223.58964,4211.794769,4241.538358,4217.435794,4223.58964,4236.922973,4228.717845,4233.33323,4217.435794,4189.230667,4216.410153,4233.33323,4229.230666,4223.58964
51,0,4221.025538,4210.769128,4227.692204,4218.974256,4205.128102,4227.692204,4223.58964,4227.179384,4213.33323,4198.974256,4215.384512,4218.974256,4223.58964,4214.871692
52,0,4210.256307,4197.948615,4219.999897,4211.281948,4193.846051,4191.281949,4218.974256,4226.666563,4213.846051,4230.769127,4211.794769,4210.256307,4213.846051,4213.846051
53,0,4224.102461,4215.897333,4235.897332,4222.563999,4217.435794,4235.897332,4229.743486,4246.153742,4232.307589,4255.384511,4215.897333,4225.640922,4229.743486,4225.640922
54,0,4239.999896,4235.897332,4243.58964,4244.10246,4246.666563,4269.743485,4231.794768,4246.666563,4238.461435,4243.58964,4221.025538,4232.307589,4238.974255,4230.256307
55,0,4219.999897,4215.897333,4226.153743,4232.820409,4241.025537,4228.717845,4223.58964,4228.205025,4222.563999,4219.487076,4217.948615,4219.487076,4222.563999,4218.461435
56,0,4197.948615,4194.358872,4214.358871,4202.051179,4222.563999,4201.025538,4217.435794,4222.563999,4212.307589,4210.256307,4212.307589,4212.82041,4215.384512,4209.230666
57,0,4208.205025,4199.487077,4219.487076,4202.564,4233.33323,4220.512717,4218.461435,4230.256307,4220.512717,4218.461435,4213.846051,4221.025538,4231.794768,4222.563999
58,0,4218.461435,4201.025538,4219.999897,4224.615281,4238.461435,4227.179384,4222.051179,4230.769127,4225.640922,4218.461435,4213.846051,4221.538358,4231.794768,4234.358871
59,0,4204.102461,4196.410154,4210.769128,4220.512717,4205.128102,4197.435795,4216.922974,4218.461435,4215.384512,4205.640923,4209.230666,4214.358871,4216.410153,4227.692204
60,0,4201.025538,4198.461436,4217.435794,4197.948615,4194.871692,4191.794769,4214.871692,4216.410153,4212.82041,4215.897333,4213.33323,4222.051179,4222.051179,4227.179384
61,0,4219.999897,4198.461436,4233.84605,4202.564,4235.384512,4224.102461,4225.128102,4231.794768,4221.025538,4234.871691,4221.025538,4231.281948,4236.922973,4233.84605
62,0,4226.153743,4201.025538,4226.666563,4216.410153,4242.051178,4229.230666,4226.153743,4236.922973,4222.051179,4224.615281,4215.384512,4221.025538,4231.794768,4226.153743
63,0,4221.538358,4212.307589,4219.999897,4218.461435,4214.358871,4219.487076,4221.538358,4228.717845,4222.051179,4213.846051,4211.281948,4211.281948,4226.153743,4219.999897
64,0,4233.84605,4211.281948,4232.820409,4228.205025,4226.666563,4231.794768,4227.692204,4231.281948,4228.205025,4221.025538,4216.410153,4216.922974,4233.84605,4231.281948
65,0,4241.538358,4197.948615,4236.922973,4233.84605,4235.384512,4231.281948,4226.666563,4235.897332,4229.743486,4218.461435,4214.358871,4218.974256,4234.871691,4234.358871
66,0,4235.897332,4207.692205,4231.281948,4230.256307,4220.512717,4209.743487,4220.512717,4234.358871,4223.58964,4215.384512,4208.717846,4214.871692,4229.230666,4226.666563
67,0,4232.820409,4222.563999,4227.179384,4228.717845,4231.794768,4195.384513,4219.487076,4232.820409,4215.384512,4213.846051,4206.153743,4207.692205,4225.128102,4220.512717
68,0,4228.205025,4211.281948,4221.538358,4214.871692,4231.794768,4195.384513,4222.051179,4231.281948,4208.717846,4205.640923,4198.974256,4199.999897,4221.538358,4216.410153
69,0,4224.102461,4195.897333,4223.07682,4198.974256,4210.256307,4209.743487,4226.666563,4234.871691,4213.33323,4214.871692,4199.999897,4207.179384,4226.153743,4221.025538
70,0,4230.769127,4196.922974,4228.205025,4214.871692,4215.897333,4227.179384,4230.256307,4243.076819,4222.051179,4219.999897,4213.846051,4218.974256,4232.820409,4229.230666
71,0,4237.435794,4212.307589,4231.281948,4241.538358,4230.256307,4250.256306,4232.307589,4249.230665,4230.256307,4213.33323,4224.615281,4226.153743,4238.974255,4235.897332
72,0,4232.820409,4219.999897,4229.743486,4235.897332,4218.461435,4243.076819,4231.281948,4245.640922,4231.281948,4214.871692,4219.999897,4225.128102,4235.897332,4235.384512
73,0,4224.102461,4203.07682,4219.487076,4209.743487,4208.205025,4183.076821,4226.153743,4233.33323,4210.769128,4202.564,4202.564,4209.743487,4216.410153,4219.999897
74,0,4222.051179,4194.358872,4219.487076,4204.615282,4221.025538,4175.897334,4225.128102,4227.179384,4197.948615,4170.769129,4196.410154,4205.128102,4209.743487,4218.461435
75,0,4229.743486,4211.794769,4229.743486,4226.153743,4235.384512,4235.897332,4229.743486,4230.769127,4213.846051,4176.410154,4211.281948,4219.487076,4230.769127,4239.487076
76,0,4233.33323,4208.717846,4222.051179,4234.358871,4222.051179,4236.410153,4226.666563,4230.256307,4219.487076,4209.230666,4217.435794,4222.051179,4236.410153,4240.512717
77,0,4234.358871,4195.897333,4214.871692,4227.692204,4203.07682,4218.974256,4225.128102,4233.84605,4215.897333,4228.205025,4216.922974,4217.948615,4228.717845,4228.205025
78,0,4237.948614,4204.615282,4222.563999,4224.615281,4212.307589,4230.256307,4225.640922,4234.358871,4219.999897,4233.33323,4220.512717,4218.461435,4232.307589,4233.33323
79,0,4236.410153,4206.153743,4215.897333,4210.769128,4224.615281,4207.179384,4218.974256,4217.435794,4212.307589,4213.846051,4209.743487,4204.102461,4224.615281,4232.307589
80,0,4237.948614,4200.512718,4209.743487,4202.051179,4220.512717,4204.615282,4220.512717,4217.435794,4213.846051,4203.589641,4203.589641,4199.999897,4222.051179,4226.153743
81,0,4246.666563,4206.153743,4223.07682,4214.358871,4214.358871,4239.999896,4229.230666,4238.974255,4233.84605,4232.820409,4217.948615,4217.948615,4240.512717,4234.358871
82,0,4239.999896,4207.179384,4213.33323,4223.07682,4217.948615,4216.922974,4221.538358,4234.358871,4221.538358,4237.948614,4219.999897,4211.794769,4239.999896,4231.794768
83,0,4228.717845,4201.025538,4197.948615,4221.538358,4225.128102,4188.205026,4214.358871,4214.358871,4194.358872,4207.179384,4209.230666,4196.922974,4224.615281,4221.538358
84,0,4231.794768,4205.640923,4211.281948,4225.128102,4213.33323,4219.999897,4219.487076,4218.974256,4203.07682,4208.205025,4216.922974,4208.205025,4229.230666,4228.717845
85,0,4229.743486,4199.999897,4205.640923,4218.461435,4193.846051,4215.384512,4215.897333,4227.179384,4217.435794,4214.358871,4219.999897,4209.743487,4232.307589,4228.717845
86,0,4218.974256,4184.102462,4184.102462,4202.051179,4205.128102,4182.05118,4212.82041,4225.128102,4211.281948,4199.999897,4208.717846,4194.358872,4222.563999,4212.307589
87,0,4228.205025,4193.846051,4201.025538,4207.179384,4231.794768,4207.692205,4225.640922,4235.384512,4219.999897,4216.410153,4215.384512,4202.051179,4229.230666,4214.871692
88,0,4244.10246,4211.794769,4225.640922,4219.999897,4235.897332,4238.461435,4231.281948,4247.179383,4235.897332,4243.076819,4229.743486,4214.871692,4241.538358,4231.794768
89,0,4242.051178,4205.128102,4215.384512,4214.871692,4220.512717,4229.743486,4224.615281,4247.692204,4234.871691,4227.692204,4229.230666,4209.743487,4243.58964,4233.84605
90,0,4241.538358,4195.897333,4211.794769,4217.435794,4202.564,4236.922973,4226.666563,4248.205024,4236.922973,4218.974256,4228.717845,4213.33323,4249.230665,4234.871691
91,0,4249.230665,4204.615282,4224.615281,4222.051179,4200.512718,4228.717845,4229.743486,4246.153742,4235.897332,4231.281948,4230.256307,4223.58964,4249.743486,4239.487076
92,0,4236.922973,4202.051179,4209.230666,4203.589641,4205.128102,4174.871693,4220.512717,4231.281948,4211.794769,4209.230666,4214.358871,4208.205025,4226.153743,4225.128102
93,0,4225.640922,4193.846051,4194.358872,4208.205025,4198.461436,4182.05118,4217.435794,4224.615281,4202.564,4199.487077,4205.128102,4192.82041,4215.384512,4210.256307
94,0,4232.820409,4198.974256,4207.692205,4232.820409,4201.538359,4233.84605,4224.615281,4233.33323,4222.051179,4221.538358,4217.435794,4202.051179,4233.33323,4215.897333
95,0,4234.358871,4194.358872,4220.512717,4223.07682,4210.769128,4223.58964,4223.07682,4231.281948,4218.974256,4215.897333,4217.948615,4209.230666,4235.384512,4224.615281
96,0,4230.769127,4188.717846,4219.487076,4212.307589,4204.615282,4198.974256,4217.948615,4218.461435,4197.948615,4198.461436,4211.281948,4209.743487,4222.563999,4221.538358
97,0,4239.999896,4202.051179,4229.230666,4214.358871,4197.435795,4218.974256,4222.563999,4220.512717,4208.205025,4210.769128,4217.435794,4223.07682,4231.281948,4225.640922
98,0,4248.717845,4206.153743,4237.435794,4208.717846,4198.974256,4220.512717,4226.153743,4232.307589,4225.640922,4212.82041,4224.102461,4229.230666,4238.461435,4236.922973
99,0,4239.999896,4192.30759,4222.051179,4205.128102,4201.538359,4188.205026,4217.435794,4229.230666,4209.743487,4192.82041,4213.846051,4212.307589,4219.487076,4229.743486
100,0,4237.948614,4202.051179,4213.33323,4217.948615,4210.769128,4203.07682,4220.512717,4229.230666,4202.564,4204.615282,4211.794769,4207.692205,4214.358871,4221.025538
101,0,4238.974255,4218.461435,4216.410153,4234.358871,4219.999897,4227.179384,4228.205025,4236.410153,4215.897333,4219.487076,4223.58964,4215.897333,4227.179384,4226.666563
102,0,4235.384512,4215.897333,4216.410153,4245.640922,4219.999897,4229.230666,4226.153743,4237.948614,4222.563999,4213.33323,4228.717845,4218.974256,4234.871691,4233.84605
103,0,4237.948614,4212.82041,4221.538358,4230.769127,4214.871692,4219.487076,4222.563999,4243.58964,4222.051179,4216.410153,4221.538358,4219.999897,4233.33323,4231.281948
104,0,4243.58964,4211.794769,4229.743486,4208.717846,4208.205025,4188.717846,4216.922974,4239.487076,4218.461435,4215.897333,4210.769128,4216.410153,4223.58964,4225.640922
105,0,4245.640922,4207.692205,4230.769127,4224.102461,4199.487077,4197.948615,4218.461435,4231.281948,4220.512717,4208.205025,4215.897333,4217.435794,4223.58964,4229.230666
106,0,4243.58964,4209.230666,4229.743486,4231.794768,4195.897333,4243.076819,4230.256307,4237.948614,4226.153743,4219.999897,4232.820409,4229.230666,4238.974255,4237.948614
107,0,4241.025537,4223.58964,4227.179384,4227.179384,4219.487076,4233.84605,4231.281948,4241.025537,4221.538358,4235.384512,4237.948614,4235.897332,4247.179383,4242.563999
108,0,4249.743486,4241.538358,4232.820409,4252.820409,4233.33323,4216.410153,4224.615281,4236.922973,4224.615281,4233.84605,4235.384512,4238.461435,4249.230665,4248.205024
109,0,4262.051178,4242.563999,4246.153742,4270.256306,4203.589641,4232.307589,4224.615281,4238.461435,4234.871691,4238.461435,4234.871691,4239.487076,4250.256306,4254.35887
110,0,4254.35887,4224.615281,4238.974255,4249.743486,4193.333231,4211.794769,4221.025538,4231.281948,4222.563999,4232.820409,4229.230666,4228.205025,4238.461435,4244.615281
111,0,4247.692204,4218.974256,4232.820409,4237.948614,4227.179384,4202.051179,4220.512717,4224.102461,4214.358871,4216.410153,4228.205025,4228.205025,4238.974255,4238.461435
112,0,4255.384511,4230.256307,4246.666563,4254.35887,4229.743486,4248.717845,4231.281948,4243.58964,4233.33323,4227.179384,4239.999896,4248.205024,4259.487075,4252.820409
113,0,4254.871691,4237.435794,4246.153742,4253.333229,4196.410154,4240.512717,4231.281948,4251.794768,4236.410153,4242.051178,4238.974255,4248.205024,4255.384511,4252.820409
114,0,4256.922973,4240.512717,4236.922973,4238.461435,4204.102461,4211.794769,4227.692204,4236.922973,4229.743486,4230.769127,4229.230666,4239.487076,4242.563999,4244.615281
115,0,4272.820408,4243.58964,4250.769127,4247.179383,4237.948614,4237.948614,4236.410153,4239.999896,4239.487076,4223.07682,4238.974255,4249.743486,4255.384511,4254.35887
116,0,4265.640921,4232.307589,4253.333229,4257.948614,4232.307589,4217.948615,4232.820409,4244.10246,4229.743486,4216.410153,4236.922973,4243.58964,4247.179383,4243.58964
117,0,4247.179383,4224.615281,4231.794768,4251.281947,4201.538359,4193.333231,4225.128102,4236.410153,4215.897333,4214.358871,4218.461435,4224.102461,4227.179384,4217.948615
118,0,4258.461434,4238.974255,4234.358871,4253.333229,4219.487076,4241.025537,4232.820409,4246.666563,4237.435794,4243.076819,4229.230666,4234.871691,4250.769127,4231.281948
119,0,4273.333229,4249.743486,4252.307588,4266.666562,4254.871691,4258.974255,4240.512717,4263.589639,4255.897332,4259.999896,4249.230665,4255.897332,4273.846049,4257.435793
120,0,4264.61528,4252.307588,4249.743486,4254.35887,4229.230666,4226.666563,4237.435794,4254.871691,4241.538358,4233.33323,4238.974255,4247.179383,4254.871691,4244.615281
121,0,4253.84605,4247.179383,4238.974255,4238.974255,4200.512718,4228.717845,4232.820409,4239.487076,4230.769127,4221.538358,4224.615281,4230.256307,4237.435794,4224.102461
122,0,4252.307588,4238.974255,4242.051178,4258.461434,4219.999897,4238.974255,4227.692204,4242.051178,4233.84605,4240.512717,4228.717845,4232.307589,4247.692204,4230.256307
123,0,4253.84605,4238.461435,4250.769127,4266.153742,4221.025538,4216.410153,4225.640922,4245.128101,4234.871691,4227.179384,4233.84605,4236.410153,4251.794768,4237.948614
124,0,4252.820409,4242.563999,4249.743486,4242.051178,4204.615282,4211.794769,4230.256307,4247.692204,4237.948614,4211.794769,4234.358871,4233.84605,4246.666563,4233.33323
125,0,4250.256306,4235.897332,4242.051178,4239.999896,4212.82041,4220.512717,4228.717845,4249.743486,4236.922973,4238.974255,4230.769127,4231.794768,4245.128101,4230.256307
126,0,4243.076819,4224.615281,4238.974255,4258.974255,4225.128102,4220.512717,4224.615281,4243.58964,4227.179384,4246.153742,4226.153743,4226.153743,4242.051178,4231.281948
127,0,4242.051178,4232.307589,4243.58964,4257.435793,4217.948615,4240.512717,4232.307589,4245.128101,4235.384512,4227.692204,4234.358871,4228.717845,4246.666563,4230.256307
128,0,4235.897332,4226.153743,4233.33323,4234.871691,4206.153743,4237.435794,4227.692204,4244.10246,4236.410153,4225.640922,4229.230666,4226.666563,4246.153742,4221.538358
0,0,4219.487076,4208.717846,4215.897333,4224.102461,4215.384512,4200.512718,4210.769128,4231.281948,4215.897333,4222.051179,4213.33323,4213.846051,4234.358871,4213.33323
1,0,4226.153743,4230.256307,4222.563999,4239.999896,4219.999897,4214.358871,4219.487076,4236.922973,4220.512717,4211.794769,4223.07682,4219.487076,4238.461435,4222.051179
2,0,4246.153742,4254.35887,4235.384512,4266.666562,4211.281948,4254.35887,4239.487076,4253.333229,4242.051178,4221.025538,4239.999896,4234.871691,4252.307588,4235.897332
3,0,4245.128101,4238.461435,4238.461435,4263.589639,4217.948615,4235.897332,4234.358871,4249.743486,4234.358871,4237.435794,4232.820409,4231.794768,4247.179383,4230.256307
4,0,4236.410153,4222.563999,4244.615281,4245.128101,4230.256307,4219.999897,4224.102461,4243.076819,4225.640922,4249.743486,4229.743486,4236.410153,4244.10246,4230.256307
5,0,4241.025537,4238.461435,4244.615281,4249.743486,4217.948615,4244.615281,4231.281948,4253.333229,4240.512717,4251.794768,4240.512717,4250.256306,4256.922973,4248.717845
6,0,4236.922973,4236.410153,4226.666563,4250.769127,4210.256307,4211.281948,4224.102461,4244.615281,4238.974255,4226.666563,4225.128102,4227.692204,4244.615281,4235.897332
7,0,4230.256307,4226.666563,4221.538358,4234.358871,4219.487076,4179.999898,4216.410153,4232.820409,4224.102461,4212.82041,4209.230666,4208.717846,4225.128102,4213.33323
8,0,4245.128101,4244.10246,4251.794768,4243.58964,4209.743487,4253.84605,4241.025537,4259.487075,4240.512717,4228.717845,4239.487076,4244.615281,4250.769127,4239.999896
9,0,4248.205024,4246.153742,4259.487075,4259.487075,4215.384512,4285.640921,4250.256306,4272.307588,4254.871691,4237.948614,4256.410152,4264.10246,4270.769126,4257.435793
10,0,4236.410153,4229.230666,4233.33323,4249.743486,4238.461435,4228.717845,4228.717845,4245.640922,4239.999896,4242.051178,4236.410153,4239.487076,4253.333229,4236.410153
11,0,4239.487076,4228.205025,4228.717845,4244.615281,4227.692204,4219.487076,4222.563999,4235.384512,4232.820409,4246.153742,4236.410153,4232.820409,4245.640922,4236.922973
12,0,4242.051178,4236.410153,4242.051178,4246.666563,4212.82041,4233.84605,4229.230666,4243.076819,4232.307589,4226.153743,4245.640922,4238.974255,4250.256306,4246.666563
13,0,4234.871691,4233.33323,4239.487076,4245.128101,4218.974256,4212.82041,4224.102461,4238.461435,4219.999897,4209.230666,4229.743486,4231.281948,4239.487076,4233.33323
14,0,4238.974255,4237.435794,4239.999896,4255.384511,4206.153743,4223.58964,4227.179384,4241.538358,4221.538358,4224.615281,4223.58964,4235.384512,4238.974255,4228.717845
15,0,4249.743486,4250.769127,4259.999896,4266.666562,4189.230667,4248.205024,4234.871691,4254.871691,4238.461435,4243.076819,4238.461435,4250.256306,4250.769127,4237.435794
16,0,4242.563999,4245.128101,4259.999896,4262.563998,4217.948615,4214.871692,4225.128102,4245.640922,4234.358871,4239.999896,4236.922973,4243.58964,4246.153742,4237.948614
17,0,4243.076819,4235.897332,4249.230665,4261.025537,4241.538358,4204.102461,4220.512717,4233.33323,4223.07682,4229.230666,4227.692204,4238.461435,4242.563999,4242.051178
18,0,4260.512716,4239.999896,4259.999896,4269.230665,4228.717845,4255.384511,4233.84605,4243.58964,4234.871691,4223.58964,4232.820409,4252.307588,4248.717845,4246.153742
19,0,4250.769127,4234.871691,4255.897332,4255.384511,4221.538358,4255.897332,4236.410153,4246.153742,4234.871691,4219.487076,4227.692204,4240.512717,4235.897332,4228.205025
20,0,4223.58964,4221.538358,4231.794768,4233.33323,4218.974256,4213.33323,4226.666563,4233.84605,4215.384512,4217.435794,4210.769128,4212.82041,4216.922974,4209.743487
