title:A                                                                               , recorded:02.07.20 12.31.25, sampling:128, subject:S                                                                               , labels:COUNTER INTERPOLATED AF3 F7 F3 FC5 T7 P7 O1 O2 P8 T8 FC6 F4 F8 AF4,, units:emotiv,,,,,,,,,
50,0,4144.102463,4152.820411,4152.307591,4157.948616,4169.230667,4099.9999,4149.230668,4147.179386,4150.256309,4170.769129,4155.897334,4125.128104,4151.28195,4151.79477
51,0,4155.897334,4155.384514,4165.128103,4158.461437,4184.615282,4105.640925,4155.384514,4157.435796,4165.640924,4190.256308,4173.333231,4141.02554,4165.128103,4170.769129
52,0,4154.358873,4149.230668,4165.640924,4156.922975,4174.871693,4096.922977,4150.769129,4149.230668,4161.025539,4184.615282,4166.153744,4141.02554,4159.999898,4175.897334
53,0,4157.948616,4153.846052,4165.640924,4160.512719,4173.846052,4097.435797,4147.692206,4141.53836,4153.333232,4176.410154,4165.128103,4140.512719,4162.05118,4176.922975
54,0,4162.05118,4157.948616,4172.820411,4161.53836,4188.717846,4107.179387,4155.897334,4150.256309,4161.025539,4186.153744,4173.333231,4150.769129,4171.281949,4177.948616
55,0,4155.897334,4150.256309,4170.256308,4158.461437,4179.487077,4101.538361,4156.410155,4155.897334,4163.589642,4191.281949,4169.230667,4150.256309,4171.281949,4176.410154
56,0,4142.051181,4139.999899,4150.769129,4154.871693,4159.999898,4088.717849,4144.615283,4145.640924,4152.307591,4179.999898,4152.307591,4127.692207,4156.410155,4165.128103
57,0,4136.410155,4144.615283,4149.230668,4156.410155,4174.358872,4094.871695,4150.256309,4146.153745,4152.820411,4179.487077,4151.28195,4122.051181,4152.307591,4161.025539
58,0,4135.384514,4145.128104,4154.871693,4148.717847,4181.025539,4099.9999,4155.384514,4153.846052,4157.948616,4177.435795,4159.999898,4127.179386,4151.79477,4156.922975
59,0,4139.999899,4142.051181,4148.205027,4145.640924,4168.717847,4093.333233,4149.743488,4149.743488,4156.410155,4170.769129,4160.512719,4124.102463,4147.179386,4151.28195
60,0,4145.640924,4144.615283,4146.666565,4153.333232,4167.692206,4088.205028,4148.205027,4141.02554,4154.871693,4176.922975,4157.435796,4123.076822,4150.769129,4154.871693
61,0,4145.640924,4143.589642,4155.897334,4152.307591,4175.384513,4089.230669,4148.205027,4142.051181,4156.410155,4181.025539,4159.999898,4130.256309,4158.974257,4162.05118
62,0,4139.487078,4131.794771,4152.820411,4138.461437,4166.666565,4087.692208,4141.53836,4142.051181,4153.846052,4167.179385,4155.897334,4126.666566,4153.846052,4158.974257
63,0,4139.999899,4138.461437,4149.743488,4142.051181,4162.05118,4089.230669,4145.128104,4141.53836,4152.820411,4163.076821,4151.79477,4121.02554,4150.769129,4157.435796
64,0,4150.256309,4156.410155,4159.999898,4159.487078,4170.256308,4093.333233,4154.871693,4145.128104,4159.487078,4175.384513,4156.410155,4130.76913,4161.025539,4163.589642
65,0,4159.487078,4161.025539,4170.769129,4167.179385,4174.358872,4099.487079,4161.025539,4154.871693,4167.692206,4185.640923,4167.692206,4144.102463,4171.281949,4171.281949
66,0,4163.076821,4162.564001,4176.922975,4170.256308,4181.025539,4106.666566,4168.717847,4164.615283,4170.256308,4192.30759,4176.922975,4149.230668,4176.410154,4176.922975
67,0,4167.692206,4176.410154,4183.076821,4178.461436,4200.512718,4112.307592,4177.948616,4168.717847,4173.333231,4204.102461,4180.512718,4153.846052,4186.153744,4183.076821
68,0,4173.333231,4180.512718,4180.512718,4179.487077,4209.230666,4115.897335,4181.538359,4171.79477,4178.974257,4216.922974,4186.153744,4157.435796,4194.358872,4188.717846
69,0,4172.30759,4172.820411,4176.922975,4178.974257,4196.922974,4114.358874,4177.948616,4171.281949,4177.948616,4211.794769,4190.256308,4152.307591,4191.281949,4187.179385
70,0,4173.333231,4176.922975,4183.589641,4188.205026,4193.333231,4114.358874,4177.435795,4167.692206,4173.333231,4200.512718,4190.769128,4153.333232,4189.743487,4185.640923
71,0,4174.871693,4179.999898,4183.076821,4186.153744,4197.948615,4112.307592,4173.333231,4163.076821,4168.717847,4197.948615,4179.999898,4157.435796,4188.205026,4185.128103
72,0,4169.230667,4174.358872,4179.999898,4175.897334,4196.922974,4110.76913,4169.743488,4161.025539,4167.692206,4199.999897,4173.846052,4156.922975,4183.589641,4183.076821
73,0,4157.435796,4163.076821,4175.897334,4163.076821,4179.999898,4104.615284,4162.564001,4155.384514,4163.076821,4187.692205,4172.30759,4149.230668,4174.358872,4175.384513
74,0,4159.999898,4163.076821,4177.435795,4163.076821,4169.743488,4101.025541,4159.999898,4158.461437,4164.102462,4186.666564,4177.435795,4152.307591,4176.922975,4178.461436
75,0,4169.230667,4170.769129,4179.999898,4172.820411,4178.974257,4103.076823,4169.230667,4165.128103,4171.281949,4198.974256,4184.615282,4156.922975,4186.666564,4184.102462
76,0,4174.358872,4178.974257,4185.640923,4181.538359,4196.410154,4110.25631,4180.512718,4165.640924,4173.846052,4205.640923,4189.230667,4157.435796,4194.358872,4184.615282
77,0,4167.179385,4167.179385,4181.025539,4172.30759,4192.82041,4105.640925,4171.281949,4156.922975,4168.205026,4198.461436,4185.128103,4155.384514,4188.717846,4178.461436
78,0,4162.05118,4157.948616,4172.820411,4166.153744,4183.076821,4097.948618,4161.025539,4154.871693,4168.205026,4194.358872,4183.076821,4156.410155,4183.589641,4179.999898
79,0,4159.999898,4163.076821,4169.230667,4167.179385,4181.538359,4099.487079,4162.564001,4156.922975,4167.692206,4193.333231,4184.615282,4149.230668,4182.05118,4179.487077
80,0,4164.102462,4174.358872,4179.999898,4171.281949,4187.179385,4109.230669,4173.333231,4165.640924,4170.769129,4204.102461,4189.743487,4153.333232,4189.230667,4183.589641
81,0,4177.435795,4182.564,4199.999897,4187.692205,4199.999897,4116.922976,4184.102462,4176.922975,4182.05118,4224.102461,4202.564,4178.461436,4204.102461,4202.051179
82,0,4186.666564,4187.179385,4204.102461,4201.538359,4205.640923,4120.51272,4190.256308,4178.461436,4186.153744,4228.205025,4210.769128,4189.230667,4208.717846,4210.256307
83,0,4186.153744,4190.256308,4197.435795,4197.948615,4199.999897,4121.02554,4191.794769,4175.384513,4182.05118,4218.461435,4208.717846,4176.922975,4205.128102,4201.538359
84,0,4184.615282,4190.256308,4198.461436,4193.846051,4202.564,4123.076822,4193.333231,4176.410154,4181.538359,4218.461435,4210.256307,4172.820411,4211.281948,4201.538359
85,0,4189.743487,4197.948615,4203.07682,4197.948615,4212.82041,4128.717848,4194.358872,4180.512718,4187.692205,4231.794768,4222.051179,4185.640923,4225.128102,4214.358871
86,0,4202.051179,4210.769128,4210.769128,4203.589641,4219.487076,4137.435796,4203.07682,4187.179385,4196.410154,4243.58964,4231.794768,4196.410154,4228.717845,4219.999897
87,0,4213.33323,4216.410153,4224.615281,4216.410153,4231.281948,4148.205027,4222.051179,4198.974256,4204.615282,4251.281947,4238.974255,4203.07682,4229.743486,4222.563999
88,0,4216.922974,4221.538358,4232.820409,4227.692204,4239.487076,4152.820411,4226.666563,4202.051179,4207.179384,4253.84605,4241.025537,4203.07682,4234.358871,4225.640922
89,0,4220.512717,4234.871691,4235.897332,4230.769127,4239.487076,4153.333232,4223.58964,4203.589641,4211.794769,4261.538357,4243.076819,4205.128102,4236.410153,4228.717845
90,0,4220.512717,4238.974255,4232.820409,4232.307589,4236.922973,4154.871693,4225.128102,4204.615282,4212.82041,4264.61528,4243.58964,4205.640923,4231.794768,4223.58964
91,0,4219.487076,4239.487076,4229.743486,4239.487076,4241.025537,4158.461437,4227.179384,4202.564,4210.769128,4262.051178,4246.666563,4206.666564,4235.897332,4222.563999
92,0,4213.846051,4237.435794,4226.153743,4235.384512,4237.948614,4155.384514,4221.025538,4199.999897,4210.769128,4262.051178,4247.692204,4206.666564,4238.974255,4226.153743
93,0,4209.230666,4232.820409,4227.179384,4226.666563,4234.358871,4152.820411,4218.461435,4203.589641,4211.794769,4265.128101,4250.769127,4209.230666,4236.922973,4230.256307
94,0,4215.384512,4237.948614,4231.281948,4231.794768,4236.922973,4159.487078,4222.051179,4206.153743,4210.769128,4259.487075,4251.281947,4213.33323,4240.512717,4235.897332
95,0,4230.769127,4253.333229,4240.512717,4245.640922,4241.538358,4171.79477,4232.820409,4209.743487,4217.435794,4262.051178,4257.435793,4224.615281,4255.384511,4245.128101
96,0,4223.07682,4242.563999,4236.410153,4236.922973,4234.358871,4169.230667,4231.281948,4205.128102,4214.871692,4264.10246,4258.974255,4223.58964,4252.307588,4237.948614
97,0,4210.769128,4230.769127,4230.769127,4223.58964,4231.281948,4162.05118,4222.563999,4198.974256,4206.153743,4259.999896,4257.948614,4213.33323,4243.076819,4230.256307
98,0,4211.281948,4230.256307,4232.307589,4222.051179,4228.205025,4157.948616,4215.897333,4198.974256,4202.564,4254.35887,4255.384511,4209.743487,4241.538358,4229.743486
99,0,4213.846051,4228.205025,4231.794768,4219.999897,4225.640922,4161.53836,4211.794769,4199.487077,4206.666564,4255.384511,4254.871691,4211.281948,4243.076819,4227.179384
100,0,4217.435794,4232.307589,4231.281948,4213.846051,4233.33323,4169.743488,4215.384512,4200.512718,4210.256307,4261.538357,4257.948614,4212.82041,4244.615281,4226.153743
101,0,4213.846051,4231.794768,4228.205025,4212.307589,4231.794768,4165.128103,4215.384512,4201.538359,4207.692205,4261.025537,4254.871691,4209.743487,4240.512717,4226.666563
102,0,4197.435795,4214.358871,4215.897333,4208.717846,4209.743487,4148.205027,4199.999897,4192.82041,4196.410154,4243.076819,4237.948614,4195.384513,4223.58964,4214.871692
103,0,4195.897333,4212.307589,4214.358871,4209.743487,4201.538359,4148.205027,4196.410154,4185.128103,4189.230667,4227.692204,4229.743486,4190.769128,4216.410153,4208.717846
104,0,4208.717846,4224.615281,4221.538358,4216.922974,4206.666564,4156.410155,4205.128102,4188.205026,4188.205026,4226.153743,4236.410153,4198.974256,4221.538358,4212.82041
105,0,4205.128102,4218.974256,4214.871692,4210.769128,4202.564,4149.230668,4199.487077,4189.230667,4186.153744,4221.025538,4232.307589,4193.846051,4214.871692,4212.307589
106,0,4202.564,4219.487076,4219.999897,4211.794769,4211.794769,4152.820411,4203.07682,4194.358872,4192.82041,4233.84605,4239.999896,4198.461436,4221.025538,4225.128102
107,0,4208.205025,4225.640922,4229.230666,4218.461435,4219.999897,4161.53836,4214.358871,4198.461436,4196.410154,4246.153742,4252.820409,4209.230666,4231.281948,4228.205025
108,0,4211.281948,4223.07682,4223.07682,4218.461435,4212.82041,4158.974257,4211.281948,4194.358872,4191.281949,4237.435794,4248.205024,4204.102461,4228.205025,4219.487076
109,0,4212.307589,4220.512717,4217.435794,4212.307589,4211.281948,4155.897334,4205.640923,4191.281949,4187.179385,4227.692204,4241.538358,4197.948615,4226.153743,4224.615281
110,0,4217.435794,4224.615281,4227.692204,4213.846051,4220.512717,4159.999898,4208.717846,4195.897333,4191.281949,4234.871691,4249.230665,4208.205025,4232.820409,4234.358871
111,0,4217.435794,4226.153743,4227.692204,4212.307589,4214.358871,4154.871693,4198.974256,4190.769128,4186.666564,4228.717845,4243.58964,4205.640923,4226.153743,4229.230666
112,0,4232.307589,4241.538358,4228.717845,4218.974256,4212.307589,4157.948616,4196.922974,4190.256308,4183.589641,4225.640922,4243.076819,4207.179384,4231.794768,4244.615281
113,0,4258.461434,4254.871691,4241.538358,4234.358871,4212.82041,4166.153744,4208.717846,4200.512718,4190.256308,4239.487076,4259.999896,4226.666563,4258.461434,4282.563998
114,0,4287.692203,4265.640921,4251.794768,4242.563999,4209.230666,4165.640924,4211.281948,4203.589641,4192.82041,4248.205024,4273.846049,4239.999896,4276.922972,4314.871689
115,0,4314.871689,4283.589639,4249.743486,4244.10246,4204.102461,4154.871693,4196.922974,4189.743487,4183.076821,4234.871691,4269.743485,4236.410153,4275.897331,4343.076817
116,0,4353.333227,4308.205023,4257.435793,4258.461434,4214.871692,4153.333232,4192.82041,4187.179385,4181.538359,4227.692204,4272.307588,4244.10246,4286.666562,4390.769123
117,0,4402.563995,4336.41015,4280.512716,4274.35887,4229.743486,4162.564001,4206.666564,4198.974256,4193.333231,4242.051178,4290.769126,4265.128101,4315.38451,4445.640917
118,0,4441.025532,4358.461432,4296.410151,4284.61528,4230.769127,4170.256308,4212.307589,4203.589641,4197.948615,4253.333229,4303.589638,4279.999895,4327.179381,4479.99989
119,0,4449.23066,4368.717842,4297.435792,4294.358869,4228.205025,4168.717847,4210.769128,4199.999897,4191.281949,4250.769127,4298.461433,4282.051177,4316.922971,4483.076813
120,0,4447.179378,4377.948611,4301.025536,4301.025536,4235.384512,4171.79477,4215.384512,4201.025538,4194.358872,4254.35887,4299.487074,4285.1281,4322.563997,4484.615275
121,0,4449.23066,4379.999893,4305.64092,4300.512715,4233.33323,4176.410154,4214.871692,4202.564,4200.512718,4261.025537,4308.205023,4287.692203,4332.820407,4487.179377
122,0,4439.487071,4367.17938,4302.563997,4297.948613,4228.205025,4173.333231,4208.717846,4198.461436,4196.410154,4252.820409,4300.512715,4281.538357,4317.948612,4467.692198
123,0,4417.94861,4355.897329,4296.410151,4290.256305,4234.871691,4172.30759,4211.794769,4198.461436,4192.30759,4244.10246,4287.179382,4276.922972,4306.153741,4440.512712
124,0,4397.43579,4348.717842,4291.794767,4278.974254,4238.974255,4176.922975,4213.846051,4198.974256,4191.281949,4248.205024,4287.692203,4271.794767,4310.256305,4424.102456
125,0,4386.153739,4335.89733,4293.333228,4285.640921,4238.974255,4182.564,4214.871692,4203.07682,4195.384513,4262.051178,4298.974254,4270.769126,4314.871689,4415.897328
126,0,4370.256303,4322.563997,4290.769126,4290.769126,4245.128101,4185.128103,4222.563999,4211.281948,4201.538359,4264.10246,4298.974254,4271.281947,4312.307587,4398.974251
127,0,4354.358868,4316.922971,4288.205023,4278.974254,4251.794768,4190.256308,4230.256307,4214.871692,4208.205025,4262.563998,4296.410151,4273.333229,4314.358869,4381.025534
128,0,4344.102458,4309.743484,4292.820408,4273.846049,4257.435793,4197.948615,4235.897332,4216.410153,4213.33323,4273.333229,4302.563997,4278.974254,4314.358869,4375.384508
0,0,4337.435791,4312.307587,4298.461433,4281.538357,4270.256306,4208.205025,4249.230665,4228.205025,4221.025538,4290.256305,4308.205023,4286.666562,4313.333228,4374.358867
1,0,4328.717843,4315.89733,4297.435792,4273.846049,4267.692203,4212.307589,4256.410152,4235.897332,4224.102461,4293.333228,4304.102459,4278.974254,4308.717843,4349.743483
2,0,4331.794766,4316.922971,4306.666561,4278.461434,4272.820408,4221.025538,4263.076819,4237.435794,4228.717845,4299.999895,4311.794766,4282.563998,4316.410151,4337.948612
3,0,4335.384509,4313.333228,4313.846048,4301.538356,4291.281946,4230.256307,4274.35887,4241.538358,4235.384512,4311.281946,4323.076817,4296.410151,4326.15374,4350.256304
4,0,4329.230663,4318.461433,4317.948612,4314.358869,4297.948613,4237.435794,4284.102459,4249.230665,4241.025537,4318.974253,4322.051176,4295.897331,4325.64092,4352.820406
5,0,4317.948612,4324.102458,4319.999894,4304.615279,4294.87169,4240.512717,4283.589639,4250.256306,4244.615281,4318.974253,4311.281946,4289.743485,4317.948612,4333.333227
6,0,4316.410151,4323.076817,4321.538356,4304.615279,4307.692202,4243.58964,4287.179382,4255.897332,4250.256306,4328.205022,4320.512715,4299.999895,4328.717843,4326.666561
7,0,4318.461433,4324.102458,4321.025535,4311.794766,4314.358869,4246.666563,4290.769126,4263.076819,4254.35887,4341.025535,4339.999894,4302.563997,4345.128099,4332.307586
8,0,4313.846048,4325.64092,4319.487074,4310.256305,4305.1281,4247.692204,4287.692203,4263.076819,4254.871691,4344.102458,4337.948612,4290.256305,4341.025535,4326.15374
9,0,4298.974254,4316.922971,4312.307587,4305.64092,4302.563997,4242.563999,4284.61528,4257.435793,4247.692204,4333.846048,4319.999894,4280.512716,4326.666561,4308.205023
10,0,4289.743485,4308.717843,4308.717843,4301.538356,4310.256305,4242.563999,4288.205023,4255.384511,4242.051178,4326.666561,4317.435792,4281.025536,4324.102458,4301.025536
11,0,4299.487074,4316.410151,4322.051176,4306.153741,4322.563997,4258.461434,4302.051177,4265.640921,4251.281947,4343.076817,4331.794766,4293.846049,4335.89733,4315.38451
12,0,4310.769125,4323.589638,4333.333227,4316.922971,4332.307586,4266.666562,4314.358869,4273.333229,4261.538357,4357.948611,4334.358868,4305.64092,4346.66656,4322.051176
13,0,4311.281946,4331.794766,4339.487073,4328.205022,4341.025535,4268.717844,4323.076817,4280.512716,4269.230665,4368.717842,4340.512714,4316.410151,4356.41015,4322.051176
14,0,4308.205023,4340.512714,4349.743483,4338.974253,4344.102458,4278.974254,4333.846048,4291.794767,4282.051177,4384.615277,4360.512714,4327.179381,4364.102457,4328.205022
15,0,4310.256305,4342.563996,4355.384509,4350.769124,4346.66656,4289.743485,4345.128099,4298.974254,4290.769126,4392.307585,4371.281944,4330.256304,4370.769124,4333.333227
16,0,4313.846048,4344.102458,4353.333227,4351.281945,4351.794765,4289.230664,4346.15374,4296.410151,4286.666562,4384.615277,4364.102457,4326.666561,4371.281944,4331.794766
17,0,4320.512715,4357.948611,4361.025534,4351.281945,4362.051175,4292.307587,4346.66656,4297.948613,4285.1281,4391.794764,4365.128098,4334.358868,4373.333226,4336.41015
18,0,4313.333228,4353.333227,4361.538355,4352.820406,4357.435791,4292.307587,4339.487073,4297.435792,4282.563998,4393.333226,4359.999893,4330.769125,4362.563996,4328.205022
19,0,4294.87169,4333.846048,4345.640919,4343.076817,4348.205022,4285.640921,4332.307586,4293.846049,4281.025536,4376.92297,4345.640919,4314.358869,4348.717842,4311.281946
20,0,4277.948613,4321.025535,4326.666561,4321.538356,4339.487073,4280.512716,4330.769125,4291.281946,4282.563998,4371.281944,4339.487073,4301.538356,4345.128099,4302.051177
21,0,4270.769126,4311.794766,4317.948612,4312.820407,4326.666561,4274.87169,4323.589638,4283.076818,4277.948613,4370.256303,4330.769125,4292.820408,4337.948612,4294.87169
22,0,4266.666562,4301.538356,4313.846048,4310.256305,4316.922971,4261.538357,4306.153741,4266.153742,4264.10246,4344.102458,4308.205023,4282.051177,4317.948612,4282.051177
23,0,4269.743485,4307.692202,4322.051176,4308.205023,4323.589638,4261.538357,4307.179382,4267.179383,4262.563998,4330.769125,4307.692202,4286.153741,4315.38451,4284.61528
24,0,4270.769126,4308.205023,4325.64092,4303.076818,4324.615279,4265.128101,4314.871689,4277.435793,4267.692203,4336.41015,4324.102458,4292.820408,4321.025535,4290.256305
25,0,4266.666562,4295.38451,4317.948612,4299.999895,4315.38451,4261.538357,4309.743484,4275.897331,4262.563998,4329.743484,4323.076817,4286.153741,4313.333228,4283.589639
26,0,4269.230665,4298.974254,4317.948612,4309.230664,4322.051176,4264.61528,4312.307587,4274.35887,4261.538357,4330.256304,4318.461433,4284.61528,4311.281946,4283.589639
27,0,4280.512716,4321.538356,4331.281945,4326.15374,4337.948612,4278.461434,4328.717843,4288.717844,4274.87169,4351.794765,4329.743484,4296.410151,4324.102458,4294.358869
28,0,4279.999895,4320.512715,4330.769125,4325.128099,4331.794766,4278.974254,4327.179381,4293.846049,4281.538357,4357.435791,4331.794766,4294.87169,4323.589638,4289.743485
29,0,4273.846049,4302.563997,4323.589638,4311.281946,4323.076817,4271.794767,4314.358869,4285.1281,4275.897331,4348.717842,4323.589638,4286.153741,4315.38451,4283.076818
30,0,4282.563998,4308.717843,4334.871689,4312.820407,4333.333227,4277.948613,4319.487074,4286.153741,4273.333229,4353.846047,4327.692202,4298.461433,4321.538356,4293.333228
31,0,4285.640921,4316.922971,4337.435791,4320.512715,4334.871689,4278.974254,4322.563997,4286.666562,4271.281947,4349.743483,4328.717843,4305.64092,4323.589638,4291.794767
32,0,4275.384511,4309.230664,4324.615279,4318.461433,4325.64092,4272.307588,4314.871689,4284.61528,4272.820408,4341.025535,4323.589638,4293.846049,4318.461433,4280.512716
33,0,4276.922972,4310.256305,4327.692202,4310.769125,4331.794766,4273.333229,4317.435792,4291.281946,4277.948613,4348.717842,4328.717843,4294.358869,4322.563997,4288.717844
34,0,4287.179382,4322.051176,4342.563996,4318.461433,4344.615278,4283.589639,4328.717843,4298.974254,4279.487075,4356.92297,4337.435791,4309.743484,4329.230663,4304.615279
35,0,4277.435793,4315.38451,4335.89733,4325.128099,4337.948612,4282.051177,4322.563997,4291.794767,4275.384511,4344.615278,4329.230663,4301.538356,4321.025535,4297.435792
36,0,4270.769126,4303.589638,4328.205022,4315.38451,4330.256304,4276.922972,4315.89733,4286.153741,4275.384511,4341.025535,4323.589638,4288.717844,4314.358869,4284.61528
37,0,4272.307588,4298.461433,4327.179381,4303.589638,4323.589638,4275.384511,4319.487074,4289.230664,4274.35887,4346.15374,4322.563997,4291.281946,4307.692202,4279.487075
38,0,4270.769126,4298.461433,4324.102458,4310.769125,4315.38451,4276.410152,4320.512715,4289.743485,4272.307588,4345.128099,4323.076817,4294.87169,4308.205023,4281.538357
39,0,4265.640921,4298.461433,4317.948612,4313.846048,4315.89733,4277.948613,4315.38451,4284.102459,4269.230665,4337.948612,4325.128099,4285.640921,4316.922971,4282.051177
40,0,4272.820408,4308.205023,4325.128099,4318.974253,4337.948612,4290.256305,4325.128099,4291.794767,4276.410152,4348.205022,4332.820407,4290.256305,4331.794766,4286.153741
41,0,4280.512716,4316.410151,4333.846048,4332.820407,4352.307586,4298.461433,4336.922971,4303.076818,4287.692203,4368.717842,4336.41015,4301.538356,4336.922971,4291.281946
42,0,4276.922972,4316.410151,4333.333227,4330.769125,4347.692201,4291.281946,4326.666561,4297.435792,4284.61528,4369.230662,4333.846048,4296.410151,4328.205022,4291.281946
43,0,4270.769126,4310.256305,4328.205022,4313.846048,4342.051176,4283.589639,4312.307587,4286.153741,4273.846049,4351.281945,4334.871689,4289.230664,4320.512715,4287.179382
44,0,4270.769126,4306.153741,4324.102458,4314.871689,4337.948612,4285.1281,4311.281946,4284.61528,4270.769126,4341.538355,4334.358868,4290.256305,4322.051176,4286.666562
45,0,4268.205024,4303.076818,4321.538356,4318.461433,4331.794766,4284.61528,4312.307587,4284.61528,4269.230665,4339.487073,4325.128099,4284.61528,4318.461433,4282.051177
46,0,4259.999896,4296.410151,4318.461433,4304.102459,4325.64092,4278.974254,4305.1281,4278.974254,4267.692203,4333.333227,4318.974253,4277.948613,4309.230664,4273.333229
