title:P                                                                               , recorded:02.07.20 11.17.30, sampling:128, subject:N                                                                               , labels:COUNTER INTERPOLATED AF3 F7 F3 FC5 T7 P7 O1 O2 P8 T8 FC6 F4 F8 AF4, chan:37, units:emotiv,,,,,,,,,
109,0,4302.051177,4247.179383,4252.820409,4241.538358,4238.461435,4240.512717,4251.281947,4242.051178,4235.897332,4210.769128,4249.230665,4189.743487,4257.948614,4236.410153
110,0,4301.025536,4246.153742,4252.820409,4242.051178,4243.076819,4229.230666,4247.179383,4242.051178,4242.563999,4212.307589,4239.999896,4186.666564,4253.333229,4232.820409
111,0,4304.102459,4247.692204,4256.922973,4237.948614,4234.358871,4231.281948,4253.333229,4254.35887,4252.307588,4221.025538,4245.128101,4193.333231,4260.512716,4242.563999
112,0,4306.666561,4251.794768,4264.10246,4245.640922,4237.948614,4244.615281,4260.512716,4256.410152,4252.307588,4219.999897,4252.820409,4197.948615,4263.589639,4246.666563
113,0,4310.256305,4263.076819,4267.692203,4258.461434,4254.35887,4250.769127,4255.384511,4248.205024,4252.307588,4226.666563,4258.461434,4203.07682,4266.666562,4246.153742
114,0,4308.717843,4266.666562,4264.10246,4257.435793,4253.333229,4244.615281,4244.615281,4243.58964,4252.820409,4235.897332,4260.512716,4206.666564,4271.794767,4248.717845
115,0,4306.666561,4266.153742,4263.589639,4252.307588,4251.281947,4248.717845,4249.230665,4247.179383,4255.384511,4236.922973,4260.512716,4206.666564,4274.87169,4252.820409
116,0,4310.769125,4267.179383,4267.692203,4252.307588,4255.897332,4254.871691,4257.948614,4248.205024,4258.974255,4233.33323,4258.461434,4205.640923,4272.820408,4251.281947
117,0,4313.333228,4266.153742,4269.743485,4253.333229,4255.384511,4253.84605,4257.948614,4248.205024,4265.640921,4233.84605,4254.871691,4208.205025,4272.307588,4250.769127
118,0,4304.615279,4255.384511,4264.10246,4244.615281,4244.10246,4252.307588,4258.461434,4253.84605,4269.230665,4229.230666,4244.615281,4205.128102,4267.179383,4248.205024
119,0,4303.076818,4257.948614,4265.128101,4243.076819,4245.640922,4250.769127,4259.999896,4261.538357,4272.307588,4230.769127,4247.692204,4207.179384,4269.743485,4253.333229
120,0,4312.307587,4266.153742,4270.256306,4243.076819,4254.871691,4244.615281,4250.256306,4255.384511,4268.205024,4235.384512,4261.025537,4210.256307,4281.538357,4259.999896
121,0,4313.846048,4264.61528,4271.281947,4236.410153,4247.179383,4241.025537,4244.10246,4247.692204,4261.025537,4237.948614,4259.487075,4208.205025,4286.666562,4257.948614
122,0,4308.205023,4262.051178,4266.153742,4243.58964,4234.871691,4244.615281,4251.281947,4252.307588,4264.10246,4241.538358,4252.307588,4205.128102,4282.563998,4251.794768
123,0,4310.769125,4272.820408,4264.10246,4265.128101,4253.333229,4254.871691,4258.974255,4256.410152,4273.846049,4249.230665,4264.61528,4207.692205,4287.179382,4258.461434
124,0,4315.89733,4276.410152,4263.589639,4263.589639,4263.589639,4258.974255,4256.410152,4251.794768,4270.769126,4246.666563,4270.769126,4209.743487,4291.281946,4265.128101
125,0,4313.846048,4268.205024,4261.538357,4244.10246,4236.922973,4253.333229,4251.794768,4246.666563,4258.461434,4232.307589,4258.974255,4203.589641,4284.61528,4257.435793
126,0,4315.38451,4266.666562,4261.025537,4243.58964,4224.615281,4247.692204,4250.256306,4246.153742,4256.410152,4222.563999,4253.333229,4200.512718,4278.461434,4253.333229
127,0,4317.435792,4269.743485,4262.563998,4251.794768,4236.410153,4250.769127,4254.35887,4249.230665,4262.051178,4221.025538,4255.897332,4203.07682,4279.487075,4254.35887
128,0,4314.871689,4267.179383,4264.61528,4247.179383,4238.974255,4251.281947,4256.922973,4250.769127,4262.563998,4223.58964,4257.435793,4206.153743,4281.025536,4252.307588
0,0,4311.281946,4258.974255,4257.435793,4235.897332,4233.84605,4244.615281,4253.84605,4245.640922,4258.461434,4221.025538,4254.871691,4197.948615,4277.948613,4245.128101
1,0,4310.769125,4254.871691,4250.769127,4237.948614,4242.563999,4249.743486,4257.435793,4244.615281,4262.051178,4227.179384,4255.384511,4194.358872,4278.461434,4243.58964
2,0,4313.333228,4259.487075,4254.35887,4250.256306,4254.35887,4261.538357,4261.538357,4251.794768,4270.256306,4240.512717,4259.487075,4204.102461,4284.102459,4247.692204
3,0,4314.358869,4267.179383,4258.974255,4258.974255,4254.35887,4259.487075,4258.974255,4252.307588,4269.230665,4242.051178,4261.538357,4210.769128,4286.666562,4248.717845
4,0,4310.769125,4266.666562,4254.35887,4256.922973,4245.128101,4250.769127,4254.35887,4245.128101,4258.974255,4232.820409,4257.948614,4204.102461,4282.051177,4242.563999
5,0,4308.717843,4263.589639,4254.35887,4250.769127,4245.640922,4251.281947,4254.871691,4244.10246,4257.435793,4226.666563,4254.871691,4197.435795,4278.461434,4237.435794
6,0,4305.64092,4259.999896,4253.84605,4237.435794,4239.999896,4247.179383,4251.794768,4241.025537,4258.461434,4216.922974,4249.743486,4191.281949,4273.333229,4233.33323
7,0,4298.461433,4260.512716,4249.230665,4235.897332,4223.07682,4243.58964,4248.717845,4235.897332,4256.922973,4216.922974,4249.743486,4190.256308,4271.794767,4234.358871
8,0,4296.410151,4258.461434,4243.58964,4243.58964,4214.871692,4239.487076,4246.666563,4234.358871,4252.307588,4216.922974,4249.743486,4185.128103,4269.743485,4234.358871
9,0,4307.692202,4263.076819,4248.205024,4248.205024,4236.410153,4238.974255,4246.666563,4236.410153,4253.84605,4215.384512,4250.769127,4180.512718,4268.205024,4235.384512
10,0,4314.358869,4268.717844,4257.948614,4249.743486,4255.384511,4246.666563,4245.640922,4237.435794,4258.974255,4225.128102,4253.333229,4188.205026,4272.307588,4239.999896
11,0,4311.281946,4265.640921,4257.435793,4251.281947,4248.205024,4253.84605,4249.230665,4237.435794,4256.922973,4229.230666,4254.871691,4200.512718,4274.87169,4243.076819
12,0,4305.64092,4257.435793,4246.153742,4244.615281,4233.84605,4247.179383,4250.256306,4232.307589,4247.179383,4213.33323,4250.256306,4194.358872,4265.640921,4235.384512
13,0,4301.538356,4253.84605,4242.051178,4239.487076,4224.102461,4237.948614,4243.076819,4226.153743,4242.051178,4205.640923,4245.128101,4183.589641,4259.999896,4227.692204
14,0,4298.974254,4251.794768,4246.666563,4242.563999,4213.846051,4234.871691,4237.435794,4226.666563,4246.153742,4210.256307,4244.615281,4184.615282,4267.179383,4234.871691
15,0,4298.974254,4248.717845,4246.666563,4236.922973,4213.846051,4236.410153,4241.025537,4224.615281,4251.794768,4211.794769,4247.179383,4185.640923,4272.307588,4241.025537
16,0,4295.38451,4244.10246,4235.384512,4228.205025,4222.051179,4236.922973,4237.435794,4218.461435,4242.563999,4207.179384,4242.563999,4175.384513,4263.589639,4230.256307
17,0,4284.102459,4236.922973,4222.051179,4231.281948,4227.179384,4236.410153,4224.615281,4211.794769,4227.179384,4191.794769,4223.58964,4157.948616,4249.743486,4213.33323
18,0,4281.538357,4239.487076,4226.153743,4229.743486,4239.999896,4245.128101,4232.307589,4215.897333,4234.358871,4189.743487,4220.512717,4158.461437,4250.769127,4215.384512
19,0,4289.743485,4244.615281,4238.974255,4219.999897,4246.666563,4257.435793,4249.230665,4227.692204,4248.205024,4205.640923,4240.512717,4176.410154,4261.538357,4228.205025
20,0,4297.435792,4246.153742,4243.076819,4230.769127,4238.974255,4252.820409,4244.615281,4233.33323,4246.153742,4214.358871,4248.205024,4185.640923,4267.692203,4236.922973
21,0,4299.487074,4248.717845,4242.051178,4246.153742,4234.358871,4239.999896,4235.897332,4230.769127,4243.58964,4213.846051,4239.487076,4182.564,4268.717844,4241.025537
22,0,4300.512715,4252.307588,4248.205024,4242.563999,4233.33323,4243.58964,4247.179383,4234.871691,4257.435793,4224.102461,4247.179383,4188.205026,4275.897331,4247.179383
23,0,4294.358869,4237.948614,4245.128101,4224.615281,4213.846051,4246.153742,4252.820409,4235.384512,4256.922973,4223.58964,4254.871691,4189.743487,4274.35887,4246.153742
24,0,4289.230664,4225.128102,4238.461435,4218.974256,4197.948615,4244.10246,4249.743486,4231.281948,4244.615281,4215.897333,4247.692204,4182.564,4265.640921,4238.974255
25,0,4291.794767,4229.230666,4238.974255,4224.615281,4201.538359,4242.051178,4245.640922,4229.743486,4237.948614,4210.769128,4239.999896,4177.435795,4257.435793,4232.820409
26,0,4298.461433,4238.974255,4245.128101,4234.358871,4213.846051,4242.563999,4244.615281,4227.179384,4236.922973,4203.07682,4240.512717,4177.435795,4253.333229,4235.384512
27,0,4298.461433,4235.897332,4243.076819,4227.179384,4218.974256,4238.974255,4243.076819,4218.974256,4236.922973,4196.410154,4237.948614,4171.281949,4249.743486,4236.410153
28,0,4295.38451,4231.281948,4236.922973,4216.410153,4218.461435,4237.948614,4241.025537,4216.922974,4235.897332,4204.102461,4238.461435,4170.256308,4250.769127,4235.384512
29,0,4292.820408,4231.794768,4238.461435,4220.512717,4210.769128,4237.948614,4238.974255,4213.846051,4228.205025,4209.743487,4242.051178,4176.922975,4253.84605,4238.974255
30,0,4289.743485,4231.794768,4243.076819,4219.487076,4210.256307,4235.897332,4243.58964,4211.794769,4228.717845,4204.615282,4242.051178,4179.487077,4252.307588,4242.563999
31,0,4283.076818,4225.640922,4238.974255,4211.281948,4209.743487,4234.871691,4245.128101,4216.410153,4235.384512,4200.512718,4240.512717,4174.358872,4248.205024,4235.384512
32,0,4280.512716,4225.128102,4232.820409,4222.051179,4197.948615,4239.999896,4240.512717,4216.922974,4231.794768,4203.589641,4235.384512,4169.743488,4248.717845,4229.743486
33,0,4287.692203,4234.358871,4237.435794,4243.076819,4198.974256,4246.153742,4239.999896,4213.33323,4232.307589,4211.794769,4231.794768,4174.871693,4254.35887,4236.410153
34,0,4299.487074,4242.563999,4251.281947,4249.230665,4211.794769,4249.230665,4247.179383,4222.051179,4247.692204,4229.743486,4246.666563,4188.717846,4263.076819,4251.281947
35,0,4305.64092,4247.692204,4258.461434,4243.58964,4216.410153,4251.281947,4254.35887,4233.84605,4256.410152,4247.692204,4265.128101,4196.922974,4272.820408,4261.025537
36,0,4299.999895,4245.640922,4251.281947,4235.384512,4213.846051,4248.717845,4254.35887,4234.871691,4255.384511,4246.666563,4260.512716,4191.281949,4271.281947,4256.410152
37,0,4296.922972,4241.025537,4246.666563,4233.33323,4214.871692,4243.58964,4248.717845,4233.33323,4252.820409,4236.410153,4250.769127,4189.743487,4263.589639,4252.820409
38,0,4299.487074,4242.051178,4249.743486,4239.487076,4216.922974,4244.10246,4248.205024,4233.84605,4247.179383,4231.794768,4250.256306,4190.769128,4262.051178,4256.410152
39,0,4296.410151,4243.58964,4247.179383,4238.461435,4220.512717,4247.179383,4247.179383,4230.769127,4241.025537,4229.230666,4247.179383,4183.589641,4261.025537,4248.717845
40,0,4286.666562,4234.871691,4234.358871,4229.230666,4214.358871,4239.487076,4238.974255,4219.999897,4230.769127,4217.948615,4236.922973,4172.820411,4251.281947,4233.84605
41,0,4290.256305,4238.974255,4235.897332,4236.410153,4212.82041,4236.922973,4241.538358,4218.461435,4231.281948,4215.897333,4241.538358,4176.410154,4254.871691,4243.58964
42,0,4299.487074,4249.743486,4244.615281,4245.128101,4221.025538,4239.999896,4247.179383,4226.153743,4242.051178,4221.538358,4250.769127,4182.05118,4265.640921,4255.384511
43,0,4299.999895,4247.179383,4244.615281,4241.538358,4221.025538,4240.512717,4247.179383,4230.256307,4246.153742,4225.640922,4248.205024,4185.128103,4266.666562,4251.281947
44,0,4297.435792,4237.435794,4242.051178,4235.897332,4207.179384,4240.512717,4245.640922,4227.179384,4239.999896,4224.102461,4242.051178,4187.692205,4264.61528,4249.230665
45,0,4299.487074,4238.974255,4248.205024,4230.769127,4205.128102,4243.076819,4249.230665,4231.794768,4240.512717,4225.640922,4248.717845,4191.794769,4270.256306,4256.410152
46,0,4302.051177,4242.051178,4247.692204,4227.179384,4204.615282,4237.948614,4246.153742,4230.769127,4239.999896,4220.512717,4250.769127,4192.30759,4264.61528,4254.871691
47,0,4305.64092,4245.640922,4246.666563,4241.025537,4194.871692,4234.358871,4241.025537,4221.025538,4235.897332,4213.846051,4246.153742,4195.384513,4259.999896,4250.769127
48,0,4306.153741,4244.10246,4248.205024,4248.205024,4195.384513,4234.358871,4241.025537,4218.461435,4234.358871,4210.769128,4243.076819,4198.461436,4260.512716,4252.307588
49,0,4303.076818,4241.025537,4244.10246,4237.948614,4212.82041,4230.256307,4237.948614,4217.435794,4226.153743,4205.128102,4239.487076,4195.897333,4255.384511,4254.35887
50,0,4301.538356,4242.051178,4234.358871,4229.743486,4219.487076,4225.128102,4231.794768,4206.666564,4221.025538,4199.487077,4231.794768,4190.769128,4248.205024,4247.179383
51,0,4302.051177,4240.512717,4233.33323,4231.281948,4214.871692,4230.769127,4234.358871,4199.999897,4228.205025,4199.999897,4229.230666,4191.794769,4249.230665,4238.974255
52,0,4300.512715,4233.33323,4234.871691,4229.230666,4213.33323,4232.307589,4235.897332,4201.538359,4229.230666,4201.025538,4224.102461,4192.30759,4248.205024,4235.384512
53,0,4302.051177,4233.33323,4231.281948,4225.640922,4211.281948,4225.640922,4229.743486,4198.974256,4219.487076,4202.564,4220.512717,4189.743487,4245.640922,4233.84605
54,0,4304.102459,4242.051178,4233.84605,4230.256307,4209.743487,4225.640922,4227.179384,4197.435795,4224.102461,4207.692205,4231.794768,4196.922974,4251.281947,4234.871691
55,0,4303.589638,4245.128101,4241.538358,4238.974255,4215.384512,4232.820409,4230.256307,4199.999897,4231.794768,4208.205025,4241.538358,4208.717846,4255.897332,4241.538358
56,0,4308.717843,4246.666563,4246.666563,4238.974255,4220.512717,4235.384512,4236.410153,4204.102461,4228.717845,4209.230666,4243.076819,4213.33323,4259.487075,4248.205024
57,0,4313.333228,4246.666563,4244.615281,4225.640922,4215.897333,4233.84605,4240.512717,4211.794769,4227.692204,4211.794769,4242.051178,4211.794769,4258.461434,4249.230665
58,0,4312.820407,4246.153742,4242.563999,4230.769127,4217.435794,4234.358871,4236.410153,4217.948615,4233.84605,4212.82041,4242.051178,4212.307589,4256.410152,4250.256306
59,0,4306.153741,4244.615281,4238.461435,4246.666563,4219.999897,4233.33323,4228.205025,4213.33323,4228.205025,4213.846051,4241.025537,4208.717846,4252.820409,4246.666563
60,0,4300.512715,4243.58964,4235.384512,4244.615281,4220.512717,4234.358871,4230.256307,4207.692205,4224.615281,4216.922974,4241.538358,4201.538359,4249.743486,4238.461435
61,0,4296.410151,4235.384512,4229.743486,4229.230666,4215.897333,4231.794768,4228.205025,4205.128102,4224.102461,4208.717846,4231.281948,4194.358872,4243.076819,4229.230666
62,0,4295.38451,4231.794768,4226.153743,4225.640922,4215.384512,4226.666563,4220.512717,4202.564,4212.82041,4200.512718,4219.487076,4192.30759,4238.974255,4224.615281
63,0,4291.794767,4231.794768,4223.58964,4226.666563,4218.974256,4225.640922,4217.948615,4197.435795,4200.512718,4189.743487,4215.897333,4189.230667,4233.84605,4222.051179
64,0,4290.769126,4236.922973,4229.230666,4229.230666,4225.128102,4229.230666,4222.051179,4198.461436,4209.743487,4183.589641,4219.487076,4189.230667,4232.307589,4227.179384
65,0,4302.563997,4249.230665,4237.435794,4238.974255,4229.743486,4226.666563,4225.128102,4205.640923,4219.999897,4193.846051,4228.717845,4198.461436,4243.58964,4237.435794
66,0,4315.38451,4264.61528,4244.615281,4253.84605,4238.974255,4230.769127,4227.692204,4214.358871,4222.563999,4213.846051,4243.076819,4210.769128,4257.948614,4246.666563
67,0,4315.38451,4269.230665,4245.640922,4252.307588,4243.076819,4236.922973,4224.615281,4210.769128,4225.640922,4218.461435,4241.025537,4212.82041,4257.435793,4252.307588
68,0,4309.230664,4266.153742,4239.999896,4241.025537,4231.794768,4230.256307,4219.999897,4198.974256,4221.025538,4208.205025,4226.666563,4210.256307,4250.769127,4251.281947
69,0,4306.153741,4259.487075,4237.948614,4242.563999,4222.563999,4223.07682,4216.410153,4196.410154,4208.717846,4200.512718,4223.07682,4205.128102,4245.128101,4243.076819
70,0,4305.1281,4253.333229,4241.538358,4250.256306,4231.794768,4223.58964,4215.384512,4201.538359,4213.33323,4199.999897,4227.692204,4199.487077,4240.512717,4237.948614
71,0,4301.025536,4252.307588,4242.563999,4246.666563,4236.410153,4226.153743,4222.563999,4203.589641,4223.58964,4204.615282,4228.717845,4201.025538,4240.512717,4236.922973
72,0,4295.897331,4250.256306,4237.435794,4238.974255,4230.256307,4226.666563,4225.128102,4202.564,4222.563999,4209.230666,4230.769127,4204.102461,4244.10246,4233.84605
73,0,4295.38451,4249.743486,4236.410153,4243.58964,4234.871691,4230.256307,4218.461435,4201.538359,4216.922974,4209.230666,4232.307589,4199.999897,4244.615281,4237.435794
74,0,4299.487074,4250.256306,4238.974255,4248.205024,4244.10246,4235.897332,4217.948615,4202.051179,4215.897333,4205.640923,4228.205025,4197.948615,4242.563999,4241.025537
75,0,4300.512715,4250.769127,4242.051178,4248.205024,4244.615281,4239.487076,4222.563999,4204.615282,4216.410153,4210.256307,4227.692204,4204.102461,4242.051178,4237.435794
76,0,4300.512715,4248.717845,4242.563999,4245.640922,4243.076819,4233.33323,4218.461435,4202.051179,4214.358871,4215.384512,4231.794768,4205.128102,4242.051178,4232.820409
77,0,4305.1281,4248.717845,4239.999896,4244.10246,4243.076819,4227.692204,4218.461435,4204.615282,4216.922974,4213.846051,4231.281948,4204.102461,4245.640922,4235.897332
78,0,4307.692202,4250.769127,4238.461435,4249.230665,4238.461435,4226.153743,4219.999897,4209.743487,4219.487076,4209.743487,4223.58964,4204.615282,4245.128101,4236.410153
79,0,4310.256305,4259.999896,4244.615281,4259.999896,4239.999896,4226.153743,4218.974256,4209.743487,4223.07682,4215.897333,4231.281948,4210.769128,4246.666563,4241.025537
80,0,4304.615279,4255.384511,4243.58964,4249.230665,4239.487076,4224.615281,4219.487076,4206.153743,4218.974256,4214.871692,4241.538358,4209.743487,4245.128101,4242.051178
81,0,4293.333228,4237.435794,4235.384512,4231.794768,4227.179384,4223.07682,4222.051179,4206.666564,4210.769128,4199.999897,4227.692204,4198.974256,4235.384512,4230.256307
82,0,4292.820408,4239.487076,4232.307589,4240.512717,4220.512717,4224.102461,4220.512717,4211.794769,4210.256307,4198.461436,4214.871692,4197.948615,4230.769127,4223.58964
83,0,4306.666561,4263.589639,4245.640922,4266.153742,4237.435794,4234.358871,4224.615281,4219.999897,4226.666563,4226.666563,4236.410153,4214.358871,4250.769127,4240.512717
84,0,4308.205023,4264.61528,4249.230665,4260.512716,4243.58964,4235.384512,4226.666563,4220.512717,4233.33323,4238.974255,4249.230665,4216.410153,4257.435793,4245.640922
85,0,4298.974254,4249.230665,4239.487076,4244.10246,4239.487076,4227.692204,4223.58964,4213.846051,4221.538358,4224.102461,4235.384512,4207.179384,4240.512717,4231.794768
86,0,4302.563997,4253.333229,4242.563999,4257.435793,4245.640922,4228.717845,4224.615281,4215.897333,4219.999897,4222.051179,4235.897332,4216.410153,4243.58964,4235.384512
87,0,4312.307587,4265.640921,4255.897332,4269.743485,4252.307588,4235.897332,4230.256307,4221.538358,4227.692204,4232.307589,4249.230665,4231.281948,4262.051178,4250.769127
88,0,4313.846048,4262.563998,4258.974255,4254.35887,4247.179383,4234.358871,4231.281948,4223.58964,4227.179384,4228.205025,4247.692204,4228.717845,4258.974255,4249.230665
89,0,4307.179382,4253.84605,4254.871691,4246.153742,4241.025537,4230.256307,4227.692204,4227.692204,4225.640922,4224.615281,4242.051178,4225.640922,4248.717845,4244.615281
90,0,4300.512715,4252.307588,4252.820409,4255.897332,4244.10246,4231.281948,4226.666563,4230.769127,4232.307589,4233.84605,4248.205024,4230.769127,4252.820409,4253.84605
91,0,4299.999895,4247.179383,4250.256306,4245.128101,4249.230665,4232.820409,4227.692204,4229.230666,4236.922973,4238.461435,4250.256306,4227.692204,4257.435793,4258.461434
92,0,4301.538356,4240.512717,4251.794768,4234.358871,4246.153742,4234.358871,4228.717845,4230.256307,4238.461435,4232.820409,4246.153742,4221.025538,4255.384511,4250.256306
93,0,4299.487074,4241.025537,4255.384511,4253.333229,4237.435794,4236.410153,4227.179384,4231.281948,4235.384512,4227.179384,4241.538358,4222.051179,4249.743486,4244.10246
94,0,4297.435792,4244.615281,4252.820409,4262.563998,4231.794768,4236.922973,4226.153743,4229.743486,4228.205025,4225.640922,4237.948614,4223.07682,4245.640922,4245.640922
95,0,4296.922972,4241.538358,4247.692204,4248.205024,4221.025538,4227.692204,4224.615281,4229.230666,4221.025538,4219.999897,4234.871691,4216.410153,4242.563999,4240.512717
96,0,4296.922972,4240.512717,4249.743486,4247.179383,4223.58964,4223.07682,4224.102461,4231.281948,4221.538358,4215.384512,4236.410153,4216.922974,4242.563999,4234.358871
97,0,4293.333228,4242.051178,4249.230665,4252.820409,4242.563999,4231.281948,4228.205025,4228.717845,4224.102461,4217.948615,4236.922973,4219.999897,4239.487076,4233.33323
98,0,4295.897331,4249.230665,4251.281947,4255.897332,4257.435793,4243.076819,4234.871691,4230.769127,4225.128102,4232.307589,4243.58964,4223.07682,4243.076819,4238.974255
99,0,4301.538356,4258.461434,4252.820409,4260.512716,4255.384511,4244.10246,4232.307589,4235.384512,4224.102461,4239.487076,4246.153742,4224.102461,4250.256306,4242.051178
100,0,4301.025536,4256.922973,4247.692204,4263.076819,4245.640922,4239.999896,4226.666563,4233.84605,4224.615281,4236.922973,4240.512717,4224.102461,4252.820409,4238.974255
101,0,4294.358869,4240.512717,4239.999896,4256.410152,4234.358871,4233.33323,4224.615281,4230.256307,4224.102461,4232.820409,4237.435794,4219.487076,4249.743486,4234.358871
102,0,4294.358869,4243.58964,4247.179383,4257.435793,4241.538358,4233.33323,4225.640922,4235.897332,4228.205025,4236.410153,4244.10246,4221.025538,4252.820409,4237.435794
103,0,4297.948613,4256.922973,4254.35887,4256.922973,4256.410152,4236.922973,4226.153743,4238.461435,4229.230666,4240.512717,4247.692204,4228.205025,4255.384511,4242.051178
104,0,4297.435792,4254.35887,4251.794768,4250.256306,4254.871691,4234.871691,4226.153743,4233.84605,4225.640922,4240.512717,4246.666563,4229.743486,4254.871691,4241.538358
105,0,4289.230664,4240.512717,4243.58964,4246.153742,4240.512717,4225.640922,4223.07682,4229.230666,4218.461435,4230.769127,4238.974255,4214.358871,4247.692204,4231.281948
106,0,4283.589639,4238.461435,4236.922973,4249.743486,4232.307589,4222.563999,4220.512717,4226.153743,4211.794769,4215.897333,4228.205025,4200.512718,4238.461435,4223.07682
107,0,4289.230664,4246.666563,4239.487076,4255.897332,4235.897332,4227.179384,4221.538358,4225.128102,4208.205025,4215.384512,4229.230666,4207.692205,4238.461435,4228.205025
108,0,4290.256305,4248.205024,4243.58964,4254.35887,4244.615281,4231.794768,4222.563999,4227.692204,4212.82041,4218.974256,4232.307589,4214.871692,4239.487076,4233.33323
109,0,4278.974254,4243.076819,4239.999896,4247.692204,4247.692204,4238.974255,4225.128102,4229.743486,4217.435794,4213.846051,4223.07682,4205.640923,4233.84605,4226.666563
110,0,4279.999895,4243.076819,4238.974255,4248.205024,4236.922973,4239.999896,4228.205025,4230.256307,4215.897333,4216.410153,4222.563999,4201.025538,4236.922973,4225.640922
111,0,4287.692203,4243.076819,4242.563999,4252.307588,4226.666563,4223.07682,4226.153743,4231.794768,4219.999897,4226.153743,4230.769127,4208.205025,4243.076819,4231.281948
112,0,4282.051177,4237.948614,4239.487076,4250.769127,4230.256307,4207.179384,4225.128102,4232.820409,4225.640922,4227.692204,4230.769127,4213.33323,4239.999896,4229.743486
113,0,4282.563998,4243.076819,4241.538358,4248.717845,4243.076819,4210.256307,4227.179384,4232.307589,4224.615281,4232.820409,4236.410153,4217.435794,4248.717845,4237.948614
114,0,4294.358869,4251.794768,4245.128101,4252.307588,4245.128101,4216.410153,4226.153743,4229.230666,4219.999897,4237.435794,4246.666563,4218.461435,4264.10246,4251.281947
115,0,4292.307587,4246.153742,4239.487076,4255.897332,4244.10246,4212.82041,4225.640922,4229.743486,4222.563999,4233.84605,4241.538358,4212.307589,4256.922973,4247.179383
116,0,4278.974254,4236.410153,4234.871691,4243.076819,4244.10246,4208.205025,4225.640922,4229.743486,4224.102461,4228.205025,4230.769127,4207.692205,4243.58964,4233.33323
117,0,4281.025536,4242.051178,4242.051178,4237.435794,4242.051178,4212.82041,4224.615281,4231.794768,4224.615281,4234.358871,4237.435794,4213.846051,4250.256306,4236.410153
118,0,4279.999895,4243.58964,4239.999896,4250.256306,4234.358871,4212.307589,4218.461435,4230.769127,4224.615281,4234.358871,4232.307589,4211.794769,4249.230665,4239.999896
119,0,4273.846049,4239.999896,4236.410153,4256.410152,4230.256307,4208.717846,4218.974256,4230.256307,4223.07682,4230.256307,4222.051179,4209.230666,4245.128101,4235.897332
120,0,4276.410152,4237.435794,4238.974255,4239.999896,4233.33323,4209.230666,4224.102461,4230.256307,4222.563999,4231.281948,4231.281948,4210.769128,4251.794768,4231.794768
121,0,4279.999895,4234.358871,4241.025537,4236.410153,4241.025537,4213.846051,4224.615281,4228.205025,4224.102461,4235.897332,4241.538358,4213.33323,4253.333229,4232.307589
122,0,4274.87169,4227.692204,4236.410153,4242.051178,4237.948614,4212.307589,4219.487076,4221.025538,4216.922974,4228.717845,4231.281948,4208.205025,4240.512717,4228.205025
