title:K                                                                               , recorded:02.07.20 11.50.22, sampling:128, subject:K                                                                               , labels:COUNTER INTERPOLATED AF3 F7 F3 FC5 T7 P7 O1 O2 P8 T8 FC6 F4 F8 AF4,, units:emotiv,,,,,,,,,
17,0,4241.538358,4231.281948,4223.07682,4237.948614,4234.358871,4224.102461,4232.307589,4173.333231,4236.410153,4255.897332,4229.230666,4240.512717,4217.948615,4235.897332
18,0,4238.974255,4228.205025,4217.948615,4238.461435,4234.871691,4224.615281,4228.717845,4173.333231,4238.974255,4250.769127,4225.640922,4238.974255,4217.435794,4234.871691
19,0,4240.512717,4226.153743,4218.974256,4238.974255,4239.487076,4225.640922,4223.58964,4170.256308,4229.230666,4227.692204,4225.128102,4237.948614,4217.435794,4232.820409
20,0,4241.538358,4227.692204,4221.025538,4233.84605,4238.461435,4225.128102,4224.615281,4166.666565,4223.07682,4225.128102,4224.615281,4237.948614,4215.897333,4229.743486
21,0,4232.820409,4221.538358,4214.358871,4224.615281,4229.743486,4218.974256,4219.999897,4159.999898,4218.461435,4226.666563,4214.358871,4231.281948,4204.615282,4222.051179
22,0,4230.769127,4216.410153,4216.922974,4228.205025,4233.33323,4219.999897,4219.999897,4163.589642,4218.974256,4224.615281,4214.358871,4232.307589,4205.640923,4223.58964
23,0,4228.205025,4209.230666,4221.025538,4227.692204,4231.281948,4223.07682,4223.58964,4165.128103,4218.461435,4218.461435,4217.435794,4234.871691,4208.205025,4223.07682
24,0,4224.615281,4206.153743,4214.358871,4225.128102,4219.487076,4219.487076,4224.102461,4162.564001,4219.487076,4222.563999,4215.897333,4232.820409,4208.205025,4222.051179
25,0,4223.07682,4206.153743,4205.640923,4221.538358,4218.461435,4215.384512,4216.922974,4161.53836,4219.487076,4228.717845,4212.307589,4227.179384,4208.205025,4219.487076
26,0,4241.025537,4222.563999,4217.948615,4231.281948,4238.461435,4227.179384,4226.666563,4177.948616,4234.871691,4243.076819,4228.205025,4238.974255,4226.666563,4234.871691
27,0,4247.179383,4227.692204,4224.615281,4235.897332,4241.025537,4231.281948,4232.820409,4182.564,4241.538358,4244.615281,4237.435794,4246.153742,4235.384512,4243.076819
28,0,4245.128101,4228.205025,4222.563999,4239.999896,4233.84605,4226.666563,4231.281948,4179.999898,4241.025537,4242.051178,4237.948614,4247.692204,4234.358871,4243.076819
29,0,4239.999896,4225.128102,4217.948615,4234.871691,4227.692204,4223.07682,4227.179384,4176.922975,4235.384512,4240.512717,4229.230666,4241.025537,4222.563999,4232.307589
30,0,4243.076819,4226.153743,4222.563999,4235.897332,4231.794768,4225.128102,4231.281948,4175.897334,4233.84605,4246.153742,4225.640922,4235.384512,4219.487076,4229.230666
31,0,4239.487076,4223.07682,4223.58964,4238.974255,4230.769127,4219.999897,4222.563999,4166.153744,4225.640922,4233.84605,4226.153743,4233.33323,4221.025538,4231.281948
32,0,4235.897332,4222.051179,4221.025538,4237.435794,4237.948614,4222.051179,4221.025538,4167.692206,4226.666563,4227.692204,4231.281948,4235.897332,4223.07682,4231.794768
33,0,4223.07682,4207.179384,4211.794769,4220.512717,4232.820409,4226.153743,4225.128102,4169.743488,4226.153743,4231.281948,4218.461435,4223.58964,4205.128102,4213.846051
34,0,4223.07682,4204.615282,4211.281948,4219.999897,4220.512717,4224.615281,4221.538358,4167.179385,4225.128102,4233.33323,4213.33323,4221.538358,4204.615282,4212.82041
35,0,4241.538358,4222.563999,4219.487076,4232.820409,4226.666563,4219.487076,4213.33323,4171.79477,4230.256307,4229.743486,4230.769127,4234.358871,4232.307589,4238.461435
36,0,4253.84605,4238.974255,4223.07682,4237.435794,4238.461435,4221.025538,4217.948615,4179.487077,4233.33323,4231.794768,4236.410153,4236.410153,4243.076819,4249.230665
37,0,4249.743486,4234.871691,4222.563999,4236.922973,4227.179384,4223.07682,4223.58964,4177.948616,4233.84605,4237.435794,4226.666563,4230.769127,4227.179384,4237.948614
38,0,4241.538358,4222.563999,4221.025538,4233.33323,4220.512717,4221.538358,4223.58964,4177.435795,4235.897332,4237.435794,4227.692204,4233.84605,4221.538358,4234.871691
39,0,4239.999896,4219.487076,4223.58964,4227.692204,4233.33323,4218.974256,4226.153743,4183.076821,4237.948614,4239.487076,4233.33323,4236.410153,4226.666563,4239.999896
40,0,4233.84605,4217.435794,4218.974256,4220.512717,4226.666563,4216.410153,4219.487076,4174.358872,4227.692204,4232.307589,4222.563999,4229.230666,4216.410153,4230.769127
41,0,4234.358871,4217.948615,4219.999897,4224.615281,4219.999897,4216.922974,4216.922974,4173.333231,4226.666563,4235.897332,4225.128102,4235.384512,4218.461435,4233.33323
42,0,4237.948614,4214.871692,4227.692204,4229.230666,4230.769127,4217.948615,4222.563999,4179.999898,4233.84605,4242.563999,4231.794768,4243.076819,4229.743486,4240.512717
43,0,4242.051178,4219.999897,4232.820409,4236.410153,4236.922973,4221.025538,4228.205025,4180.512718,4238.461435,4242.051178,4231.281948,4242.051178,4233.84605,4245.128101
44,0,4231.281948,4214.871692,4219.487076,4228.717845,4218.974256,4217.948615,4214.871692,4167.692206,4224.102461,4226.666563,4221.025538,4226.153743,4221.025538,4231.794768
45,0,4232.307589,4217.948615,4217.435794,4226.666563,4221.538358,4219.487076,4218.461435,4170.769129,4224.102461,4234.358871,4225.128102,4227.692204,4225.128102,4229.230666
46,0,4236.410153,4221.025538,4223.07682,4227.179384,4230.256307,4222.051179,4226.666563,4175.384513,4233.33323,4243.076819,4228.205025,4235.384512,4230.256307,4234.358871
47,0,4236.410153,4221.538358,4222.051179,4229.230666,4224.102461,4222.051179,4226.666563,4177.435795,4234.358871,4240.512717,4223.58964,4232.307589,4225.640922,4236.410153
48,0,4224.102461,4211.794769,4209.743487,4216.922974,4219.487076,4216.922974,4218.974256,4173.333231,4224.102461,4233.84605,4212.307589,4218.461435,4212.307589,4221.025538
49,0,4220.512717,4207.692205,4207.179384,4208.717846,4233.84605,4217.948615,4222.051179,4174.871693,4227.692204,4228.717845,4213.33323,4218.974256,4215.897333,4216.410153
50,0,4217.435794,4204.102461,4204.102461,4205.128102,4229.230666,4217.948615,4217.435794,4174.871693,4225.640922,4215.897333,4212.82041,4221.025538,4217.435794,4220.512717
51,0,4221.025538,4209.230666,4205.640923,4210.769128,4221.538358,4217.948615,4211.794769,4175.897334,4219.999897,4222.563999,4213.33323,4222.051179,4214.871692,4224.102461
52,0,4224.102461,4212.82041,4209.230666,4213.33323,4229.230666,4214.358871,4206.153743,4170.256308,4218.461435,4226.666563,4210.769128,4218.974256,4209.743487,4220.512717
53,0,4226.666563,4213.846051,4212.82041,4219.487076,4231.281948,4212.82041,4208.205025,4165.640924,4215.897333,4216.410153,4202.564,4217.948615,4208.205025,4218.974256
54,0,4228.205025,4213.33323,4216.410153,4224.102461,4224.102461,4215.384512,4213.33323,4168.717847,4212.82041,4214.871692,4193.846051,4221.025538,4205.128102,4218.974256
55,0,4229.743486,4213.846051,4215.897333,4220.512717,4227.179384,4217.435794,4214.871692,4171.79477,4213.33323,4222.051179,4198.461436,4222.051179,4201.538359,4218.461435
56,0,4230.769127,4213.846051,4215.384512,4218.974256,4225.128102,4214.358871,4214.358871,4171.281949,4216.922974,4221.538358,4208.717846,4223.58964,4209.230666,4222.563999
57,0,4227.692204,4211.281948,4211.794769,4217.435794,4217.948615,4213.846051,4213.846051,4172.30759,4219.999897,4222.051179,4208.717846,4225.128102,4216.410153,4226.666563
58,0,4230.256307,4213.846051,4212.307589,4216.410153,4226.153743,4222.051179,4218.461435,4182.05118,4229.230666,4230.256307,4212.307589,4228.205025,4217.948615,4229.743486
59,0,4229.230666,4213.846051,4211.281948,4213.33323,4229.743486,4225.640922,4221.025538,4181.538359,4231.281948,4226.666563,4213.846051,4225.640922,4213.846051,4223.58964
60,0,4230.256307,4219.487076,4214.358871,4219.487076,4230.769127,4222.563999,4226.666563,4181.538359,4231.794768,4233.84605,4214.358871,4226.153743,4217.948615,4223.58964
61,0,4227.179384,4220.512717,4214.358871,4222.051179,4234.358871,4215.897333,4223.07682,4181.025539,4229.230666,4241.025537,4210.769128,4222.051179,4219.999897,4220.512717
62,0,4227.692204,4220.512717,4213.33323,4224.102461,4236.922973,4217.435794,4218.974256,4181.538359,4230.769127,4241.538358,4213.33323,4221.538358,4221.025538,4216.922974
63,0,4218.974256,4210.769128,4207.692205,4214.358871,4225.128102,4214.871692,4206.666564,4171.281949,4221.538358,4224.102461,4204.615282,4216.410153,4212.82041,4210.256307
64,0,4224.615281,4214.871692,4212.82041,4215.897333,4225.128102,4214.358871,4210.256307,4170.769129,4220.512717,4218.461435,4206.153743,4218.461435,4215.897333,4216.410153
65,0,4229.230666,4219.487076,4213.846051,4218.974256,4225.640922,4213.846051,4218.461435,4173.846052,4220.512717,4223.07682,4210.256307,4215.897333,4217.435794,4215.897333
66,0,4231.281948,4224.615281,4213.33323,4222.563999,4226.153743,4217.948615,4223.58964,4181.025539,4226.153743,4234.871691,4214.358871,4215.384512,4224.102461,4221.025538
67,0,4226.666563,4223.07682,4215.384512,4221.538358,4227.179384,4219.999897,4219.999897,4185.640923,4229.743486,4233.33323,4213.33323,4219.487076,4228.205025,4226.666563
68,0,4232.307589,4227.692204,4222.563999,4227.179384,4239.487076,4225.128102,4230.256307,4189.230667,4237.435794,4235.897332,4213.846051,4226.153743,4229.230666,4230.769127
69,0,4236.410153,4229.230666,4221.538358,4228.205025,4244.615281,4225.640922,4234.871691,4187.692205,4237.435794,4239.487076,4212.82041,4223.07682,4223.07682,4229.230666
70,0,4237.948614,4227.179384,4221.538358,4228.717845,4230.769127,4221.025538,4224.102461,4185.128103,4233.84605,4234.871691,4215.897333,4222.563999,4225.128102,4232.820409
71,0,4231.794768,4218.974256,4217.948615,4222.051179,4212.307589,4212.82041,4208.205025,4176.922975,4222.051179,4220.512717,4211.281948,4217.435794,4221.025538,4227.692204
72,0,4227.692204,4218.461435,4210.769128,4216.922974,4219.487076,4214.871692,4209.743487,4172.30759,4213.846051,4216.922974,4204.615282,4211.794769,4212.307589,4218.974256
73,0,4227.179384,4222.051179,4211.281948,4218.974256,4236.410153,4225.128102,4222.563999,4183.076821,4225.128102,4229.230666,4206.666564,4216.922974,4213.846051,4217.948615
74,0,4226.153743,4216.410153,4214.871692,4216.922974,4231.281948,4228.205025,4230.256307,4194.871692,4236.410153,4236.410153,4211.794769,4219.487076,4218.974256,4216.410153
75,0,4226.153743,4211.281948,4213.846051,4213.33323,4223.07682,4224.615281,4229.230666,4194.871692,4235.384512,4233.84605,4213.33323,4214.358871,4217.948615,4213.846051
76,0,4218.461435,4203.589641,4208.717846,4210.256307,4229.230666,4222.051179,4221.538358,4186.666564,4227.692204,4226.666563,4206.666564,4209.743487,4206.153743,4206.666564
77,0,4217.435794,4204.615282,4211.281948,4212.307589,4228.205025,4218.974256,4219.999897,4183.589641,4227.179384,4228.205025,4205.640923,4213.846051,4207.179384,4208.205025
78,0,4228.205025,4214.871692,4213.33323,4215.384512,4210.769128,4214.871692,4215.897333,4181.538359,4222.563999,4221.025538,4210.769128,4213.846051,4218.974256,4216.922974
79,0,4243.076819,4230.256307,4215.897333,4226.666563,4217.948615,4219.487076,4217.435794,4186.153744,4228.205025,4224.102461,4220.512717,4218.974256,4234.871691,4233.33323
80,0,4234.358871,4223.58964,4209.230666,4219.487076,4231.794768,4221.538358,4214.358871,4182.564,4226.153743,4224.102461,4212.82041,4213.33323,4225.640922,4229.230666
81,0,4231.794768,4218.974256,4210.256307,4216.410153,4232.820409,4222.563999,4218.461435,4183.076821,4221.538358,4216.922974,4212.82041,4211.794769,4217.435794,4223.58964
82,0,4235.897332,4216.410153,4216.410153,4219.487076,4223.07682,4221.025538,4217.435794,4182.564,4218.974256,4214.358871,4215.384512,4216.922974,4221.025538,4227.179384
83,0,4241.025537,4217.948615,4223.58964,4223.58964,4225.128102,4221.538358,4216.410153,4184.102462,4224.615281,4236.410153,4216.922974,4223.07682,4231.281948,4237.435794
84,0,4229.743486,4211.281948,4213.33323,4213.33323,4216.410153,4217.435794,4207.179384,4176.922975,4217.948615,4238.461435,4205.128102,4210.256307,4218.461435,4226.153743
85,0,4228.205025,4214.871692,4208.717846,4212.82041,4214.871692,4217.948615,4210.256307,4180.512718,4220.512717,4228.717845,4205.640923,4208.717846,4214.871692,4218.974256
86,0,4234.871691,4217.948615,4217.948615,4214.871692,4223.07682,4218.974256,4218.461435,4187.692205,4229.230666,4225.640922,4212.82041,4216.922974,4222.051179,4224.102461
87,0,4238.974255,4218.974256,4226.666563,4217.948615,4229.230666,4222.563999,4224.102461,4191.794769,4233.33323,4232.820409,4218.461435,4222.051179,4225.128102,4232.307589
88,0,4237.948614,4218.974256,4226.153743,4219.487076,4226.153743,4221.538358,4221.538358,4189.743487,4231.281948,4229.743486,4216.410153,4222.563999,4221.025538,4231.794768
89,0,4240.512717,4221.538358,4227.692204,4222.051179,4227.179384,4219.999897,4222.563999,4189.743487,4229.743486,4225.128102,4214.871692,4225.640922,4223.58964,4232.307589
90,0,4238.461435,4217.948615,4224.102461,4219.487076,4218.461435,4218.974256,4218.974256,4186.153744,4223.58964,4222.563999,4210.769128,4221.025538,4216.410153,4227.179384
91,0,4233.33323,4219.487076,4219.487076,4219.487076,4212.82041,4221.538358,4212.82041,4178.974257,4214.358871,4218.461435,4206.153743,4215.384512,4205.640923,4219.999897
92,0,4233.33323,4222.051179,4222.051179,4218.974256,4227.692204,4222.051179,4215.384512,4181.538359,4214.358871,4218.974256,4209.230666,4219.999897,4210.256307,4222.563999
93,0,4237.435794,4220.512717,4222.563999,4216.410153,4244.615281,4222.051179,4224.102461,4190.769128,4228.205025,4228.717845,4218.461435,4225.640922,4221.538358,4232.820409
94,0,4242.051178,4226.666563,4219.999897,4219.487076,4233.84605,4222.051179,4218.974256,4192.30759,4235.384512,4233.84605,4221.538358,4225.640922,4225.640922,4238.461435
95,0,4237.948614,4229.743486,4215.897333,4217.948615,4206.153743,4216.922974,4206.666564,4182.05118,4215.897333,4219.487076,4209.230666,4217.435794,4216.410153,4229.230666
96,0,4246.666563,4237.435794,4222.563999,4223.07682,4217.948615,4222.563999,4218.974256,4186.153744,4214.871692,4225.128102,4212.82041,4221.538358,4217.948615,4234.358871
97,0,4256.922973,4245.640922,4230.256307,4229.743486,4247.179383,4229.743486,4229.230666,4194.871692,4230.769127,4231.281948,4227.692204,4233.33323,4226.666563,4246.153742
98,0,4257.435793,4249.743486,4231.794768,4233.33323,4245.128101,4229.743486,4226.666563,4199.999897,4236.922973,4226.666563,4231.794768,4241.538358,4229.230666,4248.205024
99,0,4245.640922,4237.435794,4221.025538,4224.615281,4223.07682,4226.666563,4223.58964,4195.384513,4224.615281,4224.102461,4218.974256,4232.820409,4217.435794,4234.871691
100,0,4247.692204,4238.974255,4219.487076,4225.640922,4235.897332,4233.33323,4230.769127,4197.948615,4226.153743,4234.871691,4221.025538,4234.871691,4218.461435,4235.897332
101,0,4240.512717,4233.33323,4214.871692,4216.410153,4230.256307,4229.743486,4222.563999,4194.871692,4225.640922,4226.666563,4218.461435,4235.384512,4212.307589,4230.769127
102,0,4237.948614,4230.769127,4213.846051,4215.897333,4212.307589,4223.07682,4219.999897,4192.82041,4225.128102,4224.102461,4212.307589,4232.307589,4205.640923,4225.640922
103,0,4239.999896,4233.84605,4217.948615,4221.025538,4228.717845,4227.692204,4224.615281,4192.82041,4221.538358,4233.84605,4211.281948,4231.281948,4202.564,4226.153743
104,0,4246.666563,4239.487076,4225.128102,4226.666563,4252.820409,4235.897332,4226.666563,4198.974256,4222.051179,4236.922973,4222.051179,4241.538358,4210.769128,4234.358871
105,0,4248.205024,4236.922973,4227.179384,4225.640922,4239.999896,4232.307589,4223.58964,4196.410154,4221.538358,4224.102461,4223.58964,4242.051178,4214.358871,4234.871691
106,0,4251.281947,4236.922973,4231.794768,4230.256307,4232.307589,4230.256307,4230.769127,4193.846051,4224.102461,4225.640922,4219.487076,4242.563999,4219.487076,4239.999896
107,0,4250.769127,4234.871691,4233.33323,4229.230666,4242.051178,4231.281948,4231.281948,4194.358872,4213.33323,4235.384512,4218.461435,4247.179383,4221.538358,4245.640922
108,0,4255.384511,4237.948614,4234.871691,4229.743486,4233.84605,4230.769127,4223.58964,4197.948615,4241.538358,4239.487076,4222.051179,4249.743486,4223.07682,4248.205024
109,0,4258.974255,4240.512717,4238.461435,4235.384512,4215.897333,4226.153743,4224.102461,4202.051179,4339.999894,4232.820409,4224.615281,4252.307588,4228.717845,4251.281947
110,0,4258.974255,4238.974255,4237.435794,4235.384512,4231.281948,4231.281948,4231.794768,4204.615282,4415.384507,4236.410153,4230.256307,4258.461434,4238.461435,4257.435793
111,0,4266.666562,4245.128101,4235.384512,4233.33323,4252.820409,4236.410153,4232.820409,4202.564,4408.20502,4247.179383,4238.461435,4258.974255,4245.640922,4262.563998
112,0,4278.974254,4259.487075,4237.948614,4238.461435,4244.615281,4228.205025,4230.769127,4198.461436,4389.230662,4236.410153,4238.974255,4254.35887,4246.153742,4270.256306
113,0,4282.563998,4257.948614,4244.10246,4241.025537,4233.33323,4223.58964,4231.281948,4200.512718,4402.051174,4230.256307,4234.358871,4256.410152,4245.128101,4279.999895
114,0,4281.025536,4244.615281,4239.487076,4233.33323,4233.33323,4227.179384,4226.153743,4198.974256,4398.461431,4240.512717,4232.820409,4256.922973,4248.205024,4286.153741
115,0,4302.563997,4257.948614,4235.384512,4237.948614,4233.84605,4230.256307,4224.102461,4199.487077,4387.17938,4249.230665,4245.128101,4262.051178,4269.743485,4310.769125
116,0,4324.615279,4272.307588,4235.384512,4241.025537,4225.640922,4225.640922,4218.461435,4192.30759,4375.384508,4226.153743,4248.205024,4262.563998,4278.461434,4339.999894
117,0,4351.794765,4280.512716,4249.230665,4247.179383,4227.179384,4226.153743,4221.025538,4192.30759,4377.43579,4221.538358,4255.384511,4270.769126,4290.769126,4376.92297
118,0,4380.512713,4288.717844,4259.487075,4255.897332,4228.717845,4223.58964,4222.051179,4193.333231,4381.025534,4235.384512,4261.538357,4279.487075,4306.153741,4404.615277
119,0,4404.102456,4305.64092,4265.640921,4266.153742,4232.820409,4224.615281,4221.538358,4194.871692,4383.076816,4242.051178,4264.10246,4287.692203,4313.333228,4426.666558
120,0,4408.20502,4298.974254,4263.589639,4258.461434,4224.615281,4224.102461,4215.384512,4192.30759,4376.410149,4228.205025,4260.512716,4283.589639,4309.743484,4436.410148
121,0,4419.487071,4296.410151,4263.076819,4260.512716,4219.487076,4220.512717,4221.538358,4195.384513,4377.43579,4221.538358,4265.128101,4281.025536,4321.025535,4449.743481
122,0,4423.076815,4299.487074,4259.999896,4262.563998,4218.461435,4215.384512,4220.512717,4188.205026,4369.230662,4214.358871,4259.487075,4277.948613,4315.38451,4449.23066
123,0,4423.589635,4304.615279,4264.10246,4264.61528,4226.153743,4218.974256,4218.461435,4186.666564,4367.17938,4215.384512,4263.076819,4285.640921,4316.410151,4454.358865
124,0,4428.20502,4308.717843,4271.794767,4265.640921,4232.307589,4221.025538,4219.999897,4193.846051,4374.871688,4227.179384,4275.384511,4293.333228,4335.89733,4465.640916
125,0,4435.897327,4312.307587,4277.948613,4269.743485,4234.358871,4222.051179,4226.153743,4201.025538,4382.563995,4237.435794,4283.076818,4299.487074,4344.102458,4468.205019
126,0,4429.230661,4306.666561,4279.999895,4266.666562,4234.358871,4223.58964,4225.640922,4199.999897,4380.512713,4236.410153,4281.538357,4301.025536,4335.384509,4460.512711
127,0,4415.897328,4304.615279,4276.410152,4263.589639,4243.076819,4227.179384,4224.615281,4198.461436,4379.999893,4235.897332,4278.974254,4296.922972,4332.820407,4450.256301
128,0,4394.871687,4302.563997,4265.128101,4262.563998,4237.948614,4222.563999,4222.563999,4196.410154,4376.410149,4224.102461,4268.717844,4283.589639,4315.89733,4423.589635
0,0,4374.358867,4291.794767,4255.897332,4259.487075,4228.717845,4219.487076,4221.538358,4192.82041,4366.66656,4213.846051,4257.948614,4272.820408,4291.794767,4393.846046
1,0,4368.717842,4287.179382,4257.948614,4259.487075,4237.948614,4223.58964,4221.025538,4191.794769,4366.153739,4228.205025,4257.948614,4271.794767,4288.717844,4381.538354
2,0,4358.461432,4281.025536,4252.820409,4253.333229,4236.410153,4222.563999,4210.769128,4190.769128,4367.17938,4236.410153,4252.820409,4265.640921,4286.153741,4368.205021
3,0,4346.15374,4273.333229,4250.769127,4249.743486,4228.717845,4218.461435,4210.769128,4196.922974,4369.230662,4230.769127,4250.256306,4266.153742,4280.512716,4355.384509
4,0,4334.871689,4268.205024,4253.333229,4248.717845,4227.179384,4216.922974,4216.410153,4193.333231,4362.563996,4222.563999,4250.256306,4267.692203,4272.820408,4343.076817
5,0,4329.743484,4270.256306,4254.35887,4249.230665,4233.33323,4221.538358,4219.487076,4188.205026,4356.92297,4223.07682,4250.769127,4268.205024,4269.743485,4334.358868
6,0,4315.89733,4263.076819,4246.153742,4241.538358,4239.487076,4222.563999,4214.358871,4184.615282,4351.794765,4220.512717,4244.615281,4259.487075,4265.128101,4320.512715
7,0,4306.666561,4258.974255,4242.051178,4243.076819,4239.487076,4223.58964,4216.922974,4189.230667,4354.871688,4229.230666,4239.999896,4253.84605,4259.999896,4307.692202
8,0,4287.692203,4247.692204,4230.769127,4235.384512,4221.538358,4220.512717,4212.82041,4190.256308,4352.307586,4228.205025,4226.666563,4239.999896,4241.538358,4281.538357
9,0,4279.999895,4250.769127,4230.256307,4233.84605,4232.820409,4226.666563,4221.538358,4199.999897,4358.974252,4233.84605,4230.256307,4242.051178,4242.563999,4274.87169
10,0,4280.512716,4255.384511,4238.461435,4235.897332,4254.35887,4229.230666,4227.692204,4203.07682,4364.102457,4239.999896,4241.025537,4252.307588,4253.333229,4280.512716
11,0,4278.461434,4251.281947,4238.974255,4236.410153,4244.10246,4223.58964,4223.07682,4201.538359,4362.563996,4243.076819,4241.538358,4256.922973,4252.820409,4276.922972
12,0,4263.589639,4239.999896,4230.256307,4229.743486,4226.666563,4218.461435,4213.33323,4195.384513,4349.743483,4233.33323,4228.205025,4245.640922,4235.897332,4258.974255
13,0,4256.410152,4241.538358,4230.769127,4231.281948,4237.435794,4222.563999,4216.922974,4195.384513,4345.640919,4231.794768,4226.153743,4241.538358,4232.307589,4249.230665
14,0,4241.025537,4230.256307,4223.58964,4220.512717,4233.33323,4219.487076,4209.743487,4190.256308,4337.948612,4228.717845,4221.025538,4233.33323,4225.128102,4234.871691
15,0,4234.358871,4221.025538,4216.922974,4213.846051,4221.025538,4216.922974,4202.564,4185.128103,4331.794766,4226.666563,4219.999897,4229.230666,4219.999897,4225.128102
16,0,4246.666563,4232.307589,4228.717845,4226.153743,4231.281948,4222.051179,4211.794769,4191.794769,4339.487073,4234.871691,4229.743486,4241.538358,4229.230666,4229.743486
17,0,4252.820409,4242.051178,4239.999896,4236.922973,4246.666563,4226.153743,4219.487076,4200.512718,4346.15374,4239.999896,4231.281948,4250.769127,4235.384512,4232.820409
18,0,4240.512717,4233.33323,4229.743486,4227.692204,4240.512717,4223.58964,4215.897333,4199.487077,4336.922971,4228.205025,4219.487076,4239.487076,4221.538358,4221.025538
19,0,4229.230666,4224.615281,4216.922974,4215.384512,4231.281948,4223.58964,4218.974256,4196.410154,4328.205022,4218.974256,4212.82041,4226.666563,4207.179384,4206.153743
20,0,4231.281948,4229.230666,4223.07682,4218.461435,4238.974255,4228.205025,4232.820409,4204.102461,4338.461432,4234.871691,4221.538358,4233.33323,4211.794769,4208.717846
21,0,4227.692204,4225.640922,4222.563999,4218.461435,4235.897332,4227.179384,4227.692204,4203.07682,4339.999894,4241.025537,4225.640922,4234.358871,4215.897333,4212.82041
22,0,4219.487076,4218.974256,4214.358871,4213.846051,4229.230666,4223.07682,4214.871692,4195.897333,4326.15374,4227.179384,4221.538358,4225.640922,4215.897333,4209.230666
23,0,4214.871692,4219.999897,4213.846051,4212.307589,4231.794768,4221.025538,4215.897333,4192.82041,4317.435792,4214.871692,4213.846051,4219.999897,4211.281948,4199.487077
24,0,4225.128102,4232.307589,4224.102461,4223.07682,4237.435794,4226.153743,4230.769127,4207.179384,4332.820407,4229.230666,4216.922974,4227.692204,4215.897333,4205.128102
25,0,4219.999897,4225.128102,4215.897333,4213.33323,4230.256307,4225.128102,4229.230666,4213.33323,4330.769125,4229.230666,4208.205025,4220.512717,4206.666564,4198.461436
26,0,4209.743487,4222.563999,4207.692205,4207.692205,4235.897332,4226.153743,4227.179384,4210.769128,4316.922971,4222.563999,4198.974256,4212.307589,4197.435795,4185.640923
27,0,4202.564,4218.974256,4206.666564,4207.692205,4241.025537,4226.153743,4226.153743,4203.589641,4313.333228,4220.512717,4199.999897,4210.769128,4193.846051,4175.897334
28,0,4206.666564,4218.461435,4209.230666,4209.743487,4245.640922,4227.179384,4231.281948,4205.640923,4327.179381,4233.84605,4214.871692,4219.999897,4206.153743,4184.102462
29,0,4213.33323,4222.563999,4214.358871,4215.897333,4249.230665,4226.153743,4230.769127,4209.743487,4331.281945,4244.615281,4226.666563,4225.640922,4217.435794,4196.410154
30,0,4227.692204,4235.384512,4225.640922,4231.281948,4255.384511,4229.230666,4231.281948,4216.410153,4334.358868,4256.410152,4239.999896,4235.384512,4232.820409,4207.692205
