title:A                                                                               , recorded:01.07.20 14.12.52, sampling:128, subject:A                                                                               , labels:COUNTER INTERPOLATED AF3 F7 F3 FC5 T7 P7 O1 O2 P8 T8 FC6 F4 F8 AF4, chan:37, units:emotiv,,,,,,,,,
98,0,4214.358871,4241.538358,4223.58964,4211.281948,4205.128102,4215.897333,4216.922974,4228.717845,4178.974257,4184.102462,4223.58964,4231.794768,4213.33323,4172.820411
99,0,4213.33323,4231.281948,4219.487076,4197.435795,4212.307589,4220.512717,4219.487076,4226.666563,4171.281949,4209.743487,4214.358871,4231.281948,4207.179384,4173.846052
100,0,4212.307589,4230.769127,4214.358871,4196.922974,4219.999897,4218.974256,4221.538358,4225.128102,4188.717846,4258.461434,4212.307589,4228.205025,4197.948615,4167.179385
101,0,4217.435794,4235.897332,4217.948615,4203.589641,4212.82041,4219.487076,4227.692204,4232.307589,4200.512718,4252.820409,4221.538358,4230.769127,4202.564,4169.230667
102,0,4214.358871,4231.281948,4216.410153,4199.999897,4211.281948,4217.948615,4222.051179,4225.640922,4174.358872,4201.025538,4213.846051,4228.717845,4204.102461,4170.769129
103,0,4215.897333,4239.999896,4221.025538,4208.717846,4222.051179,4220.512717,4216.922974,4215.897333,4176.410154,4188.205026,4213.33323,4230.769127,4206.666564,4171.79477
104,0,4221.025538,4245.640922,4225.640922,4213.33323,4219.999897,4214.871692,4217.435794,4223.07682,4202.051179,4226.153743,4217.948615,4232.820409,4204.615282,4169.743488
105,0,4217.948615,4234.871691,4221.538358,4206.153743,4211.794769,4212.82041,4215.897333,4227.692204,4191.794769,4253.84605,4215.897333,4230.769127,4201.538359,4166.153744
106,0,4219.487076,4229.743486,4223.58964,4203.07682,4214.358871,4227.179384,4227.179384,4231.794768,4195.384513,4242.051178,4224.615281,4237.435794,4218.461435,4177.948616
107,0,4223.58964,4236.410153,4226.153743,4205.640923,4216.922974,4218.461435,4231.281948,4229.230666,4215.384512,4215.384512,4226.153743,4241.025537,4218.974256,4185.128103
108,0,4219.999897,4235.384512,4219.999897,4210.256307,4213.846051,4199.999897,4215.384512,4217.435794,4198.974256,4212.307589,4208.717846,4229.743486,4195.897333,4170.769129
109,0,4221.025538,4230.256307,4224.615281,4212.307589,4216.410153,4224.102461,4222.563999,4224.102461,4199.487077,4243.076819,4217.948615,4234.871691,4211.794769,4174.871693
110,0,4230.256307,4231.794768,4235.897332,4212.82041,4211.281948,4243.58964,4243.076819,4240.512717,4230.769127,4250.256306,4244.10246,4250.256306,4245.640922,4193.333231
111,0,4224.615281,4230.256307,4228.205025,4209.230666,4207.692205,4217.435794,4229.743486,4233.33323,4219.487076,4218.974256,4219.487076,4238.461435,4214.871692,4179.487077
112,0,4216.410153,4229.743486,4216.922974,4205.128102,4227.179384,4214.358871,4218.461435,4227.692204,4194.358872,4206.153743,4194.358872,4224.615281,4179.487077,4163.589642
113,0,4219.999897,4233.33323,4216.922974,4205.128102,4234.871691,4231.281948,4234.358871,4237.435794,4208.717846,4225.128102,4223.07682,4233.84605,4210.769128,4181.025539
114,0,4224.615281,4227.179384,4218.461435,4205.128102,4219.999897,4224.102461,4232.307589,4232.820409,4225.128102,4249.743486,4244.615281,4238.461435,4243.58964,4191.281949
115,0,4225.128102,4217.948615,4220.512717,4202.564,4214.358871,4218.974256,4217.435794,4226.153743,4224.102461,4260.512716,4231.794768,4235.897332,4232.820409,4185.640923
116,0,4219.487076,4218.974256,4219.487076,4201.025538,4221.025538,4220.512717,4220.512717,4233.33323,4217.948615,4251.794768,4220.512717,4234.871691,4214.871692,4186.153744
117,0,4212.82041,4222.563999,4214.358871,4203.589641,4217.948615,4211.281948,4228.205025,4233.33323,4199.487077,4235.897332,4215.897333,4222.563999,4207.179384,4178.974257
118,0,4214.358871,4220.512717,4216.922974,4203.589641,4204.102461,4214.358871,4228.205025,4230.769127,4187.692205,4217.948615,4211.794769,4202.564,4202.051179,4170.256308
119,0,4218.461435,4218.461435,4225.640922,4203.589641,4197.435795,4225.640922,4230.256307,4242.051178,4201.538359,4214.358871,4225.640922,4191.794769,4204.102461,4177.948616
120,0,4211.794769,4215.384512,4224.102461,4201.538359,4209.743487,4222.563999,4230.256307,4247.692204,4221.538358,4244.615281,4236.410153,4190.256308,4208.205025,4182.05118
121,0,4204.615282,4210.769128,4211.794769,4195.384513,4219.999897,4218.974256,4224.102461,4231.794768,4200.512718,4256.410152,4216.922974,4178.461436,4194.871692,4167.179385
122,0,4217.948615,4218.974256,4216.410153,4202.051179,4204.102461,4227.692204,4227.692204,4230.256307,4175.384513,4230.769127,4206.153743,4171.281949,4185.640923,4166.153744
123,0,4224.102461,4220.512717,4225.640922,4205.128102,4201.538359,4226.666563,4233.33323,4241.538358,4189.230667,4233.33323,4215.384512,4177.435795,4192.82041,4176.922975
124,0,4211.281948,4202.564,4219.487076,4198.461436,4221.538358,4217.948615,4228.717845,4235.897332,4200.512718,4256.410152,4222.051179,4178.461436,4201.538359,4179.487077
125,0,4211.794769,4198.974256,4219.487076,4201.025538,4218.974256,4223.07682,4229.230666,4236.922973,4188.717846,4219.999897,4219.487076,4178.461436,4194.358872,4178.461436
126,0,4225.640922,4220.512717,4228.205025,4206.153743,4212.307589,4232.820409,4237.948614,4249.743486,4181.025539,4187.179385,4210.769128,4183.076821,4183.589641,4174.358872
127,0,4219.999897,4221.538358,4218.974256,4199.487077,4217.435794,4219.487076,4229.230666,4236.410153,4180.512718,4220.512717,4205.640923,4182.564,4190.256308,4173.333231
128,0,4212.307589,4198.461436,4213.33323,4196.410154,4207.692205,4204.615282,4217.948615,4216.922974,4179.487077,4248.205024,4225.640922,4183.076821,4205.640923,4186.666564
0,0,4223.58964,4208.717846,4227.179384,4209.743487,4202.564,4214.358871,4222.051179,4220.512717,4181.538359,4228.205025,4235.897332,4188.205026,4206.666564,4189.743487
1,0,4227.692204,4232.820409,4227.692204,4221.025538,4215.897333,4217.435794,4220.512717,4217.948615,4180.512718,4212.82041,4209.230666,4184.102462,4192.30759,4176.922975
2,0,4222.563999,4223.07682,4221.538358,4211.281948,4209.230666,4208.717846,4219.999897,4217.435794,4191.281949,4228.717845,4213.33323,4189.743487,4204.102461,4186.153744
3,0,4226.153743,4208.205025,4229.230666,4199.999897,4191.794769,4212.307589,4226.153743,4230.256307,4201.538359,4232.307589,4239.999896,4205.128102,4226.666563,4203.07682
4,0,4220.512717,4211.281948,4222.051179,4206.666564,4207.179384,4202.564,4208.717846,4217.948615,4174.871693,4232.307589,4218.974256,4186.666564,4203.07682,4180.512718
5,0,4210.769128,4215.384512,4209.230666,4215.384512,4216.922974,4188.717846,4192.82041,4201.538359,4150.769129,4237.948614,4200.512718,4168.205026,4180.512718,4158.974257
6,0,4214.358871,4210.256307,4216.410153,4205.640923,4200.512718,4209.230666,4216.410153,4219.487076,4161.53836,4225.128102,4215.384512,4183.589641,4198.461436,4174.871693
7,0,4217.435794,4207.179384,4221.538358,4197.948615,4203.589641,4232.820409,4234.871691,4238.461435,4177.435795,4210.769128,4217.435794,4191.281949,4208.205025,4185.640923
8,0,4215.897333,4210.769128,4215.384512,4205.128102,4217.435794,4224.615281,4229.230666,4232.820409,4175.384513,4216.410153,4207.179384,4179.487077,4192.82041,4175.384513
9,0,4223.07682,4216.410153,4223.58964,4214.358871,4209.743487,4212.307589,4224.102461,4226.666563,4178.974257,4221.025538,4220.512717,4188.717846,4203.07682,4181.025539
10,0,4224.102461,4212.307589,4232.307589,4212.82041,4195.384513,4218.974256,4223.58964,4230.256307,4200.512718,4223.58964,4236.410153,4208.205025,4222.051179,4189.743487
11,0,4212.82041,4202.051179,4221.025538,4204.102461,4203.589641,4226.153743,4223.58964,4231.281948,4194.871692,4237.435794,4216.922974,4198.974256,4199.487077,4170.769129
12,0,4211.794769,4199.487077,4211.794769,4201.025538,4221.538358,4217.948615,4221.538358,4231.281948,4163.076821,4245.640922,4194.871692,4183.076821,4173.333231,4161.53836
13,0,4222.051179,4198.461436,4217.948615,4204.615282,4214.358871,4205.640923,4220.512717,4230.256307,4165.640924,4233.84605,4211.281948,4190.256308,4197.948615,4184.615282
14,0,4232.307589,4209.230666,4229.743486,4213.846051,4199.487077,4213.33323,4227.692204,4229.743486,4199.999897,4211.794769,4243.076819,4205.640923,4230.769127,4204.615282
15,0,4241.538358,4234.358871,4238.974255,4223.58964,4210.256307,4228.717845,4235.384512,4235.897332,4218.461435,4227.179384,4237.435794,4210.256307,4224.615281,4206.153743
16,0,4245.128101,4242.051178,4240.512717,4224.102461,4220.512717,4228.205025,4234.871691,4244.615281,4231.281948,4267.692203,4218.461435,4214.358871,4218.974256,4207.692205
17,0,4242.051178,4231.281948,4233.84605,4219.487076,4211.281948,4216.922974,4227.179384,4238.461435,4232.307589,4251.281947,4221.538358,4215.897333,4223.07682,4205.640923
18,0,4238.461435,4221.538358,4229.743486,4219.487076,4210.769128,4212.307589,4218.461435,4226.666563,4211.281948,4217.435794,4232.307589,4209.230666,4215.897333,4199.487077
19,0,4233.84605,4204.102461,4231.794768,4214.358871,4217.435794,4218.461435,4222.563999,4234.358871,4212.82041,4228.717845,4237.435794,4212.307589,4224.102461,4202.564
20,0,4228.717845,4202.051179,4230.769127,4211.794769,4216.410153,4216.410153,4229.230666,4239.999896,4222.563999,4228.205025,4228.717845,4214.871692,4231.794768,4199.999897
21,0,4235.384512,4232.307589,4233.84605,4225.128102,4214.871692,4209.743487,4225.128102,4234.358871,4221.538358,4217.435794,4229.743486,4213.33323,4221.538358,4192.30759
22,0,4242.051178,4234.871691,4238.461435,4224.615281,4210.769128,4222.563999,4229.230666,4241.538358,4241.025537,4253.84605,4245.640922,4223.07682,4228.205025,4200.512718
23,0,4236.410153,4217.435794,4235.384512,4212.82041,4203.589641,4229.230666,4236.922973,4242.051178,4249.230665,4267.179383,4237.948614,4224.102461,4233.33323,4204.615282
24,0,4235.384512,4229.743486,4236.410153,4219.999897,4203.589641,4216.410153,4232.820409,4230.256307,4225.128102,4234.871691,4223.07682,4215.384512,4218.461435,4196.410154
25,0,4243.58964,4237.948614,4241.025537,4227.692204,4204.102461,4212.307589,4230.256307,4238.461435,4225.128102,4224.102461,4237.948614,4219.999897,4224.102461,4202.051179
26,0,4241.025537,4218.974256,4234.871691,4218.461435,4214.871692,4218.974256,4232.820409,4249.230665,4239.487076,4239.487076,4246.666563,4224.615281,4232.307589,4202.051179
27,0,4234.871691,4216.922974,4230.769127,4213.846051,4224.615281,4218.974256,4232.307589,4235.897332,4222.563999,4236.410153,4221.538358,4214.358871,4214.358871,4187.179385
28,0,4236.922973,4223.58964,4236.410153,4217.948615,4210.256307,4216.410153,4229.743486,4227.692204,4205.640923,4211.281948,4212.82041,4212.82041,4210.256307,4188.717846
29,0,4236.410153,4211.281948,4235.897332,4216.410153,4193.333231,4215.897333,4226.666563,4233.33323,4205.640923,4208.205025,4231.281948,4217.948615,4219.487076,4193.846051
30,0,4237.948614,4220.512717,4235.384512,4217.435794,4190.769128,4213.846051,4228.717845,4233.33323,4205.128102,4237.435794,4233.33323,4216.922974,4217.948615,4190.769128
31,0,4243.076819,4238.461435,4239.487076,4221.025538,4200.512718,4208.717846,4227.692204,4231.281948,4217.948615,4246.666563,4226.666563,4218.461435,4222.563999,4197.435795
32,0,4239.487076,4219.999897,4234.871691,4218.461435,4211.794769,4205.128102,4214.871692,4229.743486,4224.102461,4221.538358,4230.256307,4218.974256,4225.640922,4203.589641
33,0,4236.922973,4212.82041,4231.281948,4216.410153,4206.666564,4214.871692,4213.846051,4228.205025,4208.205025,4216.922974,4231.281948,4215.384512,4215.384512,4196.922974
34,0,4242.051178,4237.948614,4235.384512,4218.974256,4202.564,4220.512717,4226.153743,4228.205025,4207.692205,4233.84605,4229.230666,4216.410153,4219.999897,4198.974256
35,0,4242.051178,4238.974255,4237.948614,4219.999897,4215.384512,4217.435794,4227.179384,4229.743486,4229.743486,4234.871691,4233.33323,4226.666563,4234.358871,4207.692205
36,0,4235.384512,4220.512717,4234.358871,4215.384512,4218.974256,4217.435794,4220.512717,4231.281948,4225.640922,4226.666563,4229.743486,4228.717845,4224.615281,4203.589641
37,0,4232.307589,4219.487076,4231.794768,4215.897333,4205.128102,4213.33323,4215.897333,4230.256307,4203.07682,4230.256307,4222.563999,4218.461435,4214.871692,4197.435795
38,0,4238.974255,4224.615281,4237.435794,4225.128102,4198.461436,4209.230666,4218.461435,4229.743486,4209.230666,4233.84605,4231.281948,4223.07682,4226.153743,4203.589641
39,0,4246.666563,4225.640922,4245.128101,4229.230666,4201.538359,4212.82041,4225.640922,4231.281948,4223.58964,4223.07682,4239.487076,4234.358871,4218.461435,4209.230666
40,0,4241.538358,4225.640922,4242.563999,4219.999897,4214.871692,4212.307589,4219.999897,4227.692204,4217.435794,4208.205025,4228.717845,4226.666563,4199.999897,4201.025538
41,0,4241.025537,4219.999897,4242.051178,4213.33323,4221.538358,4214.358871,4216.410153,4228.205025,4224.102461,4216.922974,4227.179384,4223.07682,4211.794769,4201.025538
42,0,4253.333229,4226.153743,4251.281947,4219.999897,4205.128102,4223.07682,4233.33323,4238.461435,4247.179383,4248.205024,4240.512717,4238.974255,4231.794768,4215.384512
43,0,4250.769127,4237.948614,4246.153742,4221.025538,4195.897333,4218.974256,4234.871691,4234.871691,4232.307589,4237.948614,4230.256307,4232.307589,4209.743487,4209.743487
44,0,4236.410153,4232.820409,4235.384512,4216.922974,4200.512718,4214.358871,4216.410153,4220.512717,4197.948615,4194.871692,4211.794769,4214.871692,4185.128103,4196.922974
45,0,4232.307589,4215.897333,4234.871691,4216.410153,4199.999897,4213.846051,4211.794769,4215.384512,4196.922974,4195.384513,4223.07682,4219.999897,4203.07682,4201.538359
46,0,4226.153743,4196.410154,4232.307589,4206.153743,4204.615282,4207.692205,4212.82041,4214.358871,4199.487077,4226.153743,4229.230666,4221.538358,4214.871692,4202.051179
47,0,4223.58964,4199.487077,4231.281948,4201.538359,4214.358871,4210.256307,4210.256307,4217.435794,4184.615282,4237.948614,4214.358871,4212.307589,4201.025538,4192.82041
48,0,4243.076819,4229.743486,4243.58964,4224.102461,4204.615282,4219.487076,4216.410153,4233.84605,4195.897333,4226.153743,4223.07682,4223.07682,4206.666564,4205.128102
49,0,4251.794768,4239.999896,4252.820409,4235.897332,4193.846051,4216.410153,4218.974256,4237.948614,4221.538358,4211.794769,4241.538358,4238.461435,4223.07682,4219.487076
50,0,4242.563999,4215.897333,4249.230665,4218.974256,4207.179384,4217.435794,4213.846051,4222.563999,4216.410153,4216.922974,4232.307589,4234.871691,4216.410153,4208.205025
51,0,4239.999896,4212.82041,4244.615281,4210.256307,4218.461435,4225.128102,4215.384512,4219.487076,4205.128102,4237.948614,4225.128102,4227.179384,4210.256307,4201.025538
52,0,4244.10246,4235.897332,4245.128101,4222.563999,4209.230666,4222.563999,4219.999897,4230.256307,4213.846051,4223.07682,4237.435794,4232.307589,4224.102461,4213.846051
53,0,4241.538358,4228.717845,4244.615281,4228.717845,4196.410154,4213.846051,4222.051179,4232.820409,4217.435794,4199.487077,4234.358871,4233.33323,4223.07682,4216.410153
54,0,4237.435794,4210.769128,4238.461435,4221.025538,4202.051179,4217.948615,4228.717845,4233.84605,4210.256307,4222.051179,4215.384512,4221.538358,4202.564,4202.564
55,0,4239.487076,4224.102461,4236.410153,4216.410153,4210.256307,4226.153743,4233.33323,4234.358871,4208.205025,4233.33323,4215.897333,4217.948615,4197.435795,4197.435795
56,0,4238.461435,4226.153743,4239.487076,4217.435794,4205.128102,4220.512717,4224.615281,4228.717845,4210.256307,4212.307589,4235.384512,4226.153743,4216.410153,4198.974256
57,0,4233.33323,4211.794769,4237.435794,4216.410153,4206.666564,4218.461435,4217.948615,4231.281948,4212.307589,4219.487076,4232.307589,4232.307589,4221.025538,4197.948615
58,0,4232.820409,4220.512717,4234.358871,4215.897333,4216.410153,4220.512717,4220.512717,4234.871691,4205.128102,4233.33323,4208.717846,4224.615281,4197.435795,4197.948615
59,0,4234.358871,4228.205025,4234.358871,4217.948615,4218.974256,4211.794769,4218.461435,4221.025538,4189.230667,4216.410153,4216.410153,4215.897333,4193.846051,4198.461436
60,0,4233.84605,4211.281948,4234.358871,4216.922974,4214.358871,4215.897333,4221.025538,4219.999897,4187.692205,4211.794769,4237.948614,4222.563999,4215.897333,4202.051179
61,0,4237.435794,4210.769128,4239.999896,4214.358871,4214.358871,4232.820409,4227.179384,4230.769127,4192.30759,4222.051179,4226.153743,4232.307589,4214.871692,4203.07682
62,0,4240.512717,4228.717845,4244.10246,4216.410153,4215.384512,4227.179384,4219.999897,4223.58964,4187.692205,4212.307589,4212.307589,4230.256307,4198.974256,4199.487077
63,0,4235.897332,4225.128102,4239.999896,4218.974256,4211.794769,4212.307589,4211.794769,4218.974256,4191.794769,4214.871692,4224.615281,4228.205025,4205.128102,4196.922974
64,0,4234.871691,4211.794769,4238.461435,4216.410153,4202.051179,4216.922974,4215.897333,4232.307589,4199.999897,4229.743486,4234.358871,4234.871691,4213.33323,4201.025538
65,0,4236.410153,4210.769128,4238.974255,4213.33323,4195.384513,4221.025538,4218.461435,4233.84605,4192.82041,4224.615281,4227.692204,4233.33323,4207.179384,4202.564
66,0,4236.922973,4222.051179,4240.512717,4223.07682,4208.205025,4213.33323,4212.82041,4224.615281,4190.256308,4215.384512,4228.205025,4230.256307,4209.743487,4196.410154
67,0,4248.717845,4233.84605,4250.256306,4233.84605,4220.512717,4213.846051,4216.410153,4230.256307,4216.410153,4225.128102,4234.871691,4243.58964,4220.512717,4202.564
68,0,4254.35887,4229.230666,4253.84605,4229.230666,4219.487076,4222.563999,4227.179384,4238.461435,4239.999896,4244.615281,4234.871691,4253.84605,4221.025538,4214.358871
69,0,4247.179383,4223.58964,4250.256306,4226.153743,4217.435794,4221.538358,4227.179384,4234.358871,4234.358871,4244.615281,4229.230666,4244.10246,4216.922974,4209.743487
70,0,4241.538358,4232.307589,4247.179383,4233.33323,4217.948615,4215.384512,4217.948615,4221.025538,4210.769128,4206.153743,4228.717845,4229.230666,4214.871692,4196.922974
71,0,4242.563999,4233.84605,4242.563999,4234.871691,4216.922974,4216.410153,4212.307589,4215.384512,4207.179384,4189.743487,4235.897332,4231.281948,4214.871692,4195.897333
72,0,4240.512717,4221.025538,4238.461435,4224.615281,4219.487076,4217.435794,4211.281948,4218.461435,4213.33323,4225.640922,4220.512717,4235.897332,4208.717846,4198.974256
73,0,4236.410153,4211.794769,4237.948614,4211.794769,4222.563999,4214.871692,4206.666564,4217.948615,4192.82041,4235.897332,4198.974256,4229.743486,4193.846051,4196.410154
74,0,4239.487076,4210.256307,4242.051178,4211.281948,4211.794769,4222.051179,4212.307589,4222.051179,4185.128103,4207.692205,4218.974256,4232.307589,4205.640923,4197.435795
75,0,4248.717845,4223.58964,4251.794768,4225.128102,4204.615282,4227.692204,4225.128102,4230.256307,4216.922974,4207.179384,4248.717845,4247.692204,4229.743486,4204.615282
76,0,4251.281947,4234.358871,4254.35887,4226.666563,4211.794769,4223.07682,4222.563999,4232.820409,4237.435794,4242.051178,4240.512717,4251.281947,4225.640922,4208.717846
77,0,4243.58964,4224.102461,4245.640922,4216.410153,4222.051179,4221.538358,4215.897333,4228.717845,4225.640922,4256.922973,4218.461435,4240.512717,4213.846051,4205.128102
78,0,4240.512717,4218.974256,4239.487076,4222.051179,4222.563999,4224.102461,4216.410153,4223.58964,4215.384512,4228.205025,4220.512717,4234.871691,4215.384512,4200.512718
79,0,4241.025537,4227.179384,4242.563999,4232.307589,4217.948615,4219.487076,4216.922974,4223.07682,4212.82041,4207.692205,4230.769127,4233.33323,4213.33323,4198.461436
80,0,4242.051178,4230.769127,4246.153742,4231.794768,4224.615281,4218.974256,4217.435794,4229.743486,4217.948615,4227.692204,4233.84605,4234.358871,4218.461435,4203.07682
81,0,4244.615281,4234.871691,4249.230665,4227.692204,4232.820409,4225.128102,4221.538358,4229.743486,4228.205025,4240.512717,4232.820409,4239.999896,4222.051179,4211.281948
82,0,4246.153742,4228.717845,4249.743486,4220.512717,4232.307589,4227.692204,4221.538358,4226.666563,4224.615281,4225.640922,4231.281948,4237.948614,4201.025538,4209.230666
83,0,4241.025537,4214.871692,4244.615281,4214.871692,4226.153743,4226.153743,4217.435794,4229.230666,4212.307589,4231.281948,4230.769127,4231.281948,4190.256308,4197.948615
84,0,4238.974255,4221.538358,4244.615281,4217.948615,4219.487076,4225.128102,4217.948615,4225.640922,4209.230666,4246.666563,4228.717845,4231.794768,4203.07682,4201.538359
85,0,4240.512717,4228.717845,4245.640922,4217.435794,4211.794769,4222.563999,4217.948615,4220.512717,4206.666564,4238.974255,4228.717845,4234.358871,4198.974256,4210.769128
86,0,4239.487076,4220.512717,4241.538358,4212.82041,4211.281948,4218.974256,4217.948615,4227.179384,4205.640923,4231.794768,4233.33323,4234.871691,4191.281949,4208.205025
87,0,4241.025537,4227.692204,4241.025537,4218.974256,4230.256307,4225.128102,4224.102461,4226.666563,4216.410153,4235.384512,4237.435794,4238.974255,4197.948615,4208.205025
88,0,4243.076819,4238.461435,4245.128101,4221.538358,4249.230665,4232.307589,4227.179384,4218.461435,4224.615281,4233.33323,4233.84605,4240.512717,4192.82041,4211.281948
89,0,4239.999896,4228.205025,4243.076819,4212.307589,4247.179383,4229.743486,4222.563999,4223.58964,4221.025538,4234.358871,4225.640922,4238.974255,4182.564,4211.794769
90,0,4241.025537,4225.128102,4244.615281,4212.307589,4227.692204,4222.563999,4219.999897,4234.871691,4224.615281,4251.281947,4228.717845,4241.538358,4199.999897,4213.846051
91,0,4243.58964,4232.820409,4247.692204,4218.461435,4213.846051,4217.435794,4218.974256,4229.743486,4225.640922,4252.820409,4237.435794,4238.974255,4210.256307,4206.666564
92,0,4238.974255,4229.230666,4239.999896,4216.922974,4215.384512,4216.922974,4216.410153,4220.512717,4204.615282,4231.794768,4233.33323,4231.281948,4191.794769,4196.410154
93,0,4234.871691,4225.128102,4235.897332,4214.358871,4225.128102,4220.512717,4212.82041,4221.025538,4191.281949,4236.410153,4222.563999,4228.717845,4184.102462,4203.589641
94,0,4242.563999,4232.820409,4247.179383,4219.487076,4231.281948,4228.717845,4216.922974,4228.205025,4215.897333,4261.025537,4234.358871,4237.948614,4207.179384,4215.897333
95,0,4246.666563,4236.410153,4254.35887,4222.051179,4228.205025,4230.256307,4223.58964,4236.410153,4247.692204,4258.461434,4251.281947,4249.743486,4218.461435,4214.871692
96,0,4238.461435,4229.230666,4244.615281,4217.435794,4230.256307,4226.153743,4223.58964,4239.999896,4245.640922,4241.538358,4244.10246,4246.153742,4207.179384,4208.717846
97,0,4235.897332,4228.717845,4235.897332,4215.384512,4232.820409,4225.128102,4218.461435,4233.33323,4227.692204,4245.128101,4229.743486,4238.461435,4207.692205,4212.307589
98,0,4241.538358,4234.871691,4242.563999,4216.922974,4226.153743,4225.640922,4216.410153,4228.717845,4228.717845,4251.794768,4233.84605,4245.128101,4217.435794,4218.461435
99,0,4241.538358,4228.205025,4249.743486,4216.410153,4229.743486,4229.230666,4223.58964,4239.487076,4239.487076,4252.307588,4241.538358,4246.153742,4216.922974,4212.307589
100,0,4235.897332,4222.563999,4243.58964,4213.846051,4231.794768,4228.717845,4231.281948,4246.153742,4238.461435,4259.487075,4235.897332,4237.948614,4214.871692,4207.692205
101,0,4235.897332,4227.179384,4236.410153,4212.82041,4215.384512,4218.461435,4222.563999,4233.84605,4231.794768,4264.61528,4228.205025,4242.051178,4216.922974,4217.435794
102,0,4238.461435,4225.128102,4237.948614,4216.410153,4211.281948,4216.922974,4212.82041,4227.179384,4226.666563,4258.974255,4231.794768,4245.640922,4218.461435,4217.435794
103,0,4237.948614,4215.384512,4242.051178,4216.410153,4221.025538,4230.769127,4222.051179,4234.358871,4225.128102,4251.281947,4235.384512,4238.974255,4215.897333,4203.07682
104,0,4235.384512,4213.846051,4238.461435,4206.666564,4220.512717,4232.820409,4227.692204,4235.897332,4220.512717,4246.666563,4230.256307,4232.307589,4213.846051,4198.461436
105,0,4234.358871,4222.563999,4233.33323,4207.179384,4227.179384,4225.640922,4216.922974,4228.717845,4216.410153,4243.076819,4228.205025,4230.769127,4220.512717,4201.025538
106,0,4236.410153,4229.743486,4239.487076,4218.461435,4235.897332,4229.743486,4216.410153,4230.256307,4226.666563,4247.179383,4233.84605,4236.410153,4230.769127,4204.102461
107,0,4230.256307,4213.846051,4242.051178,4212.82041,4221.025538,4228.205025,4221.538358,4236.410153,4231.794768,4256.922973,4234.358871,4241.025537,4223.07682,4204.102461
108,0,4222.563999,4198.461436,4231.281948,4204.102461,4208.717846,4221.538358,4217.435794,4233.84605,4220.512717,4264.10246,4233.84605,4234.871691,4215.384512,4198.461436
109,0,4228.205025,4210.256307,4230.256307,4214.871692,4212.307589,4225.640922,4214.871692,4229.743486,4217.948615,4260.512716,4232.820409,4230.769127,4219.999897,4199.999897
110,0,4228.717845,4214.358871,4233.33323,4219.999897,4214.871692,4230.769127,4218.974256,4231.794768,4221.025538,4250.256306,4234.871691,4238.974255,4221.025538,4205.128102
111,0,4217.435794,4202.051179,4223.58964,4208.717846,4215.897333,4227.179384,4215.384512,4228.205025,4209.743487,4248.205024,4236.922973,4236.410153,4216.922974,4198.974256
112,0,4216.922974,4206.153743,4212.82041,4204.615282,4216.922974,4223.58964,4205.128102,4214.871692,4188.205026,4251.281947,4223.58964,4218.461435,4210.256307,4192.30759
113,0,4223.07682,4207.692205,4213.846051,4207.179384,4223.58964,4223.58964,4205.128102,4210.256307,4175.897334,4251.281947,4213.33323,4219.487076,4207.179384,4195.384513
114,0,4224.615281,4205.128102,4220.512717,4211.794769,4230.769127,4226.153743,4214.871692,4222.563999,4188.717846,4247.179383,4232.307589,4218.461435,4220.512717,4201.538359
