title:C                                                                               , recorded:01.07.20 13.20.14, sampling:128, subject:C                                                                               , labels:COUNTER INTERPOLATED AF3 F7 F3 FC5 T7 P7 O1 O2 P8 T8 FC6 F4 F8 AF4, chan:37, units:emotiv,,,,,,,,,
86,0,4230.769127,4212.307589,4229.230666,4231.794768,4248.205024,4238.974255,4232.307589,4226.153743,4220.512717,4215.384512,4246.153742,4169.743488,4240.512717,4215.384512
87,0,4230.769127,4218.461435,4234.358871,4243.076819,4236.922973,4236.922973,4226.666563,4225.128102,4218.974256,4216.410153,4243.076819,4176.410154,4237.948614,4224.102461
88,0,4231.794768,4219.999897,4234.871691,4240.512717,4241.538358,4232.820409,4219.487076,4225.128102,4217.948615,4211.281948,4241.025537,4179.487077,4236.410153,4223.07682
89,0,4236.410153,4217.435794,4235.897332,4235.384512,4246.666563,4231.281948,4218.461435,4224.615281,4218.461435,4211.794769,4241.025537,4177.948616,4235.897332,4219.999897
90,0,4239.487076,4218.461435,4239.999896,4237.435794,4244.10246,4232.307589,4220.512717,4224.102461,4215.384512,4224.615281,4239.487076,4177.948616,4238.461435,4223.58964
91,0,4238.974255,4226.666563,4239.999896,4241.538358,4244.615281,4236.410153,4221.025538,4220.512717,4206.153743,4226.666563,4239.999896,4178.974257,4239.999896,4227.179384
92,0,4244.615281,4235.384512,4237.435794,4247.179383,4246.153742,4232.820409,4219.487076,4217.948615,4203.589641,4221.025538,4244.10246,4181.025539,4239.487076,4230.769127
93,0,4236.410153,4227.692204,4226.666563,4238.974255,4236.410153,4217.948615,4208.205025,4214.871692,4198.974256,4205.640923,4236.410153,4168.717847,4234.871691,4221.025538
94,0,4227.179384,4223.58964,4222.051179,4230.769127,4243.076819,4224.102461,4203.589641,4216.410153,4195.897333,4199.487077,4230.769127,4164.102462,4232.307589,4214.358871
95,0,4228.205025,4229.230666,4224.102461,4235.384512,4248.717845,4240.512717,4214.358871,4223.07682,4202.564,4210.256307,4234.871691,4170.769129,4233.33323,4215.384512
96,0,4230.256307,4234.358871,4230.769127,4242.051178,4242.051178,4239.487076,4232.820409,4231.794768,4214.358871,4229.230666,4242.563999,4176.922975,4241.025537,4219.487076
97,0,4226.666563,4232.820409,4227.179384,4233.84605,4248.717845,4230.769127,4228.205025,4229.743486,4211.794769,4233.33323,4244.10246,4174.358872,4243.58964,4218.974256
98,0,4230.769127,4237.948614,4223.58964,4233.33323,4257.948614,4234.871691,4217.948615,4226.153743,4205.640923,4225.640922,4248.205024,4178.974257,4243.58964,4224.615281
99,0,4230.769127,4236.410153,4226.153743,4236.922973,4242.051178,4232.307589,4217.435794,4223.58964,4203.589641,4207.692205,4245.640922,4183.589641,4242.051178,4222.051179
100,0,4234.871691,4235.897332,4234.871691,4239.999896,4233.84605,4225.640922,4225.640922,4227.179384,4208.717846,4218.974256,4246.153742,4189.230667,4245.640922,4221.538358
101,0,4239.999896,4236.922973,4230.256307,4240.512717,4225.128102,4222.051179,4218.461435,4227.179384,4207.179384,4239.487076,4239.999896,4183.589641,4242.563999,4218.974256
102,0,4242.051178,4237.948614,4225.128102,4243.076819,4226.666563,4226.666563,4213.33323,4222.051179,4205.640923,4228.717845,4235.384512,4178.974257,4236.922973,4217.435794
103,0,4238.461435,4237.435794,4231.794768,4238.461435,4256.922973,4232.820409,4219.487076,4221.025538,4206.153743,4211.794769,4239.487076,4184.615282,4236.410153,4217.435794
104,0,4238.974255,4238.461435,4236.410153,4232.307589,4262.051178,4233.84605,4220.512717,4224.615281,4205.128102,4224.615281,4239.487076,4187.179385,4236.922973,4217.435794
105,0,4238.974255,4235.897332,4228.717845,4234.871691,4218.461435,4224.102461,4209.743487,4220.512717,4201.025538,4227.692204,4232.307589,4181.025539,4234.358871,4215.384512
106,0,4241.538358,4240.512717,4228.717845,4242.563999,4212.307589,4225.640922,4213.846051,4214.871692,4202.564,4211.794769,4236.922973,4186.666564,4237.435794,4220.512717
107,0,4238.974255,4241.025537,4225.128102,4234.358871,4247.692204,4234.871691,4223.07682,4216.922974,4205.640923,4202.051179,4238.974255,4186.666564,4237.435794,4217.435794
108,0,4227.179384,4226.153743,4209.743487,4218.974256,4248.717845,4227.179384,4210.256307,4216.922974,4202.564,4193.846051,4227.179384,4174.358872,4226.666563,4202.564
109,0,4226.153743,4225.640922,4209.743487,4225.128102,4231.794768,4218.974256,4205.640923,4217.435794,4205.128102,4201.025538,4228.717845,4181.538359,4226.666563,4206.153743
110,0,4228.717845,4233.33323,4217.948615,4233.33323,4231.794768,4226.153743,4216.410153,4221.538358,4210.769128,4216.922974,4235.897332,4190.769128,4233.84605,4213.846051
111,0,4235.384512,4235.897332,4223.07682,4236.410153,4233.33323,4233.33323,4226.666563,4228.205025,4215.384512,4218.974256,4241.538358,4190.769128,4236.410153,4216.922974
112,0,4243.076819,4234.358871,4224.102461,4240.512717,4230.256307,4228.717845,4226.666563,4227.692204,4213.846051,4212.307589,4243.58964,4195.897333,4235.384512,4221.538358
113,0,4248.205024,4238.461435,4228.205025,4242.563999,4257.435793,4232.307589,4231.281948,4228.717845,4219.487076,4224.102461,4244.615281,4209.743487,4238.974255,4233.84605
114,0,4244.10246,4234.871691,4224.102461,4235.897332,4269.743485,4237.948614,4228.205025,4227.692204,4224.615281,4222.051179,4239.487076,4211.794769,4237.948614,4231.281948
115,0,4243.076819,4227.179384,4218.461435,4232.820409,4234.358871,4230.256307,4219.487076,4225.640922,4219.487076,4209.743487,4234.871691,4206.153743,4233.33323,4222.051179
116,0,4238.974255,4222.051179,4217.435794,4232.820409,4209.230666,4219.999897,4212.307589,4223.58964,4208.205025,4205.128102,4230.256307,4194.871692,4229.230666,4221.538358
117,0,4240.512717,4230.769127,4228.205025,4238.461435,4232.307589,4228.717845,4221.025538,4228.205025,4214.358871,4208.717846,4236.410153,4197.948615,4231.281948,4231.794768
118,0,4242.051178,4231.281948,4230.769127,4232.307589,4253.333229,4234.358871,4229.743486,4228.205025,4222.563999,4211.281948,4234.358871,4205.640923,4228.205025,4225.128102
119,0,4229.743486,4211.794769,4219.999897,4219.999897,4248.205024,4226.666563,4226.153743,4223.07682,4215.897333,4213.33323,4222.051179,4198.461436,4219.487076,4207.692205
120,0,4214.871692,4196.410154,4210.256307,4217.948615,4232.307589,4220.512717,4212.307589,4218.461435,4205.640923,4196.410154,4216.410153,4188.205026,4215.384512,4204.615282
121,0,4225.640922,4213.846051,4219.487076,4228.717845,4232.307589,4231.281948,4219.487076,4222.051179,4209.743487,4191.281949,4229.743486,4204.102461,4224.615281,4218.461435
122,0,4234.871691,4226.153743,4224.615281,4232.307589,4233.84605,4232.307589,4226.666563,4226.153743,4217.435794,4209.743487,4235.384512,4213.846051,4228.717845,4218.461435
123,0,4226.666563,4218.974256,4222.051179,4232.820409,4226.666563,4226.666563,4221.025538,4226.153743,4217.435794,4213.33323,4230.256307,4205.640923,4225.640922,4210.769128
124,0,4224.102461,4217.948615,4221.025538,4233.84605,4231.281948,4229.743486,4220.512717,4221.538358,4212.307589,4197.948615,4226.666563,4201.025538,4224.615281,4208.205025
125,0,4235.897332,4231.794768,4225.128102,4235.384512,4248.205024,4232.307589,4230.769127,4224.102461,4218.461435,4207.692205,4232.307589,4206.153743,4228.205025,4215.384512
126,0,4245.640922,4241.025537,4231.281948,4242.051178,4244.615281,4227.692204,4231.281948,4228.717845,4226.153743,4233.84605,4241.538358,4210.256307,4237.435794,4229.230666
127,0,4243.076819,4234.358871,4230.256307,4242.051178,4224.615281,4224.615281,4221.025538,4220.512717,4216.410153,4225.128102,4238.974255,4201.538359,4239.487076,4230.769127
128,0,4234.871691,4225.128102,4222.563999,4232.820409,4221.538358,4221.538358,4213.33323,4214.358871,4200.512718,4196.410154,4228.717845,4187.692205,4230.256307,4219.999897
0,0,4229.230666,4222.051179,4219.487076,4230.769127,4228.205025,4218.461435,4211.794769,4218.974256,4202.051179,4194.871692,4223.58964,4184.102462,4224.615281,4215.384512
1,0,4235.897332,4229.230666,4228.205025,4241.025537,4236.922973,4227.179384,4225.640922,4225.128102,4211.794769,4214.871692,4232.820409,4196.410154,4232.820409,4224.615281
2,0,4229.743486,4220.512717,4218.461435,4230.256307,4229.743486,4227.179384,4218.974256,4221.025538,4206.153743,4198.974256,4227.692204,4189.230667,4226.153743,4213.846051
3,0,4222.563999,4213.846051,4208.717846,4220.512717,4211.281948,4222.051179,4205.640923,4221.025538,4206.666564,4191.794769,4221.538358,4176.410154,4219.999897,4204.615282
4,0,4225.128102,4220.512717,4217.435794,4232.307589,4207.692205,4224.102461,4212.307589,4224.102461,4215.384512,4213.33323,4229.230666,4181.025539,4230.256307,4212.82041
5,0,4227.692204,4223.07682,4220.512717,4236.410153,4231.281948,4225.640922,4223.07682,4224.615281,4214.358871,4210.769128,4233.33323,4190.256308,4232.820409,4217.435794
6,0,4221.538358,4213.846051,4208.205025,4221.025538,4232.820409,4222.051179,4214.871692,4222.051179,4205.128102,4191.281949,4224.615281,4185.640923,4222.051179,4209.743487
7,0,4225.640922,4221.538358,4213.846051,4225.640922,4217.435794,4229.230666,4219.487076,4228.205025,4218.974256,4209.230666,4226.666563,4190.769128,4227.179384,4214.358871
8,0,4226.666563,4227.179384,4219.487076,4235.384512,4222.051179,4233.33323,4229.230666,4230.769127,4227.692204,4216.410153,4227.692204,4197.435795,4230.769127,4214.358871
9,0,4222.563999,4221.538358,4216.410153,4232.820409,4239.999896,4233.84605,4233.33323,4228.717845,4218.974256,4198.974256,4224.615281,4199.999897,4224.102461,4209.230666
10,0,4219.487076,4211.794769,4209.743487,4222.563999,4235.384512,4232.307589,4226.666563,4225.128102,4211.794769,4198.461436,4223.07682,4195.384513,4223.58964,4209.230666
11,0,4214.871692,4203.589641,4207.179384,4219.487076,4216.922974,4225.128102,4217.435794,4219.999897,4211.794769,4201.538359,4217.435794,4191.281949,4222.051179,4206.153743
12,0,4209.743487,4196.922974,4213.33323,4225.640922,4206.153743,4221.538358,4219.487076,4217.435794,4209.230666,4188.717846,4211.794769,4195.897333,4210.256307,4194.358872
13,0,4225.128102,4203.589641,4228.205025,4235.897332,4216.922974,4230.256307,4231.281948,4226.153743,4211.281948,4195.897333,4228.717845,4215.897333,4221.025538,4206.666564
14,0,4244.10246,4210.769128,4231.281948,4233.84605,4231.281948,4231.794768,4231.794768,4232.307589,4217.435794,4217.435794,4245.128101,4232.820409,4247.692204,4237.948614
15,0,4252.307588,4207.692205,4229.743486,4226.666563,4232.307589,4227.179384,4225.128102,4229.743486,4216.410153,4222.051179,4243.076819,4237.435794,4258.461434,4262.051178
16,0,4261.025537,4207.179384,4235.897332,4230.769127,4221.025538,4226.153743,4224.102461,4227.692204,4216.922974,4219.487076,4243.076819,4245.640922,4258.461434,4274.35887
17,0,4266.153742,4204.615282,4237.435794,4232.307589,4212.307589,4223.07682,4222.051179,4228.717845,4217.435794,4206.153743,4247.179383,4250.256306,4259.487075,4277.948613
18,0,4263.076819,4202.564,4236.410153,4228.205025,4215.384512,4220.512717,4221.538358,4231.281948,4217.948615,4200.512718,4246.153742,4247.179383,4259.487075,4279.999895
19,0,4262.051178,4204.615282,4236.922973,4228.717845,4221.025538,4224.102461,4228.717845,4231.794768,4223.07682,4217.948615,4242.051178,4242.563999,4258.974255,4278.974254
20,0,4268.205024,4209.230666,4241.025537,4238.461435,4228.717845,4235.897332,4248.205024,4237.435794,4234.358871,4229.230666,4247.179383,4246.666563,4265.640921,4277.948613
21,0,4258.974255,4202.564,4237.435794,4236.410153,4226.666563,4238.974255,4248.205024,4238.974255,4236.922973,4216.922974,4243.58964,4237.948614,4268.205024,4266.153742
22,0,4258.461434,4206.153743,4234.871691,4232.820409,4226.153743,4232.307589,4233.33323,4235.384512,4233.33323,4216.410153,4239.487076,4229.743486,4271.281947,4268.717844
23,0,4273.846049,4218.974256,4237.435794,4237.948614,4228.717845,4225.128102,4225.128102,4227.692204,4228.205025,4214.358871,4244.10246,4234.358871,4274.35887,4285.1281
24,0,4294.358869,4229.743486,4249.230665,4250.256306,4226.666563,4226.666563,4225.640922,4228.717845,4228.205025,4212.307589,4255.384511,4247.692204,4284.102459,4307.179382
25,0,4302.563997,4231.794768,4249.230665,4247.179383,4215.897333,4226.666563,4219.487076,4227.692204,4225.128102,4210.256307,4252.820409,4250.256306,4291.281946,4316.410151
26,0,4311.794766,4239.999896,4248.205024,4245.128101,4216.922974,4226.153743,4223.07682,4221.538358,4221.025538,4205.640923,4250.256306,4253.84605,4297.435792,4330.769125
27,0,4323.076817,4245.640922,4252.820409,4251.281947,4211.794769,4224.102461,4221.538358,4216.922974,4213.846051,4197.435795,4251.281947,4257.948614,4303.076818,4346.66656
28,0,4338.974253,4255.384511,4261.538357,4256.410152,4212.307589,4228.717845,4219.487076,4221.025538,4213.846051,4203.07682,4255.897332,4268.717844,4308.205023,4357.948611
29,0,4344.615278,4261.025537,4258.461434,4250.256306,4226.666563,4228.717845,4217.948615,4220.512717,4219.487076,4204.102461,4254.35887,4271.794767,4304.615279,4358.461432
30,0,4341.025535,4261.538357,4257.435793,4252.820409,4223.58964,4226.666563,4217.948615,4214.871692,4225.128102,4209.230666,4252.307588,4270.256306,4303.076818,4361.538355
31,0,4340.512714,4259.999896,4257.948614,4255.384511,4210.769128,4226.666563,4215.897333,4214.358871,4219.999897,4206.153743,4251.794768,4275.384511,4307.179382,4363.589637
32,0,4331.794766,4252.820409,4245.640922,4241.025537,4219.487076,4223.58964,4207.692205,4212.307589,4207.692205,4185.640923,4250.769127,4273.333229,4302.563997,4349.230663
33,0,4323.589638,4251.794768,4239.999896,4235.897332,4224.102461,4221.538358,4205.128102,4214.358871,4215.384512,4197.435795,4255.384511,4270.769126,4298.461433,4343.076817
34,0,4331.281945,4265.128101,4258.974255,4255.897332,4214.358871,4232.307589,4227.692204,4227.692204,4235.384512,4230.769127,4263.076819,4287.692203,4303.589638,4356.92297
35,0,4328.205022,4262.563998,4266.153742,4260.512716,4222.051179,4238.461435,4244.10246,4232.820409,4234.358871,4232.820409,4258.461434,4296.922972,4302.051177,4354.871688
36,0,4297.948613,4234.871691,4237.948614,4230.256307,4238.461435,4231.794768,4226.666563,4223.07682,4222.051179,4215.384512,4245.128101,4275.384511,4287.179382,4321.025535
37,0,4285.640921,4230.256307,4227.692204,4222.563999,4234.871691,4230.769127,4222.563999,4226.666563,4229.230666,4218.974256,4249.230665,4269.743485,4282.563998,4304.615279
38,0,4287.179382,4233.33323,4238.461435,4237.948614,4218.461435,4230.769127,4231.794768,4231.794768,4234.871691,4216.410153,4253.333229,4278.461434,4283.589639,4304.102459
39,0,4277.948613,4223.58964,4240.512717,4237.435794,4225.640922,4232.820409,4232.820409,4228.205025,4230.769127,4218.461435,4251.794768,4282.563998,4282.051177,4303.076818
40,0,4268.717844,4219.487076,4231.794768,4225.640922,4247.179383,4236.410153,4226.153743,4228.205025,4231.794768,4232.820409,4251.794768,4280.512716,4279.487075,4298.461433
41,0,4269.743485,4223.58964,4231.794768,4227.692204,4246.153742,4232.820409,4229.743486,4235.384512,4239.487076,4240.512717,4256.410152,4282.051177,4277.948613,4292.820408
42,0,4258.974255,4212.82041,4229.743486,4228.717845,4224.102461,4228.205025,4232.307589,4233.33323,4239.487076,4234.871691,4250.256306,4278.461434,4271.794767,4276.410152
43,0,4257.435793,4213.33323,4232.307589,4233.33323,4226.666563,4233.33323,4237.435794,4233.84605,4242.051178,4238.974255,4246.153742,4280.512716,4271.281947,4268.717844
44,0,4258.974255,4213.846051,4228.205025,4232.820409,4231.794768,4226.666563,4226.666563,4227.179384,4233.84605,4227.179384,4237.948614,4271.794767,4265.640921,4263.589639
45,0,4254.871691,4210.769128,4221.538358,4230.256307,4233.33323,4224.102461,4221.025538,4220.512717,4223.07682,4214.871692,4235.897332,4264.10246,4259.487075,4259.999896
46,0,4247.179383,4212.82041,4221.025538,4231.794768,4228.717845,4230.256307,4226.666563,4221.538358,4219.487076,4224.615281,4239.999896,4266.153742,4260.512716,4255.897332
47,0,4249.230665,4215.384512,4226.666563,4236.410153,4224.102461,4229.743486,4226.666563,4223.58964,4215.897333,4228.717845,4241.025537,4265.128101,4261.025537,4251.794768
48,0,4255.384511,4212.82041,4227.179384,4235.897332,4234.871691,4226.153743,4224.102461,4221.538358,4210.256307,4216.410153,4239.487076,4262.563998,4255.384511,4250.769127
49,0,4242.563999,4200.512718,4217.435794,4223.07682,4237.948614,4222.563999,4213.33323,4215.384512,4207.692205,4205.128102,4231.281948,4256.410152,4246.666563,4238.974255
50,0,4228.717845,4192.82041,4214.358871,4214.358871,4225.128102,4219.999897,4204.615282,4214.871692,4210.256307,4205.640923,4223.58964,4251.281947,4241.025537,4225.128102
51,0,4242.563999,4210.256307,4229.230666,4232.820409,4226.153743,4231.281948,4225.128102,4224.102461,4216.410153,4216.410153,4234.871691,4266.666562,4248.205024,4237.948614
52,0,4249.230665,4218.974256,4231.794768,4243.58964,4234.358871,4236.922973,4234.871691,4226.666563,4218.974256,4217.948615,4237.948614,4271.281947,4250.256306,4247.692204
53,0,4228.717845,4198.974256,4215.897333,4223.58964,4228.205025,4226.153743,4214.358871,4218.974256,4219.999897,4204.102461,4222.051179,4255.384511,4235.897332,4226.153743
54,0,4222.051179,4193.846051,4211.794769,4210.769128,4231.794768,4225.128102,4210.256307,4217.948615,4228.205025,4207.692205,4222.051179,4256.922973,4231.281948,4215.384512
55,0,4222.563999,4193.333231,4211.281948,4208.717846,4231.794768,4226.153743,4215.384512,4216.922974,4228.205025,4207.179384,4226.666563,4242.051178,4233.84605,4220.512717
56,0,4216.922974,4184.615282,4210.769128,4211.281948,4214.871692,4222.051179,4210.769128,4215.897333,4227.692204,4197.435795,4223.07682,4201.538359,4233.33323,4222.051179
57,0,4226.666563,4190.256308,4222.051179,4224.102461,4213.33323,4227.692204,4218.974256,4223.58964,4239.487076,4213.33323,4229.230666,4192.30759,4238.461435,4227.179384
58,0,4242.563999,4200.512718,4232.307589,4233.33323,4236.410153,4234.358871,4230.256307,4228.205025,4246.666563,4227.692204,4245.640922,4214.358871,4249.230665,4236.922973
59,0,4228.717845,4183.589641,4218.974256,4218.461435,4238.974255,4225.128102,4211.281948,4217.435794,4233.84605,4208.717846,4238.974255,4208.205025,4244.10246,4229.743486
60,0,4221.538358,4184.102462,4217.948615,4219.487076,4230.769127,4225.128102,4208.205025,4218.461435,4235.897332,4217.948615,4235.897332,4206.666564,4242.563999,4227.179384
61,0,4227.692204,4195.384513,4223.58964,4228.205025,4219.487076,4228.717845,4217.435794,4225.128102,4244.615281,4231.281948,4236.922973,4211.281948,4242.563999,4223.07682
62,0,4225.128102,4190.769128,4214.358871,4224.102461,4210.769128,4223.07682,4213.846051,4224.615281,4243.076819,4212.307589,4230.769127,4203.07682,4236.410153,4217.435794
63,0,4212.307589,4179.487077,4202.051179,4213.33323,4213.846051,4217.435794,4205.128102,4217.948615,4233.33323,4192.82041,4222.563999,4193.846051,4231.794768,4214.871692
64,0,4220.512717,4192.30759,4215.897333,4225.128102,4229.230666,4228.717845,4216.922974,4222.051179,4238.461435,4208.717846,4233.33323,4206.153743,4241.538358,4224.102461
65,0,4229.230666,4205.128102,4226.666563,4232.820409,4234.871691,4235.384512,4224.615281,4227.692204,4246.666563,4222.051179,4241.538358,4215.897333,4246.666563,4226.666563
66,0,4225.640922,4203.589641,4216.922974,4223.58964,4232.820409,4228.717845,4214.358871,4223.07682,4240.512717,4223.58964,4233.84605,4213.33323,4241.025537,4220.512717
67,0,4227.179384,4201.538359,4216.922974,4227.692204,4217.435794,4222.051179,4209.230666,4218.461435,4230.256307,4221.025538,4226.153743,4212.82041,4238.974255,4212.82041
68,0,4221.025538,4197.948615,4220.512717,4232.820409,4201.025538,4221.025538,4211.794769,4221.025538,4227.692204,4205.128102,4226.153743,4213.846051,4237.948614,4207.179384
69,0,4202.564,4189.743487,4207.692205,4219.487076,4214.358871,4223.07682,4209.743487,4223.07682,4230.256307,4197.435795,4223.58964,4209.230666,4231.794768,4202.051179
70,0,4208.205025,4195.897333,4208.205025,4218.461435,4241.025537,4231.794768,4218.461435,4229.743486,4236.922973,4211.281948,4224.615281,4218.461435,4230.769127,4203.589641
71,0,4225.128102,4208.205025,4225.640922,4232.307589,4241.025537,4234.871691,4228.205025,4236.922973,4244.10246,4216.410153,4230.256307,4235.384512,4236.410153,4210.769128
72,0,4215.897333,4201.025538,4226.153743,4228.205025,4226.666563,4228.717845,4219.999897,4231.281948,4243.076819,4207.179384,4227.179384,4229.743486,4235.384512,4205.128102
73,0,4206.153743,4190.769128,4220.512717,4222.051179,4217.435794,4228.717845,4216.410153,4226.666563,4242.563999,4214.358871,4222.563999,4219.999897,4231.794768,4197.948615
74,0,4206.153743,4185.128103,4216.410153,4221.025538,4209.743487,4228.205025,4219.999897,4230.256307,4240.512717,4209.230666,4220.512717,4221.538358,4229.230666,4192.30759
75,0,4202.051179,4183.589641,4210.256307,4214.871692,4213.846051,4224.102461,4218.461435,4228.205025,4234.871691,4188.205026,4216.410153,4225.128102,4224.102461,4183.076821
76,0,4194.871692,4177.948616,4203.589641,4210.256307,4212.82041,4224.102461,4213.846051,4223.58964,4232.307589,4186.666564,4209.230666,4219.487076,4216.410153,4173.846052
77,0,4201.538359,4182.564,4210.256307,4218.461435,4219.487076,4234.871691,4224.102461,4231.281948,4243.58964,4207.179384,4216.922974,4225.128102,4224.102461,4192.30759
78,0,4205.128102,4190.256308,4211.794769,4221.025538,4231.281948,4236.410153,4224.102461,4230.256307,4248.717845,4211.281948,4223.58964,4230.256307,4232.820409,4208.205025
79,0,4210.256307,4203.07682,4218.461435,4230.256307,4230.256307,4232.820409,4223.07682,4226.666563,4247.179383,4215.897333,4228.205025,4236.922973,4236.922973,4206.153743
80,0,4207.179384,4197.948615,4214.358871,4228.205025,4214.871692,4226.153743,4215.384512,4226.153743,4237.948614,4214.358871,4223.58964,4232.820409,4232.307589,4191.281949
81,0,4202.564,4191.794769,4205.128102,4218.974256,4216.410153,4225.128102,4209.230666,4226.666563,4237.435794,4213.33323,4222.563999,4230.256307,4232.307589,4186.666564
82,0,4206.153743,4203.589641,4207.692205,4223.07682,4228.717845,4230.256307,4218.461435,4229.230666,4245.128101,4219.487076,4227.692204,4239.487076,4237.948614,4191.281949
83,0,4209.230666,4217.435794,4212.82041,4232.307589,4237.435794,4235.897332,4229.230666,4233.33323,4248.205024,4222.563999,4231.281948,4247.179383,4239.999896,4194.358872
84,0,4196.922974,4208.205025,4205.128102,4222.051179,4232.307589,4232.307589,4219.999897,4228.717845,4242.051178,4211.281948,4221.025538,4234.871691,4230.769127,4189.230667
85,0,4199.999897,4207.692205,4205.128102,4220.512717,4227.692204,4233.33323,4224.102461,4229.230666,4243.076819,4213.33323,4222.563999,4232.820409,4230.256307,4194.871692
86,0,4212.82041,4217.435794,4213.846051,4231.794768,4225.128102,4232.307589,4235.384512,4236.922973,4247.692204,4222.563999,4232.307589,4243.58964,4239.999896,4200.512718
87,0,4203.07682,4212.307589,4207.692205,4227.692204,4217.435794,4222.563999,4219.487076,4231.794768,4239.999896,4201.538359,4224.102461,4238.461435,4235.384512,4185.128103
88,0,4192.82041,4211.281948,4202.051179,4224.615281,4227.692204,4224.102461,4209.230666,4225.128102,4233.84605,4192.82041,4219.999897,4232.820409,4230.256307,4183.076821
89,0,4199.999897,4224.102461,4206.666564,4230.769127,4251.281947,4232.820409,4221.538358,4227.692204,4236.410153,4224.102461,4227.692204,4235.897332,4236.922973,4195.897333
90,0,4206.666564,4231.281948,4210.769128,4232.307589,4242.051178,4228.205025,4221.538358,4231.281948,4237.948614,4230.769127,4230.769127,4235.897332,4238.461435,4197.435795
91,0,4208.717846,4228.717845,4212.82041,4229.230666,4218.461435,4224.102461,4217.435794,4229.743486,4234.871691,4203.589641,4229.230666,4239.487076,4234.358871,4193.846051
92,0,4212.82041,4230.256307,4214.358871,4228.717845,4235.897332,4232.820409,4230.256307,4229.230666,4233.84605,4213.846051,4230.256307,4250.769127,4236.410153,4197.948615
93,0,4208.205025,4231.281948,4212.307589,4226.666563,4248.205024,4235.897332,4232.307589,4226.153743,4233.84605,4232.307589,4226.153743,4250.769127,4236.410153,4195.897333
94,0,4208.205025,4233.84605,4215.897333,4230.769127,4228.205025,4232.820409,4222.563999,4228.205025,4234.358871,4217.948615,4227.692204,4249.230665,4235.897332,4199.487077
95,0,4208.205025,4230.256307,4215.897333,4231.794768,4208.205025,4226.666563,4212.307589,4226.153743,4226.153743,4202.564,4224.102461,4243.076819,4232.307589,4198.461436
96,0,4211.281948,4231.794768,4215.384512,4234.871691,4217.435794,4229.230666,4216.922974,4224.615281,4224.615281,4212.82041,4224.102461,4247.179383,4232.820409,4197.435795
97,0,4214.358871,4233.84605,4214.871692,4233.84605,4238.461435,4236.410153,4223.58964,4228.717845,4229.743486,4215.897333,4231.281948,4255.897332,4236.922973,4199.999897
98,0,4214.358871,4230.256307,4212.82041,4227.692204,4247.692204,4234.871691,4224.102461,4232.307589,4233.33323,4219.487076,4229.230666,4253.84605,4235.384512,4199.487077
99,0,4202.564,4218.461435,4202.564,4218.461435,4231.281948,4223.58964,4215.384512,4224.102461,4226.153743,4218.974256,4209.230666,4236.410153,4223.07682,4187.179385
100,0,4198.461436,4217.948615,4199.999897,4219.999897,4221.025538,4225.128102,4218.974256,4223.07682,4224.615281,4211.794769,4207.692205,4235.384512,4221.025538,4190.256308
101,0,4202.564,4225.128102,4203.589641,4223.58964,4218.974256,4227.179384,4223.07682,4229.230666,4225.640922,4199.487077,4218.461435,4241.538358,4227.692204,4197.435795
