title:A                                                                               , recorded:02.07.20 13.06.00, sampling:128, subject:S                                                                               , labels:COUNTER INTERPOLATED AF3 F7 F3 FC5 T7 P7 O1 O2 P8 T8 FC6 F4 F8 AF4 ,, units:emotiv,,,,,,,,,
66,0,4313.846048,4301.025536,4253.333229,4229.230666,4206.666564,4148.717847,4208.717846,4211.794769,4235.384512,4169.230667,4214.871692,4170.769129,4239.487076,4317.948612
67,0,4301.538356,4286.666562,4250.256306,4227.179384,4192.30759,4151.28195,4209.230666,4210.256307,4247.692204,4161.53836,4217.948615,4173.333231,4241.025537,4309.230664
68,0,4309.230664,4298.974254,4269.743485,4245.640922,4211.794769,4220.512717,4219.487076,4225.640922,4266.153742,4168.717847,4235.384512,4191.794769,4262.563998,4323.076817
69,0,4304.615279,4294.87169,4273.333229,4252.307588,4219.487076,4223.07682,4228.717845,4233.84605,4251.281947,4173.333231,4234.871691,4192.82041,4257.435793,4315.89733
70,0,4285.640921,4274.35887,4254.871691,4245.640922,4210.769128,4190.769128,4235.897332,4231.281948,4237.948614,4178.461436,4224.615281,4175.897334,4241.025537,4295.38451
71,0,4276.410152,4261.538357,4243.58964,4233.33323,4212.307589,4206.153743,4230.769127,4229.743486,4248.717845,4186.666564,4224.615281,4168.205026,4244.615281,4289.743485
72,0,4279.999895,4263.076819,4255.384511,4231.794768,4221.025538,4244.10246,4233.84605,4239.999896,4255.897332,4189.230667,4237.435794,4181.538359,4259.487075,4297.948613
73,0,4274.87169,4250.769127,4256.922973,4234.358871,4223.07682,4243.076819,4247.692204,4242.051178,4250.256306,4182.05118,4237.435794,4185.128103,4251.281947,4289.743485
74,0,4260.512716,4232.307589,4245.128101,4229.230666,4215.897333,4230.256307,4234.871691,4230.769127,4252.307588,4178.974257,4224.102461,4171.281949,4238.974255,4276.410152
75,0,4259.999896,4233.33323,4249.230665,4230.769127,4197.948615,4233.33323,4215.897333,4228.205025,4258.461434,4182.05118,4222.051179,4169.743488,4248.717845,4276.922972
76,0,4254.871691,4231.794768,4249.743486,4229.230666,4192.30759,4220.512717,4222.051179,4231.281948,4248.205024,4185.640923,4225.640922,4171.281949,4254.35887,4273.333229
77,0,4238.974255,4209.743487,4230.769127,4211.794769,4210.256307,4187.179385,4225.128102,4228.205025,4239.487076,4181.538359,4215.384512,4160.512719,4232.820409,4258.974255
78,0,4227.179384,4191.794769,4221.538358,4201.025538,4213.33323,4178.974257,4219.487076,4227.179384,4249.230665,4166.666565,4199.487077,4149.230668,4213.846051,4246.666563
79,0,4232.820409,4190.256308,4231.281948,4204.102461,4203.589641,4212.307589,4233.84605,4232.307589,4250.769127,4169.230667,4208.205025,4154.358873,4228.717845,4247.179383
80,0,4235.384512,4188.205026,4236.410153,4207.692205,4191.794769,4242.051178,4241.538358,4232.307589,4233.84605,4181.025539,4222.563999,4164.102462,4243.076819,4257.948614
81,0,4235.897332,4193.333231,4239.999896,4221.025538,4189.743487,4236.410153,4229.230666,4230.256307,4245.128101,4175.384513,4217.435794,4169.743488,4235.384512,4263.589639
82,0,4243.58964,4215.384512,4251.794768,4243.58964,4220.512717,4223.07682,4227.179384,4233.84605,4272.820408,4173.333231,4213.33323,4174.871693,4237.948614,4267.692203
83,0,4242.563999,4219.487076,4245.640922,4236.922973,4233.33323,4229.743486,4230.769127,4231.794768,4258.461434,4186.153744,4216.922974,4170.769129,4245.640922,4268.205024
84,0,4221.538358,4192.30759,4223.07682,4206.153743,4201.025538,4235.384512,4223.07682,4217.948615,4234.871691,4179.487077,4205.640923,4152.307591,4227.692204,4248.717845
85,0,4207.179384,4177.948616,4219.487076,4198.974256,4194.871692,4215.897333,4210.256307,4210.769128,4246.666563,4162.05118,4190.769128,4140.512719,4208.205025,4231.794768
86,0,4218.461435,4189.230667,4234.871691,4219.999897,4216.922974,4196.922974,4213.33323,4215.384512,4250.769127,4169.230667,4195.897333,4152.820411,4215.384512,4244.615281
87,0,4218.974256,4189.230667,4238.461435,4223.58964,4199.999897,4191.281949,4225.640922,4216.410153,4231.794768,4170.256308,4199.487077,4157.435796,4222.051179,4248.205024
88,0,4207.179384,4177.435795,4227.179384,4205.640923,4182.564,4193.333231,4212.82041,4210.769128,4227.692204,4150.256309,4194.358872,4144.615283,4213.33323,4230.256307
89,0,4211.281948,4182.564,4228.205025,4207.692205,4207.179384,4219.487076,4199.999897,4213.33323,4238.974255,4151.79477,4195.384513,4148.717847,4213.33323,4233.33323
90,0,4221.538358,4186.153744,4235.897332,4221.538358,4220.512717,4224.102461,4211.281948,4226.666563,4238.974255,4162.05118,4197.435795,4159.999898,4217.948615,4242.563999
91,0,4215.897333,4180.512718,4235.384512,4219.487076,4198.974256,4202.564,4222.563999,4229.230666,4229.230666,4153.333232,4192.82041,4153.333232,4211.281948,4236.410153
92,0,4214.871692,4176.410154,4230.769127,4213.33323,4181.538359,4211.794769,4224.615281,4222.563999,4225.640922,4156.410155,4197.948615,4153.333232,4215.384512,4241.538358
93,0,4218.974256,4172.820411,4231.281948,4210.769128,4189.230667,4216.410153,4222.051179,4223.07682,4234.871691,4168.205026,4204.615282,4165.128103,4225.128102,4249.743486
94,0,4232.820409,4181.538359,4244.615281,4220.512717,4205.640923,4209.743487,4214.871692,4233.84605,4258.461434,4170.769129,4204.102461,4172.820411,4226.153743,4248.717845
95,0,4234.871691,4187.179385,4244.10246,4226.153743,4204.102461,4216.922974,4213.33323,4238.461435,4269.230665,4173.333231,4203.589641,4167.692206,4224.102461,4250.256306
96,0,4221.025538,4175.384513,4230.769127,4213.33323,4194.871692,4212.82041,4218.974256,4228.205025,4255.897332,4171.281949,4206.666564,4158.461437,4225.128102,4246.666563
97,0,4214.358871,4173.333231,4235.897332,4213.846051,4202.051179,4204.102461,4216.410153,4223.58964,4249.743486,4169.230667,4205.128102,4154.871693,4220.512717,4235.384512
98,0,4221.538358,4186.666564,4243.076819,4230.256307,4214.871692,4223.58964,4213.846051,4230.769127,4248.205024,4175.897334,4202.564,4158.461437,4214.871692,4233.33323
99,0,4223.07682,4185.128103,4231.794768,4224.615281,4217.435794,4227.179384,4213.846051,4225.640922,4237.435794,4175.384513,4203.07682,4162.05118,4218.461435,4238.461435
100,0,4225.128102,4175.897334,4230.256307,4214.358871,4208.205025,4199.999897,4215.384512,4216.922974,4242.051178,4169.230667,4202.051179,4163.076821,4219.999897,4239.999896
101,0,4223.58964,4171.281949,4233.33323,4216.922974,4198.461436,4195.384513,4215.897333,4222.051179,4250.256306,4163.076821,4190.769128,4156.922975,4205.128102,4230.769127
102,0,4215.384512,4168.717847,4226.666563,4212.307589,4209.743487,4214.358871,4213.33323,4223.58964,4241.538358,4151.28195,4188.205026,4152.307591,4195.384513,4223.58964
103,0,4223.07682,4178.974257,4239.487076,4216.410153,4230.256307,4230.769127,4226.666563,4226.153743,4246.666563,4161.025539,4207.179384,4166.153744,4212.307589,4239.487076
104,0,4227.692204,4183.076821,4244.10246,4226.666563,4214.358871,4216.922974,4233.33323,4232.307589,4251.794768,4181.538359,4209.230666,4167.179385,4218.974256,4245.128101
105,0,4216.922974,4165.640924,4224.102461,4215.897333,4183.076821,4192.30759,4212.307589,4223.07682,4233.33323,4173.333231,4191.281949,4150.256309,4198.461436,4223.58964
106,0,4217.948615,4163.589642,4227.179384,4212.307589,4188.205026,4214.871692,4214.871692,4218.974256,4237.948614,4161.025539,4193.846051,4153.846052,4203.07682,4224.615281
107,0,4227.179384,4179.487077,4242.051178,4225.640922,4206.153743,4243.076819,4235.897332,4230.769127,4261.025537,4167.179385,4209.230666,4171.79477,4227.179384,4244.10246
108,0,4219.999897,4176.410154,4231.794768,4222.051179,4206.666564,4218.461435,4219.487076,4231.794768,4262.051178,4171.281949,4202.051179,4167.692206,4217.435794,4235.384512
109,0,4221.025538,4168.717847,4229.230666,4220.512717,4211.281948,4205.128102,4210.769128,4233.33323,4261.025537,4182.05118,4204.102461,4167.179385,4208.717846,4230.256307
110,0,4227.692204,4176.922975,4246.666563,4229.743486,4225.640922,4246.153742,4242.051178,4249.743486,4268.205024,4206.666564,4227.692204,4182.564,4233.84605,4254.871691
111,0,4217.435794,4169.743488,4241.025537,4217.435794,4214.871692,4244.10246,4245.128101,4248.205024,4259.487075,4204.615282,4228.717845,4179.487077,4240.512717,4254.35887
112,0,4193.846051,4146.666565,4216.922974,4206.666564,4197.435795,4175.384513,4224.615281,4227.179384,4242.051178,4173.846052,4207.179384,4153.333232,4217.435794,4223.07682
113,0,4188.205026,4138.461437,4214.871692,4215.897333,4207.692205,4177.948616,4229.743486,4227.179384,4241.025537,4170.769129,4199.999897,4147.179386,4214.358871,4213.846051
114,0,4189.743487,4139.487078,4225.640922,4210.256307,4221.538358,4229.743486,4238.974255,4243.58964,4253.84605,4188.717846,4194.358872,4154.871693,4217.435794,4219.999897
115,0,4188.717846,4135.384514,4226.153743,4195.384513,4213.33323,4219.999897,4228.717845,4241.538358,4253.333229,4179.487077,4183.076821,4153.846052,4202.051179,4216.410153
116,0,4193.846051,4145.128104,4227.692204,4208.205025,4210.769128,4208.205025,4219.487076,4229.743486,4241.538358,4168.717847,4190.256308,4158.974257,4203.589641,4223.58964
117,0,4200.512718,4154.871693,4231.281948,4221.025538,4221.538358,4233.84605,4222.051179,4231.794768,4250.769127,4181.025539,4201.538359,4166.666565,4217.948615,4236.410153
118,0,4197.435795,4147.179386,4225.128102,4211.794769,4216.410153,4246.153742,4231.281948,4241.025537,4275.384511,4186.666564,4201.025538,4164.102462,4220.512717,4237.435794
119,0,4204.102461,4147.692206,4229.230666,4213.33323,4209.743487,4254.871691,4242.563999,4253.84605,4284.61528,4196.410154,4210.769128,4168.205026,4234.358871,4245.128101
120,0,4216.410153,4162.05118,4243.076819,4222.563999,4219.999897,4257.948614,4245.640922,4264.10246,4275.897331,4214.358871,4221.538358,4179.999898,4252.820409,4258.461434
121,0,4209.230666,4156.410155,4233.33323,4220.512717,4220.512717,4224.102461,4238.461435,4252.820409,4259.487075,4207.179384,4211.794769,4171.79477,4236.410153,4250.256306
122,0,4195.384513,4137.435796,4216.410153,4214.358871,4208.205025,4218.461435,4243.076819,4246.666563,4259.999896,4193.333231,4202.564,4158.974257,4214.358871,4230.769127
123,0,4198.974256,4139.999899,4224.615281,4216.922974,4224.102461,4221.025538,4259.487075,4265.640921,4267.692203,4204.615282,4203.589641,4164.102462,4224.102461,4229.743486
124,0,4197.435795,4141.53836,4225.640922,4219.487076,4231.794768,4177.435795,4251.794768,4257.948614,4241.025537,4202.051179,4202.564,4162.05118,4227.179384,4232.307589
125,0,4184.615282,4132.307591,4212.307589,4214.358871,4206.153743,4196.922974,4224.615281,4224.615281,4223.58964,4181.538359,4198.974256,4148.717847,4215.897333,4226.153743
126,0,4193.333231,4144.615283,4216.922974,4215.384512,4213.33323,4259.487075,4223.58964,4230.256307,4265.128101,4181.538359,4199.487077,4148.205027,4217.948615,4222.563999
127,0,4196.410154,4150.256309,4219.487076,4219.999897,4228.717845,4254.871691,4231.794768,4249.230665,4293.333228,4183.076821,4190.256308,4145.128104,4214.871692,4214.871692
128,0,4181.538359,4128.205027,4205.640923,4214.358871,4199.999897,4236.410153,4225.640922,4234.871691,4258.974255,4172.820411,4179.487077,4135.384514,4200.512718,4204.615282
0,0,4181.025539,4125.640925,4209.230666,4211.281948,4197.435795,4254.871691,4233.33323,4228.717845,4235.384512,4185.128103,4190.256308,4142.051181,4207.692205,4212.307589
1,0,4199.999897,4146.666565,4228.205025,4221.025538,4234.871691,4253.333229,4249.230665,4248.717845,4248.717845,4208.717846,4216.922974,4161.53836,4224.102461,4228.717845
2,0,4195.897333,4136.922976,4225.640922,4220.512717,4232.307589,4219.999897,4239.487076,4249.230665,4246.666563,4197.948615,4215.384512,4161.025539,4215.384512,4224.102461
3,0,4185.640923,4121.02554,4217.435794,4211.794769,4214.358871,4221.538358,4225.128102,4243.076819,4246.666563,4183.076821,4199.487077,4155.384514,4211.281948,4214.871692
4,0,4195.384513,4136.922976,4228.717845,4221.025538,4218.974256,4249.743486,4243.58964,4255.897332,4274.87169,4204.102461,4207.692205,4167.179385,4227.692204,4228.205025
5,0,4199.487077,4135.384514,4234.871691,4229.743486,4214.871692,4227.692204,4259.487075,4255.384511,4281.538357,4213.33323,4213.846051,4174.358872,4227.179384,4235.897332
6,0,4183.076821,4113.333233,4222.051179,4219.487076,4212.82041,4179.487077,4238.461435,4241.025537,4262.563998,4191.794769,4196.922974,4159.999898,4209.743487,4219.999897
7,0,4182.05118,4113.846053,4219.999897,4207.692205,4215.384512,4222.051179,4228.205025,4250.256306,4271.281947,4188.717846,4196.922974,4154.871693,4210.769128,4216.922974
8,0,4199.487077,4129.230668,4234.358871,4214.358871,4205.640923,4304.615279,4250.769127,4268.717844,4283.589639,4211.794769,4213.846051,4171.79477,4221.538358,4235.897332
9,0,4202.051179,4130.76913,4235.897332,4226.666563,4204.102461,4293.333228,4255.897332,4257.435793,4262.051178,4216.922974,4212.307589,4175.384513,4222.051179,4238.974255
10,0,4186.666564,4122.564002,4221.025538,4223.58964,4214.358871,4223.58964,4227.179384,4234.871691,4244.10246,4192.82041,4205.128102,4157.948616,4214.871692,4223.58964
11,0,4177.948616,4110.25631,4214.871692,4211.794769,4218.461435,4185.640923,4212.307589,4228.717845,4240.512717,4169.743488,4205.128102,4147.179386,4202.564,4215.897333
12,0,4180.512718,4107.179387,4217.948615,4211.794769,4216.410153,4211.281948,4219.999897,4231.794768,4246.666563,4172.820411,4199.487077,4152.307591,4201.025538,4218.461435
13,0,4189.230667,4129.230668,4227.179384,4221.538358,4216.410153,4246.666563,4229.743486,4239.487076,4263.589639,4196.410154,4199.487077,4158.974257,4219.999897,4228.717845
14,0,4194.871692,4141.53836,4237.435794,4228.205025,4216.922974,4232.307589,4244.10246,4248.205024,4270.769126,4206.666564,4207.179384,4161.025539,4224.102461,4236.410153
15,0,4188.205026,4128.205027,4231.794768,4225.640922,4212.307589,4218.461435,4246.153742,4247.179383,4261.025537,4196.922974,4203.589641,4154.871693,4210.256307,4230.256307
16,0,4188.205026,4121.02554,4222.563999,4222.051179,4208.205025,4249.743486,4239.999896,4246.153742,4261.025537,4186.153744,4202.564,4153.333232,4212.82041,4222.051179
17,0,4185.640923,4124.102463,4221.538358,4221.025538,4212.82041,4265.128101,4239.999896,4246.666563,4265.640921,4184.102462,4205.128102,4152.820411,4217.435794,4219.999897
18,0,4179.999898,4122.564002,4219.999897,4217.435794,4222.563999,4246.153742,4239.487076,4237.435794,4252.820409,4189.743487,4199.487077,4149.230668,4207.692205,4217.948615
19,0,4182.05118,4122.564002,4219.487076,4219.999897,4214.871692,4233.84605,4233.33323,4230.769127,4246.153742,4192.30759,4194.871692,4149.743488,4202.564,4216.410153
20,0,4187.692205,4122.564002,4219.487076,4228.205025,4188.717846,4225.128102,4231.794768,4231.281948,4254.35887,4183.076821,4197.948615,4148.717847,4202.051179,4218.974256
21,0,4180.512718,4119.999899,4214.358871,4223.07682,4199.487077,4208.205025,4230.769127,4223.07682,4252.820409,4175.897334,4196.410154,4143.076822,4204.615282,4221.025538
22,0,4185.640923,4128.205027,4219.487076,4217.948615,4243.58964,4216.410153,4226.666563,4228.205025,4250.256306,4189.230667,4200.512718,4154.358873,4217.948615,4232.307589
23,0,4196.922974,4136.410155,4230.769127,4221.538358,4239.487076,4251.794768,4233.84605,4246.153742,4259.487075,4205.640923,4206.153743,4166.153744,4224.615281,4243.58964
24,0,4194.358872,4125.640925,4224.102461,4214.871692,4200.512718,4264.61528,4237.435794,4243.58964,4266.666562,4198.461436,4202.051179,4156.410155,4214.358871,4237.435794
25,0,4188.717846,4122.051181,4215.384512,4215.897333,4202.564,4241.025537,4231.794768,4234.871691,4259.487075,4184.615282,4202.564,4152.820411,4211.281948,4230.769127
26,0,4191.794769,4129.743489,4219.487076,4230.256307,4212.307589,4225.128102,4233.33323,4237.435794,4249.230665,4181.025539,4202.564,4156.410155,4213.846051,4230.256307
27,0,4184.102462,4125.640925,4214.358871,4221.538358,4199.487077,4232.307589,4230.769127,4233.33323,4246.666563,4179.999898,4190.769128,4142.051181,4203.07682,4216.922974
28,0,4177.435795,4124.615284,4210.256307,4210.256307,4208.205025,4231.794768,4229.230666,4235.897332,4253.333229,4186.666564,4188.717846,4137.435796,4202.051179,4213.33323
29,0,4185.128103,4131.794771,4222.051179,4222.051179,4222.563999,4213.846051,4233.33323,4246.153742,4253.333229,4199.999897,4199.487077,4150.769129,4215.384512,4228.717845
30,0,4192.30759,4132.820412,4232.307589,4233.33323,4213.33323,4222.051179,4234.871691,4246.153742,4251.281947,4202.051179,4206.153743,4158.974257,4219.487076,4236.410153
31,0,4191.281949,4136.922976,4235.897332,4232.820409,4223.07682,4244.615281,4236.922973,4241.025537,4271.794767,4194.871692,4208.205025,4162.05118,4216.922974,4234.871691
32,0,4182.05118,4139.487078,4232.307589,4228.717845,4234.358871,4229.743486,4242.051178,4240.512717,4282.563998,4188.205026,4202.051179,4158.461437,4213.33323,4230.769127
33,0,4181.025539,4133.333232,4231.281948,4229.743486,4209.230666,4234.358871,4248.717845,4246.666563,4267.692203,4191.281949,4195.384513,4156.922975,4214.358871,4230.256307
34,0,4189.743487,4136.410155,4237.948614,4234.358871,4193.846051,4266.666562,4251.281947,4249.230665,4262.563998,4203.589641,4203.07682,4165.128103,4223.07682,4240.512717
35,0,4188.717846,4141.02554,4238.974255,4231.281948,4214.871692,4241.025537,4242.051178,4230.769127,4251.281947,4207.179384,4212.307589,4170.769129,4221.538358,4242.563999
36,0,4181.025539,4137.948617,4237.435794,4232.820409,4225.128102,4215.897333,4230.256307,4219.487076,4219.999897,4199.487077,4213.33323,4172.820411,4219.487076,4241.025537
37,0,4192.82041,4142.564001,4243.58964,4243.076819,4217.948615,4239.999896,4231.794768,4233.84605,4232.307589,4192.82041,4213.846051,4177.948616,4229.743486,4247.692204
38,0,4193.846051,4144.102463,4238.461435,4238.974255,4215.384512,4231.281948,4231.281948,4238.461435,4279.999895,4181.538359,4205.640923,4168.205026,4225.640922,4239.487076
39,0,4178.974257,4129.743489,4228.205025,4226.666563,4208.205025,4219.999897,4226.153743,4231.794768,4286.666562,4183.076821,4198.974256,4156.410155,4213.846051,4228.205025
40,0,4171.79477,4120.51272,4228.205025,4227.179384,4199.487077,4252.820409,4233.33323,4233.84605,4261.538357,4194.358872,4203.589641,4160.512719,4215.897333,4231.281948
41,0,4175.384513,4128.717848,4224.102461,4230.769127,4205.128102,4245.640922,4236.922973,4232.820409,4255.384511,4189.230667,4207.692205,4159.999898,4216.410153,4226.666563
42,0,4173.846052,4139.999899,4217.948615,4229.743486,4210.256307,4218.461435,4233.84605,4229.230666,4264.10246,4187.179385,4207.179384,4152.820411,4216.922974,4222.051179
43,0,4181.025539,4140.512719,4226.153743,4229.743486,4227.179384,4232.820409,4233.33323,4233.84605,4259.487075,4199.999897,4212.307589,4161.025539,4228.205025,4236.922973
44,0,4186.666564,4137.435796,4234.358871,4232.820409,4237.948614,4245.128101,4228.205025,4235.897332,4249.743486,4207.692205,4214.358871,4167.179385,4229.230666,4243.58964
45,0,4181.538359,4138.461437,4229.230666,4236.410153,4197.435795,4231.281948,4232.307589,4232.820409,4252.307588,4202.051179,4205.640923,4158.461437,4215.897333,4228.205025
46,0,4178.461436,4142.564001,4227.179384,4236.922973,4165.640924,4201.025538,4239.999896,4231.794768,4253.84605,4193.333231,4196.922974,4151.79477,4210.256307,4220.512717
47,0,4182.05118,4137.948617,4227.692204,4231.281948,4191.794769,4172.820411,4219.999897,4230.769127,4248.205024,4192.82041,4203.589641,4156.410155,4220.512717,4227.692204
48,0,4187.692205,4136.922976,4228.205025,4228.205025,4211.281948,4196.410154,4217.435794,4233.33323,4257.435793,4201.538359,4216.922974,4167.179385,4233.84605,4238.461435
49,0,4191.794769,4146.153745,4235.384512,4231.794768,4198.461436,4247.692204,4248.205024,4241.025537,4272.820408,4213.846051,4218.461435,4173.333231,4235.384512,4244.615281
50,0,4188.717846,4146.153745,4233.33323,4232.820409,4197.435795,4244.615281,4247.692204,4242.051178,4268.205024,4208.717846,4208.205025,4167.692206,4226.153743,4239.487076
51,0,4181.538359,4138.974258,4227.179384,4231.794768,4203.589641,4206.153743,4223.07682,4234.358871,4254.35887,4191.794769,4196.922974,4153.846052,4216.922974,4227.179384
52,0,4182.564,4145.640924,4231.281948,4236.922973,4205.640923,4194.358872,4230.256307,4232.307589,4249.743486,4187.692205,4198.461436,4155.897334,4204.102461,4225.128102
53,0,4184.615282,4153.846052,4235.897332,4242.563999,4202.564,4206.666564,4242.051178,4237.948614,4255.384511,4199.487077,4209.230666,4167.179385,4189.743487,4232.820409
54,0,4186.666564,4151.79477,4231.794768,4245.640922,4196.410154,4214.358871,4233.33323,4240.512717,4258.974255,4208.205025,4214.871692,4168.717847,4184.615282,4236.410153
55,0,4187.179385,4153.846052,4228.717845,4247.692204,4210.769128,4176.922975,4228.717845,4234.358871,4246.666563,4196.410154,4209.743487,4161.53836,4182.05118,4231.281948
56,0,4188.205026,4153.846052,4229.230666,4243.58964,4216.922974,4151.28195,4232.820409,4230.769127,4236.410153,4183.589641,4209.743487,4161.53836,4178.974257,4228.205025
57,0,4195.384513,4156.410155,4232.307589,4244.10246,4199.487077,4204.102461,4234.358871,4239.487076,4253.333229,4192.82041,4216.922974,4170.256308,4187.692205,4242.051178
58,0,4202.564,4164.615283,4233.84605,4248.717845,4204.615282,4227.692204,4228.205025,4247.179383,4274.35887,4208.205025,4218.974256,4170.769129,4198.461436,4252.307588
59,0,4190.769128,4157.948616,4228.717845,4246.666563,4217.948615,4175.384513,4234.358871,4234.358871,4267.179383,4203.589641,4210.256307,4159.487078,4190.256308,4236.922973
60,0,4198.974256,4168.205026,4238.974255,4256.410152,4218.974256,4179.999898,4258.974255,4225.640922,4250.256306,4199.487077,4210.256307,4165.640924,4189.743487,4239.487076
61,0,4222.563999,4191.794769,4254.35887,4270.256306,4230.256307,4239.999896,4256.410152,4237.435794,4248.205024,4212.82041,4227.179384,4187.692205,4214.358871,4269.230665
62,0,4218.461435,4181.538359,4248.717845,4261.538357,4234.871691,4237.435794,4231.281948,4247.692204,4262.563998,4218.974256,4241.025537,4193.846051,4232.820409,4276.410152
63,0,4202.051179,4170.256308,4238.461435,4252.307588,4221.025538,4206.153743,4225.128102,4248.205024,4277.435793,4222.563999,4234.358871,4182.564,4230.769127,4262.563998
64,0,4205.128102,4179.999898,4235.897332,4259.999896,4221.025538,4208.717846,4233.33323,4242.051178,4266.666562,4224.615281,4223.58964,4176.922975,4221.538358,4257.435793
65,0,4212.82041,4174.871693,4238.461435,4264.10246,4226.153743,4204.615282,4233.84605,4239.999896,4248.717845,4220.512717,4232.820409,4185.128103,4229.743486,4268.205024
66,0,4214.871692,4170.256308,4241.025537,4265.640921,4217.948615,4173.333231,4230.769127,4239.999896,4251.794768,4216.410153,4241.538358,4188.205026,4243.58964,4278.974254
67,0,4211.794769,4179.999898,4237.435794,4264.10246,4215.384512,4165.128103,4234.871691,4230.256307,4253.84605,4211.794769,4228.717845,4176.410154,4232.820409,4267.692203
