title:C                                                                               , recorded:01.07.20 13.27.27, sampling:128, subject:C                                                                               , labels:COUNTER INTERPOLATED AF3 F7 F3 FC5 T7 P7 O1 O2 P8 T8 FC6 F4 F8 AF4, chan:37, units:emotiv,,,,,,,,,
34,0,4229.230666,4231.794768,4217.948615,4233.33323,4239.999896,4223.07682,4231.281948,4226.153743,4231.794768,4217.948615,4229.230666,4261.025537,4233.84605,4231.794768
35,0,4229.230666,4229.743486,4217.435794,4234.358871,4224.102461,4223.07682,4234.871691,4222.051179,4229.743486,4216.410153,4231.281948,4259.487075,4233.84605,4230.769127
36,0,4228.205025,4225.640922,4214.358871,4229.230666,4219.999897,4219.487076,4221.025538,4215.384512,4225.640922,4211.794769,4222.051179,4253.333229,4232.307589,4227.692204
37,0,4230.256307,4228.205025,4214.358871,4232.307589,4228.205025,4218.974256,4217.435794,4218.461435,4225.640922,4219.999897,4224.102461,4258.974255,4233.84605,4228.205025
38,0,4234.871691,4234.871691,4221.538358,4241.025537,4225.128102,4221.538358,4230.256307,4230.769127,4229.743486,4229.230666,4233.33323,4264.61528,4237.948614,4233.33323
39,0,4241.025537,4243.076819,4229.743486,4244.10246,4229.230666,4226.153743,4233.84605,4236.922973,4235.384512,4229.743486,4238.461435,4265.640921,4242.051178,4244.615281
40,0,4243.58964,4243.076819,4229.230666,4239.487076,4237.948614,4225.128102,4225.640922,4229.230666,4232.820409,4226.153743,4235.384512,4267.692203,4241.025537,4247.692204
41,0,4234.358871,4230.256307,4219.487076,4231.281948,4223.58964,4215.897333,4219.999897,4219.487076,4220.512717,4216.922974,4223.07682,4262.563998,4232.307589,4232.820409
42,0,4231.794768,4228.205025,4221.538358,4233.84605,4214.358871,4217.948615,4226.666563,4223.07682,4219.999897,4214.358871,4223.58964,4263.589639,4232.307589,4230.256307
43,0,4234.871691,4233.84605,4232.307589,4242.563999,4220.512717,4226.666563,4230.256307,4233.33323,4231.281948,4214.871692,4230.769127,4268.717844,4238.461435,4238.461435
44,0,4237.435794,4234.358871,4232.307589,4244.10246,4230.256307,4225.128102,4228.205025,4233.84605,4235.384512,4215.897333,4228.717845,4269.230665,4235.897332,4238.974255
45,0,4233.84605,4224.102461,4217.948615,4232.820409,4233.33323,4219.999897,4222.051179,4222.563999,4224.615281,4215.384512,4219.999897,4259.999896,4230.256307,4232.307589
46,0,4235.897332,4226.153743,4219.487076,4234.871691,4224.615281,4222.563999,4225.640922,4220.512717,4223.58964,4215.897333,4227.179384,4263.589639,4234.358871,4238.461435
47,0,4236.922973,4232.307589,4230.256307,4242.051178,4209.230666,4220.512717,4226.666563,4222.563999,4229.230666,4210.769128,4231.794768,4267.179383,4235.897332,4239.999896
48,0,4241.025537,4237.948614,4233.33323,4243.076819,4221.025538,4224.102461,4226.666563,4221.025538,4231.281948,4218.974256,4230.769127,4265.640921,4236.410153,4236.922973
49,0,4240.512717,4238.461435,4226.153743,4234.358871,4236.922973,4227.179384,4224.102461,4219.999897,4227.692204,4222.051179,4228.205025,4263.076819,4234.358871,4235.384512
50,0,4232.820409,4235.384512,4222.051179,4229.230666,4225.640922,4222.051179,4217.948615,4225.640922,4227.692204,4211.794769,4228.717845,4264.10246,4232.307589,4235.384512
51,0,4226.666563,4235.897332,4221.538358,4230.769127,4207.692205,4215.897333,4211.281948,4227.179384,4226.666563,4206.666564,4225.128102,4264.61528,4230.769127,4229.743486
52,0,4222.563999,4236.410153,4219.999897,4228.205025,4211.281948,4215.384512,4207.179384,4218.461435,4219.999897,4204.102461,4216.410153,4257.435793,4226.153743,4218.974256
53,0,4222.051179,4237.435794,4219.487076,4228.205025,4214.871692,4214.358871,4206.153743,4212.82041,4216.410153,4198.461436,4213.846051,4250.769127,4222.051179,4215.384512
54,0,4223.58964,4241.538358,4222.051179,4230.769127,4209.743487,4214.871692,4211.281948,4215.897333,4215.897333,4201.025538,4218.461435,4256.410152,4225.640922,4221.538358
55,0,4219.487076,4239.999896,4219.487076,4225.128102,4211.794769,4215.897333,4218.461435,4216.922974,4210.769128,4198.461436,4219.999897,4259.999896,4226.666563,4222.563999
56,0,4217.948615,4239.999896,4218.461435,4225.640922,4217.948615,4219.999897,4224.102461,4216.410153,4211.794769,4191.794769,4222.563999,4258.461434,4225.640922,4221.025538
57,0,4229.230666,4258.974255,4227.179384,4242.563999,4227.692204,4232.820409,4230.256307,4225.128102,4226.153743,4211.794769,4231.281948,4267.692203,4235.384512,4230.769127
58,0,4229.230666,4265.640921,4226.153743,4241.538358,4232.307589,4231.794768,4230.256307,4226.153743,4228.717845,4224.615281,4230.256307,4270.769126,4237.948614,4232.820409
59,0,4221.538358,4249.230665,4219.487076,4230.256307,4226.153743,4222.051179,4226.153743,4221.538358,4222.051179,4216.922974,4229.230666,4264.61528,4233.33323,4225.640922
60,0,4221.025538,4237.948614,4221.538358,4236.922973,4216.410153,4222.051179,4224.102461,4225.128102,4222.051179,4214.871692,4230.256307,4261.025537,4233.84605,4221.538358
61,0,4218.461435,4235.384512,4222.051179,4235.897332,4215.897333,4222.563999,4219.999897,4227.692204,4225.128102,4213.846051,4222.563999,4258.974255,4230.769127,4215.897333
62,0,4211.794769,4226.153743,4217.948615,4219.487076,4223.07682,4222.563999,4219.999897,4225.640922,4227.692204,4207.692205,4221.025538,4255.384511,4225.128102,4211.794769
63,0,4217.948615,4228.717845,4226.666563,4226.666563,4229.230666,4230.769127,4233.84605,4234.871691,4235.384512,4222.051179,4235.897332,4265.128101,4229.230666,4222.563999
64,0,4221.025538,4232.820409,4231.794768,4239.999896,4220.512717,4231.281948,4234.871691,4232.307589,4235.384512,4231.794768,4235.897332,4270.769126,4230.256307,4226.153743
65,0,4217.948615,4231.794768,4228.205025,4235.384512,4212.82041,4225.128102,4225.640922,4221.538358,4230.769127,4223.58964,4230.256307,4268.717844,4230.769127,4223.07682
66,0,4213.33323,4223.58964,4221.538358,4223.58964,4211.281948,4219.487076,4211.794769,4218.461435,4225.640922,4211.794769,4227.179384,4265.128101,4228.717845,4218.461435
67,0,4213.33323,4220.512717,4221.025538,4226.153743,4212.307589,4219.487076,4209.743487,4222.051179,4223.58964,4211.794769,4229.230666,4271.281947,4226.153743,4219.999897
68,0,4214.871692,4222.051179,4224.102461,4230.769127,4212.307589,4221.025538,4216.410153,4220.512717,4225.640922,4212.307589,4232.820409,4276.922972,4229.230666,4225.128102
69,0,4214.871692,4224.102461,4225.128102,4230.769127,4219.487076,4226.153743,4219.999897,4222.051179,4232.307589,4214.871692,4236.410153,4276.410152,4235.384512,4227.692204
70,0,4209.230666,4218.974256,4219.999897,4228.205025,4215.384512,4223.07682,4210.769128,4221.538358,4227.692204,4215.384512,4230.256307,4267.692203,4230.256307,4217.948615
71,0,4207.692205,4215.897333,4221.025538,4232.307589,4202.051179,4220.512717,4207.692205,4217.948615,4222.563999,4210.769128,4228.717845,4266.153742,4226.153743,4214.358871
72,0,4211.794769,4218.461435,4227.692204,4234.358871,4209.230666,4227.692204,4222.563999,4221.025538,4227.179384,4207.692205,4234.358871,4270.256306,4232.307589,4222.563999
73,0,4207.692205,4215.384512,4225.128102,4226.666563,4231.281948,4234.358871,4234.358871,4223.58964,4230.769127,4214.358871,4232.307589,4266.666562,4231.281948,4222.051179
74,0,4194.871692,4203.589641,4217.435794,4217.948615,4230.256307,4230.769127,4226.666563,4219.487076,4225.128102,4217.435794,4222.051179,4255.897332,4222.051179,4209.230666
75,0,4196.922974,4205.128102,4218.974256,4221.025538,4212.82041,4228.717845,4217.948615,4217.435794,4220.512717,4210.769128,4218.974256,4254.35887,4221.025538,4204.102461
76,0,4213.33323,4218.974256,4229.743486,4228.717845,4206.666564,4231.281948,4223.07682,4220.512717,4222.051179,4212.82041,4227.179384,4267.179383,4228.205025,4216.922974
77,0,4218.461435,4225.128102,4235.384512,4230.256307,4207.692205,4229.743486,4227.179384,4223.07682,4220.512717,4212.82041,4230.769127,4274.35887,4231.281948,4225.640922
78,0,4216.410153,4227.179384,4229.230666,4228.717845,4214.358871,4228.205025,4223.07682,4224.102461,4218.974256,4203.07682,4225.640922,4271.281947,4228.205025,4221.538358
79,0,4219.999897,4232.307589,4223.07682,4226.666563,4217.948615,4229.230666,4220.512717,4218.974256,4217.948615,4197.948615,4222.563999,4265.640921,4223.58964,4216.922974
80,0,4225.128102,4238.974255,4229.743486,4229.743486,4213.33323,4231.281948,4224.102461,4214.871692,4216.922974,4205.128102,4225.640922,4267.179383,4226.666563,4221.538358
81,0,4215.384512,4232.820409,4226.153743,4227.692204,4210.256307,4228.205025,4218.974256,4213.33323,4212.82041,4204.102461,4218.974256,4261.025537,4227.179384,4216.922974
82,0,4217.948615,4237.435794,4223.07682,4228.717845,4221.025538,4227.179384,4216.410153,4215.384512,4218.461435,4209.743487,4223.07682,4264.10246,4227.179384,4218.974256
83,0,4228.205025,4249.230665,4230.769127,4235.384512,4223.58964,4230.256307,4216.922974,4217.435794,4227.692204,4218.974256,4235.897332,4277.948613,4232.307589,4229.743486
84,0,4224.102461,4248.717845,4231.794768,4236.410153,4221.025538,4233.33323,4220.512717,4220.512717,4229.743486,4217.948615,4236.922973,4275.897331,4238.974255,4230.256307
85,0,4207.179384,4236.410153,4219.487076,4225.128102,4217.948615,4228.717845,4217.948615,4216.410153,4221.538358,4208.717846,4222.051179,4254.35887,4231.281948,4216.410153
86,0,4206.153743,4237.948614,4217.948615,4221.538358,4214.358871,4226.666563,4218.461435,4215.384512,4220.512717,4208.205025,4219.999897,4258.974255,4226.153743,4214.358871
87,0,4207.692205,4243.076819,4218.461435,4226.153743,4208.717846,4227.179384,4217.948615,4217.948615,4225.128102,4208.717846,4223.07682,4246.666563,4228.717845,4214.871692
88,0,4206.153743,4242.563999,4216.410153,4232.820409,4210.256307,4228.205025,4221.025538,4216.410153,4231.281948,4211.794769,4222.051179,4167.179385,4229.743486,4210.769128
89,0,4210.256307,4245.128101,4217.948615,4238.974255,4207.692205,4227.692204,4224.102461,4217.435794,4233.33323,4212.82041,4219.999897,4096.922977,4228.205025,4210.769128
90,0,4216.922974,4249.743486,4222.051179,4241.025537,4208.717846,4228.205025,4223.07682,4224.102461,4233.84605,4211.794769,4224.615281,4101.025541,4230.256307,4215.384512
91,0,4221.538358,4250.769127,4222.563999,4237.948614,4228.205025,4232.820409,4224.615281,4228.205025,4236.410153,4217.948615,4230.769127,4122.564002,4233.33323,4217.948615
92,0,4222.051179,4249.743486,4221.538358,4234.871691,4231.794768,4233.33323,4229.230666,4229.230666,4235.897332,4226.153743,4228.205025,4122.051181,4232.820409,4219.999897
93,0,4215.384512,4244.615281,4223.58964,4234.871691,4201.025538,4224.102461,4227.692204,4226.153743,4231.794768,4223.58964,4223.07682,4126.666566,4230.256307,4221.025538
94,0,4210.769128,4237.948614,4224.615281,4233.84605,4199.487077,4223.07682,4225.640922,4222.563999,4228.205025,4213.33323,4223.58964,4135.384514,4227.692204,4218.974256
95,0,4221.025538,4242.051178,4222.051179,4230.769127,4232.820409,4230.769127,4232.820409,4227.179384,4229.230666,4215.384512,4224.615281,4138.461437,4228.717845,4214.871692
96,0,4221.025538,4238.974255,4215.897333,4227.179384,4226.666563,4226.153743,4232.820409,4229.743486,4227.179384,4217.948615,4219.487076,4137.435796,4227.179384,4211.281948
97,0,4216.922974,4236.410153,4221.538358,4235.897332,4210.256307,4228.205025,4235.384512,4225.640922,4224.615281,4217.948615,4225.128102,4145.128104,4229.743486,4224.615281
98,0,4222.051179,4242.051178,4229.230666,4244.615281,4221.025538,4238.461435,4244.10246,4229.230666,4225.128102,4222.051179,4234.358871,4161.025539,4234.358871,4239.999896
99,0,4222.051179,4239.487076,4227.692204,4237.435794,4221.538358,4234.871691,4237.948614,4238.461435,4230.769127,4230.256307,4231.281948,4170.256308,4234.358871,4237.435794
100,0,4213.33323,4226.153743,4221.025538,4224.615281,4211.794769,4223.58964,4222.051179,4227.692204,4223.58964,4219.999897,4223.58964,4164.102462,4228.205025,4223.07682
101,0,4219.999897,4229.230666,4226.666563,4230.769127,4220.512717,4228.205025,4227.692204,4218.974256,4213.846051,4210.256307,4228.717845,4162.564001,4231.794768,4223.07682
102,0,4222.051179,4231.281948,4226.153743,4234.358871,4211.281948,4230.256307,4230.256307,4222.051179,4214.871692,4211.794769,4225.128102,4161.025539,4232.307589,4223.07682
103,0,4214.358871,4229.230666,4218.461435,4230.256307,4199.487077,4227.179384,4220.512717,4224.102461,4219.999897,4212.82041,4218.461435,4161.025539,4226.666563,4217.948615
104,0,4214.871692,4236.410153,4217.948615,4232.820409,4216.410153,4227.179384,4222.051179,4223.58964,4218.461435,4213.33323,4225.640922,4168.205026,4226.153743,4219.999897
105,0,4218.974256,4239.487076,4224.102461,4237.435794,4221.025538,4224.615281,4224.102461,4224.102461,4211.794769,4213.846051,4229.743486,4175.384513,4229.743486,4224.615281
106,0,4216.410153,4231.794768,4225.128102,4234.358871,4194.871692,4218.461435,4210.256307,4217.435794,4202.051179,4200.512718,4221.025538,4169.743488,4225.640922,4217.435794
107,0,4218.974256,4235.384512,4227.692204,4236.922973,4195.384513,4224.102461,4210.769128,4214.871692,4202.564,4196.922974,4221.025538,4166.666565,4223.07682,4215.897333
108,0,4216.410153,4235.384512,4223.07682,4234.871691,4222.051179,4227.692204,4219.999897,4218.461435,4208.717846,4207.692205,4224.102461,4166.666565,4224.102461,4218.461435
109,0,4208.717846,4225.640922,4216.410153,4229.743486,4215.897333,4224.102461,4220.512717,4217.948615,4207.179384,4205.128102,4219.487076,4164.615283,4221.538358,4213.33323
110,0,4208.717846,4222.051179,4217.435794,4231.281948,4198.461436,4224.615281,4223.07682,4225.128102,4211.794769,4202.051179,4221.025538,4167.692206,4221.025538,4209.230666
111,0,4205.640923,4218.461435,4211.794769,4226.153743,4210.256307,4227.692204,4223.58964,4229.230666,4219.999897,4210.256307,4221.025538,4166.666565,4222.051179,4207.179384
112,0,4200.512718,4213.33323,4203.07682,4221.538358,4221.025538,4227.179384,4217.435794,4216.922974,4210.256307,4206.666564,4214.871692,4161.53836,4221.025538,4205.128102
113,0,4202.564,4213.846051,4203.07682,4224.102461,4208.717846,4227.179384,4217.435794,4205.640923,4198.461436,4193.333231,4214.358871,4158.974257,4218.974256,4202.564
114,0,4211.281948,4221.538358,4211.281948,4227.179384,4203.07682,4228.205025,4222.563999,4217.435794,4211.794769,4203.589641,4221.538358,4168.717847,4223.07682,4208.205025
115,0,4217.435794,4227.692204,4216.410153,4230.769127,4207.179384,4224.102461,4216.410153,4222.563999,4218.461435,4212.307589,4226.153743,4177.948616,4227.179384,4214.871692
116,0,4221.025538,4230.769127,4218.461435,4237.435794,4210.256307,4225.128102,4216.922974,4213.33323,4209.230666,4204.615282,4227.179384,4180.512718,4228.205025,4220.512717
117,0,4208.717846,4221.025538,4212.82041,4227.179384,4206.666564,4227.692204,4222.051179,4208.205025,4203.07682,4193.333231,4221.025538,4176.410154,4225.640922,4214.358871
118,0,4204.615282,4221.025538,4213.846051,4221.025538,4207.179384,4228.717845,4224.615281,4215.897333,4207.692205,4200.512718,4221.538358,4178.974257,4225.128102,4210.769128
119,0,4215.897333,4229.743486,4218.974256,4232.307589,4214.871692,4229.230666,4225.640922,4222.563999,4210.256307,4207.179384,4223.07682,4182.05118,4226.153743,4212.307589
120,0,4216.922974,4229.743486,4216.410153,4232.820409,4217.948615,4226.153743,4227.179384,4222.563999,4211.281948,4204.102461,4219.999897,4179.487077,4223.07682,4209.743487
121,0,4206.153743,4223.58964,4208.717846,4219.487076,4209.743487,4220.512717,4218.974256,4219.999897,4205.640923,4194.871692,4215.384512,4175.384513,4217.435794,4201.025538
122,0,4211.794769,4235.384512,4213.846051,4225.640922,4207.692205,4227.179384,4214.871692,4222.563999,4207.692205,4197.435795,4222.051179,4182.564,4222.563999,4205.640923
123,0,4217.948615,4244.615281,4222.563999,4236.410153,4206.153743,4229.743486,4216.410153,4223.58964,4213.846051,4203.589641,4224.102461,4187.179385,4227.179384,4213.846051
124,0,4212.82041,4245.128101,4220.512717,4231.794768,4204.615282,4224.102461,4219.487076,4221.025538,4211.794769,4204.102461,4220.512717,4186.153744,4226.666563,4212.82041
125,0,4210.769128,4251.794768,4213.846051,4227.692204,4209.743487,4226.153743,4222.563999,4221.025538,4207.692205,4207.179384,4220.512717,4186.666564,4225.128102,4211.281948
126,0,4217.435794,4258.461434,4217.948615,4231.794768,4218.461435,4232.820409,4222.051179,4222.563999,4210.256307,4213.846051,4220.512717,4191.281949,4225.128102,4215.897333
127,0,4226.666563,4254.35887,4226.666563,4232.820409,4213.846051,4227.692204,4219.487076,4220.512717,4210.769128,4210.769128,4221.538358,4195.384513,4229.743486,4219.999897
128,0,4229.743486,4248.205024,4227.179384,4233.84605,4207.692205,4223.58964,4223.07682,4219.487076,4210.256307,4203.589641,4223.58964,4196.922974,4235.384512,4223.07682
0,0,4223.58964,4246.153742,4220.512717,4234.358871,4212.82041,4227.179384,4219.487076,4222.051179,4211.794769,4206.666564,4223.58964,4195.897333,4233.84605,4224.102461
1,0,4221.538358,4246.153742,4219.999897,4230.769127,4213.33323,4228.717845,4207.692205,4220.512717,4210.256307,4208.717846,4224.615281,4197.435795,4232.307589,4224.102461
2,0,4227.692204,4249.230665,4222.563999,4232.820409,4217.435794,4229.230666,4207.692205,4216.410153,4212.82041,4208.717846,4229.230666,4205.640923,4233.33323,4228.717845
3,0,4222.051179,4243.58964,4212.82041,4230.256307,4224.102461,4227.179384,4210.256307,4212.82041,4212.307589,4207.692205,4223.07682,4202.051179,4224.102461,4221.538358
4,0,4216.410153,4237.948614,4206.153743,4227.179384,4214.871692,4225.128102,4212.307589,4214.358871,4206.153743,4206.666564,4216.410153,4193.333231,4217.948615,4210.769128
5,0,4222.563999,4244.10246,4216.922974,4232.820409,4206.666564,4229.743486,4219.487076,4217.948615,4208.205025,4210.769128,4221.538358,4196.922974,4221.025538,4215.897333
6,0,4231.281948,4254.35887,4229.743486,4240.512717,4222.563999,4237.435794,4229.230666,4224.615281,4219.999897,4221.025538,4232.820409,4214.358871,4227.179384,4226.666563
7,0,4228.205025,4250.256306,4224.615281,4235.384512,4216.922974,4230.769127,4228.205025,4227.692204,4219.999897,4220.512717,4229.743486,4217.435794,4226.666563,4221.538358
8,0,4227.692204,4246.666563,4222.563999,4233.84605,4203.07682,4224.615281,4225.640922,4224.615281,4214.871692,4216.922974,4226.666563,4214.358871,4224.102461,4219.487076
9,0,4230.769127,4248.205024,4229.743486,4239.487076,4217.435794,4228.205025,4224.102461,4221.025538,4214.358871,4212.307589,4229.743486,4221.538358,4225.640922,4224.615281
10,0,4231.281948,4247.692204,4232.820409,4241.025537,4222.051179,4227.692204,4219.487076,4222.563999,4215.897333,4211.794769,4230.769127,4227.692204,4227.179384,4225.128102
11,0,4225.640922,4238.974255,4224.102461,4230.769127,4202.051179,4219.487076,4204.615282,4218.461435,4212.82041,4213.846051,4220.512717,4219.999897,4221.025538,4217.435794
12,0,4228.717845,4241.025537,4224.615281,4230.769127,4205.640923,4222.051179,4201.025538,4213.33323,4210.769128,4215.897333,4223.58964,4225.128102,4222.563999,4223.07682
13,0,4232.820409,4246.666563,4229.743486,4238.461435,4223.07682,4228.205025,4210.769128,4213.846051,4209.743487,4207.692205,4234.358871,4234.871691,4229.230666,4231.281948
14,0,4236.922973,4253.333229,4233.84605,4244.10246,4226.666563,4231.281948,4222.563999,4221.025538,4215.384512,4213.846051,4236.410153,4233.84605,4230.256307,4235.384512
15,0,4232.820409,4258.461434,4235.384512,4244.615281,4223.58964,4232.307589,4223.58964,4224.102461,4220.512717,4233.33323,4236.922973,4235.897332,4228.717845,4236.922973
16,0,4223.07682,4253.84605,4229.230666,4237.948614,4227.692204,4230.256307,4222.051179,4221.025538,4218.461435,4229.230666,4238.461435,4239.487076,4230.769127,4231.794768
17,0,4223.58964,4246.666563,4221.025538,4231.281948,4226.153743,4227.692204,4226.153743,4219.487076,4218.461435,4212.307589,4230.769127,4232.820409,4230.256307,4224.102461
18,0,4228.717845,4244.615281,4216.922974,4231.281948,4215.384512,4227.179384,4226.666563,4223.58964,4225.640922,4206.153743,4222.051179,4223.58964,4221.538358,4216.922974
19,0,4230.256307,4252.307588,4219.999897,4236.922973,4217.948615,4229.743486,4228.717845,4234.871691,4234.871691,4222.051179,4229.230666,4226.666563,4222.563999,4219.999897
20,0,4223.58964,4249.230665,4215.384512,4234.871691,4215.384512,4223.58964,4217.948615,4230.769127,4232.820409,4228.205025,4230.769127,4225.128102,4227.179384,4221.538358
21,0,4230.256307,4250.256306,4219.487076,4241.538358,4216.410153,4225.640922,4217.435794,4216.922974,4229.230666,4229.230666,4231.794768,4228.717845,4229.230666,4227.692204
22,0,4230.256307,4247.179383,4222.051179,4239.999896,4219.999897,4229.743486,4219.487076,4211.794769,4216.922974,4220.512717,4228.205025,4229.743486,4223.58964,4226.153743
23,0,4221.538358,4236.922973,4216.410153,4228.717845,4214.871692,4223.07682,4212.307589,4217.435794,4207.179384,4206.666564,4221.538358,4225.128102,4219.487076,4218.974256
24,0,4220.512717,4231.281948,4215.384512,4229.743486,4203.07682,4220.512717,4208.717846,4217.435794,4213.33323,4205.128102,4219.487076,4226.666563,4221.538358,4221.025538
25,0,4230.256307,4235.384512,4225.128102,4245.640922,4207.179384,4231.281948,4225.128102,4217.948615,4223.58964,4216.410153,4226.666563,4237.948614,4227.692204,4229.743486
26,0,4237.948614,4238.461435,4229.230666,4250.769127,4219.487076,4235.384512,4232.307589,4229.743486,4222.051179,4222.563999,4232.307589,4246.153742,4229.230666,4231.794768
27,0,4240.512717,4242.051178,4227.692204,4244.10246,4231.281948,4233.84605,4225.128102,4236.410153,4224.102461,4227.179384,4235.384512,4251.281947,4229.743486,4234.871691
28,0,4237.435794,4242.563999,4226.153743,4237.948614,4237.435794,4234.358871,4223.58964,4229.230666,4230.769127,4229.230666,4235.384512,4252.307588,4234.871691,4239.999896
29,0,4228.205025,4235.897332,4222.051179,4233.33323,4218.974256,4227.179384,4219.487076,4224.615281,4225.128102,4217.948615,4230.256307,4245.640922,4232.820409,4234.871691
30,0,4225.640922,4228.717845,4218.974256,4232.307589,4204.102461,4222.563999,4215.897333,4228.717845,4216.922974,4209.743487,4225.640922,4242.563999,4225.128102,4225.128102
31,0,4229.743486,4229.743486,4219.999897,4236.410153,4216.410153,4231.281948,4226.666563,4234.871691,4222.051179,4221.025538,4230.256307,4248.205024,4228.717845,4230.769127
32,0,4218.461435,4223.07682,4209.743487,4227.692204,4218.974256,4228.205025,4218.974256,4226.153743,4218.974256,4220.512717,4224.615281,4236.922973,4226.666563,4227.692204
33,0,4216.410153,4226.153743,4209.230666,4224.615281,4215.384512,4226.666563,4219.999897,4222.051179,4215.384512,4215.384512,4225.128102,4236.410153,4224.102461,4224.615281
34,0,4228.717845,4235.384512,4221.538358,4233.84605,4209.230666,4232.820409,4234.871691,4232.307589,4218.974256,4217.435794,4233.84605,4251.794768,4229.230666,4227.692204
35,0,4232.307589,4237.435794,4226.153743,4237.435794,4214.871692,4234.358871,4235.384512,4237.948614,4222.563999,4221.538358,4233.33323,4256.922973,4232.307589,4230.256307
36,0,4218.461435,4228.717845,4216.922974,4225.128102,4222.051179,4227.179384,4223.07682,4230.769127,4219.487076,4217.948615,4218.461435,4243.076819,4227.179384,4225.640922
37,0,4216.922974,4225.640922,4215.384512,4223.07682,4222.563999,4226.666563,4223.58964,4228.717845,4218.974256,4215.897333,4217.435794,4238.974255,4226.153743,4223.07682
38,0,4229.230666,4232.820409,4225.640922,4236.922973,4219.487076,4230.769127,4226.153743,4233.84605,4222.563999,4218.974256,4227.692204,4250.769127,4232.307589,4225.640922
39,0,4229.743486,4236.922973,4227.692204,4242.563999,4210.256307,4230.256307,4219.999897,4230.256307,4221.538358,4218.974256,4227.692204,4253.84605,4233.33323,4229.743486
40,0,4229.230666,4238.974255,4227.179384,4240.512717,4213.33323,4230.769127,4223.07682,4230.769127,4225.640922,4228.205025,4231.794768,4259.487075,4236.922973,4239.999896
41,0,4234.358871,4237.435794,4230.256307,4238.974255,4230.256307,4235.384512,4226.666563,4235.384512,4227.179384,4230.256307,4238.974255,4266.666562,4243.58964,4241.025537
