title:A                                                                               , recorded:02.07.20 12.25.52, sampling:128, subject:S                                                                               , labels:COUNTER INTERPOLATED AF3 F7 F3 FC5 T7 P7 O1 O2 P8 T8 FC6 F4 F8 AF4 ,, units:emotiv,,,,,,,,,
39,0,4117.435797,4114.871694,4119.487079,4115.897335,4121.538361,4147.692206,4130.256309,4156.922975,4149.230668,4119.487079,4125.128104,4094.358874,4099.9999,4110.25631
40,0,4162.05118,4163.589642,4170.769129,4167.692206,4169.230667,4177.948616,4168.205026,4174.358872,4172.820411,4173.333231,4168.205026,4149.230668,4148.205027,4156.410155
41,0,4168.205026,4155.384514,4171.79477,4169.743488,4171.281949,4176.410154,4170.256308,4169.743488,4162.05118,4169.743488,4161.025539,4150.769129,4153.846052,4156.922975
42,0,4221.538358,4210.769128,4219.999897,4217.435794,4225.128102,4214.358871,4213.33323,4199.999897,4195.897333,4225.640922,4213.33323,4198.974256,4208.205025,4212.82041
43,0,4257.948614,4257.948614,4263.076819,4261.538357,4255.384511,4233.33323,4238.974255,4212.307589,4218.461435,4269.743485,4250.769127,4241.538358,4251.794768,4255.897332
44,0,4303.589638,4305.1281,4307.179382,4313.846048,4296.410151,4258.461434,4276.922972,4224.102461,4235.897332,4309.743484,4279.487075,4282.051177,4302.563997,4294.358869
45,0,4321.538356,4321.025535,4312.307587,4323.589638,4313.333228,4258.461434,4283.589639,4210.769128,4225.128102,4324.615279,4285.640921,4287.692203,4313.333228,4304.615279
46,0,4361.538355,4357.435791,4351.281945,4357.435791,4342.563996,4285.640921,4313.846048,4235.384512,4252.820409,4362.051175,4327.692202,4330.769125,4348.205022,4355.384509
47,0,4368.205021,4352.820406,4346.15374,4355.384509,4329.743484,4274.87169,4307.692202,4224.102461,4245.640922,4345.640919,4325.64092,4333.333227,4344.615278,4368.205021
48,0,4391.794764,4368.717842,4345.640919,4358.974252,4335.89733,4284.102459,4304.615279,4230.256307,4249.230665,4345.640919,4330.256304,4334.358868,4349.743483,4394.871687
49,0,4391.794764,4360.512714,4330.769125,4339.999894,4305.64092,4270.256306,4276.922972,4220.512717,4237.948614,4328.205022,4315.89733,4314.358869,4338.974253,4410.769123
50,0,4401.538354,4352.820406,4317.435792,4324.615279,4278.461434,4253.333229,4262.051178,4214.358871,4230.256307,4299.487074,4303.589638,4308.717843,4329.230663,4424.615276
51,0,4370.256303,4301.025536,4264.10246,4264.61528,4224.102461,4205.128102,4209.230666,4190.769128,4192.82041,4232.820409,4248.205024,4263.589639,4267.179383,4388.205021
52,0,4350.769124,4262.563998,4234.358871,4226.153743,4183.589641,4178.461436,4177.435795,4178.461436,4170.769129,4181.538359,4209.743487,4221.025538,4230.769127,4364.615278
53,0,4342.051176,4247.179383,4222.051179,4212.82041,4163.076821,4169.230667,4164.102462,4172.30759,4171.79477,4165.640924,4206.153743,4204.615282,4222.051179,4355.897329
54,0,4317.948612,4228.717845,4193.846051,4186.666564,4144.102463,4157.435796,4140.512719,4161.025539,4164.102462,4135.384514,4176.922975,4184.615282,4187.179385,4332.820407
55,0,4289.230664,4207.179384,4180.512718,4171.281949,4124.102463,4142.051181,4123.076822,4154.871693,4148.717847,4102.051182,4134.871694,4165.128103,4163.076821,4310.769125
56,0,4265.128101,4185.128103,4170.256308,4164.615283,4106.666566,4133.333232,4119.487079,4148.205027,4134.358873,4074.871695,4117.435797,4151.28195,4158.461437,4288.205023
57,0,4271.794767,4201.538359,4185.640923,4183.076821,4132.307591,4152.307591,4137.435796,4163.076821,4151.28195,4103.589643,4145.128104,4172.820411,4176.410154,4290.769126
58,0,4268.205024,4206.153743,4185.640923,4183.076821,4144.615283,4155.384514,4141.53836,4156.922975,4148.717847,4116.922976,4139.999899,4168.205026,4174.358872,4275.384511
59,0,4297.948613,4244.10246,4224.102461,4224.102461,4186.666564,4184.615282,4181.025539,4171.281949,4174.358872,4168.717847,4179.487077,4207.692205,4217.435794,4301.538356
60,0,4305.1281,4261.538357,4248.205024,4247.692204,4215.897333,4203.589641,4199.999897,4179.999898,4189.743487,4196.410154,4205.640923,4235.384512,4242.051178,4315.38451
61,0,4334.358868,4297.948613,4289.743485,4288.717844,4265.128101,4228.205025,4239.487076,4187.179385,4203.07682,4243.58964,4236.410153,4268.205024,4284.61528,4343.589637
62,0,4343.589637,4308.717843,4295.897331,4297.435792,4276.410152,4232.820409,4254.871691,4178.461436,4195.897333,4275.384511,4246.666563,4275.897331,4301.538356,4345.128099
63,0,4376.92297,4353.333227,4332.820407,4337.948612,4322.051176,4266.153742,4291.794767,4209.230666,4224.615281,4330.256304,4287.179382,4317.948612,4345.128099,4380.512713
64,0,4378.461431,4365.640919,4339.487073,4351.794765,4346.15374,4258.974255,4295.897331,4204.102461,4217.435794,4339.487073,4289.743485,4317.435792,4351.794765,4379.999893
65,0,4386.666559,4378.974252,4349.743483,4367.692201,4364.102457,4269.743485,4315.38451,4214.871692,4228.717845,4354.358868,4304.102459,4326.15374,4366.153739,4380.512713
66,0,4371.794765,4368.717842,4342.051176,4356.92297,4344.102458,4263.076819,4312.307587,4210.769128,4225.128102,4345.640919,4298.974254,4322.563997,4356.92297,4365.640919
67,0,4377.43579,4369.743483,4350.256304,4359.487073,4345.128099,4272.820408,4318.461433,4223.07682,4240.512717,4347.692201,4307.692202,4328.717843,4358.974252,4367.692201
68,0,4330.769125,4311.794766,4306.666561,4311.794766,4304.102459,4249.743486,4278.461434,4204.102461,4221.538358,4302.051177,4271.794767,4287.179382,4315.38451,4324.102458
69,0,4295.897331,4282.563998,4281.025536,4286.153741,4285.1281,4249.743486,4260.512716,4205.128102,4215.897333,4270.256306,4249.743486,4267.692203,4295.897331,4301.025536
70,0,4258.461434,4256.922973,4249.743486,4254.35887,4258.974255,4235.897332,4235.384512,4200.512718,4212.307589,4243.58964,4229.230666,4241.025537,4261.538357,4265.640921
71,0,4226.666563,4218.974256,4215.897333,4214.871692,4220.512717,4216.410153,4210.769128,4195.897333,4204.615282,4205.640923,4203.07682,4204.615282,4216.410153,4228.717845
72,0,4202.564,4185.128103,4196.922974,4193.333231,4185.640923,4198.974256,4197.948615,4196.410154,4194.358872,4173.846052,4173.846052,4176.922975,4192.82041,4206.153743
73,0,4185.640923,4171.281949,4180.512718,4177.948616,4169.743488,4193.333231,4189.743487,4199.487077,4191.794769,4154.871693,4154.871693,4156.922975,4175.897334,4183.589641
74,0,4172.820411,4163.076821,4168.205026,4161.53836,4166.666565,4193.333231,4173.846052,4200.512718,4196.922974,4152.307591,4150.769129,4148.717847,4161.53836,4167.692206
75,0,4156.410155,4147.179386,4157.435796,4152.820411,4157.948616,4181.538359,4158.461437,4190.256308,4181.538359,4130.76913,4132.820412,4134.358873,4149.230668,4155.384514
76,0,4184.102462,4181.025539,4188.205026,4194.871692,4192.30759,4201.025538,4186.666564,4209.230666,4200.512718,4168.717847,4161.025539,4164.102462,4182.564,4182.05118
77,0,4196.410154,4201.538359,4199.487077,4206.153743,4206.153743,4212.82041,4200.512718,4211.281948,4206.153743,4194.871692,4177.948616,4178.974257,4192.30759,4193.333231
78,0,4228.717845,4237.435794,4237.435794,4235.897332,4241.538358,4226.666563,4229.230666,4209.230666,4204.615282,4231.281948,4210.769128,4211.281948,4227.692204,4228.717845
79,0,4241.538358,4251.281947,4254.871691,4255.384511,4261.538357,4228.205025,4237.435794,4193.846051,4195.897333,4243.58964,4222.051179,4225.128102,4249.230665,4238.461435
80,0,4283.076818,4296.410151,4303.076818,4307.179382,4308.205023,4253.84605,4275.897331,4209.230666,4224.102461,4302.563997,4262.563998,4275.384511,4301.025536,4278.974254
81,0,4297.435792,4310.256305,4316.410151,4318.461433,4317.948612,4249.743486,4288.205023,4205.640923,4222.051179,4331.281945,4271.794767,4291.281946,4315.89733,4293.333228
82,0,4330.769125,4352.307586,4343.589637,4348.717842,4356.92297,4272.820408,4317.948612,4228.205025,4238.974255,4371.281944,4305.64092,4323.589638,4349.743483,4324.102458
83,0,4327.692202,4357.435791,4342.563996,4353.846047,4372.307585,4267.692203,4312.820407,4221.025538,4228.205025,4372.307585,4299.487074,4322.051176,4351.794765,4321.538356
84,0,4333.846048,4357.948611,4354.358868,4368.205021,4384.615277,4270.769126,4318.461433,4217.435794,4226.153743,4368.205021,4295.38451,4323.076817,4350.256304,4324.615279
85,0,4311.281946,4330.256304,4331.281945,4342.563996,4350.769124,4247.692204,4296.410151,4199.999897,4203.07682,4334.871689,4278.461434,4298.461433,4322.051176,4301.025536
86,0,4311.281946,4329.743484,4324.615279,4331.794766,4339.487073,4255.897332,4301.025536,4210.769128,4212.307589,4336.922971,4287.179382,4304.615279,4328.717843,4305.1281
87,0,4277.948613,4291.794767,4292.307587,4294.87169,4306.666561,4243.076819,4274.35887,4205.128102,4207.692205,4309.230664,4258.461434,4276.410152,4295.38451,4273.846049
88,0,4265.640921,4273.333229,4284.102459,4285.640921,4295.38451,4242.051178,4262.563998,4221.025538,4217.948615,4289.230664,4246.666563,4261.538357,4273.333229,4261.025537
89,0,4236.410153,4243.076819,4257.435793,4257.435793,4259.487075,4228.205025,4239.487076,4223.07682,4213.33323,4256.922973,4228.205025,4231.794768,4241.538358,4233.33323
90,0,4196.922974,4204.102461,4216.922974,4216.922974,4218.974256,4228.717845,4218.974256,4218.461435,4212.82041,4208.205025,4194.871692,4190.769128,4204.102461,4191.281949
91,0,4175.384513,4186.153744,4199.487077,4197.948615,4204.102461,4233.33323,4208.717846,4214.871692,4214.358871,4181.538359,4176.410154,4173.846052,4186.666564,4175.384513
92,0,4177.948616,4185.640923,4205.640923,4193.333231,4203.589641,4237.948614,4213.33323,4227.179384,4218.461435,4185.128103,4181.025539,4175.384513,4183.589641,4183.076821
93,0,4185.640923,4185.640923,4209.743487,4195.384513,4201.538359,4237.435794,4214.358871,4227.179384,4220.512717,4201.538359,4189.230667,4180.512718,4182.05118,4182.05118
94,0,4189.230667,4188.717846,4203.589641,4199.999897,4205.128102,4244.10246,4213.846051,4228.717845,4224.615281,4198.461436,4188.717846,4179.487077,4186.153744,4177.435795
95,0,4202.564,4214.871692,4218.461435,4221.025538,4232.820409,4243.076819,4225.640922,4236.922973,4230.256307,4222.051179,4203.07682,4190.769128,4212.307589,4198.461436
96,0,4201.025538,4216.922974,4218.974256,4222.051179,4238.974255,4226.153743,4225.128102,4226.666563,4220.512717,4229.743486,4203.07682,4189.230667,4212.307589,4196.410154
97,0,4233.33323,4248.205024,4256.410152,4263.589639,4275.897331,4235.897332,4243.076819,4234.871691,4233.84605,4276.410152,4226.153743,4229.743486,4253.333229,4219.487076
98,0,4234.871691,4252.307588,4263.076819,4270.769126,4283.589639,4224.615281,4235.384512,4219.487076,4215.897333,4286.153741,4212.82041,4233.84605,4265.128101,4216.922974
99,0,4219.999897,4250.256306,4253.333229,4261.025537,4274.87169,4207.692205,4225.640922,4203.589641,4197.435795,4286.153741,4199.487077,4217.435794,4255.897332,4207.179384
100,0,4206.153743,4245.640922,4235.384512,4246.666563,4255.897332,4191.281949,4205.128102,4185.128103,4179.487077,4280.512716,4187.692205,4200.512718,4245.128101,4196.410154
101,0,4238.974255,4281.025536,4266.666562,4278.974254,4293.333228,4215.384512,4226.153743,4206.666564,4202.564,4314.358869,4219.487076,4233.33323,4280.512716,4229.230666
102,0,4207.692205,4251.281947,4239.487076,4254.871691,4276.410152,4190.256308,4206.153743,4185.128103,4178.974257,4280.512716,4192.82041,4204.102461,4248.205024,4202.051179
103,0,4205.128102,4249.743486,4238.461435,4258.461434,4277.435793,4195.897333,4214.871692,4186.666564,4179.999898,4275.384511,4195.897333,4206.666564,4248.205024,4204.615282
104,0,4202.564,4245.640922,4236.410153,4254.35887,4271.281947,4197.948615,4210.256307,4193.846051,4184.102462,4279.487075,4194.871692,4209.230666,4249.743486,4203.07682
105,0,4218.974256,4257.948614,4254.871691,4264.10246,4283.589639,4212.82041,4220.512717,4210.769128,4199.999897,4292.307587,4205.128102,4222.563999,4258.461434,4215.384512
106,0,4201.025538,4233.84605,4239.487076,4240.512717,4255.897332,4204.102461,4205.128102,4197.435795,4187.179385,4259.487075,4184.102462,4198.461436,4229.743486,4191.281949
107,0,4205.128102,4232.307589,4241.538358,4239.999896,4248.717845,4228.717845,4227.692204,4217.948615,4206.666564,4247.692204,4195.384513,4201.538359,4231.281948,4195.897333
108,0,4201.538359,4220.512717,4235.897332,4230.256307,4243.076819,4236.410153,4235.897332,4234.871691,4223.07682,4242.051178,4206.153743,4204.102461,4227.692204,4199.999897
109,0,4209.743487,4213.33323,4246.153742,4231.281948,4250.769127,4245.128101,4244.10246,4245.128101,4233.84605,4243.076819,4220.512717,4211.794769,4225.640922,4210.769128
110,0,4211.794769,4210.256307,4255.897332,4230.256307,4253.333229,4245.640922,4247.179383,4243.076819,4234.358871,4246.666563,4223.58964,4216.922974,4223.07682,4211.794769
111,0,4216.922974,4221.025538,4257.948614,4229.230666,4256.410152,4253.84605,4256.922973,4247.692204,4240.512717,4249.230665,4223.07682,4218.974256,4225.640922,4212.82041
112,0,4219.999897,4230.256307,4257.435793,4237.435794,4258.974255,4252.820409,4257.435793,4247.692204,4240.512717,4257.948614,4227.179384,4218.974256,4232.820409,4215.384512
113,0,4212.82041,4219.999897,4252.820409,4234.871691,4257.435793,4248.717845,4252.820409,4244.615281,4235.897332,4248.205024,4223.58964,4211.794769,4229.743486,4210.256307
114,0,4211.281948,4221.025538,4253.84605,4232.307589,4267.692203,4245.128101,4250.769127,4245.640922,4236.922973,4253.84605,4221.538358,4214.871692,4233.84605,4210.769128
115,0,4199.999897,4214.871692,4233.33323,4219.999897,4253.333229,4228.205025,4232.307589,4230.769127,4216.922974,4244.615281,4201.538359,4197.435795,4217.948615,4193.846051
116,0,4200.512718,4219.487076,4232.307589,4232.820409,4244.10246,4227.179384,4229.743486,4230.769127,4215.897333,4252.307588,4204.615282,4194.358872,4218.461435,4194.358872
117,0,4188.205026,4211.281948,4222.563999,4224.102461,4232.307589,4219.487076,4217.435794,4220.512717,4210.769128,4242.051178,4194.871692,4184.102462,4213.846051,4189.230667
118,0,4194.871692,4222.563999,4230.256307,4226.153743,4249.230665,4228.717845,4225.640922,4226.153743,4218.974256,4253.84605,4199.999897,4194.871692,4227.179384,4199.487077
119,0,4176.922975,4206.666564,4213.846051,4210.256307,4234.871691,4219.999897,4216.922974,4218.974256,4207.692205,4241.538358,4185.640923,4177.948616,4211.281948,4182.05118
120,0,4201.025538,4230.256307,4243.076819,4244.10246,4265.128101,4241.538358,4244.615281,4241.538358,4231.794768,4273.846049,4219.999897,4205.128102,4244.10246,4208.717846
121,0,4195.897333,4214.871692,4238.974255,4228.717845,4261.025537,4234.871691,4235.897332,4235.384512,4227.179384,4263.589639,4212.307589,4195.384513,4236.410153,4201.538359
122,0,4201.538359,4217.948615,4241.025537,4220.512717,4255.897332,4232.820409,4234.871691,4233.84605,4226.153743,4261.538357,4207.179384,4194.871692,4228.205025,4203.589641
123,0,4191.794769,4212.307589,4225.640922,4212.307589,4237.435794,4219.487076,4221.025538,4224.102461,4217.948615,4246.666563,4197.435795,4187.692205,4213.33323,4193.846051
124,0,4219.999897,4238.461435,4251.794768,4239.999896,4265.128101,4244.10246,4243.076819,4244.10246,4237.948614,4265.640921,4223.58964,4215.384512,4243.58964,4218.974256
125,0,4210.256307,4226.666563,4246.666563,4227.179384,4253.84605,4241.025537,4237.435794,4245.128101,4235.897332,4257.948614,4216.410153,4205.640923,4233.84605,4209.743487
126,0,4198.974256,4224.615281,4238.974255,4227.179384,4251.794768,4239.487076,4239.487076,4243.076819,4232.820409,4256.922973,4209.743487,4195.384513,4226.666563,4202.564
127,0,4204.615282,4231.794768,4238.974255,4235.384512,4263.076819,4241.025537,4241.538358,4239.487076,4230.769127,4256.922973,4204.615282,4193.846051,4227.179384,4203.589641
128,0,4241.025537,4264.61528,4273.333229,4262.563998,4282.563998,4256.922973,4260.512716,4259.487075,4248.205024,4278.974254,4227.179384,4224.102461,4252.820409,4232.307589
0,0,4245.640922,4268.205024,4285.1281,4271.794767,4276.410152,4254.871691,4264.10246,4267.692203,4253.84605,4291.794767,4247.179383,4237.948614,4267.179383,4244.10246
1,0,4260.512716,4273.846049,4291.794767,4286.153741,4300.512715,4263.589639,4275.897331,4271.794767,4264.10246,4306.666561,4269.230665,4250.256306,4287.692203,4261.025537
2,0,4280.512716,4285.640921,4298.974254,4291.794767,4313.333228,4265.640921,4272.820408,4269.230665,4269.230665,4312.820407,4274.35887,4257.948614,4293.333228,4275.897331
3,0,4294.87169,4296.410151,4305.64092,4292.307587,4290.256305,4261.538357,4267.692203,4263.589639,4258.974255,4297.948613,4268.717844,4263.076819,4295.38451,4296.922972
4,0,4329.230663,4317.435792,4325.64092,4306.153741,4290.256305,4263.589639,4278.974254,4265.640921,4257.948614,4306.153741,4288.717844,4284.61528,4323.076817,4348.205022
5,0,4377.948611,4342.051176,4342.051176,4314.871689,4311.281946,4261.538357,4279.999895,4268.205024,4262.051178,4317.435792,4308.717843,4303.076818,4346.15374,4407.179379
6,0,4438.97425,4378.974252,4363.076816,4335.89733,4317.435792,4262.563998,4275.897331,4276.410152,4269.230665,4324.615279,4325.64092,4330.256304,4369.230662,4473.333224
7,0,4479.99989,4399.487072,4367.692201,4342.051176,4293.846049,4255.384511,4268.717844,4268.717844,4257.948614,4305.64092,4322.563997,4340.512714,4371.794765,4516.410146
8,0,4527.179376,4434.358866,4393.846046,4364.615278,4312.307587,4262.563998,4284.102459,4275.897331,4265.640921,4323.076817,4342.563996,4368.205021,4391.794764,4561.53835
9,0,4535.897325,4429.230661,4391.281944,4362.051175,4307.179382,4249.230665,4270.769126,4266.666562,4255.897332,4308.717843,4329.230663,4358.461432,4380.512713,4563.589632
10,0,4553.333222,4435.384507,4401.025533,4374.871688,4303.589638,4255.384511,4275.897331,4268.205024,4261.025537,4312.307587,4330.256304,4359.999893,4387.6922,4573.333222
11,0,4541.02553,4428.20502,4388.717841,4356.41015,4292.307587,4257.948614,4273.846049,4261.538357,4255.897332,4306.153741,4324.615279,4345.128099,4376.92297,4557.948606
12,0,4542.563991,4446.153737,4396.410149,4367.692201,4326.15374,4282.051177,4293.846049,4276.410152,4268.205024,4326.15374,4343.589637,4355.897329,4394.358867,4563.076811
13,0,4523.589633,4436.410148,4384.615277,4368.205021,4327.179381,4279.999895,4292.820408,4277.948613,4267.179383,4321.538356,4338.461432,4348.717842,4391.794764,4545.128094
14,0,4511.794761,4429.743481,4384.615277,4366.153739,4317.948612,4278.974254,4297.435792,4283.076818,4271.794767,4326.666561,4339.487073,4347.692201,4389.230662,4525.640915
15,0,4474.871685,4394.871687,4361.025534,4335.384509,4291.794767,4267.179383,4279.999895,4268.717844,4255.897332,4302.563997,4318.974253,4322.563997,4361.025534,4484.615275
16,0,4462.563993,4385.128098,4363.076816,4334.871689,4304.615279,4273.846049,4283.076818,4272.820408,4261.538357,4306.153741,4320.512715,4327.692202,4362.563996,4477.435788
17,0,4395.384508,4316.922971,4313.333228,4273.846049,4252.307588,4227.179384,4233.33323,4241.025537,4226.153743,4256.922973,4269.743485,4279.487075,4303.589638,4411.794764
18,0,4336.41015,4264.10246,4267.692203,4228.205025,4206.153743,4197.435795,4199.999897,4215.897333,4191.281949,4207.692205,4224.615281,4230.256307,4251.794768,4347.692201
19,0,4352.307586,4295.897331,4296.922972,4271.794767,4253.84605,4237.435794,4240.512717,4243.076819,4223.58964,4248.205024,4258.461434,4262.563998,4289.230664,4366.66656
20,0,4422.563994,4378.974252,4376.410149,4354.358868,4342.051176,4302.563997,4313.333228,4294.87169,4291.281946,4340.512714,4336.41015,4342.563996,4369.743483,4431.281943
21,0,4435.384507,4399.487072,4396.922969,4374.358867,4349.230663,4313.333228,4324.102458,4306.666561,4304.615279,4369.230662,4358.461432,4357.948611,4383.589636,4435.384507
22,0,4398.974251,4366.66656,4369.230662,4343.589637,4325.128099,4298.974254,4308.717843,4296.922972,4287.179382,4349.230663,4336.922971,4330.769125,4360.512714,4404.102456
23,0,4392.307585,4366.66656,4379.999893,4337.435791,4352.307586,4307.692202,4326.666561,4308.205023,4301.025536,4370.256303,4346.15374,4344.615278,4371.794765,4408.717841
24,0,4383.076816,4359.999893,4381.538354,4335.384509,4349.743483,4302.563997,4324.102458,4304.615279,4298.461433,4363.589637,4341.025535,4341.538355,4361.025534,4393.333226
25,0,4378.461431,4356.41015,4373.846047,4342.563996,4335.89733,4298.974254,4319.487074,4303.589638,4291.281946,4352.307586,4335.89733,4329.230663,4352.820406,4375.384508
26,0,4359.999893,4342.563996,4355.897329,4320.512715,4328.717843,4292.307587,4312.307587,4295.897331,4283.076818,4337.435791,4321.538356,4313.333228,4339.487073,4355.897329
27,0,4377.948611,4369.743483,4382.563995,4351.281945,4363.589637,4315.38451,4335.384509,4313.846048,4303.589638,4364.615278,4345.640919,4340.512714,4362.563996,4378.461431
