title:P                                                                               , recorded:02.07.20 11.15.23, sampling:128, subject:N                                                                               , labels:COUNTER INTERPOLATED AF3 F7 F3 FC5 T7 P7 O1 O2 P8 T8 FC6 F4 F8 AF4, chan:37, units:emotiv,,,,,,,,,
110,0,4208.205025,4209.743487,4199.487077,4223.58964,4199.999897,4208.717846,4218.974256,4343.589637,4214.871692,4210.256307,4217.948615,4215.897333,4204.102461,4245.640922
111,0,4212.307589,4212.82041,4202.051179,4222.563999,4206.153743,4209.230666,4216.922974,4343.589637,4214.871692,4203.07682,4215.384512,4218.974256,4203.589641,4248.205024
112,0,4208.205025,4206.666564,4198.974256,4207.692205,4200.512718,4200.512718,4209.230666,4333.333227,4206.666564,4191.281949,4214.871692,4212.307589,4197.435795,4243.58964
113,0,4198.461436,4201.025538,4194.358872,4208.717846,4195.384513,4197.435795,4207.692205,4329.743484,4203.07682,4196.922974,4213.846051,4202.564,4195.897333,4233.33323
114,0,4192.82041,4193.846051,4190.769128,4211.794769,4194.871692,4202.051179,4208.717846,4330.769125,4208.717846,4201.025538,4211.794769,4201.538359,4197.435795,4230.256307
115,0,4196.922974,4194.871692,4194.871692,4208.205025,4199.999897,4203.589641,4210.256307,4328.205022,4213.33323,4203.07682,4212.307589,4204.102461,4198.461436,4235.897332
116,0,4202.051179,4202.564,4197.435795,4215.897333,4198.461436,4200.512718,4208.717846,4326.666561,4212.307589,4204.615282,4209.230666,4203.07682,4198.461436,4236.410153
117,0,4199.999897,4205.128102,4192.30759,4224.615281,4189.230667,4201.538359,4201.025538,4329.230663,4210.256307,4194.871692,4204.615282,4203.07682,4198.974256,4231.281948
118,0,4195.384513,4199.999897,4189.230667,4211.794769,4190.256308,4205.640923,4198.974256,4328.205022,4207.179384,4192.82041,4206.153743,4199.999897,4198.974256,4225.640922
119,0,4200.512718,4203.07682,4196.922974,4210.256307,4205.128102,4209.743487,4210.256307,4325.64092,4209.230666,4211.281948,4213.33323,4200.512718,4203.589641,4227.692204
120,0,4205.640923,4209.230666,4198.461436,4217.435794,4199.999897,4205.128102,4211.281948,4326.15374,4208.717846,4210.256307,4212.307589,4204.102461,4204.615282,4231.794768
121,0,4199.999897,4205.128102,4189.743487,4205.640923,4182.564,4199.999897,4204.615282,4326.666561,4201.025538,4192.82041,4206.666564,4198.974256,4202.051179,4229.743486
122,0,4197.435795,4200.512718,4185.128103,4207.179384,4186.153744,4201.538359,4204.615282,4326.666561,4198.974256,4192.30759,4205.640923,4190.256308,4203.07682,4228.205025
123,0,4205.128102,4207.692205,4190.769128,4226.666563,4196.922974,4202.564,4204.615282,4325.128099,4201.025538,4196.410154,4204.615282,4188.717846,4206.153743,4230.256307
124,0,4206.153743,4209.743487,4193.846051,4221.538358,4197.948615,4198.461436,4202.051179,4321.025535,4202.051179,4194.358872,4202.051179,4190.256308,4204.102461,4229.230666
125,0,4199.999897,4198.461436,4187.179385,4207.179384,4193.333231,4195.384513,4201.538359,4320.512715,4203.589641,4195.384513,4200.512718,4188.205026,4203.589641,4229.230666
126,0,4201.538359,4198.974256,4189.743487,4217.948615,4195.897333,4198.461436,4203.589641,4323.076817,4205.128102,4199.487077,4205.128102,4195.897333,4209.743487,4232.820409
127,0,4206.153743,4207.179384,4197.435795,4221.025538,4195.384513,4198.974256,4199.999897,4320.512715,4202.051179,4195.384513,4213.33323,4206.153743,4214.871692,4233.33323
128,0,4208.205025,4209.230666,4197.435795,4216.410153,4196.410154,4195.384513,4202.051179,4323.076817,4199.487077,4194.358872,4219.487076,4211.281948,4218.461435,4236.410153
0,0,4206.666564,4205.128102,4192.30759,4223.58964,4203.07682,4193.846051,4205.128102,4327.179381,4197.948615,4197.948615,4213.846051,4207.179384,4214.358871,4236.410153
1,0,4199.999897,4203.07682,4184.615282,4216.410153,4207.179384,4201.538359,4202.564,4324.615279,4199.487077,4195.897333,4203.07682,4195.897333,4207.692205,4229.743486
2,0,4194.871692,4201.025538,4179.487077,4204.102461,4206.666564,4211.281948,4202.051179,4324.615279,4204.615282,4190.769128,4197.435795,4192.82041,4207.692205,4227.179384
3,0,4204.615282,4208.717846,4191.281949,4225.128102,4215.384512,4213.33323,4210.256307,4330.256304,4214.358871,4203.589641,4209.743487,4210.769128,4223.07682,4237.948614
4,0,4209.743487,4215.384512,4196.410154,4236.410153,4212.82041,4203.589641,4207.179384,4324.615279,4212.307589,4214.871692,4218.974256,4214.871692,4231.794768,4240.512717
5,0,4206.153743,4215.897333,4184.102462,4218.974256,4201.538359,4196.410154,4196.922974,4315.38451,4201.025538,4204.102461,4211.281948,4199.999897,4223.58964,4233.33323
6,0,4208.717846,4219.999897,4186.666564,4215.897333,4208.717846,4198.461436,4201.538359,4321.025535,4202.564,4206.153743,4215.384512,4204.102461,4227.179384,4236.410153
7,0,4211.281948,4223.58964,4200.512718,4228.205025,4219.487076,4205.640923,4210.256307,4328.717843,4216.922974,4221.538358,4230.769127,4218.461435,4241.538358,4244.615281
8,0,4197.435795,4207.179384,4188.205026,4216.410153,4203.589641,4204.102461,4204.102461,4320.512715,4211.281948,4204.102461,4219.999897,4208.205025,4231.281948,4235.897332
9,0,4186.666564,4193.846051,4175.384513,4203.07682,4195.897333,4198.461436,4199.487077,4312.820407,4196.410154,4180.512718,4197.948615,4195.384513,4214.871692,4227.692204
10,0,4190.769128,4197.435795,4183.076821,4209.230666,4210.769128,4197.435795,4204.615282,4316.922971,4199.999897,4194.871692,4198.461436,4197.948615,4222.051179,4231.281948
11,0,4196.922974,4209.230666,4189.230667,4217.948615,4220.512717,4203.589641,4207.692205,4324.615279,4209.743487,4215.897333,4214.358871,4203.07682,4234.358871,4236.410153
12,0,4199.487077,4219.487076,4188.205026,4221.025538,4219.487076,4208.717846,4205.640923,4323.589638,4209.230666,4215.384512,4221.538358,4206.666564,4234.358871,4242.563999
13,0,4197.435795,4214.871692,4186.666564,4217.435794,4216.922974,4204.615282,4204.615282,4315.38451,4207.692205,4214.358871,4216.410153,4209.743487,4230.256307,4248.205024
14,0,4193.846051,4201.025538,4184.615282,4211.794769,4214.358871,4203.07682,4209.230666,4313.333228,4211.794769,4214.358871,4213.33323,4206.153743,4228.717845,4242.051178
15,0,4194.358872,4196.922974,4182.564,4213.33323,4211.281948,4211.281948,4214.358871,4319.999894,4214.358871,4211.794769,4218.974256,4201.538359,4228.717845,4231.281948
16,0,4196.922974,4200.512718,4184.615282,4216.922974,4213.33323,4215.897333,4215.897333,4325.128099,4215.384512,4217.948615,4221.538358,4206.666564,4231.794768,4232.820409
17,0,4194.358872,4196.922974,4184.615282,4212.307589,4212.307589,4209.743487,4212.307589,4323.076817,4213.33323,4216.410153,4217.435794,4210.256307,4235.384512,4240.512717
18,0,4191.281949,4195.384513,4183.076821,4205.640923,4209.230666,4206.666564,4211.794769,4321.538356,4212.307589,4208.205025,4215.384512,4207.179384,4233.84605,4241.538358
19,0,4191.281949,4194.358872,4182.05118,4198.974256,4209.230666,4206.153743,4214.358871,4319.999894,4212.307589,4206.153743,4208.717846,4205.640923,4227.692204,4236.410153
20,0,4196.922974,4193.333231,4183.589641,4199.999897,4206.666564,4203.07682,4213.846051,4317.435792,4209.743487,4209.230666,4205.640923,4207.179384,4229.230666,4235.384512
21,0,4200.512718,4192.82041,4180.512718,4204.102461,4194.358872,4198.461436,4207.692205,4316.922971,4204.615282,4203.589641,4210.256307,4203.07682,4232.307589,4233.33323
22,0,4198.461436,4195.897333,4178.461436,4210.256307,4202.051179,4205.128102,4209.743487,4319.999894,4207.692205,4195.897333,4216.410153,4199.999897,4232.307589,4232.307589
23,0,4195.384513,4190.256308,4177.948616,4202.564,4215.384512,4210.256307,4218.461435,4319.999894,4213.846051,4197.435795,4215.384512,4200.512718,4230.769127,4235.384512
24,0,4193.846051,4184.102462,4175.384513,4190.769128,4203.589641,4205.128102,4218.974256,4315.38451,4206.666564,4203.589641,4210.769128,4201.025538,4228.205025,4235.897332
25,0,4191.281949,4190.256308,4172.820411,4194.871692,4194.871692,4201.538359,4207.692205,4312.307587,4197.435795,4202.564,4204.102461,4196.922974,4226.153743,4230.769127
26,0,4192.82041,4199.999897,4182.05118,4209.230666,4212.307589,4208.205025,4208.717846,4315.38451,4204.102461,4200.512718,4198.461436,4195.897333,4228.717845,4231.281948
27,0,4202.564,4203.07682,4188.205026,4210.256307,4216.922974,4208.717846,4218.461435,4318.461433,4209.743487,4199.487077,4204.102461,4198.461436,4230.256307,4231.281948
28,0,4204.615282,4206.666564,4184.615282,4206.153743,4204.615282,4202.051179,4218.974256,4317.948612,4208.717846,4194.871692,4211.281948,4200.512718,4229.743486,4229.743486
29,0,4196.410154,4210.256307,4187.692205,4217.948615,4203.589641,4201.025538,4213.33323,4313.846048,4206.666564,4187.179385,4206.153743,4199.999897,4227.692204,4235.384512
30,0,4195.384513,4204.102461,4193.333231,4221.025538,4208.205025,4201.538359,4212.307589,4308.205023,4203.589641,4183.076821,4198.974256,4195.897333,4221.538358,4230.256307
31,0,4193.333231,4195.384513,4187.692205,4203.589641,4203.589641,4202.051179,4213.33323,4305.1281,4201.025538,4181.538359,4198.461436,4192.82041,4215.897333,4217.435794
32,0,4189.230667,4198.974256,4189.743487,4196.922974,4202.051179,4209.743487,4215.384512,4307.179382,4207.692205,4186.153744,4200.512718,4198.974256,4221.538358,4226.666563
33,0,4198.461436,4207.692205,4196.922974,4203.07682,4210.256307,4213.846051,4214.871692,4309.230664,4214.358871,4195.384513,4202.564,4206.666564,4227.179384,4242.051178
34,0,4206.666564,4206.153743,4190.256308,4198.461436,4210.769128,4206.666564,4206.666564,4305.64092,4208.205025,4188.717846,4199.487077,4200.512718,4218.461435,4234.871691
35,0,4199.487077,4199.999897,4186.153744,4192.30759,4198.974256,4199.487077,4199.999897,4300.512715,4199.999897,4168.205026,4190.769128,4193.846051,4205.128102,4227.179384
36,0,4191.281949,4194.358872,4188.205026,4198.974256,4186.153744,4197.435795,4199.999897,4299.999895,4198.974256,4163.589642,4184.102462,4192.82041,4201.025538,4233.33323
37,0,4192.82041,4191.281949,4184.102462,4203.07682,4187.692205,4196.410154,4202.051179,4305.64092,4200.512718,4173.333231,4187.692205,4189.230667,4205.128102,4235.384512
38,0,4194.358872,4191.281949,4183.076821,4201.025538,4197.948615,4195.897333,4203.07682,4307.692202,4197.948615,4172.30759,4189.743487,4190.256308,4210.769128,4232.307589
39,0,4195.384513,4193.333231,4192.30759,4202.564,4204.102461,4198.974256,4202.564,4307.179382,4197.435795,4178.974257,4188.717846,4199.487077,4218.974256,4238.461435
40,0,4192.82041,4190.769128,4186.666564,4196.922974,4194.358872,4196.410154,4197.948615,4301.538356,4197.948615,4191.281949,4192.30759,4197.948615,4217.948615,4237.948614
41,0,4190.769128,4189.230667,4175.897334,4198.974256,4186.666564,4194.871692,4196.922974,4296.922972,4196.410154,4189.743487,4198.974256,4192.30759,4210.769128,4229.230666
42,0,4190.769128,4188.205026,4179.999898,4204.102461,4191.281949,4200.512718,4203.07682,4296.922972,4191.794769,4181.025539,4197.435795,4193.846051,4208.717846,4228.205025
43,0,4188.205026,4185.128103,4186.153744,4191.794769,4192.82041,4204.102461,4207.179384,4301.538356,4191.794769,4183.589641,4196.410154,4197.435795,4214.871692,4233.84605
44,0,4185.128103,4181.538359,4181.025539,4181.538359,4186.666564,4192.30759,4204.102461,4302.563997,4192.82041,4180.512718,4197.948615,4192.30759,4215.384512,4232.307589
45,0,4189.230667,4188.717846,4179.487077,4198.461436,4194.871692,4189.230667,4202.051179,4303.076818,4194.358872,4177.435795,4198.974256,4191.794769,4213.33323,4231.281948
46,0,4194.871692,4197.948615,4186.153744,4212.307589,4204.102461,4199.487077,4203.589641,4305.1281,4195.897333,4184.615282,4197.435795,4199.487077,4216.410153,4234.358871
47,0,4196.410154,4199.999897,4188.717846,4204.615282,4196.410154,4201.538359,4208.717846,4307.692202,4196.922974,4190.256308,4197.948615,4204.615282,4221.025538,4241.025537
48,0,4193.846051,4195.384513,4184.615282,4194.358872,4189.743487,4198.974256,4210.769128,4309.230664,4198.974256,4185.128103,4198.461436,4201.538359,4220.512717,4243.58964
49,0,4191.281949,4194.358872,4183.076821,4199.999897,4195.384513,4203.07682,4206.153743,4307.179382,4201.538359,4184.615282,4198.974256,4198.461436,4219.999897,4235.384512
50,0,4195.897333,4196.410154,4185.128103,4207.692205,4198.974256,4202.564,4202.564,4301.025536,4201.538359,4189.743487,4196.922974,4199.999897,4220.512717,4231.281948
51,0,4201.538359,4195.897333,4189.230667,4197.435795,4196.922974,4196.922974,4204.615282,4301.025536,4197.435795,4187.692205,4195.384513,4202.564,4219.487076,4236.410153
52,0,4197.435795,4198.974256,4192.82041,4189.743487,4195.384513,4199.999897,4205.640923,4305.64092,4198.974256,4190.256308,4203.07682,4204.102461,4219.999897,4237.948614
53,0,4190.256308,4196.410154,4189.743487,4198.461436,4195.384513,4201.538359,4206.153743,4305.64092,4201.025538,4196.922974,4205.128102,4201.025538,4217.948615,4229.743486
54,0,4190.769128,4190.769128,4186.153744,4203.589641,4199.487077,4202.051179,4211.794769,4306.666561,4201.538359,4197.435795,4200.512718,4203.07682,4215.384512,4232.307589
55,0,4192.82041,4189.743487,4186.666564,4198.974256,4193.333231,4202.051179,4211.794769,4303.076818,4198.974256,4191.281949,4198.974256,4206.153743,4215.384512,4237.435794
56,0,4193.333231,4193.333231,4187.692205,4201.025538,4188.717846,4199.487077,4205.640923,4292.307587,4194.871692,4189.230667,4203.07682,4203.07682,4214.871692,4236.922973
57,0,4196.410154,4197.435795,4190.769128,4208.717846,4197.435795,4198.461436,4202.564,4288.717844,4196.922974,4193.846051,4205.640923,4204.615282,4218.461435,4242.051178
58,0,4200.512718,4202.564,4195.384513,4215.897333,4204.615282,4199.487077,4206.666564,4292.307587,4199.487077,4195.384513,4206.153743,4212.82041,4229.230666,4252.307588
59,0,4197.948615,4197.948615,4188.717846,4205.640923,4194.358872,4194.871692,4206.666564,4288.205023,4191.794769,4186.666564,4201.538359,4210.256307,4223.58964,4250.769127
60,0,4202.564,4197.948615,4185.128103,4197.435795,4189.743487,4191.794769,4203.589641,4288.205023,4188.205026,4185.128103,4206.666564,4208.205025,4216.922974,4251.794768
61,0,4216.410153,4207.692205,4190.769128,4199.487077,4190.256308,4190.769128,4201.025538,4291.281946,4188.205026,4187.692205,4213.33323,4211.794769,4227.179384,4262.563998
62,0,4222.051179,4204.615282,4190.769128,4193.846051,4184.102462,4188.717846,4198.461436,4283.589639,4185.640923,4176.922975,4206.666564,4208.717846,4230.256307,4268.205024
63,0,4224.615281,4196.410154,4188.717846,4195.897333,4182.564,4184.615282,4196.922974,4278.461434,4185.128103,4170.769129,4198.974256,4204.102461,4219.999897,4270.256306
64,0,4239.487076,4216.922974,4198.974256,4218.974256,4198.461436,4190.769128,4203.589641,4286.153741,4188.717846,4187.692205,4202.564,4213.33323,4226.153743,4283.076818
65,0,4245.128101,4233.84605,4203.589641,4229.743486,4205.128102,4199.487077,4208.205025,4287.692203,4189.230667,4192.30759,4207.179384,4218.461435,4236.922973,4288.717844
66,0,4234.358871,4225.128102,4198.461436,4217.948615,4199.487077,4201.538359,4204.615282,4284.102459,4187.179385,4181.025539,4213.33323,4211.794769,4233.33323,4282.051177
67,0,4231.794768,4218.461435,4198.461436,4209.743487,4199.999897,4201.025538,4204.102461,4286.153741,4189.230667,4185.128103,4217.948615,4209.743487,4228.717845,4275.897331
68,0,4233.84605,4221.538358,4199.999897,4212.307589,4203.07682,4200.512718,4205.128102,4290.256305,4194.871692,4197.948615,4209.230666,4211.794769,4226.153743,4269.230665
69,0,4226.666563,4223.07682,4201.025538,4213.846051,4206.666564,4200.512718,4205.640923,4289.230664,4194.871692,4196.922974,4206.666564,4211.281948,4222.563999,4262.563998
70,0,4221.538358,4224.102461,4207.179384,4214.358871,4214.358871,4204.615282,4212.307589,4286.666562,4192.30759,4194.358872,4213.33323,4213.846051,4225.128102,4263.076819
71,0,4224.615281,4226.666563,4215.384512,4224.615281,4215.897333,4207.179384,4216.922974,4290.256305,4200.512718,4201.538359,4213.33323,4221.025538,4231.794768,4269.230665
72,0,4222.563999,4225.128102,4212.82041,4231.794768,4209.743487,4199.999897,4210.769128,4293.333228,4203.589641,4204.102461,4210.769128,4221.538358,4232.820409,4266.666562
73,0,4214.358871,4222.051179,4206.153743,4218.974256,4206.666564,4199.487077,4210.256307,4291.794767,4196.922974,4203.589641,4212.82041,4214.871692,4229.743486,4258.461434
74,0,4204.102461,4213.846051,4201.025538,4210.256307,4203.07682,4205.128102,4216.922974,4292.820408,4197.948615,4201.025538,4211.794769,4210.256307,4224.615281,4247.692204
75,0,4201.538359,4211.794769,4202.051179,4216.922974,4210.256307,4208.205025,4219.487076,4298.974254,4204.615282,4203.07682,4213.33323,4213.33323,4228.205025,4246.666563
76,0,4203.589641,4213.33323,4204.615282,4209.230666,4219.487076,4213.33323,4218.974256,4299.999895,4201.025538,4205.128102,4216.922974,4214.358871,4233.33323,4255.897332
77,0,4204.102461,4208.717846,4202.564,4203.07682,4217.948615,4215.897333,4219.999897,4296.922972,4198.974256,4203.07682,4212.82041,4211.794769,4228.205025,4254.35887
78,0,4202.051179,4207.179384,4198.974256,4215.384512,4217.948615,4211.794769,4219.999897,4296.922972,4205.128102,4205.128102,4209.230666,4209.230666,4223.58964,4244.615281
79,0,4200.512718,4212.82041,4201.025538,4229.230666,4228.205025,4214.358871,4221.025538,4298.974254,4211.281948,4216.922974,4215.897333,4207.692205,4225.640922,4244.615281
80,0,4193.846051,4204.615282,4202.051179,4223.07682,4226.666563,4219.999897,4221.025538,4297.948613,4209.743487,4218.974256,4212.307589,4203.07682,4218.461435,4241.025537
81,0,4191.281949,4197.435795,4201.025538,4208.717846,4215.384512,4219.487076,4219.487076,4296.922972,4208.717846,4214.358871,4203.07682,4205.640923,4213.33323,4232.820409
82,0,4192.30759,4204.615282,4202.564,4208.205025,4214.871692,4215.897333,4215.897333,4301.025536,4212.307589,4212.82041,4204.102461,4208.717846,4219.999897,4232.307589
83,0,4192.30759,4204.102461,4201.538359,4212.82041,4219.999897,4214.358871,4214.871692,4307.692202,4214.358871,4212.307589,4207.692205,4207.179384,4224.102461,4232.820409
84,0,4195.897333,4198.461436,4198.974256,4211.794769,4216.922974,4215.897333,4217.435794,4305.64092,4214.871692,4213.846051,4207.179384,4206.666564,4225.128102,4233.33323
85,0,4202.051179,4207.692205,4203.589641,4215.897333,4219.487076,4218.974256,4218.461435,4301.025536,4215.384512,4218.974256,4213.846051,4207.179384,4229.230666,4243.076819
86,0,4202.564,4215.384512,4207.179384,4222.051179,4220.512717,4210.769128,4212.82041,4300.512715,4206.666564,4207.179384,4219.999897,4209.230666,4226.666563,4248.205024
87,0,4204.102461,4214.358871,4205.640923,4219.487076,4216.410153,4203.589641,4210.256307,4298.974254,4204.615282,4197.435795,4217.948615,4215.897333,4224.102461,4241.025537
88,0,4202.564,4210.769128,4204.615282,4211.794769,4218.461435,4212.82041,4216.410153,4296.922972,4212.307589,4214.358871,4212.307589,4213.33323,4224.102461,4234.358871
89,0,4192.82041,4203.589641,4198.974256,4211.794769,4225.640922,4221.025538,4221.538358,4297.948613,4209.743487,4224.615281,4204.615282,4202.051179,4221.025538,4230.256307
90,0,4186.153744,4201.025538,4190.256308,4211.281948,4224.102461,4218.461435,4221.538358,4298.461433,4203.589641,4212.307589,4195.384513,4197.948615,4215.897333,4226.666563
91,0,4187.179385,4203.07682,4188.717846,4207.179384,4217.435794,4213.33323,4216.410153,4294.358869,4208.717846,4207.179384,4193.333231,4201.025538,4215.897333,4227.179384
92,0,4192.30759,4211.281948,4202.051179,4218.974256,4220.512717,4216.922974,4215.897333,4299.999895,4217.435794,4225.640922,4209.743487,4212.307589,4228.717845,4242.563999
93,0,4197.435795,4215.897333,4211.794769,4235.384512,4226.153743,4220.512717,4218.974256,4306.153741,4219.999897,4236.922973,4223.07682,4219.999897,4238.461435,4254.35887
94,0,4196.922974,4213.33323,4206.666564,4226.153743,4229.743486,4220.512717,4220.512717,4301.538356,4216.410153,4229.230666,4217.435794,4214.358871,4230.256307,4248.717845
95,0,4188.717846,4204.615282,4196.922974,4205.128102,4224.102461,4218.461435,4217.948615,4294.87169,4206.153743,4211.281948,4204.102461,4205.640923,4215.897333,4233.84605
