title:J                                                                               , recorded:01.07.20 13.53.10, sampling:128, subject:J                                                                               , labels:COUNTER INTERPOLATED AF3 F7 F3 FC5 T7 P7 O1 O2 P8 T8 FC6 F4 F8 AF4, chan:37, units:emotiv,,,,,,,,,
124,0,3965.640929,3965.640929,3958.461442,3923.589648,3955.384519,3952.820416,3950.256314,3955.384519,3956.92298,3937.435801,3958.461442,3972.820416,3963.589647,3959.999903
125,0,3953.846057,3953.333237,3957.948621,3926.15375,3951.281955,3950.769134,3938.461442,3948.205032,3954.358878,3950.256314,3956.41016,3968.205031,3962.564006,3957.948621
126,0,3964.615288,3963.589647,3957.435801,3922.051186,3961.025544,3955.384519,3949.230673,3953.846057,3958.461442,3956.92298,3966.153749,3968.205031,3962.564006,3957.948621
127,0,3969.230672,3974.358877,3956.41016,3921.538366,3967.17939,3959.487083,3962.564006,3959.487083,3959.999903,3954.358878,3971.794775,3969.230672,3966.153749,3959.487083
128,0,3961.538365,3970.769134,3956.41016,3926.15375,3962.051185,3957.435801,3958.461442,3958.461442,3957.948621,3956.41016,3970.256313,3971.281954,3966.66657,3962.051185
0,0,3960.512724,3969.743493,3954.871698,3925.128109,3954.871698,3956.41016,3953.846057,3955.897339,3956.92298,3956.41016,3965.640929,3970.256313,3962.051185,3959.999903
1,0,3964.102467,3973.846057,3957.435801,3927.692212,3964.102467,3959.999903,3957.435801,3956.41016,3958.974262,3963.589647,3961.025544,3969.230672,3966.153749,3958.974262
2,0,3970.769134,3972.820416,3962.051185,3933.846058,3975.384518,3957.948621,3961.025544,3960.512724,3961.538365,3969.230672,3960.512724,3974.871698,3975.897339,3967.17939
3,0,3970.769134,3968.205031,3957.435801,3930.769135,3964.102467,3954.358878,3957.435801,3958.974262,3958.974262,3953.333237,3963.589647,3973.846057,3969.230672,3966.66657
4,0,3963.589647,3967.692211,3953.846057,3925.64093,3952.820416,3955.897339,3953.846057,3955.384519,3955.897339,3947.179391,3969.230672,3967.692211,3962.051185,3956.41016
5,0,3962.564006,3971.281954,3955.384519,3926.15375,3957.435801,3956.92298,3954.871698,3955.897339,3955.897339,3958.974262,3971.794775,3970.769134,3969.743493,3958.461442
6,0,3970.256313,3969.230672,3955.897339,3927.179391,3959.999903,3956.41016,3958.974262,3956.41016,3956.92298,3959.999903,3971.281954,3975.897339,3973.333236,3968.205031
7,0,3970.256313,3961.538365,3954.358878,3924.102468,3952.820416,3956.92298,3962.051185,3959.999903,3958.461442,3957.435801,3970.256313,3969.743493,3970.256313,3966.66657
8,0,3973.846057,3962.051185,3954.358878,3920.512725,3948.205032,3956.92298,3957.435801,3957.948621,3958.461442,3952.820416,3969.230672,3968.717852,3973.333236,3970.256313
9,0,3994.871697,3972.820416,3956.41016,3920.512725,3943.076827,3951.794775,3950.256314,3949.743493,3954.871698,3942.564006,3971.794775,3977.4358,3986.153749,3991.794774
10,0,4019.487081,3988.717851,3967.17939,3931.794776,3937.948622,3951.281955,3949.743493,3946.66657,3951.794775,3942.564006,3982.051185,3986.666569,3999.487082,4014.358876
11,0,4047.179388,4007.179389,3982.564005,3948.205032,3949.743493,3950.256314,3947.692211,3947.179391,3952.307596,3947.692211,3997.4358,3998.974261,4012.307594,4040.512722
12,0,4078.974259,4023.589645,3993.333236,3955.897339,3966.66657,3951.794775,3946.15375,3950.256314,3954.871698,3949.743493,4012.307594,4014.871697,4032.307594,4077.948618
13,0,4098.974259,4034.871696,3999.999902,3963.589647,3966.153749,3954.871698,3953.846057,3954.871698,3956.41016,3947.179391,4017.435799,4024.102466,4048.71785,4103.076823
14,0,4103.076823,4035.384517,4003.589646,3976.410159,3953.846057,3952.307596,3953.846057,3955.384519,3954.358878,3940.512724,4012.820415,4023.076825,4050.256311,4103.589643
15,0,4101.025541,4031.281953,4003.589646,3979.999903,3955.384519,3950.769134,3944.615288,3953.333237,3952.820416,3941.538365,4014.871697,4022.564004,4047.692209,4100.51272
16,0,4096.922977,4032.307594,4002.051184,3970.769134,3963.076826,3953.333237,3948.717852,3958.974262,3957.948621,3956.92298,4024.102466,4024.102466,4048.71785,4101.538361
17,0,4079.48708,4022.564004,3993.333236,3959.999903,3940.512724,3950.769134,3950.256314,3959.999903,3958.974262,3955.897339,4016.922979,4014.358876,4039.487081,4088.205028
18,0,4056.922978,3996.410159,3981.538364,3955.384519,3920.512725,3949.743493,3939.999904,3953.333237,3952.307596,3938.461442,4000.512723,4001.025543,4023.076825,4067.692208
19,0,4048.205029,3993.333236,3985.128108,3957.948621,3947.692211,3956.92298,3948.717852,3962.564006,3954.358878,3947.179391,4005.128107,4005.128107,4018.46144,4061.538362
20,0,4041.538363,4003.589646,3990.256313,3956.92298,3974.871698,3959.487083,3962.564006,3973.333236,3961.025544,3962.051185,4006.666569,4007.69221,4016.410158,4058.97426
21,0,4025.128107,3988.205031,3978.974262,3960.512724,3957.948621,3953.333237,3958.974262,3970.769134,3959.999903,3954.358878,3989.230672,3994.871697,4005.128107,4039.487081
22,0,4008.717851,3972.820416,3969.743493,3965.640929,3941.538365,3952.820416,3955.384519,3966.153749,3956.92298,3951.794775,3981.025544,3985.128108,3993.333236,4018.974261
23,0,3994.871697,3972.307595,3972.307595,3952.820416,3947.179391,3954.358878,3958.974262,3963.076826,3957.948621,3959.487083,3983.589646,3980.512723,3990.769133,4008.717851
24,0,3979.999903,3964.615288,3969.743493,3939.487083,3950.769134,3958.974262,3958.461442,3961.538365,3958.974262,3952.307596,3979.999903,3972.820416,3988.205031,3996.922979
25,0,3971.281954,3952.307596,3957.435801,3941.538365,3943.076827,3961.538365,3957.435801,3965.640929,3958.974262,3943.589647,3966.66657,3968.205031,3977.4358,3982.051185
26,0,3972.307595,3956.41016,3956.92298,3946.15375,3934.871699,3957.435801,3957.948621,3971.794775,3959.999903,3955.384519,3961.538365,3969.743493,3970.256313,3976.92298
27,0,3967.17939,3957.948621,3961.025544,3946.66657,3949.743493,3958.461442,3957.948621,3972.307595,3959.487083,3959.487083,3967.692211,3969.230672,3972.820416,3974.358877
28,0,3954.871698,3945.640929,3953.846057,3944.615288,3973.333236,3964.615288,3959.487083,3973.333236,3960.512724,3948.205032,3965.128108,3963.589647,3974.871698,3962.564006
29,0,3954.358878,3940.512724,3952.820416,3944.615288,3970.769134,3966.153749,3959.999903,3973.333236,3963.589647,3948.717852,3955.897339,3958.974262,3970.769134,3955.897339
30,0,3958.974262,3944.102468,3957.948621,3949.743493,3956.92298,3961.025544,3957.948621,3972.307595,3963.076826,3961.538365,3955.384519,3958.974262,3966.66657,3959.999903
31,0,3949.230673,3943.589647,3949.230673,3948.717852,3952.307596,3957.435801,3956.92298,3965.640929,3957.948621,3958.461442,3948.717852,3952.820416,3959.999903,3951.794775
32,0,3939.487083,3939.999904,3942.051186,3939.487083,3956.92298,3959.999903,3957.435801,3957.435801,3954.871698,3945.640929,3939.999904,3929.743494,3955.897339,3939.999904
33,0,3946.66657,3942.051186,3954.358878,3944.615288,3957.435801,3963.076826,3958.974262,3966.153749,3958.461442,3948.717852,3951.281955,3910.256315,3961.025544,3946.15375
34,0,3946.15375,3943.076827,3954.358878,3947.179391,3948.205032,3957.948621,3959.999903,3972.307595,3959.487083,3956.41016,3953.333237,3906.666571,3963.076826,3949.743493
35,0,3938.974263,3941.538365,3942.564006,3942.051186,3947.692211,3956.41016,3957.435801,3965.640929,3959.487083,3952.307596,3945.128109,3908.717853,3958.461442,3941.025545
36,0,3943.589647,3938.974263,3948.717852,3946.15375,3961.025544,3965.128108,3957.948621,3969.230672,3960.512724,3947.179391,3946.15375,3908.717853,3956.41016,3939.487083
37,0,3946.15375,3942.051186,3959.999903,3947.179391,3969.230672,3968.717852,3965.128108,3976.410159,3958.974262,3947.179391,3942.564006,3912.307597,3959.487083,3945.128109
38,0,3947.179391,3955.897339,3957.948621,3948.717852,3971.281954,3966.153749,3967.17939,3973.846057,3961.538365,3957.948621,3944.615288,3922.564007,3966.153749,3952.307596
39,0,3952.820416,3958.461442,3954.358878,3957.948621,3971.794775,3966.66657,3961.538365,3973.333236,3965.640929,3969.743493,3959.999903,3925.64093,3970.256313,3954.871698
40,0,3950.256314,3946.66657,3957.948621,3962.564006,3962.051185,3966.66657,3957.948621,3977.4358,3963.076826,3966.66657,3962.564006,3924.615289,3965.128108,3945.640929
41,0,3940.512724,3939.487083,3957.435801,3955.384519,3953.846057,3964.102467,3958.461442,3973.333236,3957.435801,3955.897339,3952.820416,3924.615289,3954.871698,3939.999904
42,0,3940.512724,3942.564006,3948.205032,3946.15375,3961.025544,3965.640929,3959.999903,3972.820416,3958.974262,3958.461442,3954.358878,3923.076827,3955.384519,3944.102468
43,0,3942.564006,3940.512724,3945.128109,3943.589647,3961.025544,3963.589647,3957.948621,3973.846057,3961.538365,3959.999903,3954.871698,3922.051186,3958.461442,3943.076827
44,0,3937.948622,3933.333237,3952.820416,3952.307596,3951.794775,3958.461442,3955.897339,3968.205031,3959.487083,3947.692211,3946.66657,3922.564007,3955.384519,3938.461442
45,0,3941.538365,3937.948622,3955.384519,3959.487083,3962.051185,3961.025544,3958.974262,3968.717852,3957.948621,3946.66657,3938.461442,3925.64093,3954.871698,3940.512724
46,0,3944.615288,3945.640929,3946.66657,3948.717852,3976.92298,3966.153749,3959.999903,3971.281954,3958.974262,3956.92298,3941.538365,3923.589648,3957.948621,3941.538365
47,0,3931.794776,3935.384519,3932.307596,3938.461442,3964.102467,3964.102467,3954.871698,3963.076826,3958.974262,3956.92298,3941.025545,3913.333238,3955.897339,3930.769135
48,0,3921.025545,3921.538366,3928.205032,3941.025545,3949.743493,3964.102467,3954.871698,3961.025544,3956.92298,3949.743493,3927.179391,3907.692212,3952.307596,3921.538366
49,0,3926.666571,3933.333237,3936.41016,3954.358878,3959.487083,3968.205031,3961.025544,3976.92298,3958.461442,3949.230673,3935.384519,3914.358879,3957.948621,3927.692212
50,0,3927.692212,3939.999904,3933.846058,3958.461442,3962.564006,3969.230672,3958.974262,3975.384518,3959.487083,3943.076827,3943.076827,3913.846058,3953.333237,3930.256314
51,0,3919.487084,3926.666571,3924.615289,3946.15375,3953.846057,3966.66657,3954.358878,3959.487083,3957.948621,3939.999904,3926.15375,3908.205033,3942.051186,3921.538366
52,0,3919.487084,3932.307596,3932.820417,3939.487083,3956.92298,3964.615288,3956.41016,3965.128108,3958.974262,3954.871698,3930.256314,3921.025545,3948.717852,3922.051186
53,0,3926.15375,3945.640929,3943.076827,3950.769134,3964.615288,3964.102467,3958.461442,3970.769134,3959.999903,3952.307596,3948.205032,3929.230673,3960.512724,3929.743494
54,0,3926.15375,3938.461442,3940.512724,3961.538365,3960.512724,3966.153749,3957.948621,3962.051185,3958.461442,3939.999904,3938.974263,3919.999904,3956.92298,3926.15375
55,0,3926.15375,3941.025545,3938.974263,3957.435801,3953.846057,3965.128108,3957.435801,3963.076826,3956.41016,3954.358878,3931.281955,3928.205032,3952.307596,3920.512725
56,0,3935.384519,3962.051185,3944.102468,3963.589647,3967.692211,3965.640929,3961.025544,3973.846057,3960.512724,3964.102467,3946.66657,3921.025545,3959.999903,3925.128109
57,0,3939.999904,3964.102467,3946.66657,3970.769134,3980.512723,3969.230672,3967.692211,3977.4358,3966.153749,3945.128109,3961.025544,3852.820419,3962.564006,3929.743494
58,0,3928.205032,3952.307596,3941.538365,3961.538365,3962.051185,3968.205031,3968.717852,3972.820416,3965.640929,3944.615288,3956.92298,3793.333241,3956.41016,3924.615289
59,0,3921.538366,3955.384519,3941.025545,3950.256314,3954.871698,3968.717852,3969.230672,3971.281954,3967.692211,3964.615288,3943.589647,3803.589651,3955.384519,3922.564007
60,0,3929.743494,3964.615288,3950.256314,3951.794775,3984.615287,3977.948621,3976.410159,3978.461441,3977.4358,3966.153749,3947.179391,3829.230676,3960.512724,3931.794776
61,0,3930.256314,3958.974262,3949.743493,3957.435801,3986.666569,3977.948621,3975.384518,3981.025544,3978.974262,3955.384519,3956.41016,3827.179394,3959.487083,3934.871699
62,0,3927.179391,3956.41016,3946.66657,3958.461442,3959.487083,3969.743493,3964.102467,3973.846057,3971.794775,3957.435801,3941.025545,3830.256317,3957.948621,3927.179391
63,0,3935.89734,3966.153749,3954.871698,3955.897339,3968.717852,3971.794775,3965.640929,3977.948621,3972.307595,3962.564006,3940.512724,3851.281957,3968.205031,3928.205032
64,0,3945.640929,3966.66657,3959.999903,3963.076826,3989.230672,3978.974262,3974.358877,3986.666569,3977.4358,3965.640929,3963.589647,3873.333239,3975.897339,3937.948622
65,0,3950.769134,3966.66657,3960.512724,3977.948621,3980.512723,3976.92298,3973.846057,3981.025544,3975.384518,3972.307595,3961.025544,3889.743495,3974.358877,3937.948622
66,0,3945.640929,3970.256313,3956.41016,3973.846057,3967.692211,3972.820416,3970.256313,3973.333236,3971.281954,3954.358878,3950.769134,3904.615289,3966.66657,3928.205032
67,0,3937.435801,3962.051185,3948.717852,3964.615288,3971.281954,3974.358877,3970.256313,3977.4358,3973.333236,3930.769135,3957.948621,3922.051186,3958.974262,3924.102468
68,0,3938.974263,3954.871698,3948.717852,3970.256313,3977.948621,3975.897339,3970.769134,3984.615287,3975.384518,3948.205032,3951.281955,3935.384519,3956.41016,3925.64093
69,0,3942.051186,3961.538365,3956.92298,3973.333236,3974.871698,3974.358877,3973.333236,3987.17939,3972.820416,3969.743493,3940.512724,3942.564006,3955.384519,3928.205032
70,0,3939.487083,3958.461442,3956.41016,3971.281954,3964.615288,3971.281954,3971.794775,3984.615287,3973.333236,3951.794775,3942.051186,3946.15375,3956.41016,3927.179391
71,0,3938.974263,3955.384519,3952.307596,3973.333236,3959.999903,3972.820416,3966.66657,3984.102467,3977.4358,3937.435801,3943.589647,3948.205032,3965.640929,3927.179391
72,0,3943.589647,3973.846057,3956.41016,3971.281954,3968.205031,3975.384518,3969.743493,3986.153749,3976.410159,3953.333237,3952.307596,3954.871698,3975.384518,3934.358878
73,0,3949.230673,3977.948621,3959.487083,3973.333236,3974.358877,3975.384518,3975.384518,3984.615287,3975.384518,3948.717852,3960.512724,3957.948621,3973.846057,3941.025545
74,0,3954.871698,3965.128108,3956.92298,3977.948621,3968.717852,3974.871698,3974.358877,3985.640928,3981.025544,3919.999904,3957.435801,3957.948621,3973.333236,3941.538365
75,0,3956.41016,3969.230672,3961.025544,3977.4358,3968.717852,3975.897339,3972.820416,3991.794774,3985.640928,3921.025545,3965.128108,3966.66657,3977.4358,3942.051186
76,0,3955.384519,3973.846057,3968.205031,3982.564005,3975.897339,3975.384518,3974.871698,3989.230672,3980.512723,3958.461442,3974.358877,3974.358877,3976.92298,3944.615288
77,0,3958.461442,3963.076826,3966.153749,3984.615287,3973.846057,3973.333236,3972.820416,3975.384518,3971.794775,3976.92298,3964.102467,3971.794775,3971.794775,3944.615288
78,0,3961.538365,3958.974262,3964.615288,3974.871698,3970.769134,3973.333236,3968.205031,3969.743493,3972.307595,3946.15375,3953.846057,3971.794775,3971.281954,3944.102468
79,0,3955.897339,3955.897339,3970.256313,3971.794775,3972.820416,3972.307595,3964.102467,3974.358877,3970.769134,3908.205033,3947.692211,3975.384518,3972.307595,3943.589647
80,0,3950.256314,3946.15375,3970.256313,3976.410159,3971.794775,3970.769134,3957.435801,3971.794775,3961.538365,3914.358879,3939.487083,3971.794775,3971.281954,3940.512724
81,0,3955.384519,3961.025544,3966.153749,3976.410159,3970.256313,3973.846057,3962.051185,3970.769134,3963.589647,3932.307596,3951.794775,3975.384518,3972.307595,3944.615288
82,0,3960.512724,3977.4358,3968.205031,3972.820416,3968.205031,3976.410159,3969.230672,3971.794775,3971.794775,3919.999904,3965.128108,3981.538364,3971.281954,3952.307596
83,0,3955.384519,3965.128108,3970.256313,3978.461441,3965.640929,3971.794775,3959.999903,3968.717852,3968.717852,3893.333238,3948.205032,3974.358877,3968.205031,3952.820416
84,0,3955.384519,3962.564006,3971.281954,3992.820415,3972.820416,3973.846057,3960.512724,3972.820416,3970.769134,3889.743495,3944.615288,3974.358877,3971.281954,3952.307596
85,0,3961.025544,3977.4358,3972.307595,3999.999902,3981.025544,3981.025544,3972.820416,3979.999903,3977.948621,3907.692212,3967.692211,3985.640928,3972.820416,3956.41016
86,0,3961.025544,3978.461441,3973.333236,3995.384518,3975.384518,3978.461441,3965.640929,3972.820416,3971.281954,3926.666571,3971.281954,3986.666569,3969.230672,3959.999903
87,0,3958.974262,3972.820416,3970.769134,3991.281954,3970.256313,3972.307595,3956.41016,3969.230672,3965.128108,3929.230673,3955.897339,3979.999903,3970.256313,3956.92298
88,0,3957.435801,3974.358877,3961.538365,3990.256313,3974.871698,3977.948621,3969.743493,3975.384518,3971.281954,3917.948622,3949.230673,3978.461441,3974.358877,3953.333237
89,0,3958.461442,3974.358877,3962.564006,3998.974261,3974.871698,3979.999903,3973.846057,3974.358877,3971.281954,3910.769135,3951.794775,3976.410159,3974.358877,3955.384519
90,0,3959.487083,3972.307595,3971.794775,4013.333235,3971.281954,3974.871698,3961.025544,3968.205031,3964.615288,3899.487084,3951.794775,3974.871698,3972.820416,3958.461442
91,0,3956.41016,3977.948621,3971.794775,4012.307594,3975.897339,3978.461441,3965.640929,3973.333236,3966.153749,3894.358879,3951.794775,3982.051185,3973.846057,3957.948621
92,0,3956.41016,3983.589646,3971.281954,4002.564005,3985.640928,3981.025544,3974.871698,3985.640928,3978.461441,3907.179392,3957.948621,3990.769133,3971.794775,3957.948621
93,0,3959.487083,3977.948621,3975.897339,4011.281953,3987.69221,3977.948621,3969.230672,3984.102467,3980.512723,3912.820417,3967.17939,3991.281954,3972.820416,3959.999903
94,0,3957.435801,3972.820416,3971.794775,4024.615286,3986.153749,3980.512723,3968.205031,3976.410159,3971.794775,3916.410161,3962.051185,3982.051185,3982.564005,3957.948621
95,0,3955.384519,3979.487082,3966.153749,4019.487081,3985.128108,3984.615287,3977.4358,3984.102467,3977.948621,3908.205033,3949.743493,3975.897339,3984.102467,3956.41016
96,0,3953.333237,3981.538364,3967.692211,4012.820415,3981.025544,3979.999903,3976.92298,3987.69221,3983.076826,3886.153751,3957.948621,3977.948621,3975.897339,3959.487083
97,0,3942.051186,3962.564006,3962.051185,4010.769133,3966.66657,3974.358877,3967.17939,3969.743493,3964.615288,3892.307597,3962.051185,3975.384518,3970.769134,3955.897339
98,0,3935.89734,3956.41016,3954.358878,4014.358876,3962.051185,3976.92298,3968.205031,3963.076826,3957.948621,3926.15375,3945.640929,3970.256313,3973.333236,3950.256314
99,0,3948.717852,3982.564005,3964.102467,4021.538363,3981.538364,3983.076826,3973.846057,3979.999903,3976.92298,3927.179391,3944.102468,3977.948621,3981.538364,3955.897339
100,0,3961.538365,3995.897338,3973.333236,4028.20503,3990.256313,3982.564005,3971.794775,3979.487082,3983.589646,3915.38452,3958.461442,3989.230672,3987.17939,3963.589647
101,0,3958.461442,3978.461441,3967.17939,4030.256312,3974.871698,3978.461441,3968.205031,3971.794775,3977.948621,3908.717853,3963.589647,3986.666569,3974.358877,3959.999903
102,0,3953.333237,3976.92298,3962.051185,4023.589645,3969.230672,3980.512723,3971.281954,3983.589646,3983.076826,3888.717854,3961.538365,3982.051185,3969.230672,3956.41016
103,0,3955.897339,3995.384518,3969.230672,4017.94862,3979.999903,3982.051185,3975.384518,3988.717851,3983.076826,3905.12811,3958.461442,3983.589646,3985.128108,3961.025544
104,0,3956.41016,3992.307595,3971.281954,4024.615286,3977.4358,3975.384518,3972.307595,3971.794775,3969.230672,3921.025545,3955.897339,3983.589646,3983.589646,3961.538365
105,0,3955.897339,3988.205031,3964.615288,4032.820414,3967.17939,3976.410159,3969.230672,3967.17939,3968.717852,3902.564007,3955.897339,3982.564005,3972.820416,3956.92298
106,0,3957.435801,4001.538364,3967.17939,4018.974261,3968.717852,3984.615287,3974.871698,3987.17939,3989.743492,3928.717853,3962.564006,3987.17939,3983.076826,3962.564006
107,0,3956.92298,4003.589646,3974.358877,3986.666569,3974.871698,3984.615287,3981.025544,3992.307595,3996.922979,3964.102467,3967.692211,3990.256313,3991.794774,3973.846057
108,0,3963.076826,3997.94862,3975.384518,3965.128108,3976.410159,3979.487082,3981.538364,3986.153749,3988.717851,3929.743494,3965.640929,3989.743492,3987.69221,3975.384518
109,0,3974.358877,4002.564005,3975.897339,3947.692211,3971.794775,3979.999903,3985.128108,3994.358877,3999.487082,3908.717853,3968.205031,3997.94862,3988.205031,3972.820416
110,0,3978.461441,4010.256312,3977.4358,3930.769135,3974.871698,3983.076826,3986.666569,4001.538364,4009.743492,3941.025545,3974.358877,4005.640928,3991.281954,3975.897339
111,0,3975.384518,4006.153748,3975.897339,3923.589648,3978.974262,3982.051185,3976.410159,3988.205031,3995.897338,3939.999904,3965.640929,3995.897338,3989.743492,3975.384518
112,0,3968.205031,3991.281954,3972.820416,3913.846058,3965.640929,3977.4358,3968.717852,3973.333236,3983.589646,3915.89734,3949.230673,3984.102467,3987.69221,3970.769134
113,0,3968.205031,3993.846056,3974.871698,3897.435802,3961.538365,3977.4358,3973.333236,3982.051185,3989.230672,3929.743494,3956.92298,3991.281954,3985.640928,3973.333236
114,0,3968.717852,4006.153748,3975.384518,3887.179392,3970.256313,3980.512723,3974.871698,3988.205031,3988.205031,3946.15375,3960.512724,3996.410159,3979.999903,3974.871698
115,0,3964.615288,4009.230671,3974.871698,3891.794777,3973.846057,3982.051185,3976.92298,3986.153749,3990.256313,3916.410161,3960.512724,3993.846056,3977.948621,3973.333236
116,0,3963.076826,4010.256312,3971.794775,3892.820418,3974.871698,3987.17939,3987.17939,3992.307595,4001.538364,3907.692212,3977.4358,3996.410159,3984.615287,3972.307595
117,0,3975.897339,4025.640927,3971.794775,3885.12811,3981.538364,3991.794774,3994.871697,3996.410159,4004.102466,3949.743493,3979.487082,3997.4358,3993.333236,3976.92298
118,0,3972.307595,4017.435799,3970.769134,3874.35888,3973.333236,3981.025544,3986.666569,3990.256313,4001.538364,3932.307596,3962.564006,3991.281954,3987.17939,3973.846057
119,0,3955.897339,3998.461441,3962.564006,3877.435803,3956.41016,3975.384518,3973.846057,3986.153749,4005.128107,3900.512725,3957.948621,3988.717851,3975.897339,3963.076826
120,0,3963.076826,4013.846056,3964.102467,3887.692213,3963.076826,3984.102467,3975.897339,3989.743492,4008.717851,3949.743493,3953.846057,3989.230672,3985.640928,3966.153749
121,0,3967.692211,4021.025543,3970.769134,3866.153752,3976.410159,3988.717851,3986.666569,3988.205031,4007.179389,3970.769134,3952.307596,3986.153749,3990.769133,3973.846057
122,0,3962.051185,4011.281953,3973.846057,3870.769136,3982.051185,3988.205031,3990.256313,3991.794774,4010.256312,3932.307596,3967.17939,3990.769133,3983.589646,3973.846057
123,0,3967.17939,4018.974261,3977.4358,3904.615289,3976.410159,3987.17939,3984.102467,3994.871697,4015.384517,3942.564006,3972.820416,3996.922979,3987.69221,3976.410159
124,0,3964.102467,4019.999902,3974.871698,3880.512726,3959.487083,3986.153749,3974.358877,3982.564005,4009.230671,3944.102468,3962.564006,3988.205031,3987.69221,3969.743493
125,0,3949.230673,4007.179389,3968.205031,3839.999906,3952.307596,3982.051185,3971.281954,3973.846057,4000.512723,3916.410161,3958.461442,3983.589646,3973.846057,3955.897339
126,0,3954.871698,4044.615286,3972.820416,3866.666572,3963.589647,3983.589646,3982.051185,3985.640928,4006.153748,3946.66657,3959.999903,3997.4358,3977.948621,3963.076826
127,0,3969.230672,4086.666567,3979.999903,3897.948623,3967.17939,3985.128108,3984.615287,3990.256313,4011.794774,3977.948621,3947.179391,4001.538364,3991.794774,3976.410159
128,0,3972.307595,4054.871696,3986.153749,3870.256316,3963.076826,3983.076826,3976.92298,3984.102467,4007.179389,3948.205032,3948.205032,4000.512723,3987.17939,3976.410159
0,0,3971.794775,4021.538363,3995.384518,3861.538367,3957.948621,3977.948621,3975.897339,3988.205031,4006.666569,3914.871699,3969.743493,4008.717851,3969.230672,3970.769134
1,0,3955.384519,4043.076824,3980.512723,3899.487084,3927.692212,3976.92298,3969.230672,3975.384518,3999.487082,3925.128109,3948.717852,3992.820415,3955.384519,3953.846057
2,0,3957.948621,4103.076823,3974.358877,3922.051186,3943.076827,3990.769133,3980.512723,3976.92298,4006.666569,3948.205032,3951.794775,3992.820415,3975.897339,3963.589647
3,0,3978.461441,4131.794771,3996.410159,3861.025547,3987.69221,3991.281954,3991.281954,4001.025543,4023.076825,3949.230673,3997.94862,4020.512722,3993.333236,3989.743492
4,0,3955.384519,4112.307592,3982.051185,3801.025548,3966.153749,3974.358877,3966.153749,3979.999903,4002.564005,3932.820417,3965.128108,3998.974261,3963.589647,3968.717852
5,0,3940.512724,4129.743489,3956.41016,3882.051187,3950.256314,3980.512723,3963.589647,3965.640929,3991.281954,3949.743493,3924.615289,3975.384518,3954.358878,3952.820416
6,0,3973.333236,4145.128104,3982.051185,3938.974263,3972.307595,3995.384518,3987.69221,3997.4358,4014.871697,3986.153749,3965.128108,4006.153748,3984.615287,3977.4358
