tau1,tau2,tau3,tau4,p1,p2,p3,p4,g1,g2,g3,g4,stabf
3.9319535919999997,9.180889707999999,6.064480326,6.2921474260000005,5.363996303,-1.6950849069999998,-1.8802731780000002,-1.7886382180000002,0.837263669,0.611780635,0.21069228399999998,0.697465329,unstable
8.676894557,5.583325288999999,4.9254019,7.35621229,2.82824733,-1.3967319880000002,-0.929289558,-0.502225784,0.595003445,0.9836507290000001,0.245571185,0.454155494,unstable
7.383176628999999,5.253173483,0.924516572,0.744899381,3.976104678,-1.4292187859999999,-1.424951078,-1.121934813,0.42551366,0.561165719,0.13962734699999998,0.076750679,stable
4.541829141,1.969861575,8.513192907,7.562035559,4.362834688,-1.6264137369999998,-1.7617312219999999,-0.9746897290000001,0.40978510100000004,0.12139736599999999,0.165887907,0.45798213200000004,stable
5.973186478,6.043118488999999,5.996044984,1.076939582,3.828218114,-0.989549143,-1.07902572,-1.7596432519999998,0.350474936,0.128154394,0.548860907,0.503974238,stable
7.253346068,7.733516623,1.621090811,7.89061038,3.5672402739999995,-1.377854757,-1.449532302,-0.739853214,0.936087467,0.9277223309999999,0.824221605,0.10047172800000001,unstable
6.192481433999999,2.533877298,1.662379743,5.163923545,3.46239209,-1.3559537419999999,-1.432845641,-0.6735927070000001,0.16827702600000002,0.408494818,0.328541483,0.253585837,stable
5.895693452000001,1.096301959,1.311731853,8.777868372999999,4.069169625,-1.063139214,-1.3744267140000002,-1.6316036969999999,0.867790602,0.141838851,0.343262439,0.711898598,unstable
0.7270767909999999,6.425554186,6.269093949,0.7869108579999999,2.913178867,-1.187866131,-0.687734539,-1.037578197,0.47144210299999995,0.061328848,0.221905027,0.647616793,stable
1.807818723,7.020355775,6.676928902999999,5.169648227,3.672287643,-1.188470589,-0.819163767,-1.664653287,0.127657733,0.160127434,0.17172401,0.8384035040000001,stable
9.034146636000001,1.0716350000000001,5.4783419879999995,9.412524918999999,3.4051394760000004,-1.163252538,-1.653954453,-0.587932485,0.25360887600000004,0.77867048,0.28702556100000004,0.221631367,stable
4.477896152,2.159581518,3.5768969,1.795845844,2.951772252,-1.540369221,-0.8822048309999999,-0.529198199,0.7025992459999999,0.397860503,0.7850964909999999,0.643629575,unstable
3.432548621,0.9440683740000001,3.324771301,7.7353563670000005,4.134624453,-1.495949161,-1.398690033,-1.23998526,0.408973718,0.392226079,0.33090873,0.655999006,stable
4.7807133010000005,8.453342557000001,2.7551879460000004,4.249789291,4.112104598999999,-1.154157576,-1.158403042,-1.7995439819999999,0.06336219400000001,0.987507305,0.791912255,0.292634388,unstable
9.936050352999999,4.406541583,6.825482566,4.855136594,4.149533978,-0.9629969820000001,-1.491645109,-1.6948918869999998,0.955617589,0.787557446,0.667851722,0.637185672,unstable
3.6990955760000004,7.8806903120000005,8.291244215,2.371237886,3.374180247,-0.590451861,-1.57917098,-1.204557407,0.275612628,0.082105608,0.662142574,0.061665344000000004,stable
9.853461811,7.181022832000001,1.689083755,1.7054919869999998,2.388583971,-0.6767580559999999,-0.5106179679999999,-1.201207946,0.953620612,0.657751776,0.788264275,0.08265963700000001,unstable
7.212967524,3.815719857,8.866207982,6.51775707,2.796400217,-1.6524648419999999,-0.5471513339999999,-0.596784041,0.417993054,0.058523017999999996,0.578285994,0.3144341,unstable
9.659919983,5.012118948,0.7911747170000001,7.437237097000001,3.886579612,-1.6822521869999998,-1.0699143359999999,-1.13441309,0.354385405,0.778998572,0.315034492,0.638421101,unstable
2.482202784,2.98440347,4.933785454,1.8918126080000002,2.621803887,-0.910373043,-0.8479041970000001,-0.863526646,0.31641404,0.598836013,0.263953033,0.888316118,stable
1.492188726,9.797092967000001,2.552810631,7.194696479,3.848993254,-1.8514937930000002,-1.4140361069999998,-0.5834633539999999,0.799481515,0.65433309,0.321637816,0.26878967,stable
8.234219118,8.835256172000001,1.599345449,7.620401031,3.980960025,-1.654655626,-0.600065552,-1.726238846,0.812149887,0.14385051,0.980108942,0.65409521,unstable
4.8619033,6.145345121,8.811621945,9.242128754,3.0051820260000004,-1.58959435,-0.8142550470000001,-0.601332629,0.22349814899999998,0.148033725,0.6879159290000001,0.90322192,unstable
4.044070808,8.73796761,0.896589231,8.462014575,3.543054839,-1.652274215,-0.58377446,-1.3070061640000001,0.777571676,0.452660468,0.537567511,0.7558479440000001,unstable
4.130593421,6.002096323,1.655173582,1.54877294,2.82288006,-1.1477546809999999,-1.015365767,-0.659759611,0.783161161,0.7055857179999999,0.36406631,0.617826173,unstable
3.866527309,2.685847646,8.289289749,4.766986011,3.9614292069999997,-0.76348268,-1.9651851880000002,-1.232761339,0.781653418,0.832337007,0.862932945,0.238282382,unstable
9.234696811000001,5.407559002,3.761599233,5.172468065,2.728168415,-0.550407644,-1.5538809709999999,-0.6238798000000001,0.62520696,0.089422125,0.07200809400000001,0.172636292,stable
8.394045035,5.748692331,1.972528488,5.568566962,3.369095544,-0.66404453,-1.34931857,-1.355732444,0.782084076,0.36754883299999996,0.218638742,0.13318199,unstable
4.352223081,4.959515356,7.129656698,3.8015499289999997,4.277312585,-1.5514186630000002,-1.216904657,-1.508989266,0.799212076,0.626340695,0.760878962,0.504879871,unstable
7.660795793999999,1.300316787,7.646441742,6.778355126,3.661303451,-1.315370009,-1.826011403,-0.519922039,0.5488370570000001,0.17985514,0.528381543,0.722353093,unstable
9.818128094,0.5115971429999999,8.588987402999999,5.2600722630000005,3.395636234,-1.107857025,-1.478676909,-0.8091023,0.931287341,0.5999625279999999,0.29164331600000004,0.38429464,unstable
0.504014262,1.1420940659999999,6.651426529,4.527227496,4.32815601,-1.748322979,-1.823557571,-0.756275461,0.129387731,0.225295477,0.31279703,0.658453831,stable
6.587743076000001,8.552775225,6.716960737000001,7.917409039,3.888696631,-1.416243792,-0.752603758,-1.71984908,0.543917338,0.58477645,0.970892779,0.7271722290000001,unstable
9.285754037,1.0522547690000001,3.344554861,8.791040784,3.424644092,-0.989738355,-0.6939161840000001,-1.740989554,0.89094925,0.179388965,0.7041583770000001,0.706239051,unstable
5.150207572,6.970377383,9.904062121,1.084828155,4.274914058,-1.562088634,-1.0797197809999999,-1.6331056430000002,0.6905853609999999,0.682393358,0.808117505,0.481229081,unstable
6.745214353,3.1271231210000003,3.9271653019999997,7.757988507,3.408459381,-0.846231223,-0.6883768109999999,-1.8738513469999998,0.757866707,0.8322857709999999,0.379493542,0.242668907,unstable
4.72979766,8.434740669,2.207280555,9.001135929,4.2088646789999995,-1.894616331,-0.984437482,-1.3298108659999999,0.529685305,0.396811507,0.580840892,0.979085788,unstable
9.970413271,5.968581821,2.342623116,3.0835160669999997,3.772108235,-1.546062539,-0.9647704690000001,-1.261275227,0.42714183299999997,0.972374603,0.3873676,0.903835773,unstable
2.9180495389999996,1.4927887080000002,8.634376146000001,3.289805772,3.928822308,-1.580768533,-0.735708919,-1.612344855,0.315825601,0.817872452,0.762099199,0.278032881,stable
4.985250046,5.3163067999999996,2.623229839,6.90792561,3.5400587839999997,-0.542270284,-1.8497430030000002,-1.1480454979999999,0.9552317159999999,0.161374435,0.31809207100000003,0.953996746,unstable
7.476371256,5.711406717999999,7.382552796000001,9.377522217000001,2.8441250069999997,-1.05923268,-0.693679638,-1.091212688,0.171155694,0.51148396,0.835334817,0.519006782,unstable
3.989850425,9.545988778,1.219137446,7.35445825,3.965100898,-0.58725895,-1.54570457,-1.832137378,0.44292787,0.612155474,0.304396708,0.199837425,stable
4.557617008,4.311326512,5.613843631,9.259616927,3.8520701980000003,-1.063267158,-0.950833403,-1.8379696369999998,0.9751592840000001,0.95757904,0.386146325,0.515684665,unstable
4.614537049,1.451485635,1.442637515,5.041854829,4.482075072,-1.694260179,-1.311657627,-1.476157266,0.629163289,0.198149575,0.148454105,0.386783996,stable
5.341405958,7.438791224,7.636587197000001,3.312984994,4.366831072,-1.876138273,-1.114846489,-1.37584631,0.378846095,0.89640434,0.478029595,0.7346246209999999,unstable
9.645392096,7.903235494,8.77307848,5.983644442999999,3.872875379,-1.779563873,-1.2995633629999999,-0.793748142,0.944564445,0.658796398,0.109068833,0.47916788299999996,unstable
9.85505319,5.0294807960000005,4.659979485,8.81389322,4.77839384,-1.9633632509999999,-1.5098321069999998,-1.305198481,0.18980207100000002,0.912171112,0.994393401,0.67417665,unstable
6.126845734,2.46205133,5.593130637000001,1.7416410869999999,3.6540196860000003,-1.274820071,-1.287828966,-1.0913706490000001,0.568603793,0.5750001260000001,0.293682648,0.696036276,stable
6.512506177000001,1.070051665,3.4218399510000004,7.390135137000001,3.742774179,-1.505998618,-1.175245983,-1.061529578,0.803609951,0.6338884610000001,0.745796032,0.7809032859999999,unstable
4.779005065,6.9647426160000006,5.5673134310000005,5.5519378779999995,2.9865353960000003,-1.40493122,-0.573671433,-1.007932743,0.380299485,0.187899834,0.45785690000000007,0.37660165100000004,unstable
5.95226606,3.2645610730000003,7.973577512,9.439797562,3.9636254460000004,-1.289405548,-1.427424952,-1.2467949459999998,0.1200521,0.099126544,0.14588501,0.138765299,stable
4.020519825,0.970733455,3.6117175880000003,3.077368165,3.495627103,-0.819445524,-0.9653435890000001,-1.710837991,0.566963433,0.738087102,0.919892495,0.43535755299999995,unstable
8.892234088,2.7704270710000003,4.127925479,8.729574681,4.853123087,-1.8307160980000001,-1.67777466,-1.344632329,0.196656892,0.213010073,0.722704467,0.7992467790000001,unstable
8.137339957,6.541855551,0.952549605,7.27339485,3.6006967989999996,-1.198455971,-0.674148104,-1.728092725,0.459142625,0.925649928,0.068746675,0.35238939399999997,unstable
9.395141727999999,2.2962314619999997,7.447199022,3.304947812,3.6822065289999997,-1.0588921390000001,-1.347786876,-1.275527514,0.630438787,0.34879833600000004,0.059332447,0.8296958870000001,stable
2.936038747,3.84992606,0.637752898,9.265647002,3.46046712,-1.5250046030000002,-1.3839550219999999,-0.551507495,0.74596678,0.90332362,0.081326277,0.7372052640000001,unstable
6.871649548,8.828911084,0.8135693970000001,2.229665831,3.839040385,-1.7967879390000001,-0.8084319240000001,-1.233820522,0.97609943,0.548752397,0.313012594,0.102243005,unstable
9.205911169,8.750652796,1.227163666,9.28468003,4.462871153,-1.748760404,-0.738003567,-1.976107181,0.104626291,0.584213164,0.21371621600000001,0.738963692,unstable
4.619269514,2.9441539339999996,9.971022903,1.6817888419999998,3.7439682060000004,-1.1343077209999999,-1.181312695,-1.42834779,0.367215291,0.096992366,0.9171057709999999,0.523630291,stable
9.031281583,5.501054366,4.796720768999999,1.108354749,5.043380657,-1.841885627,-1.4824446269999998,-1.7190504030000002,0.880337103,0.337439986,0.586955937,0.822864103,unstable
2.379298707,1.541926092,7.172145907000001,1.828133901,3.699931758,-0.863773027,-1.57640922,-1.259749512,0.879388013,0.9716545,0.71559875,0.9611358809999999,stable
2.8556768060000004,9.972660786,4.777248279,7.90243974,3.9968677410000004,-1.175475107,-1.276113883,-1.545278751,0.8416820290000001,0.630221774,0.22085685800000002,0.825760026,unstable
9.280678212,8.861563083,4.599963432,8.228105444,4.727828591000001,-1.270810238,-1.46110466,-1.9959136919999998,0.902333803,0.22785551399999998,0.951989509,0.823738781,unstable
9.652791274,8.389754853,5.122997166,0.8895024990000001,3.282149042,-0.586541744,-1.424116336,-1.2714909620000001,0.866631301,0.660594781,0.945602308,0.988647555,unstable
1.55702846,8.975725009,9.898067915,7.303489262,4.103773493,-0.671335206,-1.847324804,-1.5851134830000002,0.890360085,0.061630896,0.6848724340000001,0.488866907,stable
9.800318163,3.3720192410000003,5.056582237,6.0895458620000005,4.08755294,-0.7497880690000001,-1.502444343,-1.8353205280000002,0.28076677899999997,0.35124211899999996,0.450951085,0.809877269,unstable
1.0476872640000001,7.957680261,9.286938876,6.706607217999999,4.275350347,-1.082789905,-1.8391804219999999,-1.35338002,0.417331501,0.811116288,0.834101696,0.758616638,unstable
8.380489199,4.63027673,2.334364795,4.934137058999999,2.42699106,-0.665380859,-0.952139297,-0.8094709040000001,0.560679696,0.153218781,0.36876770799999997,0.22605963399999998,stable
7.3443678939999995,8.525590638999999,6.803520982,2.915510937,3.028211645,-1.018340746,-0.754596536,-1.2552743640000001,0.763529285,0.910002208,0.975813838,0.146970734,unstable
3.333380158,6.11651311,9.381112683,9.239545298,3.134741118,-1.372758371,-0.8957396000000001,-0.866243147,0.225010143,0.078571129,0.486136619,0.260963602,stable
9.99304592,3.081053375,3.4622109410000004,4.392527369,3.9462152639999997,-1.4030254519999998,-1.450286241,-1.09290357,0.514883703,0.42076850200000004,0.896527478,0.053899485999999996,stable
5.477516939,2.019077965,8.535651895,4.604743442,2.699795318,-0.696132497,-0.646468279,-1.357194543,0.24124569899999998,0.88947486,0.19099078100000003,0.866729413,unstable
0.630115537,1.491366701,3.456795828,5.006208297,4.5588079310000005,-1.973317065,-1.988162605,-0.597328262,0.304360775,0.296415151,0.22200738899999997,0.177922477,stable
7.158135735,6.869981127000001,2.7893996389999995,5.599287997,3.265449907,-1.984928305,-0.7033132059999999,-0.5772083960000001,0.863989832,0.455873378,0.8939173970000001,0.626653451,unstable
0.8670878329999999,2.8005340289999996,9.072752428,5.536388457999999,4.22868871,-1.2351360690000002,-1.0378119479999999,-1.955740693,0.75223112,0.6231796629999999,0.608407919,0.36398472299999995,stable
9.579291854,3.62083848,6.801959269,7.496281509,3.6695204919999997,-1.1979594759999999,-1.46523322,-1.0063277959999999,0.724927436,0.716153198,0.945275045,0.653022873,unstable
9.455978014,4.62590537,7.236908718,1.6432266180000001,4.5285438760000005,-1.86810316,-1.9542931330000002,-0.706147583,0.631937419,0.6719894670000001,0.858868724,0.600090676,unstable
6.849010017,3.4819266669999998,2.6114858169999997,1.83995833,4.4830753880000005,-1.8965783180000002,-1.883203636,-0.7032934340000001,0.226247461,0.707802516,0.562513653,0.805962937,stable
1.228150386,2.095973948,3.777283456,8.228702024,3.9779447980000002,-1.405042457,-1.44871669,-1.124185651,0.934311197,0.28112087199999997,0.380577328,0.158625944,stable
4.913954876,8.077515485,5.161088937,6.17408109,3.641994001,-1.061980915,-1.7302133119999998,-0.849799775,0.353255606,0.313329808,0.534617031,0.364861545,unstable
4.913561561,6.257176777000001,1.217696154,2.274787285,3.119879366,-1.339915819,-1.01314842,-0.766815128,0.37258691299999996,0.6990705340000001,0.222438655,0.732105764,unstable
4.499569534,4.825975088,0.563290827,0.766406707,4.5320316510000005,-1.6384152159999998,-1.87584096,-1.017775475,0.442322847,0.129092064,0.35099373700000003,0.633641913,stable
2.570633148,5.440081843,4.476630726000001,9.525871752999999,4.727690675,-1.7522413559999999,-1.128916917,-1.846532403,0.7126956999999999,0.7225922220000001,0.1403025,0.735466691,unstable
6.786577441,2.3659973069999998,7.78537776,5.4605674529999995,2.854969842,-1.068022647,-1.068013973,-0.7189332209999999,0.339827903,0.218556179,0.950419335,0.686398782,unstable
1.8356448890000001,3.864908235,6.603276778,2.6737647,3.908836636,-1.2865219890000001,-0.873916301,-1.748398345,0.989818509,0.192119294,0.54671691,0.27088048600000003,stable
1.957853404,4.107110586,8.167615688,5.007636364,3.085176873,-1.1165764470000001,-1.029596022,-0.9390044040000001,0.629539312,0.984519247,0.8974304540000001,0.12084080000000001,unstable
9.416805881,0.50537151,3.112804262,6.076200795,3.332914048,-1.3615786280000002,-1.189834178,-0.781501242,0.53015839,0.9686731120000001,0.45611844100000004,0.415227141,stable
1.53067601,1.7013970719999998,1.281309017,9.896954267,2.931536023,-0.549811556,-1.595237611,-0.786486857,0.742527863,0.123009341,0.770045182,0.849518873,stable
2.957239001,7.989374592999999,3.803450485,3.538377192,4.561325939,-1.5586252219999999,-1.620463475,-1.382237242,0.701205085,0.646816015,0.280255092,0.850290271,unstable
3.3786293589999996,4.329276266,3.978646963,4.496474863,3.5909017760000004,-1.595701684,-0.637056715,-1.358143377,0.496961751,0.136693814,0.197503729,0.958764554,unstable
7.983696598,5.013924649,8.832001078,1.096413619,4.043379857,-1.239440973,-1.779878726,-1.024060157,0.798566643,0.468871749,0.647609008,0.9538678159999999,unstable
5.276402023,5.930143752999999,3.8247474789999996,2.93577003,4.12440022,-1.2609959720000001,-1.403772924,-1.459631324,0.6938140840000001,0.62510585,0.412771335,0.646784067,unstable
4.893077006,2.641069045,5.8667021329999995,6.666353345,3.1574933030000003,-1.065409727,-1.5283194519999999,-0.563764124,0.442707998,0.46323629200000005,0.074411116,0.08258261,stable
6.843639567,6.258080623,9.244689527,7.946347017999999,4.244076295,-1.036004678,-1.999034075,-1.2090375420000001,0.394209223,0.697320961,0.87644447,0.345546594,unstable
6.809078446,3.9956648219999997,7.927779362999999,2.586314976,2.865412599,-0.831756375,-0.975570542,-1.058085682,0.46939618899999996,0.500461854,0.702845255,0.858661273,unstable
8.147877636,6.1597753189999995,7.179484537,2.332092827,3.2002727380000002,-0.5293858020000001,-1.149786665,-1.521100272,0.23043831,0.41346323,0.518902292,0.6438773729999999,unstable
6.5640373610000005,7.91450545,8.441083802,4.628486716,4.1810666869999995,-0.6710497089999999,-1.927956293,-1.582060685,0.660101634,0.38195801100000004,0.7959725390000001,0.932077895,unstable
6.061601378,9.764269572,1.670301944,2.4263259280000002,4.781218016,-1.295072852,-1.846678558,-1.639466606,0.501965648,0.691036828,0.345429225,0.872048154,stable
2.383103873,7.635219962000001,3.941884921,3.4583395610000003,4.169243229,-0.660972676,-1.9147400190000001,-1.593530534,0.515184988,0.34266555299999996,0.399609941,0.506888349,stable
1.9998446019999998,1.875041201,0.8446460440000001,9.997448266000001,4.743723108999999,-1.811129397,-1.24322449,-1.6893692219999998,0.934755876,0.502539527,0.630882564,0.651629028,stable
4.045643964,2.39266355,1.205191404,5.778321361000001,3.7773220739999998,-1.115952137,-1.684419357,-0.976950581,0.331046125,0.292930725,0.336296343,0.9390501059999999,unstable
8.940428544,7.352655249,8.224499304,8.348261743,2.401356495,-0.7619183159999999,-0.52984506,-1.1095931190000001,0.674893038,0.298822755,0.7108199040000001,0.8772791259999999,unstable
3.888546859,5.5510382929999995,5.851618641,3.591325106,2.596502484,-1.330764007,-0.66121879,-0.604519687,0.457301191,0.777535546,0.389241126,0.09799438699999999,unstable
3.853942618,4.433751205,2.116830433,2.976587023,3.541804975,-0.9659874540000001,-0.9530015009999999,-1.622816019,0.8816350009999999,0.303905066,0.127745145,0.28559325,stable
7.961484472,3.88103038,7.359659874,7.016825192000001,3.675341335,-0.501580528,-1.876431547,-1.297329259,0.31135987,0.36631732100000003,0.948552306,0.8871823879999999,unstable
8.758841184,6.60299152,5.591566488,5.428185196,3.8720602860000004,-1.067667989,-0.870845366,-1.933546931,0.7828970359999999,0.8398789459999999,0.050053692000000004,0.13577932,unstable
1.031835801,8.849806775,1.763827414,3.269296812,4.621672278,-1.021096913,-1.92719788,-1.673377485,0.257257969,0.531583728,0.643608315,0.67874942,stable
2.966818007,8.998693294,4.645325486,3.664918203,3.762102301,-0.83948668,-1.525234545,-1.3973810759999998,0.316938852,0.753391749,0.683333518,0.665816545,unstable
4.006570657,1.202983972,9.731351253,4.059511287,3.932191847,-1.086176729,-1.671342637,-1.174672481,0.730522276,0.20868462699999998,0.357541659,0.732649634,stable
8.945907463,3.84907046,4.844399538999999,6.18311621,4.757735783,-1.44421847,-1.483193945,-1.8303233680000002,0.499327436,0.690547262,0.994568353,0.39415243899999997,unstable
8.587775212999999,6.447323719,1.014068259,7.625134792000001,4.264673442,-1.4032282219999999,-1.660191646,-1.201253574,0.08784676699999999,0.48445385399999996,0.134388478,0.36420373100000003,stable
5.652686332,5.864778659,5.27458925,7.233803643,5.027697504,-1.8772960969999999,-1.244998037,-1.90540337,0.693476943,0.7557812740000001,0.487917527,0.5906660810000001,unstable
0.7438807559999999,7.434952321,4.130991681,7.110282146,4.2307371389999995,-1.303858942,-1.232881928,-1.69399627,0.947078825,0.46002518200000003,0.610533697,0.320976041,stable
3.140031845,3.762037718,7.594707411,9.628538837999999,3.43138048,-0.552155309,-0.9047238009999999,-1.97450137,0.492502489,0.240887866,0.964004906,0.187825159,unstable
5.690648446,5.8063756060000005,6.265189901,1.151843197,5.556215592999999,-1.8665279069999998,-1.792819144,-1.896868542,0.271208598,0.7210820179999999,0.713273176,0.975824212,unstable
3.377705572,2.7472103999999997,6.474133972000001,5.18145656,4.684453933,-1.450331759,-1.870435309,-1.3636868659999999,0.069501487,0.738413905,0.357468778,0.695366989,unstable
0.860551367,2.257382388,3.2236027419999997,1.241567755,3.63101343,-0.874903705,-1.881916453,-0.8741932720000001,0.125027264,0.284773037,0.584270411,0.663446557,stable
1.9565658780000001,4.901683932,4.360969862,5.039222512,3.402793853,-1.307074882,-1.521425511,-0.57429346,0.42916894299999997,0.48397450700000005,0.569699274,0.419302729,unstable
1.7999470690000001,1.1598262320000001,1.728813545,7.387859627,3.079940975,-1.284146506,-0.9092971870000001,-0.886497282,0.41293721,0.827547033,0.11678409099999999,0.671236652,stable
2.974060262,4.007252338,9.68244235,1.89459242,3.706168893,-1.611043669,-0.646337124,-1.4487881009999999,0.325168555,0.235628308,0.17791943899999998,0.893719383,stable
1.305660998,6.839273114,7.376636316,1.8437871890000002,4.409259546,-1.7706422919999998,-0.948720371,-1.689896883,0.998709417,0.36732602,0.31148649,0.387281076,stable
4.469752087,2.990608887,4.9399841019999995,4.206360468,3.9881999410000004,-0.92208028,-1.495099178,-1.571020483,0.360947439,0.33207442,0.117267914,0.165047474,stable
7.5219777,7.0320391110000005,1.000393118,1.920542009,4.480799501,-1.4935934969999998,-1.655759112,-1.331446892,0.77243097,0.088412705,0.869853112,0.43458802,stable
9.420682446,2.876215606,9.764870847000001,2.7860225360000004,3.2158715489999996,-1.216371542,-1.116495819,-0.883004188,0.826378588,0.135888343,0.72803776,0.399485961,unstable
3.548449727,7.855123697000001,9.389112641,9.009674102,4.270295859,-0.661557211,-1.893388441,-1.7153502059999999,0.7535627770000001,0.308921438,0.7059978309999999,0.2317505,unstable
7.298726011,2.0219997430000003,2.3502345819999997,2.516553591,3.452349327,-0.584133323,-1.4561829290000001,-1.412033075,0.495319955,0.085914453,0.150433386,0.633045939,stable
6.219172495,8.287711039,8.980364504,6.431873929,3.8769706719999997,-1.912721644,-0.7572233740000001,-1.2070256540000002,0.053025079,0.765076821,0.629173651,0.884571344,unstable
3.1713569039999996,0.7403728159999999,9.880278388999999,1.1489148409999999,5.482823262999999,-1.984225973,-1.528424335,-1.9701729559999999,0.056941730999999995,0.8082851390000001,0.907384148,0.126883962,stable
4.307016689,4.062581127,6.352817869,8.208031085,3.9851582660000004,-0.9695816359999999,-1.244278832,-1.7712977980000002,0.6855351159999999,0.593211887,0.44129995,0.652074458,unstable
3.2521048219999997,9.255317473,0.5356657229999999,9.017871502,3.46104143,-1.774054305,-0.643455597,-1.043531528,0.41385174,0.986610403,0.174713833,0.435268559,unstable
7.256380225,5.42233392,3.302709118,2.617267479,2.7256570160000004,-0.602059157,-1.250366544,-0.873231315,0.653466635,0.43346361899999997,0.9490532079999999,0.823970642,unstable
7.925182026,8.510075012,4.92626828,3.062878874,3.115711952,-1.046494027,-1.073752387,-0.9954655370000001,0.624550353,0.193225428,0.420873073,0.9812401690000001,unstable
2.398539095,3.725318033,7.217312453,6.499707849,2.711793252,-1.226354245,-0.6778175959999999,-0.807621412,0.054522712,0.822050162,0.197200168,0.926134228,unstable
2.480468357,2.92899185,1.4776184940000001,1.089986834,3.595653781,-0.8102145709999999,-1.810607094,-0.974832116,0.9025104009999999,0.074975303,0.159084166,0.621431501,stable
5.362318759,4.290364341,6.195200887,5.46101498,4.873259211000001,-1.627986634,-1.722117544,-1.523155033,0.41414501299999995,0.44006589700000004,0.26872094,0.5471356079999999,unstable
7.5116112820000005,7.640276677,6.296555981,6.670567276,4.763070068,-1.979958221,-1.7955103159999999,-0.9876015309999999,0.130656324,0.36390659200000003,0.733239447,0.081396615,unstable
1.0499680009999999,5.626724182999999,6.242320919,2.459045194,4.009037312,-1.8446565819999998,-0.527782855,-1.636597875,0.854848602,0.053409103,0.38187169600000004,0.355856622,stable
5.2978218660000005,1.0460515259999998,7.110524855,7.896763866000001,3.232608485,-1.631969189,-0.901268423,-0.699370873,0.46623664,0.987988458,0.332654808,0.952828151,unstable
0.518871834,0.5899529370000001,0.851472433,4.575508697,3.547516044,-1.43925914,-0.943584475,-1.1646724290000001,0.7267160579999999,0.13415237,0.646760566,0.239756983,stable
