Col1,Col2,Col3,Col4,Col5,Col6,Col7,Col8,Col9,Col10
0.729838445,0.43914593700000004,0.131569905,0.94207703,0.7979752259999999,0.36469688899999997,0.7995400579999999,0.585000298,0.48888885200000004,0.313987428
0.62837389,0.746293907,0.8292489829999999,0.724112265,0.302079769,0.5261475210000001,0.8542406229999999,0.596766596,0.7575082470000001,0.674008347
0.057883660999999996,0.22716171300000002,0.022493671,0.167069417,0.631315149,0.610103465,0.277752664,0.7285030090000001,0.716413663,0.97336982
0.445534827,0.640880815,0.689264498,0.937541796,0.037015721,0.31684673399999996,0.972311996,0.224585477,0.392999836,0.857239093
0.80183695,0.272857018,0.10920567699999999,0.922977807,0.65601374,0.376588915,0.7355468470000001,0.302567374,0.988731809,0.8473912109999999
0.27709612,0.37690306,0.40016797,0.327736778,0.182599698,0.280188962,0.63064565,0.210328585,0.553328201,0.080610963
0.228634015,0.894234972,0.507206244,0.380222724,0.836155695,0.64517434,0.5162433679999999,0.63838614,0.10272493099999999,0.620342582
0.834860657,0.973890851,0.808397842,0.22282773399999997,0.0189338,0.7081881409999999,0.986392307,0.5454791410000001,0.235897506,0.844788476
0.6697665110000001,0.6947792070000001,0.191047816,0.080716056,0.44148001299999995,0.11567542900000001,0.054465507,0.949299707,0.318667291,0.410016957
0.532527349,0.7347174009999999,0.24094082100000003,0.508275183,0.42960602700000006,0.47535593299999995,0.662127594,0.847761323,0.294405435,0.3775165
0.17045907100000002,0.592971063,0.046368306,0.625256091,0.889179707,0.632928326,0.18596838300000001,0.30902427600000004,0.275183119,0.49993251899999996
0.5102884679999999,0.48838469,0.598078122,0.735531754,0.9598889270000001,0.21008051100000003,0.719419037,0.578129506,0.890495368,0.959144476
0.977561989,0.12555887599999999,0.37783906,0.19511057399999998,0.088484417,0.644188178,0.277622527,0.741173256,0.772889313,0.7809293620000001
0.249775993,0.276444829,0.905771578,0.84330724,0.6229426570000001,0.7574262509999999,0.656207368,0.887785313,0.040509717,0.8081904529999999
0.9755006820000001,0.758012545,0.37180729,0.971077588,0.8191400809999999,0.393431481,0.5009700579999999,0.30471223,0.9782295529999999,0.484400964
0.613701727,0.533525735,0.20063385399999997,0.090363549,0.612605859,0.306218724,0.600071259,0.41089552,0.116348035,0.288307004
0.16742036300000002,0.9137968240000001,0.720466012,0.48707385200000003,0.598087307,0.42240055200000004,0.442034497,0.578835251,0.15831504400000002,0.442630446
0.537472516,0.316746727,0.531189101,0.89246021,0.92533356,0.300121003,0.738260516,0.7159337379999999,0.9415645009999999,0.358615466
0.379899131,0.749989136,0.696286153,0.5141798329999999,0.41780775299999995,0.063218934,0.212527309,0.281879233,0.545341772,0.669512935
0.633897303,0.008443236,0.9032884170000001,0.508196171,0.68928542,0.290361882,0.146585007,0.131336594,0.542374829,0.403295465
0.633960424,0.9267568490000001,0.290256691,0.193250863,0.041588621,0.652902521,0.41777651200000004,0.39109763,0.39925312700000004,0.6841896590000001
0.5499746529999999,0.292398218,0.527876638,0.155045705,0.735490876,0.679322833,0.445374915,0.521412746,0.478736547,0.806368509
0.178172988,0.304310337,0.028749014,0.80084381,0.161153013,0.8746500009999999,0.9840525179999999,0.205747475,0.029727407,0.842088098
0.85563814,0.7737638490000001,0.225906093,0.53426595,0.044762563,0.46063627700000004,0.739510764,0.40143003,0.658788668,0.5645635529999999
0.321796672,0.09409035,0.7220475470000001,0.330314116,0.216935982,0.34116420399999997,0.18835891,0.774157515,0.210362165,0.160778666
0.8174905370000001,0.647528074,0.04621396,0.487270462,0.053872435999999996,0.817499315,0.390588559,0.39475008899999997,0.736854385,0.442688741
0.254879417,0.608603396,0.0005988969999999999,0.386169616,0.744968747,0.828575396,0.325770351,0.68405757,0.626845368,0.9693701709999999
0.344140513,0.36542093200000003,0.819993946,0.142904573,0.104520037,0.5604440079999999,0.7854135,0.085635752,0.442043575,0.160792025
0.8061457259999999,0.177988907,0.809163898,0.23465458,0.633574655,0.9094678279999999,0.578163164,0.11812010699999999,0.296965616,0.488705933
0.27708167100000003,0.116621154,0.6284021360000001,0.495660889,0.171956768,0.013253648,0.166986274,0.308658998,0.885351951,0.485080179
0.544328519,0.042684829,0.6531273989999999,0.9590810190000001,0.21136834,0.9737645559999999,0.303780905,0.48773180000000005,0.9712831279999999,0.301296897
0.07708393,0.621954962,0.6514853420000001,0.571352745,0.7690763709999999,0.7963412209999999,0.799879958,0.658413539,0.160135954,0.94116575
0.273081458,0.097662944,0.49150232899999996,0.065955499,0.087728955,0.727527525,0.00437183,0.9030398009999999,0.254568135,0.402991266
0.390877336,0.657193096,0.21550407300000002,0.601379897,0.42274113,0.310370259,0.684435695,0.05893832,0.072061078,0.6411326860000001
0.349621385,0.21742625399999999,0.7034976609999999,0.925353525,0.634279951,0.22630106,0.06745232,0.355698694,0.962698525,0.16872365
0.214549744,0.567478392,0.559684141,0.535955891,0.904326995,0.005931164,0.156256778,0.515365989,0.5660426829999999,0.498917984
0.206075222,0.397401911,0.666175944,0.979738295,0.812988191,0.85696081,0.471115523,0.251366635,0.422603051,0.63208103
0.86461997,0.46441084299999996,0.34325723399999997,0.26676576399999996,0.250807833,0.320194194,0.355946703,0.35958634799999994,0.721109358,0.593539763
0.9817088540000001,0.253236095,0.6959706520000001,0.91835933,0.108317024,0.65699705,0.806218042,0.924068632,0.91656809,0.40650454
0.33482964600000004,0.500566421,0.441373571,0.721341179,0.5862970989999999,0.9969060279999999,0.384535895,0.368898895,0.051571248,0.842943633
0.648387061,0.32506689699999997,0.759723191,0.589656037,0.40395313200000005,0.77649238,0.729065802,0.553149895,0.014761143999999999,0.422956789
0.093643561,0.435108272,0.938497887,0.27512379,0.004491688,0.276846844,0.421815148,0.285701494,0.7526093220000001,0.744361932
0.837802698,0.793079254,0.00360456,0.165422558,0.170273005,0.37468173299999996,0.514762672,0.18538070899999998,0.079298379,0.9546502
0.7603439670000001,0.006407323,0.9098919740000001,0.19451294,0.7440556509999999,0.603405082,0.781484883,0.677721424,0.145657434,0.270532454
0.29140417399999996,0.436353804,0.34592588399999996,0.328095508,0.117580989,0.9972114809999999,0.528922007,0.414090248,0.64665791,0.27767003
0.3413454,0.21739999,0.8863424879999999,0.572453584,0.40947001899999996,0.972480615,0.08492314,0.683124967,0.07858762799999999,0.905688187
0.7611124840000001,0.7517177079999999,0.6801493340000001,0.362962558,0.423264682,0.75434989,0.043514349,0.71226742,0.25970022600000003,0.74242736
0.541899775,0.271618743,0.41795502100000004,0.086918243,0.278082735,0.381343074,0.979907605,0.229400637,0.685120788,0.21486164
0.684176639,0.99718246,0.23927414600000002,0.794945859,0.041115399999999996,0.304813489,0.42323359899999996,0.023101767999999998,0.40737949799999995,0.787387928
0.983535597,0.509367686,0.956708118,0.600698366,0.06829386700000001,0.09170444400000001,0.5782402879999999,0.6859612740000001,0.36745445,0.71005048
0.52081245,0.7496623309999999,0.7157160220000001,0.206176002,0.160218818,0.118404732,0.173994509,0.21292666899999999,0.237773072,0.560033824
0.328227724,0.346344999,0.505984118,0.737451266,0.788973727,0.5565328979999999,0.797584655,0.648404077,0.6951183329999999,0.39919244
0.09715793800000001,0.355209745,0.34640551799999997,0.5648386679999999,0.13576276,0.087603001,0.215233027,0.23012557600000003,0.275905783,0.533656708
0.876088593,0.764379735,0.8988938809999999,0.379665963,0.957578534,0.890798166,0.858284002,0.617143132,0.789719947,0.28359416600000004
0.870214512,0.758162887,0.356905531,0.606567901,0.844861454,0.864671895,0.86215625,0.649270994,0.772550745,0.322523232
0.656086992,0.09066440699999999,0.48560985799999995,0.231265494,0.163707896,0.09594027699999999,0.882025996,0.67241449,0.780821016,0.329974452
0.306791514,0.590458697,0.435301314,0.202416843,0.122857825,0.09615429199999999,0.389471274,0.514064622,0.322976752,0.7077750909999999
0.48126734,0.279111173,0.938994793,0.574034619,0.713258955,0.486181779,0.9039596109999999,0.5956618920000001,0.859517825,0.19937907300000002
0.259559174,0.447941525,0.858888842,0.281701474,0.818391805,0.898586193,0.8401037720000001,0.559469364,0.806972887,0.227248723
0.326123655,0.612730267,0.8651810259999999,0.353974804,0.892836227,0.881956335,0.921436629,0.6448859029999999,0.8471613170000001,0.24510601199999998
0.930568042,0.436410029,0.051552090999999994,0.34854560100000004,0.8778137290000001,0.910192639,0.8342170609999999,0.589057462,0.7797390479999999,0.274496456
0.6583894,0.879127752,0.561157052,0.123500241,0.091612825,0.100389071,0.888086815,0.70047459,0.7690624840000001,0.36074511
0.689992335,0.556779612,0.589909076,0.633392818,0.746474825,0.852869474,0.47657584299999994,0.49384613,0.370575885,0.654796258
0.315781109,0.605557063,0.599997905,0.524259768,0.85676982,0.91319605,0.302684764,0.23656184600000002,0.377196948,0.436961459
0.5669050929999999,0.7132544590000001,0.082524348,0.542685944,0.825013233,0.510438496,0.14083689800000002,0.120004811,0.260898729,0.473913204
0.637526619,0.34369032200000005,0.6438037529999999,0.427339034,0.764787643,0.6030254620000001,0.266507117,0.25860810100000003,0.31849124100000004,0.5104928120000001
0.687540723,0.606785217,0.923049047,0.45136402700000006,0.751366676,0.896430348,0.305627763,0.114029785,0.46407897299999995,0.267138123
0.324300602,0.08750986300000001,0.551646293,0.7451226940000001,0.7515986859999999,0.537965658,0.37461536799999995,0.492305715,0.321715309,0.703128339
0.592704906,0.341193643,0.28018157,0.818108465,0.756388982,0.8486836520000001,0.829499326,0.66222598,0.724281506,0.379473302
0.7402531259999999,0.530208676,0.37441305,0.517056559,0.8440555540000001,0.492837112,0.7832404009999999,0.635570336,0.686513536,0.39907013
0.5940328770000001,0.270213478,0.582731003,0.660816197,0.050466569,0.078827193,0.185478117,0.11843884800000001,0.315903682,0.417970065
0.596452977,0.30526624399999996,0.44337883899999997,0.406451825,0.881729215,0.608234367,0.5813899260000001,0.614518022,0.388410277,0.669752395
0.27768081699999997,0.630525558,0.803002282,0.20717020000000003,0.94750167,0.951552565,0.188770629,0.273519,0.214422218,0.624443636
0.258329663,0.610223195,0.588533639,0.753093998,0.859084555,0.532101054,0.24966105600000002,0.15287718,0.37003676799999996,0.38732563799999997
0.142460864,0.224386305,0.930255525,0.464476279,0.123200125,0.104174487,0.6528673220000001,0.635955363,0.41712552,0.6469201210000001
0.435533461,0.70902222,0.884013497,0.4055523,0.82561563,0.516145967,0.41496983200000004,0.7799591379999999,0.262973781,0.839805934
0.7024990440000001,0.574033638,0.248494842,0.8457380459999999,0.8788144929999999,0.508581464,0.249085926,0.184699673,0.347701453,0.431201949
0.58897535,0.911195735,0.6339880489999999,0.592739826,0.890587729,0.951244932,0.529935956,0.704262728,0.339129729,0.743278181
0.653304374,0.33314740000000004,0.634810387,0.416892242,0.155370869,0.137765837,0.827205139,0.622737634,0.748362863,0.328653635
0.336968524,0.303731483,0.194739408,0.918016298,0.850416135,0.584235656,0.9355211390000001,0.6674896060000001,0.848808358,0.25879924600000004
0.631244736,0.29251550000000004,0.7436682929999999,0.133242554,0.7956299840000001,0.928372489,0.328316899,0.291276822,0.35402091799999996,0.616336719
0.73530076,0.6069847070000001,0.342095304,0.642828463,0.790476011,0.546117359,0.22950424100000003,0.204914979,0.310293778,0.482241111
0.050390366,0.6896363640000001,0.8216351829999999,0.170718385,0.8222959879999999,0.8388559870000001,0.381853971,0.6751713309999999,0.275471923,0.798896742
0.064264924,0.42608595299999996,0.9242070659999999,0.627342718,0.067997885,0.12572345099999999,0.34536839799999997,0.385698393,0.33657829799999994,0.659365829
0.665359476,0.642084577,0.658661091,0.139102201,0.8784551620000001,0.525161753,0.8380155290000001,0.8132299140000001,0.458390345,0.6538606779999999
0.917835245,0.5678081070000001,0.917949555,0.6187242039999999,0.816104297,0.58031756,0.534329619,0.371417147,0.43179183,0.560491572
0.44651012,0.300980595,0.324726633,0.896556275,0.808338149,0.9232870790000001,0.307190041,0.24048419,0.37997335299999996,0.436852629
0.661938199,0.662681929,0.892138766,0.414789543,0.8412498509999999,0.968731737,0.813364173,0.5343692870000001,0.7917323059999999,0.22542452600000001
0.43935985299999997,0.956940758,0.43894086,0.240702575,0.129859339,0.12266452800000001,0.304344606,0.54962973,0.27215909,0.7681302329999999
0.6875724040000001,0.461441803,0.59432195,0.657643573,0.868161955,0.91446835,0.821114342,0.569338362,0.7773166770000001,0.263533997
0.363462248,0.289787748,0.109072099,0.575045441,0.891466043,0.484930986,0.718574505,0.562537858,0.658042232,0.377924749
0.6542621820000001,0.036166519,0.517753546,0.734072677,0.084200052,0.15131551199999999,0.159983693,0.321311547,0.147138358,0.724002543
0.578553536,0.6889947890000001,0.620589571,0.569994825,0.8294549459999999,0.9111853240000001,0.7759011840000001,0.575615012,0.718417222,0.326559025
0.065927945,0.438445105,0.657111138,0.560798958,0.106336893,0.122341517,0.9237128509999999,0.61334472,0.871360763,0.199560652
0.550148559,0.275422894,0.38032174399999996,0.390308128,0.85664534,0.929672313,0.897624709,0.659636465,0.8083584559999999,0.29382939199999997
0.13918281400000002,0.806032405,0.540960714,0.110331056,0.778009471,0.49737907200000003,0.2004915,0.16979474100000003,0.299120608,0.469560042
0.080004635,0.686628606,0.891204372,0.261566879,0.891504616,0.944808557,0.162229706,0.267136587,0.186693046,0.647779688
0.278228358,0.6115199929999999,0.074589357,0.39440824799999996,0.097024504,0.159217799,0.213097573,0.170660531,0.313763776,0.455537405
0.560124266,0.70238238,0.47589507600000003,0.22415951899999997,0.8768652140000001,0.90239712,0.599269873,0.530867469,0.41980611799999995,0.615724841
0.53639864,0.250419665,0.486619924,0.278422047,0.778082712,0.9770462999999999,0.910129098,0.6624993610000001,0.821520658,0.28263940600000004
0.42653190399999996,0.336716206,0.538794818,0.756787355,0.8470303240000001,0.5196736479999999,0.584540643,0.816508172,0.334988998,0.777872845
0.789109796,0.102153508,0.146883552,0.72598371,0.8558419340000001,0.9025586520000001,0.173400373,0.055479323,0.34412476,0.347094901
0.742900474,0.139679586,0.806977438,0.064739455,0.8295401370000001,0.6173690079999999,0.40317444399999997,0.445937308,0.34813133700000004,0.664187677
0.901692589,0.752884432,0.409911721,0.944985345,0.7910126609999999,0.8708326390000001,0.630231477,0.47489754100000003,0.449995084,0.570413927
0.650337401,0.649463372,0.176804784,0.640270789,0.8849193740000001,0.8787933609999999,0.208449263,0.168821129,0.309398073,0.458645212
0.114057311,0.2578451,0.41968278600000003,0.911770373,0.759595131,0.603316602,0.268038334,0.143834456,0.39839142,0.35289960600000003
0.260812592,0.841731307,0.415434625,0.329835404,0.251023408,0.133456167,0.292899323,0.19067856,0.39657539299999994,0.38649512700000005
0.43991232,0.7016752359999999,0.582711674,0.677543923,0.9762567529999999,0.93907125,0.180013901,0.145070606,0.291190756,0.460696713
0.964409284,0.687889706,0.108208549,0.8215263270000001,0.862659524,0.851244179,0.136713901,0.12478998699999999,0.252662823,0.485377225
0.184401415,0.18252374899999999,0.155664978,0.824050003,0.803281657,0.856811408,0.08261498099999999,0.69947964,0.124231383,0.956392716
0.345145446,0.658316545,0.692388345,0.47576818600000004,0.823369487,0.574130676,0.544110636,0.8300911959999999,0.311753577,0.80474217
0.17589458100000002,0.13460439300000002,0.8691229559999999,0.5706487339999999,0.146710661,0.082785508,0.3198591,0.16138857199999998,0.44906912,0.314246861
0.312514453,0.436260838,0.454261408,0.420525786,0.782183055,0.8707962359999999,0.10969675599999999,0.22288395800000002,0.15331071400000001,0.651061284
0.674131879,0.361381819,0.713909296,0.072790343,0.834343222,0.87055502,0.296195215,0.209180542,0.387975842,0.407628786
0.32825045,0.912299069,0.35580592200000005,0.608942976,0.745205771,0.8723975840000001,0.834626654,0.518207664,0.828414247,0.177859871
0.598231057,0.934790239,0.603668223,0.426759902,0.18169170699999998,0.12084833,0.952934235,0.543828942,0.953942108,0.06999967900000001
0.09259881699999999,0.30553721699999997,0.53891893,0.099550902,0.102436486,0.056207185,0.19179084600000001,0.21402201199999998,0.258531538,0.540065461
0.497916521,0.7457387870000001,0.240701413,0.858358724,0.784509048,0.824224275,0.276143933,0.146247142,0.40654471600000003,0.34640173799999996
0.419776521,0.691567268,0.452834726,0.914755393,0.847638507,0.460609802,0.182136749,0.412703205,0.250339412,0.7527388859999999
0.31217670000000003,0.398050037,0.325008733,0.39489054700000004,0.216547756,0.11894541800000001,0.271006633,0.309815623,0.289105145,0.574556658
0.937857107,0.43927464899999996,0.32545977,0.776272436,0.774019811,0.86503099,0.704642532,0.620783035,0.6015994960000001,0.473759115
0.049030963,0.509427334,0.883869572,0.412181709,0.910370302,0.854881322,0.420647263,0.621689754,0.308769239,0.751159838
0.47610452600000003,0.702454435,0.6464604829999999,0.168661105,0.253314604,0.093970779,0.886436655,0.640268622,0.808010711,0.281035323
0.447397526,0.928741539,0.627370534,0.069164246,0.898431993,0.8495141909999999,0.45992962200000004,0.555775539,0.34568477799999997,0.6964386840000001
0.295806058,0.470579609,0.591946017,0.120596182,0.787042515,0.585895563,0.831130765,0.610572085,0.761379192,0.30741243100000004
0.737363977,0.455055311,0.62921168,0.668890833,0.13538034699999998,0.098765613,0.129495424,0.173340658,0.210924611,0.559962604
0.625896253,0.353944126,0.926773507,0.374705736,0.8596023000000002,0.8451454740000001,0.13202232,0.315103788,0.117574082,0.749288053
0.408813429,0.725668944,0.117641908,0.647477202,0.8375773670000001,0.889110582,0.36219075100000003,0.21922402100000002,0.460888425,0.341695465
0.437511156,0.74700302,0.578461928,0.621643087,0.803063208,0.5612401810000001,0.521010167,0.381054574,0.422732754,0.572145762
0.691351375,0.367100834,0.5115834539999999,0.852512698,0.8237937540000001,0.836812234,0.89397913,0.593720021,0.848778935,0.208776138
0.935555275,0.678676883,0.429531926,0.279245951,0.8323403859999999,0.935093162,0.875116819,0.5604778779999999,0.848593374,0.18640657600000002
0.437846654,0.264980375,0.161034879,0.668883851,0.83388691,0.46896192600000003,0.450088064,0.37811371299999996,0.389254599,0.604750107
0.072217715,0.374548613,0.8397263220000001,0.24590502600000003,0.737058172,0.851123156,0.6155575520000001,0.624904374,0.402098962,0.658913491
0.67636067,0.380908449,0.416357794,0.9536320690000001,0.8256687979999999,0.537940844,0.756027936,0.58798641,0.6859913759999999,0.36730554600000004
0.468883999,0.7072714390000001,0.743343034,0.161944981,0.848606705,0.542311736,0.270209102,0.6359801620000001,0.23217220000000002,0.831462163
0.543820644,0.047277272,0.872300572,0.071923606,0.734479909,0.908663635,0.664296785,0.389107806,0.489795529,0.507420192
0.6555226470000001,0.060692348,0.710021448,0.135258974,0.794210265,0.5204422679999999,0.339918306,0.25783932600000004,0.407716872,0.420947226
0.6935289240000001,0.49664945,0.643448572,0.417407653,0.84367901,0.507799714,0.959132749,0.524651613,0.97447302,0.036503403
0.10887831199999999,0.721714458,0.194781393,0.773899935,0.051582347,0.133011044,0.22626829699999998,0.22377903899999999,0.29355557600000004,0.511740696
0.285463743,0.36028024399999997,0.546817838,0.070390176,0.830694037,0.500089721,0.29697349100000003,0.074519524,0.48049033399999996,0.223956247
0.0,0.400936189,0.579109433,0.703895996,0.909348918,0.858356262,0.420843786,0.38744148799999995,0.37258295700000005,0.623915618
0.706495497,0.433983458,0.49337952,0.189472625,0.840223402,0.492200552,0.920026771,0.774003476,0.757653415,0.422017543
0.273530633,0.103887492,0.9780186820000001,0.573429737,0.8994188890000001,0.551178307,0.88333482,0.582246959,0.843719477,0.206039721
0.292320271,0.9160466559999999,0.412458791,0.467235645,0.253410328,0.115748549,0.201930042,0.305448786,0.208609408,0.651907582
0.673984307,0.070006891,0.46723672899999996,0.199104068,0.8621078320000001,0.8446016129999999,0.27005649800000003,0.263642315,0.31935652600000003,0.513045184
0.12612182800000002,0.249243897,0.42140553700000005,0.40343794,0.151958021,0.10699439300000001,0.21225486100000002,0.245470854,0.261871947,0.558070556
0.9467074590000001,0.578388663,0.459047269,0.243897015,0.157894815,0.14354991,0.535245541,0.587822202,0.373369377,0.677514084
0.9363388979999999,0.32313681699999997,0.339980016,0.6946371379999999,0.059815108,0.165456005,0.917205851,0.567713687,0.8945290109999999,0.145484234
0.8537553640000001,0.8034752609999999,0.59274735,0.676168715,0.821013553,0.9079497670000001,0.74420428,0.31048790600000004,0.54980215,0.426211835
0.7060713609999999,0.41133174,0.9540845729999999,0.510089593,0.8100120209999999,0.549083741,0.6827369640000001,0.425211716,0.488887288,0.518124942
0.693682186,0.604683356,0.10343331900000001,0.628114016,0.852867837,0.528604741,0.37669982700000004,0.255448437,0.453785919,0.37336008600000004
0.508527882,0.712573253,0.332724166,0.960439368,0.07974094,0.071736986,0.544388367,0.425361747,0.42197976,0.5849219720000001
0.34717038899999997,0.680791603,0.390527334,0.531314257,0.125324734,0.126984995,0.77461416,0.606219166,0.696050237,0.369640294
0.704154263,0.491097587,0.20710407100000003,0.908946037,0.791212733,0.825065884,0.385597684,0.880404849,0.22145501,0.908491727
0.658730088,0.335687124,0.913318195,0.413934464,0.787888094,0.83700409,0.247403327,0.194056702,0.339305267,0.44592787799999994
0.155841557,0.812450322,0.143206957,0.592051866,0.130640679,0.147730243,0.534440148,0.348891844,0.437972442,0.5482115870000001
0.311085435,0.5675257429999999,0.366533254,0.7964607570000001,0.114000911,0.13302601,0.855404527,0.657479031,0.758810883,0.341801171
0.281135347,0.5686021170000001,0.142454983,0.648990454,0.9101998490000001,0.867360727,0.18897660600000002,0.094714669,0.336264164,0.38155880700000006
0.094587802,0.652191702,0.5432839279999999,0.076863721,0.159315676,0.080695558,0.30953212,0.273048265,0.360658605,0.47821836100000004
0.6832609540000001,0.39751848799999995,0.213564947,0.7483236590000001,0.77017703,0.5177465139999999,0.310035286,0.59485789,0.262606834,0.789935774
0.9077292509999999,0.600459726,0.335132822,0.8346576729999999,0.047938584000000006,0.120978053,0.433562865,0.383394092,0.37983129600000004,0.615585202
0.29151267399999997,0.47401767899999997,0.065267405,0.41057295200000005,0.9036963309999999,0.466519636,0.19687833600000001,0.165369629,0.297764045,0.467911112
0.752734459,0.130804193,0.605113505,0.161632694,0.11419856699999999,0.172804419,0.331653192,0.44841681899999997,0.312889187,0.7000231140000001
0.93482964,0.474942666,0.504162608,0.159996675,0.049000293,0.052551815,0.395265959,0.79014872,0.25067878899999996,0.85483858
0.071413953,0.655455452,0.866153823,0.30281220600000003,0.757547585,0.540200183,0.245876078,0.146440194,0.369840745,0.38315374
0.5948963270000001,0.631318033,0.058593542,0.394186442,0.015564363999999999,0.116352174,0.560400746,0.759246512,0.338897646,0.7584322790000001
0.404672015,0.28233291899999996,0.39559595799999997,0.653280887,0.764097318,0.898349273,0.307369892,0.8236709740000001,0.199078303,0.915420349
0.13837621,0.7494295670000001,0.542457866,0.114378773,0.82789543,0.936447914,0.849895657,0.6582938779999999,0.7516003840000001,0.349548246
0.7473384679999999,0.5763457439999999,0.43473062799999995,0.308517207,0.842991458,0.836992911,0.863097545,0.686725363,0.74821786,0.37221381
0.530882486,0.26458746,0.876006463,0.206433275,0.9110309659999999,0.867025278,0.233971795,0.33894208600000003,0.224548909,0.658729218
0.282649594,0.613224958,0.7055869440000001,0.133038396,0.140186155,0.089660836,0.8989103740000001,0.603054019,0.848389926,0.21549736
0.699335734,0.088116609,0.38817674799999996,0.490357849,0.137880011,0.125330751,0.306701096,0.128393126,0.455608319,0.285335121
0.056111250999999994,0.5397651729999999,0.350558679,0.402353601,0.10957796199999999,0.11016119,0.862936778,0.659989387,0.766204984,0.336127051
0.855234998,0.75966914,0.516471909,0.125395515,0.891589761,0.483889112,0.245981315,0.295929643,0.268309962,0.5858832429999999
0.07789512700000001,0.386415839,0.5783332,0.08838314800000001,0.8248330709999999,0.912524743,0.344845193,0.14466376,0.490633294,0.261428886
0.891649583,0.238557315,0.417092074,0.857485278,0.87546199,0.566215304,0.346234583,0.51479535,0.301880804,0.729021679
0.38674227899999997,0.041738469,0.170039579,0.7513809840000001,0.9124670779999999,0.898304625,0.235606029,0.19829697699999999,0.322167045,0.46590438100000003
0.27113158,0.099213563,0.326103023,0.925654045,0.910053624,0.89775671,0.9654980940000001,0.596356791,0.933402301,0.12613306800000001
0.958888961,0.609197455,0.184844234,0.7254501790000001,0.8238043829999999,0.840046862,0.60261359,0.48568968799999995,0.43371118,0.589590004
0.085120869,0.314733842,0.119505305,0.633155568,0.8224840840000001,0.527211632,0.535310089,0.6344220429999999,0.36072478,0.70277725
0.5269022489999999,0.7464777570000001,0.504389807,0.814042623,0.8957353229999999,0.5287526770000001,0.398685543,0.38061765799999997,0.363729598,0.6308969870000001
0.066577785,0.273093111,0.587738313,0.654616603,0.908075027,0.556000132,0.210283739,0.304643433,0.219250859,0.640743752
0.841506738,0.754014912,0.819085831,0.106543996,0.19284191899999997,0.16785957399999998,0.90871842,0.638187673,0.8363489140000001,0.251349248
0.255342095,0.44899869600000003,0.12156621,0.5733679,0.09528145800000001,0.110359913,0.874591517,0.617695144,0.809048952,0.26468338399999997
